post_id,author_id,private,title,content_body,created_at
J3jQbueIhG3-4TIPWDVvRA,sgQ8uaFqTG8g_sMwpA7tnw,False,Hampton Inn & Suites Phoenix/Scottsdale,16620 N Scottsdale Rd,2020-03-25
CNqamsI8SBb5vSPDIlxUIQ,qtMHW48PU8-DQ_HCjNFhtw,False,Firestone Complete Auto Care,6727 Ames Rd,2020-02-24
-GdhJT4mmu7_QYm6DRA_YQ,bqeKsvb27zV44esdKCJ36A,False,lululemon athletica,16838 Birkdale Commons Pkwy,2020-04-04
1SlvPOQ39vZa9vyeOTiAUA,YmoGQ7b7wnz-uBSMMcRVGQ,False,Aya & Peilas,1750 W Van Buren St,2020-02-10
v1vcs-uSAQcjTFsHxS1dug,9tMKaj7Ki03rimqMA_-WLw,False,Bamboo House,502 E Thunderbird Rd,2020-03-18
ZUvdiRbne9e8zqaLRtfgGA,k-YIrskzdNn8Q6G7yEffYw,False,Pizza Hut,5892 Broadview Rd,2020-01-30
fCJrZIzz85_8Uhf072QVnA,NZWovsvsjiRvEY8JmZj4_Q,False,Village Tavern,8787 N Scottsdale Rd,2020-02-16
4R5P-H4bfPjkocOY1W5SZA,l9H9quX-ExdPnY_KSX1MDQ,True,Thai Hana Restaurant,500 Liberty Ave,2020-01-18
B-Xud89SnMAv68ng90BG4g,o-k53d4YVZ_mo3gnqr0DlQ,False,Pink Rhino Cabaret,3613 E Van Buren St,2020-02-26
5ffLjQh0OrZf8THByUm7IA,Uf9X-ZCpPDPD6hsUKqLepw,False,DoubleTree Suites by Hilton - Phoenix,320 North 44th Street,2020-02-04
v7RWFLaORSTKgUKU8FgUJQ,udXHLfVitiL5yziQAI-nZQ,True,Halloween Express,9893 S Eastern Ave,2020-02-02
IJ3OGFga5ogZgC6nlcr8wQ,08vQySqAhxBk09Mgqzb7Yg,False,Life Storage,550 Conestoga Way,2020-03-22
HiXlwbRh8CFCu7-EAEO4BQ,tcppGMAoROQOqM50fqZEpQ,False,Canadian Tire,2850 Queen Street E,2020-03-05
nts1_37T4zyG8wTBdh9BZg,BginRNRaN17fD-nfvDKNbw,False,Canarys,27350 Lorain Ave,2020-02-24
8T0gOF0ApxyRbfcC42UPmw,I0Ed8jTDzcoehhYtYf5GHw,True,Magic On The Run,,2020-04-06
P3fkbYxzCAY00KCKmjPGwQ,CZLL2hshOoUK5AJ6CPfAUw,True,Osaka Sushi Bar,758 Boul Cure-Labelle,2020-02-29
VKF1T1-tCzSyTAtjHnRerg,eWrbXdwWUDnn_QyJI1Ce8w,False,Cabinets To Go,939 W Camelback Rd,2020-01-27
BT7FeQ8VkpHrU9qihvGD3w,40hiWaLQy2nMFnDoAiLTyA,False,Cafe Falafel,3843 Riveredge Rd,2020-02-20
DCnU_ehDedwPMJLKlOECuw,eU_-Ob7w78vLKuZMiN3MHw,False,Panera Bread,295 Settlers Ridge Dr,2020-04-08
douyZ0DDIprgc7S5_Z7JkA,9epc-wNvIGBvghg4klk9hA,True,Kaye's Hairdressing Registered,69 Roncesvalles Avenue,2020-03-16
dcEuh9FtfI9cDneBV3iWLg,juXcfEkNN-D4Xn4YihukXw,True,Auld Spot Pub,347 Danforth Ave,2020-01-06
3zBvcidKqHe5ug7Za4MvNw,taf2GoyUwIkjor7uDKo5Hg,False,Fresh Chef Kitchen,20609 Torrence Chapel Rd,2020-01-19
2w0g0M37BKNTIkj4n7nPbA,A1FNqG_XGwUO0iKk2XZhyg,False,Grease Monkey,14935 Brown Mill Rd,2020-02-26
NJ2MBIKEdG5UE8vb1r3D5w,I00vQQsbtVSFaIo3CyInOw,False,Paradiso,125 Lakeshore Road E,2020-02-08
9uXpcD_X_gJAy5c9qXmRog,bEqD55RpVHMQvWlADgse2Q,True,Sum Kim Auto Service,134 Doncaster Avenue,2020-04-04
cYix-6VGTX7DRpMwULf8wQ,wzI8_5V8j9JLRQG2UTNsYg,False,Naturescape,3110 Watford Way,2020-01-27
A2elufU_nU5_G2dcHZE9HA,KvHMVZay5kDPdPxrP4fSIQ,True,Monteiro,5327 Avenue Gatineau,2020-01-03
ky0cUgRt1Bye3cxgxXpgYA,CrUExyrQi9isxW9E-1FT9Q,False,Fire Station Pizza and Pub,510 E John St,2020-02-06
_PymMxv-_GsnD6Apdue_ng,liCDCciCAWWNRDTKRbgXAA,False,CVS Pharmacy,2325 Village Lake Dr,2020-04-04
LIMwtEuI_rPwubo_y9Y43g,1UZ1lp3qK0EEoeJZXw1tyQ,True,Carina,3570 Las Vegas Blvd S,2020-04-03
GtI_o0g-8wI5ymhe53OACA,Ee16eoqVYWqptstHWjJvHw,True,Three's Company Too,1364 Danforth Ave,2020-04-05
_RMWVRjAO5UsKvFA4o3e5A,XjMAz2W9gwpIWgEvrXEFkA,False,TK Salon,4727 E Cactus Rd,2020-03-04
7gwLb36yAq2CBTcVO-6rBw,r8A6k6SNbuGSrj-dsjojtg,False,Bärensee Stuttgart,Mahdentalstraße,2020-04-04
qaPSbg690KaX5av6xsSV4Q,pF7uEfsYCT_7AIKqBel2Xg,False,Songbird Coffee & Tea House,214 E Roosevelt St,2020-03-28
MpvvsMZOjMME6aMDCnMjQw,Wde1qQWaMpiWQHj4MbIusQ,False,Jackson's On 3rd,245 E Jackson St,2020-03-07
X2WqtVnDBmAHfvCSB2e_6A,N7Fh_RLndHOqT-RdlT6bPg,False,El Castillo Grande,2532 W Erie Ave,2020-02-06
CW5GnkhIX5oHiDlB75pKXA,usgVktmNZfat4kmM6ejQ0g,False,Cody Campbell Fitness,2984 Triverton Pike,2020-02-18
_8gb0Osj9CdDbKrxvUAytw,YeYh8hqS8V_L6vLzuwX4_g,True,Family Vision Care,5917 Penn Ave,2020-03-02
3a3ZSTEhFNnmvBhMwW3fSA,P4zOjvNtIiPE3u6NKBUKbg,True,Kimling Hakka Fusion,2173 Avenue Lawrence E,2020-02-13
FVzMpKTsf15viKGOKPxawA,du9xuK1DewsTZw6IdAFnTw,True,L & K Environmental Services,8550 W Desert Inn Rd,2020-03-22
1gHrOMPMmqXxGMMkPOyE0Q,E3ATOsZO3dAQDZUd7kpB6w,True,Rising Sun Japanese Restaurant & Sushi Bar,9410 W Sahara Ave,2020-01-07
-NJlfv14ICeIxo-Jtz0u5w,mWpmm6OwQZdKLw1dS8SDkg,True,Skechers Factory Outlet,1495 E Flamingo Rd,2020-02-08
yTcLNsAh8B_Q9gJuLhryjQ,PEH4LCOwwTiRJrNs6-_cow,True,Unlv Dining,4505 S Maryland Pkwy,2020-04-07
QRrFRpIsQQ3Eu8XHXApkJA,nvqd48a-DhBZucXOwe1pLg,False,Avella Specialty Pharmacy,17612 N 59th Ave,2020-02-22
bx6KTj0kWlJ4lcXN67vGpQ,FhCbCrPKqVicNHaJv1jU4g,False,Boot Barn,7909 West Campo Bello Drive,2020-01-17
8h5C4aF_MIwlLBc9JtaD7Q,SWw6UreEI0KRej3lQ48uxQ,False,IHOP,1920 W Bell Rd,2020-01-14
z-ItN0KFDGcbAv7OLvBaLQ,ZPwSbTd9SKSIEAdxckGTyQ,False,Taqueria y Neveria Ana's Mexican Food,12102 W Thunderbird Rd,2020-03-11
XjOOMTQXMMxse2RWQvM9DQ,a-h1OEpiHUbhV69zF95Vkw,True,Enigma,138 Rose Street,2020-03-21
BDzpIwwc1HopcnqZbB6JkA,01ZxqYFpUVYqtenxcszp1Q,False,Langert Netzband Jewelers,1526 W Camelback Rd,2020-01-31
y5-eKdMan2QwyI4mUi9OJg,6fahbnpwcTZmTrhJ3Xeatg,False,Best Buy,15448 N Pima Rd,2020-02-04
KowJXAHAvHZ71o_juo_UZA,zkfvYEJIj9NQdEG3DlN97Q,False,Twilight Tree & Landscape Service,3417 W Belmont Ave,2020-03-25
mQPD_enaPc2594Qig1jySA,xWoCGhBv3WK2qgSH6RUJ_g,True,Color Me Mine,5887 Forbes Ave,2020-03-16
8kQCCX_ON_NmOEQc1u12DQ,_NH7Cpq3qZkByP5xR4gXog,True,2-15 Landscaping,,2020-03-23
eOhKy_V4DVWDF47G8PmiEw,T7asaftUBgxBdIU6SDb_wg,False,McDonald's,22291 Euclid Ave,2020-03-30
pZfH8aoAhSedRPnd1a1hJw,w5yarMrbhzlRbI8f5htVBQ,True,Boston Pizza Anjou,7300 Des Roseraies Boul,2020-02-27
YNsh-CuvTm--1g3buJtgIQ,jK-mSyDLKZoP02FL4VMSIg,True,Cans Bar & Canteen,500 W 5th St,2020-02-24
JZEw18_OhSzFj0IfXF6v6Q,sJAJc1rpU8KcfyGxYDNn_g,True,Alex's Corner Pizza Shop,4902 Cypress St,2020-02-28
nPekMple-Kh9XbGuBqb--w,_dd4K_dekzBz7VvhT7ZfGg,True,Humber Bay Veterinary Hospital,2139 Lakeshore Boulevard W,2020-03-05
06graki4XxJJJp5b8H9aGg,lqsQ2bZifo8bN63HOwOrgw,True,Skillets,11306 N Community House Rd,2020-02-20
F3xksTtZUfanOcLQqJn0eQ,q5yP4ukHKTRzPQsIsMjcOQ,True,Saigon Saigon,14 S St Andrew Street,2020-01-13
xdELSAVjvlsipoHTtqhspg,SjZCNqfqhJWj30KuDT9U6Q,True,TKO's The Sports Pub,1600 Danforth Ave,2020-02-20
47wBHgBwQ8_70sjmXow_1g,sgwFgw3NnZ6k9O_0glGzHw,False,Her Father's Cider Bar & Kitchen,119 Harbord Street,2020-03-23
kJKT12GTi5rQ4YTkzAaIDg,WTQMIfZzrvEf0oq61MbkPQ,True,Buffalo Wild Wings,5020 Tiedeman Rd,2020-01-30
NBVAAdrBBWtA9fegcyJtTA,Np1CwPGaawLyEBQHjsBfjg,False,Francesco's Bakery & Deli,9198 Broadview Rd,2020-02-27
ZvFTOeWTpGZoKW_K9ZhhXA,gCf7ZemZAllhyjvwqO_FOg,True,La Librairie de Verdun,4750 Rue Wellington,2020-03-28
hM4JdcHrwOAopimL9nBdvg,8EOgQdJqEfu7Z5vkqV1Udw,True,Button Boy Inc,3060 E Post Rd,2020-03-01
bupp2QYvkW9lBzNlr5MlMg,foiRfxEWZvNoQKY2hT3UCQ,True,Timothy's World Coffee,500 Church Street,2020-03-25
WhjQOEZ0B8wwZsSjALY5Dg,h4CvnY6SMdg_jEuupsp9jQ,True,ANGL,6543 South Las Vegas Blvd,2020-03-15
ZEGPfn1yt1dcJbFboZF3Ug,WE03pfPGEP5dPueW0Yxn-g,True,Kipling,875 S Grand Central Pkwy,2020-01-04
0EKYsM4Dbetb9OEFfeEJZQ,hL10ykaHdpK6vNYYHyvpQQ,True,Children's Hospital of Nevada at UMC,800 Hope Pl,2020-01-16
6IZGSfMuYG9O6cCro-mxKw,6AA8otTfx8Ojrpm7Ks22MQ,True,Aldo Outlet,795 S Grand Central Pkwy,2020-03-31
uh5dMhIZygTzXEvn5K10jg,TkUK-dw3uUS8Q7LwqYfKLQ,False,The Dragon Chinese Cuisine,3360 Main St,2020-01-05
-neR3eix6EOSoRyFMWonxQ,Qt8bY34Uxoe5WBmoSN5tvg,False,Bishop Burger,2631 Eglinton Ave W,2020-02-03
4QuwxfbDBgbFpE9sS8hdSg,8u075tkC5vRv7d7D_MwAQA,False,AMC Winston Churchill 24,2081 Winston Park Dr.,2020-01-17
HxOycKEgCl7aXjBsVs0t-w,Q1C2BGGa30_Bc3olqzYnUg,True,Quiznos,7135 W Ann Rd,2020-01-11
ccTPR5dgG998PIwQn_cCnA,da55G03rPOU2g75OdcCghA,False,Desert Designer Landscape and Development,945 W 23rd St,2020-01-20
BPWZRoeUQaKg5jAqLGkbMw,tyxHAvvKzvXmqOhZAnwxRA,True,McDonald's,400 Waterfront Dr E,2020-01-31
N8Rwk4XrKaHYXXninuxg9Q,HEZVvJOkXDBF6j2pkJRUZg,False,Renaissance Catering,4465 Wagon Trail Ave,2020-01-31
MPY4kapqEmltkwwnxKrW4Q,h24XfUd1bcGsEiMvp-cRWQ,False,NINE18,10100 Heart Lake Rd.,2020-01-30
LY0xEBmaat2-tz7TAjJEMQ,RAemHkEJB74m-0FYIr6Rpw,True,Miss Natalie's Tropical Cuisine,5118 Dundas Street W,2020-04-04
VCrDdC_9PifJ0DU7Gk2MBQ,IEEqGoBTKQAmIHUT-imd6g,False,Applebee's,2805 S Alma School Rd,2020-02-21
m1CRJhBcnrtY8Gu5yHP9Kg,31MPC-ne7kL9iBbQ4OhzjA,False,Molina Fine Jewelers,3134 E Camelback Rd,2020-02-08
Qe8vFq-3HMld-ymBQLDnpg,nvAwJGKo_iFj6dX_wkQM7w,False,Cynthia's Chinese Restaurant,7700 Bathurst Street,2020-03-05
oLb3-eXUFtCFJl2DuBhcvA,-6559fkJ6rCWIZDbqVUomA,True,Hampton Inn & Suites Las Vegas Airport,6575 S Eastern Ave,2020-04-06
89bjzz36sFTYO9YPfdnC9g,Cax9oBjYTBv5lsgU6T2gag,True,Surplus Warehouse,6301 Independence Blvd,2020-03-26
YuCZnkfLavG8LRsND_WHrg,TkINcKu3IL73A_Qu8Ctf1g,True,Cloud 9 Confections,7025 E Independence Blvd,2020-01-25
7WproNY9yxW6p2R3gn6Euw,dM64fS7c69yDiL5SdY0AGA,False,C-U Taxi,,2020-03-06
7yIHC8KsR5OaE_7MgEBVhw,6vnGG_6yNnyS_7L9Y5OS5g,False,North Italia,15024 N Scottsdale Rd,2020-03-30
PwEsjUlQHRdZ-cT4n-Eo2Q,Gzc0uUtiUGzkA7AJdaYrgQ,True,Jason Witucki - Platinum Professionals RE,2298 W Horizon Ridge Pkwy,2020-02-25
P3-aqSPZqir35Rgs-0P94g,aCk80LW05Jfzl3QY1iNJDg,True,Bruegger's Bagels,429 4th Ave,2020-02-07
iiz8ax8iMkEa8u_JUoFiGA,k3pwiMTCiNZoPhrEJ4rNrA,True,Domino's Pizza,4515 E Bonanza Rd,2020-01-02
A3HKMii8ti0mYHwSBnsZkA,W6HzTUx9dhhbcHN109bwoQ,False,La Fama Mexican Bakery,5328 W Glendale Ave,2020-02-27
dp7hviuh3W9o_xI0lQG0Nw,MZeoES6_p-72eRHKFhOtYg,False,Gs Floor Design,5633 Hudson Industrial Pkwy,2020-02-26
WegUCvo3-SOypiZaa2jpfA,iQBwVWl0koMJ8atsOtmkhA,False,Conrad's Tire Express & Total Car C,1565 Norton Rd,2020-02-18
zkg8gqcENNWiZDIladn3rw,qZMxefS-xbEDoWWxcYHYjg,False,Tonino's Bistro,8918 Brecksville Rd,2020-03-21
1zEaR1zGWrBIKKrJiKF8PQ,5wzq-uVAAD1HsCUEjx1_ng,False,Walgreens,1055 E Riggs Rd,2020-02-29
kGL6bJ4cZUKdiwyUmezgiw,Qdy4G1qqJ-Xo7v_I3mKc7g,False,Armenian Kitchen,1646 Victoria Park Avenue,2020-02-11
qqW-vXEPKjP-IDr4A9X0Mw,K8dzc1pSduNbHATtURXqUw,False,Grabbagreen Bell,4727 E Bell Rd,2020-02-09
iWKiZFyXKxjt7NUJWf6uCw,ax_HGj-BQoKCz4yh4UQq8Q,False,Lily Thai Cuisine,126 Main Street S,2020-03-29
Hvkk9zxa0blWUOBw03QUfw,N0LJLLqtc5bgFJuMqB27iA,False,Foothills Chiropractic,7208 E Cave Creek Rd,2020-01-28
1S7kSjqPmXo2KTPyc98LYA,C7KNbi2e7HRkEhPTJ8HdxA,False,Titan Cleaners,29850 N Tatum Blvd,2020-04-08
orMyWvonOj55yswWf-k72Q,HN2wQf-XP7OnE1cA-9108w,False,Farm & Craft,4302 N Scottsdale Rd,2020-02-29
_Ps0m4MJJfTBCmusC_HfXA,xOvE-n_qc86F-_lp8MU_Dg,True,Milk + Honey Photography,,2020-03-14
hXAWdtY_e7svrGSZ-fb5WA,GaBbVJUYOMAa3Va3QjqPBw,True,Tim Hortons,426 Kipling Avenue,2020-01-01
iQoO-7JdyaEawt8j-MxR0w,SVzcrg30UysuyYlwABz_pg,True,Beers of the Burgh at PNC Park,115 Federal St,2020-01-20
1XWpUatzGk0Cgn6C6VDaWg,1fb1Gml4Zk4-KjGiAuB4WA,True,Pittsburgh Steelers,100 Art Rooney Ave,2020-01-25
vSDxOC22ZKGQNUr-XPZeeg,SUd0Gwv8dg6x2oUSy4lgVQ,False,Desert Schools Federal Credit Union,826 E Union Hills Dr,2020-02-29
GWDxP6YAGtBgsVabmc2RRw,KHTcSB5g8pSMCMHlaH1FJQ,False,Foothills Pool Care and Repair,16625 S 36th St,2020-03-04
F-yDYOoZpORBgMEkcBM0cA,RhWmlyYzfakeHugF9_XDUw,False,Nevarez Landscaping & Construction,,2020-03-03
ZGsV4V6DwcHriDgTZX_UOA,vnj1D0cA5L0drRJO67O8aw,True,Oyster Shack,1242 Rue Bishop,2020-01-15
dz-d37YpPGgAmT17A9HJTQ,mgpePWH23s5qeoLB1l-8qA,True,Mr. Greek Express,4914 Yonge Street,2020-02-10
WHQA1tr0dztKcCQUtTT3sg,XFtzKCUFhU52u1-EzWXC4A,False,Tacos Chava,2804 W Van Buren St,2020-01-04
1MRene4kHw2lzc8O5TSM1A,eYDN9r9np_-WvAuAcGtx1g,False,Sonoran Hills Park,7625 E Williams Dr,2020-03-07
ZICX0zom1rky89kdOQ-U_g,GjTy_IoUHk2r8y9UNBKibA,True,Harper's Restaurant,6518 Fairview Rd,2020-01-02
yDdkrFMK2pzEbdpgzSGqxQ,myNPvgH8mQRwdSJYMirbBg,True,Red Rock,408 Upland Blvd,2020-03-25
74LU6K2ro5AQXKT0Jf0SPw,3lV1pB1Hc3tSNxKnY8saUg,True,Allure Cosmetic Laser Center,8413 W Lake Mead Blvd,2020-03-28
LK3HJH9LMAHTlO6U9rae4Q,0BtotbAMuPV4lJUdHLlELw,True,Taste of Tandooree,1205 Queen Street W,2020-03-29
GPGeSCvdPT_2La3Xztuoug,7w3K3rkortkQug7da71wvA,False,Adept Garage Doors- North,,2020-02-13
4t1_aIBiQcZY65MqUlAucA,PdUArrm-3VgNXJszVm8WiA,True,Ali Baba's Middle Eastern Cuisine,126 Peter Street,2020-03-06
eNTQnauT_i5a0NvlQRVBlw,i7P4w0WVWaJL93tk1deNiw,False,Walmart Supercenter,33752 Vine St,2020-03-20
mniDh2RoXlN9l0g-B6-W-g,soq2uX5gK3-eGkFECmf9pg,True,En Couleur,1212 Boulevard de Maisonneuve E,2020-04-04
H4aepQa7VWPiLAkr3acduQ,d5zHlsBZpH2Rna_v-nbKBg,False,Las Vegas Crown Moulding,,2020-01-10
n2yMw2PkNe99x464j6xQDQ,qN1zo4_RyPaQfSZnc_EU5A,False,Scottsdale Cottonwoods Resort & Suites,6160 N Scottsdale Rd,2020-02-16
uG0yvj2JWfCf0eaIgxcwXQ,YAs9WVj3BO9fEiDJaHkR6A,True,Our Spot,180 Baldwin Street,2020-02-01
H3uqJsFV3G5JWLhnuI8kNA,SNLoP5eWpBnO661cOvcYnQ,True,George's Tailor Shop,969 Liberty Ave,2020-04-07
YhO-lGxXJ5jt8su2sJsNXw,eV5usRjY2cDqNKVv8wXroA,False,Friendly Inn,6936 Norwalk Rd,2020-01-17
H9EM8FzrWeZWNi4IQ6bp-Q,pRAQOsyN-jCqptjq39u8Wg,False,The NailSpa Corner,90 N Dobson Rd,2020-02-24
MHsvFAxt8alOOH8BCT7rMg,COEkCiUaxYiF77YBXLWUuA,False,Performance Marine,6608 W Northview Ave,2020-02-29
v6S7Tde80bye1CUtWx6rYw,P7WgjsVIbwjsDMYzBYRDzQ,True,Monaco Park,8350 W Desert Inn Rd,2020-02-27
bz462FmLv77D2Xy8BM6nsw,AE5H3qSKN9-bFHMfDh7Sgw,False,Refresh Pools,,2020-02-13
7YU-IZByVn9MZWGn9lAoiA,1Qfsjg-aUifXYTSwrRY7_w,False,Golf Zone,810 Center Rd,2020-03-01
aHJcks9hC47Glo5pGYWyTg,l8DdslKlhdDWMo7tAtoWdg,True,Salon Pandoras,1375 Bathurst Street,2020-02-16
8igSEuGdCMLFrwwXgU38kg,n1Ghk3r4yEZl_aJZ9W9m_w,True,Lee's Wok,7665 Kennedy Road,2020-01-16
3fxpRLPjrSuuFmf3tCwNkg,M9pvTMhcLjR7zAYq4sOaJQ,False,A Tavola Bistro,10 Meadowglen Drive,2020-01-11
tF8TN4zV2q-8JitpqDERGA,NpHtnBnzd7-tPYAcovIhrw,False,Lotus Spa,4435 N Buckboard Trl,2020-01-24
p-7tiC02sUp1JtQNtPL31g,Nq3Crz6b_IRYx5acoSk_Eg,False,Welshfield Inn,14001 Main Market Rd,2020-03-21
PjpkK-BEMOuAxrmqFVxg5A,8DUA7y78Y3wuobNTlB4WWg,False,Puzzlers Restaurant & Lounge,2714 Walnut St,2020-01-31
CpghEjrnwigCiN814282jA,QlkbaDekMvW2MthH5IoK2w,False,Fountain Hills Motorsports,12045 N Saguaro Blvd,2020-01-02
AzpI7JzakfYBBBegWjtnPw,bJ9mEBV7-t6BUC-9lTnIBA,False,M&M Mobile Eyeglass Repair East Valley,,2020-02-16
J7D1yYA41IkJgf1M958iLA,orz_4WoKT-idkyfjzov7fA,False,Perko Neil C,26100 Lake Shore Blvd,2020-02-13
HMaQIqwE9TUGzpXDg3f_zQ,PSCWDoAkThjTq0h1upQDuQ,True,Joe McLaughlin D.C.,8524 University City Blvd,2020-01-14
koVqybWsweiS4DhpH89NIg,8dbiNeM9GmJDv0rEsczHUA,True,Marché Epicure,5252 Rue Pare,2020-04-09
RhPDhxQYjPm5H2J4VQUbdg,qR73ZsSXvH-4pHGoCMQSjg,True,Wynn Fountain Show,2 Sands Ave,2020-02-20
e-P17ZVKGvnBT58pqtxQeA,6d2SHRiSwBpc1rSzXFmPpQ,True,Riva by Wolfgang Puck,3355 Las Vegas Blvd N,2020-02-16
hgQOESYp7CF4LnNI90XEiw,c4onxANLWQXJ31PVxJIpdA,True,800 Degrees Pizzeria,2535 S Las Vegas Blvd,2020-04-04
EIL41z-hvVCeYHqfA9PyWQ,JhYNZIT16GdIXlf1IdwUXA,False,EarlyBaker,4025 E Chandler Blvd,2020-02-18
fPDBfZ4v49OBbTk-Yd41yA,5FRy4Cc-W5tAEYbUJM377Q,False,Speedway,30805 Detroit Rd,2020-02-08
hLeabdvYkJnu-iVzn5-YXA,mUXKNXpDY6nuNCtBxwL6mw,True,Ecodry Carpet Cleaning,8025 W Russell Rd,2020-03-16
PDGCvM5uPH0txkfnbffJSQ,p0XNuXXW9V-hzS0kz94q3w,False,Hair Forum,606 Univ Ave,2020-01-14
iIFcMHXGNDz8jbx_4H-xVQ,l4BNfs2dthPbv46GocgP4Q,False,Hakka Garden Chinese Restaurant,25 Overlea Boulevard,2020-01-10
Zh7k_33xMSPwm0UU7LsEIw,_uQRql0SgP195GozT6t5Fg,False,Raphael's School of Beauty Culture Salon,3307 Center Rd,2020-01-22
tod27nNWXJdRwfBDv0Q_MA,ee3PRymbPa9WgTQyoPrdGQ,False,Zone Shish Taouk,240 Boulevard St-Luc,2020-03-22
6tvX-ISsoEgcI4sNW34j3A,SFRbXVaS3SCTiUApdaMmbw,False,Levin Furniture,16960 Sprague Rd,2020-03-08
MkN7WF8g-d8JDc_O2kLdrw,pf1WvFaS_AUbfVPGTT5DEQ,False,Healthy Pool Care,1838 N 37th Pl,2020-03-14
2-Y-kNEbrP_m1U9Hc2xH7A,puVuJcXRo6PJx8PRbufk9A,False,Sammy's Kebab House,4155 William Penn Hwy,2020-01-19
fnvXvNtmUE0Tse_hjwxY2Q,vOqbPk6E1GDDU4GRpoQliQ,False,DICK'S Sporting Goods,East Towne Mall,2020-02-01
s8zbUEaXHkfDk_URBAIauA,W5Dv8kpqB6N5U3_9xrpdpQ,False,Patties,7220 E 1st Ave,2020-03-31
ylO5cHQvbbdDupqlL2r57Q,KjnJxa4VDlPfL53YMnm7Og,False,Port of Subs,3737 N Scottsdale Rd,2020-02-02
I7yKjeRgOcGfk0JzPI8SXQ,uWVHWRgIkFL6fBQ4LIqirg,False,Fuddruckers,7145 E Indian School Rd,2020-01-15
WDYaPybbBHI69EVVVb62cw,e9K5XetK0Bw9AW0jae75TA,True,Tender Trap Restaurant,580 Parliament Street,2020-03-27
Vj4-RyqOBSpNxwndXRZNQA,uABwv_wpcwO0up8RS3D-XQ,False,Nifty Fifty's,5510 W Camelback Rd,2020-01-27
m1POFx6xDWbiW1v0Ylbi_Q,VEI5gnfvGth2Xo2fNRkiyg,False,Nail Trix,1300 W Sunset Rd,2020-01-22
3EcmbjWtKsSrOY4wQVBK5g,73MbQMZnWtfV22_b-zCuDw,False,Food 4 Less,3602 E Bonanza Rd,2020-02-19
6qsNPTQup1NuKMSmfknyKg,uRkojWrErVnxDTJ6Hi0SEA,True,Buckland Gallery of Witchcraft & Magick,2676 W 14th St,2020-01-07
fjyuhEM-87FrPZ53zgDbXg,HxSi0G1RVQm9PqgR01t1jw,False,Dragon Buffett,20430 W Catawba Ave,2020-02-29
_Ut5wWdUFqWK5NaixCnrVA,We3yJJC_u7VvcB2DfuztNg,False,Budget Pool Repair & Replaster,529 El Dorado Rd,2020-03-06
yyvWWWGuoMWyINaOfATXnw,QtJxJps7-6e2JpwBzsZm_Q,True,Pas D'cochon Dans Mon Salon,,2020-02-16
00sR6me0b3BvxIUcDKLWOw,naeSTQx4d5_qf3i8rZjv-w,False,Berry Divine Acai Bowls,18295 North 83rd Ave,2020-02-09
Nqjig71Pc0hUz5LafqmETw,Ivgt-TiuKjalE1CyDPwNng,True,The Keg Steakhouse + Bar,25 The West Mall,2020-01-11
b2Nq4jUtgC0CECw9ww0YBw,jBnP54g6pD2MsbXRFdABCA,False,Lullaby Lane Newborn Portraits,2357 Rue Royale St,2020-02-14
