post_id,author_id,private,title,content_body,created_at
XkQkQxePXFX9mrGHTafbug,1_wVFg0EL2m7DRNTpcBmZA,True,Jeon Ju Hyang,325 Bamburgh Circle,2020-01-14
H3seUzUzMvIPB92OP8yT_w,oHjduX1vkdhkFJlj0oaI4A,False,Golden Corral,2300 E Franklin Blvd,2020-04-02
RcHEfD-04H5-u9Feyd-T4g,EDYm-wxOlqKek-LMx1io9w,True,Dizzy on Yonge,2419 Yonge St,2020-03-07
auhdhOiQJVm3fjeoEUnVqg,NSHaydvw0cWTeLZDrH4OUg,False,Glendale Glass,5222 W Glenn Dr,2020-04-03
1yUEmzXnTWQYhmTcq8cfkw,k6b0Aowori_PSyG1nhJGoA,False,Cowtown Paintball Park,10402 W Carefree Hwy,2020-02-15
ubqCp971RQ4ajfGCnBBNwA,cgeguzEfUR04MBcyL-ZLZw,True,Alexander McQueen,3131 Las Vegas Blvd S,2020-03-29
h4xPIybFF_3oX9RJTZIPYA,OmDBcYcDyP0nCEp9H9eLgA,False,The Village Scoop,285 Rushton Road,2020-03-06
Yg_erZ2xWHT1k0HW8FWzLg,xWphkQtQZI5PrTS8nUEjOg,False,KFC,4601 N Tryon St,2020-02-12
JXWoPmCVXOaN3ok3EIdBHg,AX8L6dFFAhmEGjvGSvoxGw,True,Sunnyside Grill,1375 Southdown Road,2020-01-10
zVGpyxlgrPjHCFPEw7xecg,6DABCBYLRtoKXVidnVBtyQ,True,Universal Rent-A-Car,7 Kelfield Street,2020-03-13
JYKLf8aAepHKaMUIIeS_-A,X3_mUoZTMwcebHqT95-4kQ,False,GrandDads Ice Cream Palour,597 Liverpool Road,2020-01-07
tXq5OcDNUT9boWJtaxtOlA,DJRHSiiX-h9xXn4lLUKoTA,False,Sierra Gold,6929 Aliante Pkwy,2020-01-03
UtllsEfocRVLB36mR2pTzg,iHZ4uh1X7NQ1alS_X_aabg,False,Carbajal's Mexican Food,7302 E Main St,2020-02-14
hRrrXk6VfsXpv9msPGgffg,pxNLJEpq1bOZIbirul723w,True,7-Eleven,6920 W Tropicana Blvd,2020-01-24
y51P_yFit9KJwNyJpyLoPA,qO77he6roesnpJFfgq14RA,True,Officina,455 Rue Viger Ouest,2020-01-03
6ExIH5FoPyMRhtz4p-2K1g,NRgNqobnpdwX6WT0I4J9Mg,True,Sushi Rock,1276 W 6th St,2020-04-01
MdHKtSM-ZX5XSYogBKyGig,Up5rFuQbKGnJld-yPI0qmg,False,Sweet Venezia,4750 N Central Ave,2020-03-11
dSqYhPGziZoJMGPSA1y0og,DfMQtgIva_Kof9oBG4qtDw,True,Burger King,310 E Trade St,2020-02-25
3C0bnFhjkgYP9mWORKg6cA,9epPSSDNXr_Ii8Hg1EKcWg,True,Chili Man,S Tryon,2020-02-12
38VvKmpLTz0rmvSzUc4W3A,p5j01TC1GM2r1yBtQY9BNA,True,Stack Dim Sum Bar,42 Dalmeny Street,2020-03-29
7m9CUEJNDcDMuuBXy_bghw,OZbvsOY6s-Z_V2mSQKygPg,True,Chinatown Optical,424 Dundas Street W,2020-02-11
K2whbq90y4P2kxP_cKXBxQ,rj42ggp-g9jQmHG_4J4uJQ,False,Reboot Technology Services,9143 E Plata Ave,2020-01-21
AC69u-cjLnkLe6SB7vv9SQ,xtE6J-Ie-DKUc-fkvlWHdQ,True,It Prints Inc,,2020-04-06
8LcYXPdNQiR6gktTEx6uHQ,Z8incefWdTye6opO8KzC6A,True,La Boutique du Collectionneur,4569 Boulevard Saint-Laurent,2020-01-04
owfd8FWiwn2zxITgYmtaaA,Iuyhpj6J1xhmVSiG8LZFxQ,True,Homebake Pizza Company,476 Roncesvalles Ave,2020-01-04
u2w7rfwl06rzHU7RcRkr9w,wWL4BfZ07scve63ITARW-A,False,Antonio's Pizza,5722 Chevrolet Blvd,2020-02-04
JMW615-Surt4fRpKm_zTBg,T7uijcc9pC8jl8VBKREFUw,False,Pizzaville,6369 Yonge Street,2020-02-12
C6BQvFycYOHdZtt7zDtSuQ,ekm9VgXEk9i9qLdL_eUGaQ,True,Start Solutions,,2020-03-14
8m8flB_cNJseSHQcok7r-A,TdjJdG0nba5fkDtw0-m70g,True,The Calm on Dundas,3148 Dundas Street W,2020-03-04
gkxmQi2cipbysXFgT_w_jA,Ch-nAimrIBqgg4vWuQgllw,True,St-Viateur Bagel & Café,1127 Avenue du Mont-Royal E,2020-03-17
-EX863eYHS-cutthfYhG7A,tlF74D0tq6R4rSdMPbwt4w,True,Studio Booth,6343 Penn Ave,2020-04-05
klZWZymTa5m-kjFJNkervA,huDChraCYUaHlbQeSkj4_A,True,Pinocchio,39 Queensferry Street,2020-03-27
Zd8vJ_ypqd0nTW-mpMkXpg,VwHdvifKEhvVUXJ0H7S0lg,False,Arz A Salon Retreat,36000 Westminister Ave,2020-01-13
KM7FZXr80aOheM4v3l1MYQ,s7d8jn08zHekZ-P6Jsv7GQ,False,Finch Subway Station,5714 Yonge Street,2020-01-18
K6JBV6RTa8eMYIJ7RVP4Bg,KV7bFLnQ_0imXYuMItttUg,False,Culver's Frozen Custard,1501 W Main St,2020-02-14
nN4L8-Zt0l0-J3KzkLjXAw,j-UicIfNOWVJvk4e0E6PtA,True,Thai Delight Restaurant,170 The Queensway,2020-03-01
0-JMG-NjTbGspy2aS3TeOw,j0-e2jKQk6oBiWZu5Hw3pA,False,Bodnar Boat Works,23449 N 35th Dr,2020-01-25
UWf9Ah8p5zU_lD8JmlhILg,nNnw2cs9iK1nOuBCOI4wIg,False,Reagle Beagle,17617 Detroit Ave,2020-01-14
f2IWtsor364gq669aB-Rvg,pzKwdz-Jctdz-GmHFgVegA,False,Walgreens,6001 W Cheyenne Ave,2020-02-09
RNd284rJI-bVcNoenS9xxQ,ktYWTXmQAVV8xufTsVgkNQ,False,Troubled Minds Canine Psychology,2137 W Mariposa St,2020-01-10
IqptawZEwei9CqtV1cRsgg,rl2O3HjeU62Sd7AhGLiy_w,False,Marco's Pizza,9981 Vail Dr,2020-03-21
izzrCdvwa1TT8rBsE7Ch7w,ZHjFDJHIdwlf8716vzgQMg,False,Szechuan,3306 University Ave,2020-01-28
keOzwoc28Iac5mA8FD93uA,nIhnR5B2Ydt2O3rJDFh_JQ,True,Bama's Southern Kitchen,600 Brookline Blvd,2020-01-12
bb6-QOjO_3XWXwgKqRK3oQ,0uQORb0Oe4xCxJFopLi1fQ,False,Blu Burger Grille,7366 E Shea Blvd,2020-01-21
Q8WTDp3A2ou7sei8dBClZQ,uqejmcj2662kGKD_E-LOtQ,False,The Spa At Gainey Village,7477 E Doubletree Ranch Rd,2020-03-05
q3k7khvpgLM-JbpwqVSxKw,fh3SFmLQrUMtThp6gL_V2Q,False,AAMCO Transmissions & Total Car Care,6948 W Chandler Blvd,2020-02-01
CjDuyFpkCcinGghw6xrP8g,8x3ARVSIjG_5q8h8lhLgcw,True,Neutral,A-349 College Street,2020-01-30
qrAAQH6ZTSDIS5Y0YVhQfA,w_IcdQtWtevlbAwoYRlXew,False,Mow Power,250 N Gilbert Rd,2020-01-07
RHlqqfwhHIFQcgAm37v9yQ,k5BDBDJtqXrlHOSdGcfeUQ,False,Double Blessing's Goat's Milk Lotions & Soaps,,2020-02-23
F6hyly5RoBFpOwiClO0o_g,yaI7EOW67wh1RzgTJpSCsg,True,UP Cinematics,,2020-02-08
7XRbA_t8UNxMHkdslLd5Tw,DQ3tvBJO7dgyXVrkcL52ag,False,China Buffet,7710 W Lower Buckeye Rd,2020-02-02
O3fzOdRgcd5UFjymimyJjQ,uAJejPT8OU5tZj3DbicWIA,False,Dairy Queen,2734 W Camelback Rd,2020-02-29
Wde8Ar4-guQU96FrNYED8g,EWQil1sWe23p9uoEU5AZlg,False,Orpheum Children's Science Museum,346 N Neil St,2020-02-22
wRXv4hipclyIJaHbyDGZrg,AtIiPeZjcME-xD4DRD_3YA,True,E Sushi,522 Bloor Street W,2020-01-18
WVap4owbrksS6GDNrRiWeA,geRvdMGGQhTOv62vR2kXWA,False,Arcadia on 49th,4902 East Thomas Rd,2020-02-09
VIbJ9kOKBruQItSHJUJ_hg,IgbNGoP3e3dSEfanqTTRLA,True,Pauline's Roti & Pelau Shop,15 Lapsley Road,2020-02-26
VFLn2eJP6fFKCDJTCuZsZw,kQaEJH87Jw3o8e4TbYV0bQ,True,Fine Finish Auto Detail,35 Church Street,2020-01-12
PkUZjlsw2xvRprRI-ez1Qw,nBVBc_4IgRvcCANdxUgSUA,False,Dynamic Detailing,2868 Westway Dr,2020-01-10
r4sgapC151yf6amsPBWgng,p-CEUtIEfTwOdiBERJlzLA,False,Giant Eagle,3440 Center Rd,2020-03-20
NQzJnch5c81VhFRMoaN8nQ,ENk4cmqM-9ehh25vqbpAgQ,False,Leopard Restaurant,600 N Aurora Rd,2020-02-23
u0YqV9eoMDVdYxMegrSxqw,YciWRkkhKsBtEdHw7POsfA,True,Pili Pili,1960 Lawrence Avenue E,2020-02-10
wIDG3qIS8vPc5E2VHZGyKA,h042nWUl52fSsM8UG8r6mA,False,Sportsman's Warehouse,701 Marks St,2020-03-10
6zup5PwUm8dHlp0s2qxAbg,UJpf2dKPWmmIs4M2LvQW_w,False,Aw Shucks Seafood Bar & Bistro,15230 Yonge Street,2020-01-17
dj2mtTyyiEGHKQB4xRbvyQ,6e_OSObAd1UkEDs_qXDgpg,False,The Wave Pool,5 Hopkins Street,2020-04-09
5SI7EJB7QaUjuh7OnFkVUQ,aHWoDwJPT5FGdkap5IKbBA,False,Oriental Kitchen,44 Old Kingston Road,2020-03-31
1OJP-q02AVpqqlGo1T8AnQ,S1x-rKDiDADt9x534Hh1Hg,True,No 53 Frederick Street B&B,53 Frederick Street,2020-01-05
n0SJYzk6Mjh69jGj8yqCEg,n3IXzlyT6CCOSUsA3ZsEHg,False,Pure Barre - Murrysville,203 Blue Spruce Way,2020-01-02
zDnwW-VCIDUazu8yZXhiug,6pWfuBusxd3G6gJPG425gA,False,French Express,2087 Dale Earnhardt Blvd,2020-01-14
wvtN91zHpfL5Ku_TBhMSHA,gMrSgpJCxhSttRgEcH9Dvg,True,Unique U Hair Design,3476 Glen Erin Drive,2020-03-10
jONDnObPPePdHqT2rw6NcQ,u8eMALO0izCnjRmi2oaJew,False,Volkswagen Des Sources,2311 Place Transcanadienne Dorval,2020-02-17
2P1Rvd4IboY8z7oRoT8b8g,sf61zjyprf5uYeLpGp1mcA,True,Dagostino Pizza,7470 Maurice-Duplessis Boul,2020-04-08
iomyYWs9m6-SucLAcY3WTg,ElUslyRrdW9p1sMSo2pHzw,True,Michelle's Brasserie,162 Cumberland Street,2020-01-30
lfVG-EJdHm4oxiojKXbMpw,K8qW-BWJ2WHDwkY1Mv6UeQ,False,Abetz-Service,Hofener Str. 140,2020-03-09
43xg_y4Fppi2uBydfBAlEw,Gwv_nKausPFMK4wRenCdQQ,False,Sheetz,1910 Mount Nebo Rd,2020-02-01
aLHTwXkOY9jW3wbjC8D7Kw,tEBucMZMo-Z8DabrBb0nZQ,False,We Ride Powersports Scottsdale,7340 E Mcdowell,2020-02-19
CUwCJcVWcx6uJyt7jYGOrQ,h7zq12jPjMBfSNxAjj0eMg,False,Rose's Alterations,7208 E Ho Rd,2020-01-31
j3ulZ7hPuRbeL8wp7k3oiQ,okPqjGnHw9s64cY9uon_Hw,True,The Haunted Walk of Toronto,30 Gristmill Lane,2020-01-13
Zl8R8iM5EcA7WhlrvYAC4w,I3hfWMk-nCFolk1XJko9aw,False,GameStop,Schulstr. 1,2020-01-18
fQguRJYXGmYa4mFcpyhHmg,YQEjZ3-0kYBB7oq4VAraAQ,True,HYATT house Charlotte  Airport,4920 South Tryon Street,2020-02-14
2tiFUn8EU0EpjWBHjt1L6w,BUXReUesbeOx7AFX2xKxNg,True,Wok Cafe,1845 Sainte-Catherine Rue W,2020-02-02
ZLJV9WNgQdqXmcabkxKm7g,IrbjAgr5rQfnxYuOuv8ZbQ,False,Citron Catering,3535 W Northern Ave,2020-01-16
aQYLi9BmN0KcLmK4OB_-SA,5iZwEQDZuLMpzdrN669KWA,True,Vientiane Restaurant,626 S Park St,2020-02-10
PQjzypTSXDUG0NNSXcASvQ,y4-ZnI-hai9akq2Bgr0ZhA,False,Stacy's @ Melrose,4343 N 7th Ave,2020-04-03
yzyKknrrnoFTWNceNgKnzQ,k4qMgUiTOncch_3RAgQuvw,False,Mr Divot's Miniature Golf,13393 York Rd,2020-01-05
ECb4na1SMh_UpEu_cD1UzA,xOHsiLm8pPVJtRe6QlzGew,True,Sleep Country,256 Eglinton Avenue W,2020-03-24
VdgLaQinAvwzq0HutvRNiQ,6eXpHzfFCEnRvelmTqs7ng,True,Pho Tay Ho,6414 Rue Saint-Denis,2020-02-01
FxZ3NGLba_dAa4DxwsRATg,gnyyw1m8uAxP0vRaBExWBA,False,Maid U Smile,18800 W Catawba Ave,2020-01-23
I2BCOAwqJJIfUX-NzPbNjw,utwtd0Nrqk_IzJ2zhcJQRQ,True,Calasan,745 N High Point Rd,2020-02-12
faY8NuG3x2WVFXj7VFZPYA,PM1oFSoIMsYC57xGLzlZwA,False,Schlemmer Pizzaservice,Schorndorfer Str. 40,2020-03-25
2HMVulYmq8fhlD3N3xWeQA,mF3Ufg2sTb_F4-rCdh7Zhw,False,McDonald's,3490 Hwy 21,2020-02-16
5MfOS0OVNIXJal-fFxnrdg,2kEK32hCHZxV2QBDVBVO0g,False,Payless Car Rental,3315 Scott Futrell Dr,2020-03-01
dyicMV37J9Xgnn6Q90lylw,6B9TPAXc1aHIUX6JDXmFXw,False,AZ Cocktail Week - Dear Beer Seminar,6850 East Main St,2020-01-02
TOVkB24_0SNpVlZk68aiIw,9hozjSNcHV77shHl1aQASQ,True,Assouline,3750 Las Vegas Blvd S,2020-02-03
XdhoZK1LYGYmmnUwpFNV-w,m261TLorJXzMCN_xaW5coA,False,WaBa Grill,16635 North Tatum Blvd,2020-02-24
z9zxpeTtczFP2z5ta5eJdw,LG8f0YxboAEsUtLPtUppjw,True,The Lash Kat,7854 W Sahara Ave,2020-01-02
aCU2pFbbGTyiPOrWycYNhQ,uYr0uhhlMkjHbrdX68dd3w,True,Element Apartments,8450 W Charleston Blvd,2020-01-22
sT93aHmKS7Wh2Wj4T6vduQ,eHl5Zp85o-tMrLzXuWos4Q,False,Windemere Hotel and Conference Center,5750 E Main St,2020-02-07
ziuISGCK_j1-IGc-b9D3Ug,ZLfpnktkcj2nWusAznQiPA,False,Daybreak Place Apartments,815 E Bethany Home Rd,2020-01-12
JRFjebd5r6r0sFf-SivC6Q,XysXJEb7ODwjarKoTFkP8Q,False,Speedy Furniture Repair,1042 E Indian School Rd,2020-02-05
CNGGnMhdwlmO_APP_88yEw,gXvqC3h01JoR4hWNLuvmhg,False,Noble Beast,1005 E Camelback Rd,2020-04-03
x14tBNr1Kfozze849SDWSg,8rf_pw_yvusEcwJkWg_7Kw,True,AutoZone,2808 Central Ave,2020-03-11
eWX0XKKick8Z44QGlsO4Lw,-HcSiZMzQM8XBMT2CNx5AA,False,Smash Booth Photo Booth Rentals,,2020-01-25
BaMQOhwTsid9_D3MOxYduQ,gwS0CkQUZUNGqEaljxE-LA,True,La Panthère Verte,2153 Rue Mackay,2020-01-04
3fMLTifkdTEGmkrQd_jimA,L41qgbxVIo9WBnuONck0Zg,True,Globe,5653 Rue Paré,2020-03-07
45JwLE2ol0WozeHtzPToXg,7aLz8u-Co5tggcVBqyCNwg,False,Detroit Coney Grill,16 W Adams St,2020-03-09
33hBdrw45g9OB_uS-802Lw,uWMlAiVTupgzBv7C1Qr-NA,True,Planet Fitness - Toronto - Galleria Mall,1245 Dupont Street,2020-02-08
RNrPLdI7XJFIJqwr3E-6rA,OR_rfqfqV3WQSrqu71gFyg,True,Robert Burns Bar,5423 Rue Robert Burns,2020-01-28
KySj5AF4K_j4oD91ATgcGQ,JnQTKSxHCf2oowv1FwAzWA,True,Ted Wiens Tire & Auto,4055 S Fort Apache Rd,2020-02-03
i-MN5qgAfviNNxoYWIgvVw,A_N2WDZjAh0VGrioSlsTJg,True,Gold Elements,3655 S Las Vegas Blvd,2020-01-08
3MtXH9NnGHfnMPV9-NpJfg,_qAlHV0OWXLR6eEhtGSXsg,True,Bath & Body Works,4300 Meadows Ln,2020-01-17
F-jqyQ9WFnPe-d4NQJvS2A,biZ5ZiyiziAKv_OJ5wI8GQ,False,Shoppers Drug Mart,3980 Grand Park Drive,2020-01-08
Qucr1f0kyXy0W5zU5AdQBA,SZA6I6mNSyZW5HatGb1gIQ,False,Monro Muffler Brake & Service,4844 Mcknight Rd,2020-03-13
5CtxJzh1dVC6AkWPzGvW2g,CJq9pl9mkHR9wV1kRofh6A,True,TEN Park Lanes,1700 Montford Dr,2020-03-26
mzC-wH2UZcyHBIKu7XNvNw,F8oP9n45ogcGR9B4dNnIXw,False,Sushi Sushi Japanese Restaurant,1 Henderson Drive,2020-03-28
YBk7SLJ7WUfalpJ82yXJ4Q,gbFXdlsSsULlNfio-j_HfA,True,Su-Good,2626 Danforth Ave,2020-02-04
JtJnFY3tThBoxpDMxLFLow,2vRQsNs1vmSfLHKKYSeJJQ,True,Le Petit Croissant,1310 S Midvale Blvd,2020-03-01
hCCwYB2B1e4RNuEMaJib-w,WJS7iXGRz3ebjOzJVe5y1A,False,Comfy Chair Consignment,6001 Odana Rd,2020-01-30
p_pUhNQ_9_xMawm6oF5SJA,YMYGVprbwpGJ0L_wSk_8sA,False,Phoenix Furniture Repair & Replacement,,2020-04-01
BQJjDcSO8GwPUbCx1HRmKw,4ATDq7cViDxSFRaV49uGeA,False,Crown & Phoenix,9580 Yonge Street,2020-02-16
c1_-2-ICYVSpsXXkZPDnEg,0jymXqAGF_rnP61pLEp5uA,True,Port Credit Lighthouse,105 Lakeshore Road West,2020-02-14
5uEbrBUTK6NVEd6LpaGVoQ,7cRt_YVRNsb3sccMwGMqEA,False,Visca A/C,11619 N 20th Ave,2020-02-20
YgKZSFI6ykOPTZVk9HIOVA,8hr9fxYO3GX1AqyApvQcEA,False,Braid Veterinary Hospital,171 Mayfield Road,2020-01-17
rGMfpP9ton_vXb32qd-SVw,NXvJpkQRwUZvfXDLMmE5qA,False,Healthy Pet Products,9805 McKnight Rd,2020-03-01
-oHzyChCB65UtErig2nvhg,a3B0PSSF63hIyH1dOuJYJA,True,Sparkle Nails Couture,10300 W Charleston Blvd,2020-04-08
GxNU1BXzTuEoqO7SP2QDKg,p6EvZpAPXJBJT2-gXBOi6A,True,Smog Busters,5345 S Decatur Blvd,2020-02-17
Liki-GASuLOTunUvLzrLTg,0Njcy8bGkWLbYEzA2dCWaA,False,Bank of America,906 E Baseline Rd,2020-01-14
bFJSR6yha6Mxc6ynjFUZhA,oBgcGWExiiLLXMO0x1dEJw,False,Best Deal In Town - Discount HDTVs,235 E Baseline Rd,2020-02-21
QOE93SXgKd8EsaUT-DaXhA,BkKU-ZJOtqcRzIBz6X32IA,False,Snow Ono Shave Ice,,2020-02-01
ukOPluzrM9QNIr-_d474TQ,fs1YXwTaS3l6OxxS1Du2IA,False,Sos Exterminating,W Valley,2020-03-09
H8D7jU0hGvogAVvQUumzgQ,IrvlBEm_mw1dxN6DbMyGKg,True,Sugar Plum Sweet Creations,1028 Kingston Road,2020-04-09
N1WZCUs3ZO-ZAEevbzi3ug,-bvXcaBRflRaPq-OjSf4OA,False,Classy Claws,2107 E Lake Mead Blvd,2020-01-06
1zFAb8xhhsP6uvt_0I0CFw,knQd7FuAs6ePGUu4vOlcOg,True,Local Lakeside Patio,235 Queens Quay West,2020-02-07
x5HYuL0O_8RxUJ4Km6SZrQ,VX7mr93MlWe_N5gPkVJD-g,True,Hope Christian Preschool and Kindergarten,870 E Cactus Ave,2020-02-16
sbkKGZpcksH4CuotIclAnQ,GqJZ_TNLjzux80PWw4vIcA,True,Tacos Tin Tan,3828 Rue Saint-Denis,2020-02-03
5kKPqXIy1ZJnp_260UjGbg,PvHUEgDG0aOExU5KTaSrGQ,False,George's Handyman Repair Service,1402 E Encinas Ave,2020-02-24
VKmGedwOk-16D7OawNg_ng,WlXwxIuUqZMHKe8iQeXtbQ,True,Buffet Asia,2380 S Rainbow Blvd,2020-03-08
yJkYsl0hOlG2-ITBe16ZIA,sg-VRY6Sm1AyHMN3LrLcdQ,False,The Yacht Club,4231 E Indian School Rd,2020-02-22
hizYYlnM5Dl7vVnbE02kLA,aGQlngxaoJrY0JwADGxYgw,False,Quality Scrub Car Wash,6842 Center St,2020-03-06
Zo5vY7P1G1wN-m4dPiRByw,EiFVEkG5_9zGfQSo9XLHVw,False,Deer Creek Village,20244 N 31st Ave Ofc,2020-03-29
RXaxKQJtExnRZX1inf8Nyg,8ag1jJ6yuhJ5YmROrjUhCA,True,Carole's Cheesecake Cafe,114 Cumberland Street,2020-01-09
urSfGF-g7oP8vTdqviIz1A,JQP9AVe4UZ3J_R7KU7RQYQ,False,J & S Home Inspections,,2020-01-27
fMhTgEHAssaJmwhA-E3RLw,k727alNgleW9oZC3RC5zCQ,True,Vera Wang,38 Avenue Road,2020-03-18
kf6GtTk_6UPrpICC-eQH4g,ZRMdtR20QT3a34rhYg8Khw,False,Parkway Kitchen,670 Highway 7 E,2020-01-05
X012q1FPLYVlaF3XeH39Zw,UHruwBehogrqvbqFB1slFw,True,The Preschool At Seven Hills,3051 W Horizon Ridge Pkwy,2020-03-05
bFowVTU3mbfzpwyeYffytQ,wBI9tO1f3k0wAXtmkY2EHw,False,The North Burger,20473 Highway 48,2020-02-01
j6-aksaGFMUKwMXLbyf8gA,sdZG9ld5uPDgC0pjagjN8g,True,Mandarin Restaurant - Erin Mills,3105 Dundas Street W,2020-01-01
I19pZVQOTCjDQMS_jnBNNQ,UfjW1Fyht2hgdu1yZ9uQYQ,True,The Gift of Lights,2601 E Sunset Rd,2020-01-01
ogUiKg4hL01zt2o2M5IZ3w,v03KVgldaNVg3TTHhFo2mg,True,Ame,19 Mercer St,2020-01-24
i60v66vwf1A13YqcIqGD_A,VOYuNdJwXl7XNzkvnjDxOQ,True,Monty's Blue Plate Diner,2089 Atwood Ave,2020-01-06
zD_nzOAkRblywoRmIrGpTg,x2oJ8s6SrBU1s9vlQPcgbA,False,Best Meat,2362 Lexington St,2020-03-02
c_ZDTkfDlfzLm0a3osk1ow,OwZAR8CQNd1qB04f3YbdgQ,False,Indian Paradise 2,2410 W Bell Rd,2020-04-05
