post_id,author_id,private,title,content_body,created_at
aFBCmJUYrPeol_P75QX7Jw,WcTrNNR6lu2LNxyK1qq8fg,False,Fraticelli's Authentic Italian Grill,10 Vogell Road,2020-02-20
dA7KJReGl9PMi3Tg_mBHuw,_85-I7uN2TZZ0nSYn07vAw,False,Poty Group,,2020-01-28
GX83LORhO99mdNFz9_cZdQ,g58W8T1RXpMbQeLwWUSUGQ,False,Dayton Family Medicine,6840 E Brown Rd,2020-03-22
YvxQOMstU2MVDr2uNHs_vw,U2wer13IpyZ7SD_269VnTw,False,Mitchell's Ice Cream - Solon Shop,6130 Kruse Dr,2020-01-05
NVaM_cKKJT3WWyP21PANzw,lQ_yanpYizhSqRZX8AU9xA,False,City of Mesa Cemetary,1212 N Center St,2020-01-07
dTWfATVrBfKj7Vdn0qWVWg,tnGBPiFxtXMQKTk3pzxPPw,True,Flavor Cuisine,8 Glen Watford Drive,2020-02-18
HcEJ2YiSLX_mT3RE0hvKWQ,x5fLOx0EAfwqK-ejQzjLjw,True,Blush,135 9th St,2020-03-27
zdC6e26U7tS1XtWcJPKCcA,v74ovyF3Fp-ueIEWQTAgYA,False,Concord Parkway Animal Hospital,308 Concord Pkwy N,2020-02-03
c6Q3HP4cmWZbD9GX8kr4IA,c572Fnh0lLNuB84DFypnIA,False,Pep Boys,4837 N Tryon St,2020-01-15
c7X2SdKxVJMaOnFROO8WEg,c7LfNyzPaS3lW6i9uaFyPQ,False,Finga Lickin' Caribbean Eatery,2838 The Plz,2020-01-18
1nhf9BPXOBFBkbRkpsFaxA,kGMOBxFf0MXA-UTYno--3g,True,Mirage Grill & Lounge,117 Eglinton Avenue E,2020-01-05
QkG3KUXwqZBW18A9k1xqCA,wcOnj5t0QIC70g57BTD0lw,False,Red Lobster,2810 North 75th Ave,2020-02-01
d2HSFutxpaYsCPglJPRe1Q,JWgPMGIVxEQViv5ZDkrAAw,True,Winchell's Donut House,4700 Meadows Ln,2020-03-03
shNBn6mTKxZ124yPC_H02Q,5vg4arEfVEd-6ZHKgZa1oQ,False,T.W.Tile,248 Tara Dr,2020-02-22
ZmMCgM4RCqCXJ0Lswu6yxw,tIkEzz8w75cT0kuhrGLZnQ,False,A Professional Appliance Repair,,2020-04-07
evwSIx2mmvpN0V0QteOAsA,NiidLgig5ynVpTuF-tg_6A,False,Spay Me! Clinic,4475 Robertson Rd,2020-03-02
gSr8zPc8M4eTxwGgPb5AsA,ReGRXN04UV1_lUFmAhRlxQ,False,Coraopolis Collision and Repair Service,601 4th Ave,2020-03-20
gIVjdDWRnS1yDVpPF3oUeg,RchFErTh3OA34apKZEL8Qw,True,Pizza Pizza,7665 Kennedy Road,2020-03-11
veXxt8rGY_RJPpA5QkHT9Q,eEHlzk7gXceq-32WYv2mwA,False,Barrio,2466 Fairmount Blvd,2020-03-28
T5CdfrZWw-uW9Y5L_sddqQ,M-0fECTt_KzZn_0upS72Dg,False,Police Station Pizza,7235 Steubenville Pike,2020-03-25
5XejqzaFmtkZMstJS5Iy-w,JgrBklEWb2aX02ALAC81uQ,False,D'Lish Cafe,503 W Thomas Rd,2020-03-26
7SBM_0TcfYTs2oMD-vgaQA,sz7QV31R702OceVJAcUCvA,False,R-ATV,4424 W Peoria Ave,2020-03-18
Wpt0sFHcPtV5MO9He7yMKQ,6g-4W50gQlsoHevi4FIv8g,True,McDonald's,3020 E Desert Inn Rd,2020-03-19
0953KSZ26LmJ7CDacVzpYg,Pqxkc5RRwGBFUQ_1q3mC_g,True,dd's DISCOUNTS,3430 E Tropicana Ave,2020-02-24
DAG8irsIf0hMsEgDbrOE_A,jLW5hHLe4xQ1qFaweRHFOg,True,Layla's Palace,3430 E Tropicana Ave,2020-03-13
WUiDaFQRZ8wKYGLvmjFjAw,0GzYbuQ3nQGrnXrd7TvSSw,True,China Buffet,8630 University Executive Park Dr,2020-04-05
nAFI7JZEhmvUKMKSA_5Chg,24uWdhJcmLBlPZOmYC3DBw,True,Nesenbach,Dorotheenstr. 6,2020-02-03
M5jiUpAuliJtCYOF0cI3wA,YCksmGDUhor7oDighJYl2g,False,S & S Tire & Auto Service Center,11790 N 91st Ave,2020-01-06
nigYwB_m1TQ1WosjSWi-Hw,rAjzkljx-xGcDu3Et1f0sw,False,Simply Burgers,1455 W Elliot Rd,2020-01-30
W1Yr6c2XDx_RBjb6WsV-aQ,GOIfRpEUewfD8XjpZ9EdyQ,True,Divine Cafe at the Springs Preserve,333 S Valley View Blvd,2020-02-09
oZBISmgb-GjOdj-ik8UfjA,Y8tfzoNFVEAL5MhUHL9ZMA,False,Cvs Pharmacy,2840 N Dysart Rd,2020-02-23
SJAggfn8ta7XLD98XD2mkw,_hjh-EY4mBl0p88QcMIpVQ,True,QDC Burger,975 Boulevard Roméo-Vachon Nord,2020-04-05
x5s5yvoI3QFLBZE6JNNhyg,6Wxi3w5NiRr28sx1ojufoQ,False,Hard Surface Detox Pros,,2020-01-11
EXsmUB2mJyJsCpCV-56Ujw,fuvsMdmbH6atsIGW798gEA,False,Paulina Clute Events,5888 Spring Ranch Pkwy,2020-01-13
NC03ZDFpIYpEi2aiFTmGPg,za1zCJgPaupS9_mckM_fEg,False,Office Depot,6115 W Tropicana Ave,2020-03-13
AR6mrWO89rq-ku_t_E71AA,vQ5Ny_ex2NvBDXq2LNGVVQ,True,Munchie Delivery,111 N Broom St,2020-03-14
KX_4sldJKgkEWaYVfSWjwQ,e5eMaFbgDqgXozu4UbgRdA,False,Mint Garden,17830 Leslie Street,2020-03-11
CfEJGhzBFkWKoe-UTT2jiw,OE4_2LXNVny39B5CHQUvVA,False,Exotic Nails Touch,4961 Dover Center Rd,2020-03-12
vzx1WdVivFsaN4QYrez2rw,_eOSbjzzTWjNKqGQiax-qQ,False,Subway,5111 Boulder Hwy,2020-01-25
-McKyjNSqS1h9dDJH3dyUA,3abGG57Mybnbyg6JFbiQHQ,True,Restaurant Plenum,Konrad-Adenauer-Str. 3,2020-04-07
z0BQG6LJOmd8E7cNuMtH0A,t1pKfSeEWgHzhbOzcHeGKQ,True,Jet Club,1003 Rue Sainte-Catherine E,2020-01-04
y7g-pgAFx37vKytP5oRD0Q,PPCbs-66P38KEObF_7QYrw,False,Bakery King,2833 N Green Valley Pkwy,2020-01-12
iOudjMD1sFvD9QTltPQiTg,z9NebCdfZRVrRY0n6jdUzA,False,Motel 6 Cleveland-Willoughby,35110 Maplegrove Rd,2020-04-08
AVtMhvR_3bhL9VkRrAG6dQ,G8dGH2ln53sqf-qniCl-Ow,False,Accurate Pest Control,11360 E Stradling Ave,2020-03-01
PJ-VbAtIOso1dqd2frQqqg,Wb0Stb_7CDdBiyMsqqwo1Q,True,Donut Tyme,4268 E Charleston Blvd,2020-01-04
JmKgz6n7zn24F-WkgT-kiA,WyNw34XY3woqkdBJPzJ_cA,True,Maki My Way,7 King Street E,2020-01-18
DCQ3qzzmsm1JZxvW8-bCgQ,AO8WQeGeHpQ-2wjimKb1YQ,False,Phone Savers,3552 E Corona Ave,2020-01-21
yh-NN-dCaxxleNcI-_bsUA,fvwOtSpbQBGOguwQe7cZMw,False,El Dorado's,1331 S Water St,2020-01-10
EiZYdEo9p2K6r6CnZ5gqsw,sWBW0xpRpOFoSMcyXi9UdA,False,Mr. Rooter Plumbing of Phoenix Arizona,333 S. Nina Dr,2020-02-21
bA21m-qbgN_GNR6g-AlfYw,R35GJRcuEDo0VClzMrFP-w,False,Dynasty Buffett,2932 E Franklin Blvd,2020-03-07
lZ18HyZhfrrN_VAJIpyhxQ,enVq6h87rIvQG6kPz6bC_Q,True,X-Nail & Spa,111 Jefferson Avenue,2020-03-06
xMP2oDrKFqyUrN0Uww85EQ,ozdHfoAnN5OuGzBfdiq1Rg,True,Dockside Seafood Market,3017 Kilborne Dr,2020-01-20
pOyt4Fon5n783Jc-hrSq-A,SUyFqtj7G2hXLVKlRjvgCw,False,Apple Wellness - Fitchburg Health Store,6313 McKee Rd,2020-03-04
sG3jr8wLMpncvwvu8JM1Dw,an_KDA7vSdfyvMPClFZnxw,True,Jimi Music Store,5776 Sherbrooke Rue W,2020-01-26
d7AtQMYDUh40DeJinidFNQ,X4t07JXsd-sl3UXVDsjX2Q,True,2 Cochons,7387 Boulevard Saint-Michel,2020-04-09
aLM-0HupwCE5r7bMIcQ2TQ,ImMUJTfmu5SEWEcEr-2bJA,False,Septic Pumping Service,,2020-02-10
cYuGJKCCazgCnsGGlBxaEQ,Gyi02TGY_RWcjDYV6ebNJQ,False,Bennie's Back Alley Barber Shop,1623 N Granite Reef Rd,2020-01-10
z1hRMOmEvw7jx4cq4-8Yfw,1eNaphFtmrN131LShJXy3g,False,La P'tite Cabane d'la Côte,5885 Route Arthur-Sauvé,2020-02-12
vIAQV1_p48AsKP-B9iULwg,fKFTpRY3pm6U-ylmkEEseg,False,Europtical,2932 Wooster Rd,2020-04-08
UlI0TksGFiIXtcbtg2KalQ,qXNx_SwATRFMjH3__KsHPA,True,Mi Pho Song Vu,2109 Jane Street,2020-02-06
98YzjvO45DRRvqrNv0hhAA,i--jhIxKWz1lTMiTRzqHtA,True,TTC - Toronto Transit Commision,1900 Yonge St,2020-04-04
Kul8tFT48hZQJkeNK5jLBQ,ojCEV6c1Wo9CX7-Ke0aGLA,False,OutToday Plumbing Heating & Electrical,,2020-03-10
uZd7UVMib1EYUFFbfWkGdw,2oDt12aQICJq2oPZ0NisLQ,False,Red and Black Mountain,US Rt 93,2020-01-06
cehTmoCXPi0a3FwCE3Tq2Q,5aSVb8iX8uNJ7OlvfllKlA,True,Red Wing Shoes,2370 E Serene Ave,2020-02-04
Uy3_5nLo3sYkAuSX6mjdmg,-OK3wOJpO6xbGR7fqYQHXA,True,Geebee's Bar & Grill,8560 Las Vegas Blvd S,2020-04-02
mLP-jIIRdoaYM7fJqqFurw,TuvtQiK0I-AdStBIMx34BQ,True,Napoli Pizzeria,2006 Murray Ave,2020-01-23
GDOAg680Gmi6S1MlhU7B1g,iMHeUlGRv1EutE9PERgKRQ,False,Taco Bell,4110 Lee Road,2020-02-06
2v-8QQfMLX2PCz-0S6gISQ,qdebcj6csLI0POAXj9ynSw,False,Papa John's Pizza,3441 W Northern Ave,2020-03-19
t8yi2l7pZF43Rlf9_lHdDA,DxLT3mzbDH6rAin6UOiWyA,True,Hero Certified Burgers - King & Yonge,79A Yonge Street,2020-04-09
AXb5gCwqHl-_v6ZIMb1mXQ,a0EPipslF02UCD6-OtNB4Q,False,Sheraton Great Valley Hotel,707 E Lancaster Ave,2020-03-14
XSrN9gtLHC8MtUnSobZfDQ,CfM-f7gMFZezOBoVo_pXSQ,True,Condom Shack,231 Queen Street W,2020-01-13
5GAXZ7gJ81TSR0-Q6AMp_A,FifUZGQ6otnYk4w3BaWH0Q,True,Via Panini,90 Edgeley Boulevard,2020-03-11
HyE2qiMaz7HMJWDhunHA4A,RsrH4WgT63krrTgzybxiGQ,False,Underground Diesel,120 E Merlayne Dr,2020-04-09
XG0twdTiMzUS3v3p9OZbJA,SJD_u3QhXCxKYCtWO3J8aw,False,Winners,1881 Steeles Avenue W,2020-03-21
htKaC4cHY4wlB4Wqb8CDnQ,y8gBByVDtztPtYwGsGRJAw,True,Allure,4730 Liberty Ave,2020-01-09
kyXEnWKQGWSThY6EcjORuw,G2ECYNE3KX-Rd-2D3aeZVw,False,Zorba's Restaurant,627 E Green St,2020-03-12
M3uV9Y3EDSpy9d4YwyNSAQ,AQyc6aif9A2WExeH8O1oTw,False,Yakiramen,10605 N 43rd Ave,2020-03-19
P5TLch0Fu9p3o6W2hRSz0g,6hVL1IN7hASlr82IYYzKSg,True,Terrible Herbst,1785 E Sunset Rd,2020-02-13
1cLXGXThDYZ5WK_KpBLtkw,EERxAgbEZwzAKnNwnjpEpw,True,Koko Bakery,3710 Payne Ave,2020-02-01
KVPGEIZb0i5EBYOrlMOziQ,u4irGYud7_-sHz4OsAuPkA,False,Foxridge Park,420 Valle Verde Dr,2020-02-10
onb5syYKz4Wf3cwQWuqv1A,bMdtig-0YasOqG0uYhT--A,False,Recinos Shoe Repair,3250 Civic Center Dr,2020-01-14
7m9ux0KgTe2NwUU0XA_9xQ,sDLvrrWZ7RPTGqoTFKGmyA,True,Double Take Auto Detailing,3030 Banksville Rd,2020-03-31
4SBY4CHiMD8YOCEU9_fdnw,8Q15MkHpK9szYg_8WAaZSw,True,Fidora Salon and Spa,123 Queen Street W,2020-04-02
JX3ivaSLYcAmDS0HmLOxiA,aDflGHRX8_5CvQSmeCgAUA,False,Eastside Performance,343 S Davis,2020-03-14
JsQ_hJoHzEcXp209LI1t_g,5B96o1oJNMy348z_W0z_ng,False,Shoppers Drug Mart,292 Dupont Street,2020-01-30
LOeVGnlOti05f86ZZbgY7Q,rCsbj_-84Jp2XhokPZ-5-Q,False,Coyle Auto Body,540 McNeilly Rd,2020-01-16
nSD-uxCMb745bH3dxoko9Q,LXLpxQAUz2Nu4o_OjOWl_A,False,Taco Bell,2453 HWY 160,2020-03-16
NXoGguzSd3DrsaGRIQXLpg,UBRpHCyWT6pUsOK_R7cY7A,False,Deer Creek Animal Hospital,3025 E Rose Garden Ln,2020-01-19
2eU7ltXoQ2U7SyLhuY9Vxw,UCpy4VthUl5MAvlHtwHl2w,True,Fueled Espresso and Freshbar,739 Ossington Avenue,2020-01-04
bXuHmdgo3DM7JIYNXN4Ndg,bBLfhKvT3EfhnGOLso4LLQ,False,Today's Patio,23616 N 19th Ave,2020-03-02
WghcqSAGCzKOhprLblYWVA,h4GCPF972cl080yyk1rgxw,True,Get Results Personal Training,7980 W Sahara Ave,2020-03-08
KbSoYXHUz_Bjo-v0VWHDrw,_nA7Z6xxJXUMBh7Bhw0tFw,True,St. Andrew Square,St Andrew Sq,2020-03-27
vMO2vNyWLuxumso7t3rbYw,jYgGnZXzF_Sh8FbRI6QPTA,True,Pablo's Grill It Up,300 Borough Drive,2020-03-05
s16EYpC3UIxVoEs0JI-juQ,SSSEraLUzSpSN11T6wjRGA,False,Euro Home Decor,4309 Steeles Avenue W,2020-03-07
NOHh2pgOTUBqp82IQlRQMQ,hgtGdkaU8IoGvG-TH00OTg,True,Panagio's All Day Grill,1928 McCowan Road,2020-03-01
FtexOfH0spZrWcfj0LATiA,FuYLw6gDaOQLh7i_PPvWug,True,Green O' Aces Pools & Landscape,9300 Provence Garden Ln,2020-01-02
Qv0OEziLJwyAqcgtrTsA4w,9_3z5WSY76Y39-wWz6C_kw,False,Luke's Of Chicago,15223 N Northsight Blvd,2020-01-14
TzlaonysPohYJyLIFTk6Jg,NzHMOo4eiZNoZOMG_pQYIQ,False,Az Vip Transportation,10166 E Clinton St,2020-03-11
qts-sjm1sj3oiT_Rch1zhQ,N8DC6T2S_-lqJYvRvuuoFQ,False,Men's Wearhouse,11215 Carolina Place Pkwy,2020-04-03
8ksIhKcaFmzRX5pYA8cs0g,7v0sG9XkL9IzO3bFDS_1Rw,True,Lone Mortgage Steven Stewart,5275 S Durango Dr,2020-02-28
aD4qhONCE5catMdQC4sqwg,pxEz9tjcISpmkp6u-2f_Zg,True,Reginos Pizza,3331 Danforth Avenue,2020-01-07
e4-Clr5QT4l3Rf9R7tQ5aQ,UW5ZfeTgHXpvD4Nwh0LUMw,False,Fresh & Easy,1209 E Bell Rd,2020-03-12
lXGx_aKtF_UxenWDDkogWg,gwUNrClCimj5Tk4lRmrPSQ,False,Northern Karate School,756 St Clair Avenue W,2020-01-20
c1HfT-Rm4iYSxsAsk8eW4Q,JQkTD0YgCXO2sAP5DFK7yA,True,Cleveland Dog Walk,,2020-01-30
paN928wuyEHzxw7Zn5_snw,FDSQEAX9NB1Vk1_R5kaDXA,False,DSW Designer Shoe Warehouse,291 Crocker Park Blvd,2020-04-05
akRtfcCezswizRIaAqJ4fQ,vls46at7uuIWQV5oRdJlJg,False,KFC,25467 Detroit Avenue,2020-02-02
kpM-NegY__31O-XMEEesdg,N5Ewg9OD1wCXKdK3a2190g,False,Banana Republic,200 Market St,2020-01-10
MfI-S7392ENwqWG89g4Opw,Hq8g2fou954t4rxBvfEqJg,False,Southwest Drivetrain & 4WD,2316 N 32nd St,2020-03-28
N_W4JlpCw02VPSf5Mrxwqg,mdl3XxFaxp3JNBOVqoqb3w,False,Dunkin' Donuts,607 E Green St,2020-02-12
JtBJ-UPbVjJvqzqkO-jnjA,wGlKMB-wHDK0gSSADBWZkw,False,Champ's Sports,11025 Carolina Place Pkwy,2020-03-27
5BjhQ_Tmm9ppK4UGrMr09g,boMKbiTkCskD3_y2K0BKag,False,Montreal Delicatessen & Family Restaurant,2055 Dundas Street E,2020-02-06
XguKrY0dAuaK1W6HUlUQ1Q,PEWGegQ8kdioCld0RIYBkQ,False,Retz's Laconi's II,547 Sackett Ave,2020-02-08
W58P-gdejuMMh2r7OHpIyQ,Hc9IQkRWelye2iENOndOQg,False,Essence of Harmony Sacred Massage,40TH St E Indian School Rd,2020-03-01
IHv_GCCzxVgmKSW1yb2jtA,So2wY3E2CTBZJ6T-SNbZhA,True,Shampoo Hair Studio,32 St Andrew Street,2020-03-05
7fiIMBxbOYdAv3XMcmWivw,Fj2TxzExnThgT5nRVWwFyg,True,Renee's Relaxation and Body Mechanics,850 Euclid Ave,2020-02-13
Svs-B-a5-13D2dGTKxLsyw,tieoM0iW0CUkhA6jB5_5nQ,False,Mr Chicken,11680 Snow Rd,2020-02-03
O_UC_izJXcAmkm6HlEyGSA,2uu7RsvVcXOOLXBI3-HwKA,True,Playa Cabana,111 Dupont Street,2020-02-18
_ltkVUDwaI0MTxv8g21k1A,qdJehgpl5t-y0TZJ9QzFGA,True,Manchu Wok,3035 Boulevard Le carrefour,2020-01-02
by_hdCLqAMHW8EEfPYjktA,HKdfIKAl6Lw1geU_IGbmZA,False,Vital Lunch,Tübinger Str. 22,2020-04-04
WZdHNL9F0VWPRGLf1GQcbA,80_CvxBsySYKSmDGE2MErg,False,Steak 'n Shake,2656 E Franklin Blvd,2020-03-19
