user_id,post_id,reaction_id,created_at
fOnvEAWMovLW2EsZkXoL0g,8KlImDp5zaxdbtjV6_El7Q,1,2016-04-16,
fOnvEAWMovLW2EsZkXoL0g,LsfKW67Qe_0bU4krXEkOAA,1,2016-05-02,
sclDMl58orrm9t2LFWsPsQ,8KlImDp5zaxdbtjV6_El7Q,1,2016-07-22,
sclDMl58orrm9t2LFWsPsQ,jNCMsBbyxbc4aX_qjYquNw,1,2016-07-10,
kxaSbX0427uT_77A6GdS4g,8KlImDp5zaxdbtjV6_El7Q,1,2016-09-16,
kxaSbX0427uT_77A6GdS4g,slYb2NfWI5wLCeV67fWGKQ,1,2017-06-08,
qFtTfvjDMhE5bpy6r6tv8A,8KlImDp5zaxdbtjV6_El7Q,1,2010-11-20,
qFtTfvjDMhE5bpy6r6tv8A,fa6yFltvtWt7TtoGMNLZQw,1,2011-08-17,
qFtTfvjDMhE5bpy6r6tv8A,xMuIh2HvIzyHbW5eNUC_2Q,1,2012-11-03,
qFtTfvjDMhE5bpy6r6tv8A,O3y-5O1n5l0ge_6KGyR_4A,1,2011-03-10,
qFtTfvjDMhE5bpy6r6tv8A,O3y-5O1n5l0ge_6KGyR_4A,1,2011-03-22,
qFtTfvjDMhE5bpy6r6tv8A,8kW60GovVJJWdyA0AyS0OQ,1,2011-12-24,
qFtTfvjDMhE5bpy6r6tv8A,2WP0kTBPGFQpygTPSDUXEA,1,2011-12-10,
qFtTfvjDMhE5bpy6r6tv8A,A91Vq77dR3yqf6DCHX531g,1,2012-06-01,
qFtTfvjDMhE5bpy6r6tv8A,G8LBVca1vOBKYeMCMpajGA,1,2014-01-12,
qFtTfvjDMhE5bpy6r6tv8A,3p0SYIaMbJ8j-yeK_do5Qg,1,2011-08-15,
qFtTfvjDMhE5bpy6r6tv8A,cWfqbkMit27-Pg_bPUTwCg,1,2013-11-08,
qFtTfvjDMhE5bpy6r6tv8A,vA7BBQ9ro0fiKXE8tLF7zA,1,2012-11-04,
qFtTfvjDMhE5bpy6r6tv8A,2pcrNqDnsFd6UCelOriVlw,1,2011-11-02,
qFtTfvjDMhE5bpy6r6tv8A,ozEDKl0tZw5ob1evx41gcQ,1,2011-08-09,
qFtTfvjDMhE5bpy6r6tv8A,ozEDKl0tZw5ob1evx41gcQ,1,2011-09-18,
qFtTfvjDMhE5bpy6r6tv8A,ozEDKl0tZw5ob1evx41gcQ,1,2011-12-08,
qFtTfvjDMhE5bpy6r6tv8A,ozEDKl0tZw5ob1evx41gcQ,1,2011-12-25,
qFtTfvjDMhE5bpy6r6tv8A,ozEDKl0tZw5ob1evx41gcQ,1,2011-12-27,
qFtTfvjDMhE5bpy6r6tv8A,ozEDKl0tZw5ob1evx41gcQ,1,2012-02-03,
qFtTfvjDMhE5bpy6r6tv8A,ozEDKl0tZw5ob1evx41gcQ,1,2013-12-09,
qFtTfvjDMhE5bpy6r6tv8A,ozEDKl0tZw5ob1evx41gcQ,1,2013-12-10,
qFtTfvjDMhE5bpy6r6tv8A,1Lbq92b6B9z1FYk5mS2R9Q,1,2010-11-09,
qFtTfvjDMhE5bpy6r6tv8A,f_DnhukOHbKbR8vFHDUDaA,1,2011-11-26,
qFtTfvjDMhE5bpy6r6tv8A,1SqLPgnZEVeVYDM-AuoFhg,1,2012-05-12,
qFtTfvjDMhE5bpy6r6tv8A,XeDLyY2a7nZ3IEY4RYslXA,1,2011-08-18,
qFtTfvjDMhE5bpy6r6tv8A,OzcvQqt_copeLRCT2OHrfA,1,2011-12-24,
qFtTfvjDMhE5bpy6r6tv8A,z0rSmZQz9eEXjg_C3_E5-g,1,2012-08-25,
qFtTfvjDMhE5bpy6r6tv8A,fAyuNbUCb5x4VAqTZ2Erbg,1,2011-08-21,
qFtTfvjDMhE5bpy6r6tv8A,x-HiCsQUNdtbghzW4_ra2Q,1,2010-12-15,
qFtTfvjDMhE5bpy6r6tv8A,qZQI5SSqreUqVHl8i8JwOA,1,2012-06-08,
qFtTfvjDMhE5bpy6r6tv8A,Cni2l-VKG_pdospJ6xliXQ,1,2011-08-06,
qFtTfvjDMhE5bpy6r6tv8A,4JNXUYY8wbaaDmk3BPzlWw,1,2011-03-26,
qFtTfvjDMhE5bpy6r6tv8A,ZjdcfPbkBVtMnXm8jLSV_A,1,2011-08-22,
qFtTfvjDMhE5bpy6r6tv8A,ZjdcfPbkBVtMnXm8jLSV_A,1,2013-05-20,
qFtTfvjDMhE5bpy6r6tv8A,SvHAczHxIJ00QlJ9ovQR8g,1,2012-02-06,
qFtTfvjDMhE5bpy6r6tv8A,LYWbyu1EQM2o5hwHG5_Ldg,1,2011-12-05,
qFtTfvjDMhE5bpy6r6tv8A,5cbsjFtrntUAeUx51FaFTg,1,2012-01-28,
qFtTfvjDMhE5bpy6r6tv8A,5cbsjFtrntUAeUx51FaFTg,1,2012-02-21,
qFtTfvjDMhE5bpy6r6tv8A,Ory33UEFnbnvdOO4UTBaFQ,1,2012-03-07,
qFtTfvjDMhE5bpy6r6tv8A,Vk1-8BhzJdZYiZjXPFwgEQ,1,2010-12-22,
qFtTfvjDMhE5bpy6r6tv8A,1CWMNSTRMejdSyXBG2chNg,1,2010-12-08,
qFtTfvjDMhE5bpy6r6tv8A,hYt3BCeBObzWSGehVb9Vvg,1,2011-01-10,
qFtTfvjDMhE5bpy6r6tv8A,DZN44_XFktITlIUec4H69w,1,2011-02-08,
qFtTfvjDMhE5bpy6r6tv8A,DZN44_XFktITlIUec4H69w,1,2011-02-26,
qFtTfvjDMhE5bpy6r6tv8A,F-g0QH4IvrFtJUVRzDtzCA,1,2011-03-15,
qFtTfvjDMhE5bpy6r6tv8A,ZXfMiPsPv-cH7GMQ-5-mhA,1,2011-07-09,
qFtTfvjDMhE5bpy6r6tv8A,1CP8aJa8ILlfM5deroar0Q,1,2010-11-22,
qFtTfvjDMhE5bpy6r6tv8A,1CP8aJa8ILlfM5deroar0Q,1,2011-03-21,
qFtTfvjDMhE5bpy6r6tv8A,glTBzDHv9wNhEsZa4bQrOA,1,2012-04-22,
qFtTfvjDMhE5bpy6r6tv8A,RshUhfxSaLJN421LlEgwnA,1,2012-09-25,
qFtTfvjDMhE5bpy6r6tv8A,KPV_FVNWkgmYh1ArVlt6kg,1,2011-08-13,
qFtTfvjDMhE5bpy6r6tv8A,KPV_FVNWkgmYh1ArVlt6kg,1,2011-09-07,
qFtTfvjDMhE5bpy6r6tv8A,-OEIW0dO96-492qa_luxaw,1,2010-11-18,
qFtTfvjDMhE5bpy6r6tv8A,-OEIW0dO96-492qa_luxaw,1,2010-12-06,
qFtTfvjDMhE5bpy6r6tv8A,-OEIW0dO96-492qa_luxaw,1,2011-08-21,
qFtTfvjDMhE5bpy6r6tv8A,-OEIW0dO96-492qa_luxaw,1,2012-01-21,
qFtTfvjDMhE5bpy6r6tv8A,-OEIW0dO96-492qa_luxaw,1,2012-03-06,
qFtTfvjDMhE5bpy6r6tv8A,-OEIW0dO96-492qa_luxaw,1,2012-03-06,
qFtTfvjDMhE5bpy6r6tv8A,-OEIW0dO96-492qa_luxaw,1,2012-05-31,
qFtTfvjDMhE5bpy6r6tv8A,SAIrNOB4PtDA4gziNCucwg,1,2010-10-28,
qFtTfvjDMhE5bpy6r6tv8A,SAIrNOB4PtDA4gziNCucwg,1,2011-10-24,
qFtTfvjDMhE5bpy6r6tv8A,SAIrNOB4PtDA4gziNCucwg,1,2011-11-26,
qFtTfvjDMhE5bpy6r6tv8A,SAIrNOB4PtDA4gziNCucwg,1,2011-12-03,
qFtTfvjDMhE5bpy6r6tv8A,SAIrNOB4PtDA4gziNCucwg,1,2012-01-29,
qFtTfvjDMhE5bpy6r6tv8A,SAIrNOB4PtDA4gziNCucwg,1,2012-04-29,
qFtTfvjDMhE5bpy6r6tv8A,mDoLWEOFmxcQ5TAPqxoJLg,1,2011-10-26,
qFtTfvjDMhE5bpy6r6tv8A,LwFJ_aZWWvaKYF1B_oANuA,1,2012-01-28,
qFtTfvjDMhE5bpy6r6tv8A,mLA7V2VDQ9u1rTR_hSM-1g,1,2012-02-22,
qFtTfvjDMhE5bpy6r6tv8A,6hL5p4GvffZspZaU1vVnMg,1,2010-12-25,
qFtTfvjDMhE5bpy6r6tv8A,XBIgiDL_sXYOroaX4ULaUw,1,2011-01-27,
qFtTfvjDMhE5bpy6r6tv8A,BN_GVKaX0jnaVI4Ar1iV2w,1,2011-07-06,
qFtTfvjDMhE5bpy6r6tv8A,y8d90Pt16Nip-B5UXWBP-w,1,2011-06-08,
qFtTfvjDMhE5bpy6r6tv8A,1Tak6Q-IlkDrdmLwrEZeSg,1,2012-07-07,
qFtTfvjDMhE5bpy6r6tv8A,OBSxiVTm8TuKN-IbtY8fmg,1,2011-05-06,
qFtTfvjDMhE5bpy6r6tv8A,gwvKsN4ZYONSCpIMJm2GMw,1,2012-03-17,
qFtTfvjDMhE5bpy6r6tv8A,K7lWdNUhCbcnEvI0NhGewg,1,2012-01-02,
qFtTfvjDMhE5bpy6r6tv8A,Em4F3_FDQ4rcHgNrvQRNKQ,1,2012-10-19,
qFtTfvjDMhE5bpy6r6tv8A,HexCnP_tQFgXH6QD9UlJWw,1,2012-03-04,
qFtTfvjDMhE5bpy6r6tv8A,HexCnP_tQFgXH6QD9UlJWw,1,2012-03-04,
qFtTfvjDMhE5bpy6r6tv8A,ejSvwvEfS6pjVrFR5WQ2pA,1,2013-10-12,
qFtTfvjDMhE5bpy6r6tv8A,qKb1_tg9UD5ueHxTEvmxOQ,1,2012-03-07,
qFtTfvjDMhE5bpy6r6tv8A,m3XyLvnOVvt-jECDnEWuwA,1,2013-12-20,
qFtTfvjDMhE5bpy6r6tv8A,E35tgfjzj5P5PV_w7Kgu8w,1,2013-04-07,
qFtTfvjDMhE5bpy6r6tv8A,laSyDWzuKb1wo1XWFEUsWQ,1,2013-01-13,
qFtTfvjDMhE5bpy6r6tv8A,w3oV0d-i7KHJqvS4hKxk5A,1,2013-01-22,
qFtTfvjDMhE5bpy6r6tv8A,uKlkVuZ5F8QoGbgVQKqH1A,1,2012-12-26,
qFtTfvjDMhE5bpy6r6tv8A,uKlkVuZ5F8QoGbgVQKqH1A,1,2012-07-20,
qFtTfvjDMhE5bpy6r6tv8A,l_GV0hgEoTUf70uJVT0_hg,1,2012-09-24,
qFtTfvjDMhE5bpy6r6tv8A,KaGZE0_o1EmmSN4Fo_cpUw,1,2012-10-07,
qFtTfvjDMhE5bpy6r6tv8A,EMrghF81px-wnNqEYqA0Kw,1,2015-02-17,
qFtTfvjDMhE5bpy6r6tv8A,WI1xBMN_rEaVPOL9Ad2gpQ,1,2013-09-01,
qFtTfvjDMhE5bpy6r6tv8A,ak-f8IV0ZdDeI4oYnjA1Pw,1,2015-05-10,
8gOYrQAO0Q1PFMBvGB2pGQ,13wmyZRdtBB5FYsJ02KmdQ,1,2012-02-19,
8gOYrQAO0Q1PFMBvGB2pGQ,RyaCGkXRXxXNeJhbnioz1Q,1,2012-02-19,
q4KO8W-QDtdqJVsdQGEhnA,13wmyZRdtBB5FYsJ02KmdQ,1,2015-02-08,
q4KO8W-QDtdqJVsdQGEhnA,m97jaBYRscg-hqDjMVIIWg,1,2015-02-09,
q4KO8W-QDtdqJVsdQGEhnA,sEjy65M87W8dLka1YD_-JQ,1,2015-02-15,
q4KO8W-QDtdqJVsdQGEhnA,pd3uep0D-vKWHsLLlCu6qQ,1,2015-03-03,
q4KO8W-QDtdqJVsdQGEhnA,pRmb8_tAP5y4YPt_viL07g,1,2015-02-17,
q4KO8W-QDtdqJVsdQGEhnA,wfWcE4K7vQX1Fjao9Q-12Q,1,2015-02-08,
q4KO8W-QDtdqJVsdQGEhnA,yKPY_6w7HNb0QhA3DcxvPw,1,2015-03-03,
q4KO8W-QDtdqJVsdQGEhnA,pNYrI9kmAvv1TmAmSoJ23A,1,2015-02-12,
q4KO8W-QDtdqJVsdQGEhnA,pNYrI9kmAvv1TmAmSoJ23A,1,2015-02-27,
q4KO8W-QDtdqJVsdQGEhnA,yfkVdJH71Bj-Lil3cWfW4w,1,2015-02-17,
q4KO8W-QDtdqJVsdQGEhnA,lokPfoken16iTeAJ2PAwmQ,1,2015-02-17,
q4KO8W-QDtdqJVsdQGEhnA,YqhhwTqRdLsf7V4yKA33-A,1,2015-02-27,
q4KO8W-QDtdqJVsdQGEhnA,RcsiJA7An2neFpoR7SRgVg,1,2015-02-16,
q4KO8W-QDtdqJVsdQGEhnA,RcsiJA7An2neFpoR7SRgVg,1,2015-02-16,
q4KO8W-QDtdqJVsdQGEhnA,RcsiJA7An2neFpoR7SRgVg,1,2015-02-16,
q4KO8W-QDtdqJVsdQGEhnA,bcM-_TSef94GyKx0WWRu1g,1,2015-02-16,
q4KO8W-QDtdqJVsdQGEhnA,zu0a9GPCG8i7jbAJ3-H6LQ,1,2015-02-16,
q4KO8W-QDtdqJVsdQGEhnA,zu0a9GPCG8i7jbAJ3-H6LQ,1,2015-02-16,
q4KO8W-QDtdqJVsdQGEhnA,edFOP4OKtRTrBtSEtwLNuQ,1,2015-03-03,
q4KO8W-QDtdqJVsdQGEhnA,RESDUcs7fIiihp38-d6_6g,1,2015-02-09,
q4KO8W-QDtdqJVsdQGEhnA,RESDUcs7fIiihp38-d6_6g,1,2015-02-10,
q4KO8W-QDtdqJVsdQGEhnA,h9PXbwY6E3LINCYan2zcsg,1,2015-02-16,
q4KO8W-QDtdqJVsdQGEhnA,Fhma3ZQqj6PBdQLIVHu1ng,1,2015-03-04,
q4KO8W-QDtdqJVsdQGEhnA,iS4vAqIpAv1T8QFSgu8Bbw,1,2015-02-19,
o93hiDD08_q6F5A5EjQyyA,13wmyZRdtBB5FYsJ02KmdQ,1,2015-09-30,
o93hiDD08_q6F5A5EjQyyA,2bK1ng2mnRdtTh_BDNGmIg,1,2017-01-15,
o93hiDD08_q6F5A5EjQyyA,1ZJz840L496LAmQdeDv0WA,1,2015-10-03,
o93hiDD08_q6F5A5EjQyyA,APRp233sygej2YesZtrgbQ,1,2015-04-24,
o93hiDD08_q6F5A5EjQyyA,APRp233sygej2YesZtrgbQ,1,2016-06-30,
o93hiDD08_q6F5A5EjQyyA,-DnaKAs2oK3rXfrjSvn9ew,1,2015-09-04,
1yVfkvvX4uX8C4_lyaPwLg,13wmyZRdtBB5FYsJ02KmdQ,1,2011-07-23,
1yVfkvvX4uX8C4_lyaPwLg,ZjdcfPbkBVtMnXm8jLSV_A,1,2012-02-11,
I2qJvA0tbGdZJ3XrwzwfzA,KNrkgSSyvBPhbXTDznfCNQ,1,2012-08-30,
I2qJvA0tbGdZJ3XrwzwfzA,fnH1vGokCyM7rxAEOR-R0g,1,2012-07-13,
I2qJvA0tbGdZJ3XrwzwfzA,lnXyGlVjxSryGqyAFcUUBQ,1,2012-09-15,
I2qJvA0tbGdZJ3XrwzwfzA,m_gNN2xwDnB2DeE-ATl--Q,1,2012-08-30,
I2qJvA0tbGdZJ3XrwzwfzA,XEDNbV-2weonlktP4CSnWg,1,2011-11-26,
I2qJvA0tbGdZJ3XrwzwfzA,iXjuDp2vlAC6Nvfw4Hlzkw,1,2011-07-04,
uYlzvshOSWCTwNLFBELTug,KNrkgSSyvBPhbXTDznfCNQ,1,2014-03-06,
uYlzvshOSWCTwNLFBELTug,wKA2y-F_fPcBDOkpzDB9eQ,1,2015-01-30,
uYlzvshOSWCTwNLFBELTug,mY5uAxJRTFFM36ICKdbOYQ,1,2016-06-26,
uYlzvshOSWCTwNLFBELTug,nRNWaEuPtfcyR8pI-LnASA,1,2013-04-07,
uYlzvshOSWCTwNLFBELTug,U62f1Ty-NYh7jtH3Yb8tmQ,1,2013-03-21,
uYlzvshOSWCTwNLFBELTug,bLdvAHB3y55gHGoRGD6MJw,1,2013-03-31,
uYlzvshOSWCTwNLFBELTug,M0Gx998I3IGUh7WCF5xEFg,1,2015-06-20,
uYlzvshOSWCTwNLFBELTug,zomc4vlPucjG4lD1fglOkw,1,2013-04-25,
uYlzvshOSWCTwNLFBELTug,_qfTf3oMGtdQQNWjLJRirA,1,2013-03-15,
uYlzvshOSWCTwNLFBELTug,4RoTEeqB_MNn6yaqZmlZHg,1,2013-04-05,
uYlzvshOSWCTwNLFBELTug,XeDLyY2a7nZ3IEY4RYslXA,1,2013-06-01,
uYlzvshOSWCTwNLFBELTug,XeDLyY2a7nZ3IEY4RYslXA,1,2013-06-20,
uYlzvshOSWCTwNLFBELTug,56Ll9rqG2WxXj4X2pmlkHQ,1,2014-01-12,
uYlzvshOSWCTwNLFBELTug,56Ll9rqG2WxXj4X2pmlkHQ,1,2014-01-12,
uYlzvshOSWCTwNLFBELTug,Y7T9osP-hoqp2nLnmIi12w,1,2015-02-20,
uYlzvshOSWCTwNLFBELTug,u84xKtVRDLuh_P_zXWkzLQ,1,2013-03-28,
uYlzvshOSWCTwNLFBELTug,Mk5cLRjt_-ChToTtu2Hefg,1,2015-05-17,
uYlzvshOSWCTwNLFBELTug,S-oIZWzHhTRF3iqqQMvYoA,1,2017-02-17,
uYlzvshOSWCTwNLFBELTug,lym9VHmU2QupopVsMGt7lg,1,2013-04-17,
uYlzvshOSWCTwNLFBELTug,CvpXZRF-I7wfm19dW1jOXA,1,2014-01-19,
uYlzvshOSWCTwNLFBELTug,A5Rkh7UymKm0_Rxm9K2PJw,1,2013-03-05,
uYlzvshOSWCTwNLFBELTug,45zlHi1yyrjpQS_icSi60A,1,2013-03-17,
uYlzvshOSWCTwNLFBELTug,KJM7tOTqSqqe414cKs6L7g,1,2013-03-24,
uYlzvshOSWCTwNLFBELTug,DOPUavsTUzTcpn3PrK5tUw,1,2013-03-25,
uYlzvshOSWCTwNLFBELTug,DOPUavsTUzTcpn3PrK5tUw,1,2013-04-16,
uYlzvshOSWCTwNLFBELTug,pUUgVNS5nBSoCJsBa3fDGw,1,2013-03-24,
uYlzvshOSWCTwNLFBELTug,y8d90Pt16Nip-B5UXWBP-w,1,2013-12-06,
uYlzvshOSWCTwNLFBELTug,wX1ORSDKPkA5ftE7F6UONw,1,2013-03-07,
uYlzvshOSWCTwNLFBELTug,SzI7eYjq0hMEqQlWh3UYpQ,1,2013-04-27,
uYlzvshOSWCTwNLFBELTug,ostVuyoxxQiP3Qik_L7nPA,1,2015-02-28,
uYlzvshOSWCTwNLFBELTug,bG-JFEQjr0pAcgdz7eHkZw,1,2015-06-24,
uYlzvshOSWCTwNLFBELTug,78hGCrQ6wLA2yh8zMywnmw,1,2013-07-04,
uYlzvshOSWCTwNLFBELTug,Dh6JsWOKQqIjuw4ZPnWkOg,1,2013-04-02,
uYlzvshOSWCTwNLFBELTug,ClE1dEfkweDpbaondcvIZA,1,2013-04-07,
uYlzvshOSWCTwNLFBELTug,_jsxUnZ8Iq8_kZNQcnzyrQ,1,2015-03-08,
uYlzvshOSWCTwNLFBELTug,7xn6RDKmCanq2C8Fn-FNgg,1,2017-02-20,
uYlzvshOSWCTwNLFBELTug,TnaNION9PogHP1kfsMghDQ,1,2013-07-14,
uYlzvshOSWCTwNLFBELTug,1qukytvAndMQU2QeIE1KLw,1,2015-02-23,
uYlzvshOSWCTwNLFBELTug,VMXl3Dm1Nwvgwo1PVYTXbg,1,2013-06-17,
uYlzvshOSWCTwNLFBELTug,LtO6vTBfYzlgWArn3kRe_A,1,2015-03-19,
uYlzvshOSWCTwNLFBELTug,3fUEtSJWbEOyS01kYC1bDQ,1,2015-03-22,
uYlzvshOSWCTwNLFBELTug,C2T7ecxqsVu99PhSqT3c3g,1,2015-05-20,
uYlzvshOSWCTwNLFBELTug,hQ8JN52MjxbMUPfuhyL7jQ,1,2015-03-26,
uYlzvshOSWCTwNLFBELTug,n8Zqqhff-2cxzWt_nwhU2Q,1,2015-10-24,
zVEBhOEsedU6QlDWBkk4Hg,KNrkgSSyvBPhbXTDznfCNQ,1,2011-10-17,
zVEBhOEsedU6QlDWBkk4Hg,cfSuc4q7pQLF28mMbx1MRg,1,2017-11-17,
zVEBhOEsedU6QlDWBkk4Hg,K-0pdH5hZQVeoUmYSNygQw,1,2011-11-30,
zVEBhOEsedU6QlDWBkk4Hg,K-0pdH5hZQVeoUmYSNygQw,1,2012-01-20,
zVEBhOEsedU6QlDWBkk4Hg,nEJYfCtVM44qFknVSLb4Ug,1,2011-11-23,
zVEBhOEsedU6QlDWBkk4Hg,nEJYfCtVM44qFknVSLb4Ug,1,2012-01-05,
zVEBhOEsedU6QlDWBkk4Hg,nEJYfCtVM44qFknVSLb4Ug,1,2015-01-16,
zVEBhOEsedU6QlDWBkk4Hg,nEJYfCtVM44qFknVSLb4Ug,1,2011-09-02,
zVEBhOEsedU6QlDWBkk4Hg,QJ6GXAAMkgCZPF0bZk0xLw,1,2011-12-29,
zVEBhOEsedU6QlDWBkk4Hg,y3RlbCN0UrDdLnjSF9NkXA,1,2011-04-27,
zVEBhOEsedU6QlDWBkk4Hg,kXl44keW3wZaJpjEqHk30g,1,2011-02-08,
zVEBhOEsedU6QlDWBkk4Hg,kXl44keW3wZaJpjEqHk30g,1,2011-11-10,
zVEBhOEsedU6QlDWBkk4Hg,kXl44keW3wZaJpjEqHk30g,1,2011-11-18,
zVEBhOEsedU6QlDWBkk4Hg,kXl44keW3wZaJpjEqHk30g,1,2011-12-24,
zVEBhOEsedU6QlDWBkk4Hg,0s1DqJlSSgR1Ftg9Q_HEOg,1,2011-06-27,
mlTfd8cNRdfZ8lgdvzMZHw,4_dAc707J3-ENanMd39JEw,1,2012-06-02,
mlTfd8cNRdfZ8lgdvzMZHw,0yYwrT1vYV0Jvzj74JjLqg,1,2012-06-16,
mlTfd8cNRdfZ8lgdvzMZHw,DfgZlNgKwBvCpA_0alumXw,1,2012-05-17,
mlTfd8cNRdfZ8lgdvzMZHw,OVTZNSkSfbl3gVB9XQIJfw,1,2012-05-29,
mlTfd8cNRdfZ8lgdvzMZHw,lINk_EU_elY6iTrfUGcRqg,1,2013-03-05,
mlTfd8cNRdfZ8lgdvzMZHw,2fqHO2vFbcwVV27c_Irm8Q,1,2012-08-26,
mlTfd8cNRdfZ8lgdvzMZHw,YD3lvnhO9sEmWLWozh3w_A,1,2012-06-17,
mlTfd8cNRdfZ8lgdvzMZHw,X0Tczp3XH3qTinliAM5TEA,1,2012-05-15,
mlTfd8cNRdfZ8lgdvzMZHw,JkVtIA_AJnSeC9OI9Dmxnw,1,2012-04-21,
mlTfd8cNRdfZ8lgdvzMZHw,BZTqOoAuHzonwheS2N459A,1,2012-08-25,
gYiqlmSa5YQ3JTKQMt12Wg,4_dAc707J3-ENanMd39JEw,1,2012-07-02,
gYiqlmSa5YQ3JTKQMt12Wg,yfxDa8RFOvJPQh0rNtakHA,1,2012-06-24,
gYiqlmSa5YQ3JTKQMt12Wg,yfxDa8RFOvJPQh0rNtakHA,1,2012-07-09,
gYiqlmSa5YQ3JTKQMt12Wg,pGHyYl4GrwSg-BAu3laYsw,1,2012-07-06,
gYiqlmSa5YQ3JTKQMt12Wg,_vHI2zsJp7b02MFJUWJgbw,1,2012-07-09,
gYiqlmSa5YQ3JTKQMt12Wg,H_P1NMI-jZ8WtiWC4ks2YQ,1,2012-05-16,
gYiqlmSa5YQ3JTKQMt12Wg,H_P1NMI-jZ8WtiWC4ks2YQ,1,2012-06-09,
gYiqlmSa5YQ3JTKQMt12Wg,hKnFj72-KWAwoucGIvDQWQ,1,2011-03-02,
gYiqlmSa5YQ3JTKQMt12Wg,W6qbc2YvI8Xeak5yO4JyiA,1,2011-09-06,
gYiqlmSa5YQ3JTKQMt12Wg,FaHADZARwnY4yvlvpnsfGA,1,2012-07-09,
gYiqlmSa5YQ3JTKQMt12Wg,8qnPy-4QV1VGkoeu2LGa9g,1,2012-05-29,
gYiqlmSa5YQ3JTKQMt12Wg,4RoTEeqB_MNn6yaqZmlZHg,1,2012-04-09,
gYiqlmSa5YQ3JTKQMt12Wg,7_F6dA9xh2lydTtr1LCtIQ,1,2011-08-29,
gYiqlmSa5YQ3JTKQMt12Wg,svLagw0xgIdePMfPPJfiwA,1,2012-05-16,
gYiqlmSa5YQ3JTKQMt12Wg,ssGOCscFCHO_WW3-8QJweQ,1,2011-08-26,
gYiqlmSa5YQ3JTKQMt12Wg,OPiPeoJiv92rENwbq76orA,1,2013-08-05,
gYiqlmSa5YQ3JTKQMt12Wg,DbEszO3wk1xVmN3pCPob2g,1,2011-08-23,
gYiqlmSa5YQ3JTKQMt12Wg,Jur1iiejUFw_YCkfDfy1gQ,1,2012-04-20,
gYiqlmSa5YQ3JTKQMt12Wg,DC7IRSzdW-B3fkGgxFlmrA,1,2011-08-04,
gYiqlmSa5YQ3JTKQMt12Wg,cPmThZ7Ugpd8eJnIObOy0Q,1,2012-04-09,
gYiqlmSa5YQ3JTKQMt12Wg,cPmThZ7Ugpd8eJnIObOy0Q,1,2012-05-13,
gYiqlmSa5YQ3JTKQMt12Wg,gy-HBIeJGlQHs4RRYDLuHw,1,2012-05-06,
gYiqlmSa5YQ3JTKQMt12Wg,u1rmjI6NINQtLS4bId38BQ,1,2012-04-25,
gYiqlmSa5YQ3JTKQMt12Wg,u1rmjI6NINQtLS4bId38BQ,1,2012-06-28,
gYiqlmSa5YQ3JTKQMt12Wg,MQgNF-Ze0TtpPCVd_yY6_A,1,2013-04-12,
