user_id,post_id,reaction_id,created_at
E3R-YX50gUMH4peV2DXOdQ,VyjyHoBg3KC5BSFRlD0ZPQ,1,2014-07-18,
49ldrvaGOIPPfXTlZBnz3g,VyjyHoBg3KC5BSFRlD0ZPQ,1,2014-07-24,
BumgZY33Nq42MvtOeEwiqA,VyjyHoBg3KC5BSFRlD0ZPQ,1,2014-07-30,
BumgZY33Nq42MvtOeEwiqA,O_C-2kZMHGnq3ZDL_OaG6Q,1,2014-07-30,
BumgZY33Nq42MvtOeEwiqA,OETh78qcgDltvHULowwhJg,1,2014-07-30,
qDzhGSPzchmkpsujTraN8Q,VyjyHoBg3KC5BSFRlD0ZPQ,1,2014-10-29,
qDzhGSPzchmkpsujTraN8Q,S-0QfksFDtwJhHUa8pg5ow,1,2014-10-27,
_zoWkfZ30DSePH2wA1hK6Q,VyjyHoBg3KC5BSFRlD0ZPQ,1,2014-12-22,
_zoWkfZ30DSePH2wA1hK6Q,3LWsVfsSmb_Nzbi2YQ-NIA,1,2014-07-28,
Civ7d8D-ITsVg_1gpH-Pxg,VyjyHoBg3KC5BSFRlD0ZPQ,1,2014-12-26,
rxI7EdrTEYHXEfcb5uXqVw,VyjyHoBg3KC5BSFRlD0ZPQ,1,2015-01-10,
rxI7EdrTEYHXEfcb5uXqVw,DxgSVufr_6y_Rc63CC17Zg,1,2015-01-10,
rxI7EdrTEYHXEfcb5uXqVw,RESDUcs7fIiihp38-d6_6g,1,2015-01-10,
rxI7EdrTEYHXEfcb5uXqVw,eEnNw3_hBvxcFHyr23kAuA,1,2015-01-10,
F28n26ynklEioZDInyK__A,VyjyHoBg3KC5BSFRlD0ZPQ,1,2015-01-16,
QFKL6s6GaNi4AkdG5-B44A,VyjyHoBg3KC5BSFRlD0ZPQ,1,2015-02-12,
_30vds9OW4Dl-K9IrIsmpA,VyjyHoBg3KC5BSFRlD0ZPQ,1,2015-04-17,
_30vds9OW4Dl-K9IrIsmpA,l9oTh1HKQt_o4SN63cNNMw,1,2014-12-15,
8t2ato0uXcN3P4cAtwGOhg,VyjyHoBg3KC5BSFRlD0ZPQ,1,2015-04-18,
8t2ato0uXcN3P4cAtwGOhg,K7lWdNUhCbcnEvI0NhGewg,1,2014-12-27,
6sNFGINvJkg1265CY4adrw,VyjyHoBg3KC5BSFRlD0ZPQ,1,2015-05-07,
6sNFGINvJkg1265CY4adrw,6Ct57qgmXwOnzfSZoUGh0Q,1,2015-05-07,
ZZ3FzH9L2DO39lt_wvXeLQ,VyjyHoBg3KC5BSFRlD0ZPQ,1,2015-05-19,
ZZ3FzH9L2DO39lt_wvXeLQ,AyEtowSGi9vx0-xFfrgjWw,1,2015-05-19,
ZZ3FzH9L2DO39lt_wvXeLQ,TVbVii4EUQt9DG7y698zIw,1,2015-07-20,
pou8MwpiCOe8U4D7Zvbnzg,VyjyHoBg3KC5BSFRlD0ZPQ,1,2015-06-29,
cnssoWU1wgOEgstedPwQpA,VyjyHoBg3KC5BSFRlD0ZPQ,1,2015-07-13,
K-h-7tt9ycTFuTNTxnic1g,VyjyHoBg3KC5BSFRlD0ZPQ,1,2015-09-04,
K-h-7tt9ycTFuTNTxnic1g,7MeMGh0SUlF-GuTyruwtcw,1,2016-07-16,
K-h-7tt9ycTFuTNTxnic1g,aGAeYVf2sBygo2OJJBbuIg,1,2015-11-21,
PcgnJ3Ygs8ESMNwGvW7LEQ,VyjyHoBg3KC5BSFRlD0ZPQ,1,2015-09-30,
sJ-soZeSehdOLlPlKLY5nQ,VyjyHoBg3KC5BSFRlD0ZPQ,1,2015-10-21,
sJ-soZeSehdOLlPlKLY5nQ,Z0YOHYA6YtW131xULbnMzQ,1,2016-10-29,
ax7SnXOTIpatbsmqHLqVow,VyjyHoBg3KC5BSFRlD0ZPQ,1,2015-11-26,
ax7SnXOTIpatbsmqHLqVow,RESDUcs7fIiihp38-d6_6g,1,2015-11-27,
ax7SnXOTIpatbsmqHLqVow,rFDtMpvxRrUl3TUD9lN2pg,1,2015-11-28,
ax7SnXOTIpatbsmqHLqVow,_OHKWBpmnQPTL3LouExL7g,1,2015-11-27,
USL03LEcpHvtjG-LvrUqRA,VyjyHoBg3KC5BSFRlD0ZPQ,1,2015-12-03,
Bwpp9Zl2lhz7VA547EQwwA,VyjyHoBg3KC5BSFRlD0ZPQ,1,2015-12-27,
Bwpp9Zl2lhz7VA547EQwwA,2NsEac9xCBI05bo5l4yI7Q,1,2014-11-13,
Bwpp9Zl2lhz7VA547EQwwA,Al0uCu7s9LQEURwV1F6Bfg,1,2015-07-11,
Bwpp9Zl2lhz7VA547EQwwA,Al0uCu7s9LQEURwV1F6Bfg,1,2015-07-11,
Bwpp9Zl2lhz7VA547EQwwA,5LNZ67Yw9RD6nf4_UhXOjw,1,2015-06-23,
Bwpp9Zl2lhz7VA547EQwwA,yN_eSsPDb9zmrp9GSiWg6w,1,2015-12-28,
Bwpp9Zl2lhz7VA547EQwwA,RESDUcs7fIiihp38-d6_6g,1,2016-01-15,
Bwpp9Zl2lhz7VA547EQwwA,NIF9q-xwMzYkmFyE2BCJDQ,1,2015-06-23,
Bwpp9Zl2lhz7VA547EQwwA,cYwJA2A6I12KNkm2rtXd5g,1,2015-06-24,
Bwpp9Zl2lhz7VA547EQwwA,pyqnGlIfP9Zw8LLxBjyAiA,1,2015-12-28,
Bwpp9Zl2lhz7VA547EQwwA,QJatAcxYgK1Zp9BRZMAx7g,1,2015-12-26,
QfYfv2nmJbDuBoTxm1SASg,VyjyHoBg3KC5BSFRlD0ZPQ,1,2016-01-08,
OvdsnSDPYKz_qEqGzX8nLQ,VyjyHoBg3KC5BSFRlD0ZPQ,1,2016-01-30,
OvdsnSDPYKz_qEqGzX8nLQ,diaiQrxYFU1V5qxrFnW9fg,1,2016-02-01,
OvdsnSDPYKz_qEqGzX8nLQ,A5Rkh7UymKm0_Rxm9K2PJw,1,2016-02-15,
OvdsnSDPYKz_qEqGzX8nLQ,_BELd09Ppp0aMUTW-ItJfw,1,2016-02-06,
p_3WXuWZtZswKhbPg5a6uw,VyjyHoBg3KC5BSFRlD0ZPQ,1,2016-02-26,
p_3WXuWZtZswKhbPg5a6uw,YJ8ljUhLsz6CtT_2ORNFmg,1,2016-02-26,
myjA59ShhS-n1ATCwFFNdg,VyjyHoBg3KC5BSFRlD0ZPQ,1,2016-03-07,
myjA59ShhS-n1ATCwFFNdg,kI8WUNHywbPgN6O3LgrfgQ,1,2016-03-30,
myjA59ShhS-n1ATCwFFNdg,-PbM4ksxhGZVpgCpRakcgA,1,2016-03-09,
myjA59ShhS-n1ATCwFFNdg,YJ8ljUhLsz6CtT_2ORNFmg,1,2016-03-07,
kFoI5rp7bRJGiVd681EZiQ,VyjyHoBg3KC5BSFRlD0ZPQ,1,2016-03-16,
lNW0A4DWDmu-vpMFvK4tHQ,VyjyHoBg3KC5BSFRlD0ZPQ,1,2016-03-16,
xVR2j9MJJvVRG0e7o14tbg,VyjyHoBg3KC5BSFRlD0ZPQ,1,2016-04-17,
71ufaWqG4pLeiwZlQC5Ylg,VyjyHoBg3KC5BSFRlD0ZPQ,1,2016-05-27,
71ufaWqG4pLeiwZlQC5Ylg,opnw3jgcHUsfHCv6YosKgQ,1,2016-04-14,
Jz6UAgmiVjOCV2pRVUtoww,VyjyHoBg3KC5BSFRlD0ZPQ,1,2016-06-08,
Jz6UAgmiVjOCV2pRVUtoww,v3hOnLX3zOuRao5Gc3C8hQ,1,2016-06-07,
hiALtMElEmgCYZFVbiKqfg,VyjyHoBg3KC5BSFRlD0ZPQ,1,2016-07-11,
ZXStquxGXbbOtTMvIrE02w,VyjyHoBg3KC5BSFRlD0ZPQ,1,2016-07-12,
RlsGlAHCQG0Vw3z8e_3gsw,VyjyHoBg3KC5BSFRlD0ZPQ,1,2016-07-21,
RlsGlAHCQG0Vw3z8e_3gsw,esBRj9uPRzwxaW4Lz1XGLA,1,2016-07-19,
RlsGlAHCQG0Vw3z8e_3gsw,U9aA5H13y7t9xWnoQslV0Q,1,2016-07-19,
CqgDwPitekU6maB0wM2ebg,VyjyHoBg3KC5BSFRlD0ZPQ,1,2016-07-29,
yhKrUovu1MTAw2KC88dYuQ,VyjyHoBg3KC5BSFRlD0ZPQ,1,2016-08-27,
yhKrUovu1MTAw2KC88dYuQ,RESDUcs7fIiihp38-d6_6g,1,2016-08-27,
ce7Ig4W6-7fU23X8MM2exQ,VyjyHoBg3KC5BSFRlD0ZPQ,1,2016-10-04,
8d52kJ0ZrPF6qL2VwMd0YA,VyjyHoBg3KC5BSFRlD0ZPQ,1,2016-12-26,
vbXmCVj1RZ4civT7nrcKyw,VyjyHoBg3KC5BSFRlD0ZPQ,1,2017-04-08,
vbXmCVj1RZ4civT7nrcKyw,5LNZ67Yw9RD6nf4_UhXOjw,1,2015-01-20,
vbXmCVj1RZ4civT7nrcKyw,5LNZ67Yw9RD6nf4_UhXOjw,1,2015-01-21,
vbXmCVj1RZ4civT7nrcKyw,ty5KQYqYRxwXDG_e4pz-4w,1,2015-02-14,
vbXmCVj1RZ4civT7nrcKyw,WshwlvpuxGRjivC-J7RLcA,1,2015-03-04,
VbO77EjsV-EyM6wAkfNNKA,VyjyHoBg3KC5BSFRlD0ZPQ,1,2017-04-23,
S5AA4SOOG31iyf5Z63nlug,VyjyHoBg3KC5BSFRlD0ZPQ,1,2017-06-19,
EOSdJO9YY4g3GL0Hwj093g,VyjyHoBg3KC5BSFRlD0ZPQ,1,2017-07-01,
HE4cHPu7bfgSDaFhxVPq_Q,VyjyHoBg3KC5BSFRlD0ZPQ,1,2017-08-19,
HE4cHPu7bfgSDaFhxVPq_Q,RESDUcs7fIiihp38-d6_6g,1,2016-10-08,
rFX-rJekfybyu8blmI9D4w,VyjyHoBg3KC5BSFRlD0ZPQ,1,2017-09-12,
7JMHyqbw8GyimY6u5Bs3oA,VyjyHoBg3KC5BSFRlD0ZPQ,1,2017-10-13,
ZGL6dcevMLvjY53ozshSOw,VyjyHoBg3KC5BSFRlD0ZPQ,1,2017-11-18,
ZGL6dcevMLvjY53ozshSOw,-byybpV9bP2k0aJ6-WhiBA,1,2017-08-23,
6BCJz3CMTmWqrI6JfFvsyw,VyjyHoBg3KC5BSFRlD0ZPQ,1,2010-01-15,
euBmBNfXxAB3FelM2InHBA,dJWWqmoqZapsKftvExjwXg,1,2011-05-15,
euBmBNfXxAB3FelM2InHBA,dJWWqmoqZapsKftvExjwXg,1,2011-09-29,
P7xlNcMvCiltboSP9uArIg,YhCAJ8acd1X7GkCHPhD8Xw,1,2012-06-10,
xu1KjFlBNaWBKcnuqltY7w,K0j_Znzin0jShXVnpvW86A,1,2013-04-11,
LyN0CLFvDZXfRgUWQl7NCQ,Pob7ibbNT29--69nxXEP2g,1,2014-01-25,
s1ycNwrpYQb2AYHJhhLNBA,JDZ6_yycNQFTpUZzLIKHUg,1,2014-07-01,
nEGktX5wLIudijMIbIsswg,DyYS-JKXlW2PCr_Gt5JOvQ,1,2015-11-04,
4dliDF3oxPAyMt59SS7xcg,eVvnRqb4GSJUfN5k2-9oOQ,1,2015-09-20,
4dliDF3oxPAyMt59SS7xcg,Rky0LFjOHUrzypZuOkEhBg,1,2015-09-20,
ig7z1yej9FYUfSk3pClJ_w,Q2AJbg-_uNnjBPW7LYNqpw,1,2013-01-26,
tKpQnMBnzfkDVnayyK2hFw,DRIyvsa8LUaPNhAMmKdjOQ,1,2017-04-02,
cxwHGWYjuRB31XubACJNjQ,esBRj9uPRzwxaW4Lz1XGLA,1,2011-04-22,
cxwHGWYjuRB31XubACJNjQ,CHW_DPKnTqudyRaDa4vwkg,1,2012-07-01,
yPoXob-PM3qDa3ZN_yg3Tg,esBRj9uPRzwxaW4Lz1XGLA,1,2012-01-06,
yPoXob-PM3qDa3ZN_yg3Tg,esBRj9uPRzwxaW4Lz1XGLA,1,2012-04-06,
yPoXob-PM3qDa3ZN_yg3Tg,Fy4t2XHIRKwMk_ocCZze0Q,1,2012-01-07,
yPoXob-PM3qDa3ZN_yg3Tg,Fy4t2XHIRKwMk_ocCZze0Q,1,2012-04-09,
yPoXob-PM3qDa3ZN_yg3Tg,cAozV21tOLUZBbYU1mwMdQ,1,2012-04-08,
yPoXob-PM3qDa3ZN_yg3Tg,DkYS3arLOhA8si5uUEmHOw,1,2012-01-06,
yPoXob-PM3qDa3ZN_yg3Tg,DkYS3arLOhA8si5uUEmHOw,1,2012-04-07,
yPoXob-PM3qDa3ZN_yg3Tg,LNGBEEelQx4zbfWnlc66cw,1,2012-04-07,
yPoXob-PM3qDa3ZN_yg3Tg,5LNZ67Yw9RD6nf4_UhXOjw,1,2011-08-21,
yPoXob-PM3qDa3ZN_yg3Tg,P7pxQFqr7yBKMMI2J51udw,1,2012-01-08,
v4aC9yPJNwJ8VSwgSD7n-g,esBRj9uPRzwxaW4Lz1XGLA,1,2013-11-30,
ypi79ZvMEwlW7aNcrb418g,esBRj9uPRzwxaW4Lz1XGLA,1,2014-01-27,
lyl40TjDLG-BZYiRWnjicw,esBRj9uPRzwxaW4Lz1XGLA,1,2014-05-31,
lyl40TjDLG-BZYiRWnjicw,ty5KQYqYRxwXDG_e4pz-4w,1,2013-05-31,
pN7myJYZPZoGs4JzfTUMZA,esBRj9uPRzwxaW4Lz1XGLA,1,2014-07-21,
93Fs7ryPk8maqNhaYE2iag,esBRj9uPRzwxaW4Lz1XGLA,1,2014-08-21,
93Fs7ryPk8maqNhaYE2iag,f4x1YBxkLrZg652xt2KR5g,1,2013-05-31,
K5Xk4ZXAKAMbnwGu6HsrIQ,esBRj9uPRzwxaW4Lz1XGLA,1,2014-11-01,
K5Xk4ZXAKAMbnwGu6HsrIQ,esBRj9uPRzwxaW4Lz1XGLA,1,2014-11-08,
K5Xk4ZXAKAMbnwGu6HsrIQ,esBRj9uPRzwxaW4Lz1XGLA,1,2014-12-27,
pAq2uCJb5dyBXVkecrICCA,esBRj9uPRzwxaW4Lz1XGLA,1,2015-05-07,
kLy-IxyT-6GipnSLFNkATg,esBRj9uPRzwxaW4Lz1XGLA,1,2015-05-18,
sbWlJGJrxRqlyVz4uUWJ-Q,esBRj9uPRzwxaW4Lz1XGLA,1,2015-07-15,
HZO--Nzyak9s9QassYPang,esBRj9uPRzwxaW4Lz1XGLA,1,2015-11-17,
BNRXL_QZahJqZP_AC2-Riw,esBRj9uPRzwxaW4Lz1XGLA,1,2015-11-22,
BNRXL_QZahJqZP_AC2-Riw,lTixk1IT-D4hoMZ6LgoyHQ,1,2014-06-07,
gqOh9z8l9a-2ZjDCKjE64g,esBRj9uPRzwxaW4Lz1XGLA,1,2015-12-26,
gqOh9z8l9a-2ZjDCKjE64g,HWl2EbZhkhAkFgqt44yUkA,1,2015-12-26,
GNd8F2nczSrsyj0P4uifyA,esBRj9uPRzwxaW4Lz1XGLA,1,2015-12-31,
qFw3ULGEez2pOohXUoPEmQ,esBRj9uPRzwxaW4Lz1XGLA,1,2016-01-31,
mi2hxfEZ4AWA12Imtu3mCw,esBRj9uPRzwxaW4Lz1XGLA,1,2016-02-14,
D55zH5s-yYHJwfGnj0gsPw,esBRj9uPRzwxaW4Lz1XGLA,1,2016-04-30,
BdYPi-bvnGfsaUCjDjMFZg,esBRj9uPRzwxaW4Lz1XGLA,1,2016-05-05,
ZYrrqD9D6aHyHEaUJAMlrA,esBRj9uPRzwxaW4Lz1XGLA,1,2016-09-01,
ZYrrqD9D6aHyHEaUJAMlrA,j5-MsggZKYVxpa7hrg7AOQ,1,2017-08-14,
vE3-q_GdBoc6ikp3JMpAtg,esBRj9uPRzwxaW4Lz1XGLA,1,2017-01-12,
vE3-q_GdBoc6ikp3JMpAtg,gx2yPrOJSwF1ApJYdGBWIw,1,2017-01-13,
YT_lIR-vwD2XIQpS3fWH3g,esBRj9uPRzwxaW4Lz1XGLA,1,2017-04-10,
UKkSQKOklIGu4Lt2-E2Law,esBRj9uPRzwxaW4Lz1XGLA,1,2017-05-04,
UKkSQKOklIGu4Lt2-E2Law,klddGAcNIpE_aB5sd1hNXw,1,2013-09-29,
UKkSQKOklIGu4Lt2-E2Law,klddGAcNIpE_aB5sd1hNXw,1,2013-09-29,
UKkSQKOklIGu4Lt2-E2Law,klddGAcNIpE_aB5sd1hNXw,1,2013-09-29,
UKkSQKOklIGu4Lt2-E2Law,klddGAcNIpE_aB5sd1hNXw,1,2013-09-29,
UKkSQKOklIGu4Lt2-E2Law,RwMLuOkImBIqqYj4SSKSPg,1,2013-09-30,
6i97TJPVAaD3opZeIk5VUA,esBRj9uPRzwxaW4Lz1XGLA,1,2017-05-22,
nZrs6fC4W4fY3O-FuNMd5Q,esBRj9uPRzwxaW4Lz1XGLA,1,2017-07-06,
bvMt5iluQQ86Ohdi5v0wbw,9_A_ka0LR0xr0EDb_nc-gg,1,2011-10-13,
bvMt5iluQQ86Ohdi5v0wbw,3M9zgL7r7wDcrx6MP63Vpg,1,2012-02-29,
bvMt5iluQQ86Ohdi5v0wbw,A8bgJj03rOioaULr9TZSCg,1,2012-04-27,
6746D8W9BXb2TDrG2kLw2A,Tdypdkv2xMUzI_EdasCVig,1,2010-08-17,
o9wxhSxN6HPSxOM_voae3w,kWnxQuHCVq2lZGt-R2j6MA,1,2011-02-11,
o9wxhSxN6HPSxOM_voae3w,9_A_ka0LR0xr0EDb_nc-gg,1,2011-01-23,
9HcOMUCfky9Sd6u-SUtDRA,WvC9K0ZEOTbR7fh-LNe5_A,1,2012-02-19,
9HcOMUCfky9Sd6u-SUtDRA,1FlIbmN4aNJuXsGK0shnfQ,1,2012-03-05,
9HcOMUCfky9Sd6u-SUtDRA,kfFRCUP1RXY_jNnBQCOsEw,1,2013-08-17,
A9Fhjckq4gnp654eI2m1Hg,GxiYMg1OyXN958bN8-7Vhw,1,2013-12-28,
_6vuU8l9LYHCP9BiMjWfNQ,BJb7tRkFKouMM5dasjXghg,1,2012-12-15,
_6vuU8l9LYHCP9BiMjWfNQ,ME6D5nLlfG0xZCtICOYDuw,1,2012-10-15,
GNPB_fw-NezNTputa-uSTg,jYqOPpSmtKbKzf0Z_g-Oyg,1,2012-02-07,
hxkEwh5-g_Y8L_DEE12GGQ,qC9ivAdl47BcZdlbW7ffLg,1,2010-01-12,
R_hC3HpKr6I8hn5e2wBYfw,AWaxaKm_YgTkxbW8kjsmdg,1,2014-01-31,
R_hC3HpKr6I8hn5e2wBYfw,7JPcocZoRjua4JwBd5ndPg,1,2013-06-20,
R_hC3HpKr6I8hn5e2wBYfw,btA8NopfIYf7MAJ-KwhI3A,1,2015-05-01,
0n7hV_3pnV9a9l2Rf1briw,N3kBSwTiplhiCSyhEdrXrg,1,2014-02-15,
QbQ8Gw3aIiltaKYehaCMDg,cBIkcoX-dXAqYZTwNcsDKQ,1,2014-01-21,
s8H1wTt4HawbRou_34qRqQ,WuiX9mOytF_8TXrR4ERQJw,1,2013-11-26,
4pEHuG4c5O8XodmyAGZong,RncTrzYqBfdes1xebZRQcw,1,2014-09-24,
4pEHuG4c5O8XodmyAGZong,3ykom4QLbRosFU_AG6Byfg,1,2014-01-06,
jX1iiGRk3CGmpHJKBbYmzg,67IWr5jwskv0-RwWAhkTaA,1,2014-10-17,
f-qnUW8pjrCEaxVoiOjPGw,Hx6HNJfEGgllQ3-dyoNDbA,1,2016-05-24,
8Y2FeWGfIJWblNS9lojyjA,d1pB6SLzLb-4lFq8y5tEnQ,1,2015-03-15,
8Y2FeWGfIJWblNS9lojyjA,6c9e9qH_AdBYQnm7dyiDAQ,1,2015-03-15,
SLWfxclDPieIYH5k9zNyRg,NvOdaJ7uIrBuofR8_Q7g2Q,1,2015-10-11,
wvrXRYVusH-1HR8t1UQ_zg,MmUwlfRrxVLON3NWOobC_w,1,2015-12-28,
peEuc2BLwp58ACZsPi74aw,FGy4UJ1Qri_KruPZiPmWYQ,1,2016-05-01,
vW1kHIcXk8ZWIlkXj9qKIg,nEQFnHydeX2A3bRRDAKqQg,1,2014-10-05,
qx6-cQlZ9bnA7AT_EPc4hg,Lu5hB_5YtX5Re2067Zf3cg,1,2017-08-05,
qx6-cQlZ9bnA7AT_EPc4hg,ep3qwX26CLF9G2VSanrSpQ,1,2017-08-05,
vaNlA8A56bMMQiDuurx_sQ,yBmDNVdEzW1ARUXYlKACIw,1,2017-03-04,
0EgbVtQfdNQq3Tapxwl_sw,wJnhUJCOYkncLPZAwaMffA,1,2016-12-02,
0EgbVtQfdNQq3Tapxwl_sw,cy8uCZ8ZWcOE9436BIkjIw,1,2017-01-21,
0EgbVtQfdNQq3Tapxwl_sw,cy8uCZ8ZWcOE9436BIkjIw,1,2017-03-11,
0EgbVtQfdNQq3Tapxwl_sw,YxwxKqemcKwV4vIQXhVv_w,1,2017-01-05,
0EgbVtQfdNQq3Tapxwl_sw,dmT3MwT3_IILWZDxYnN1Ug,1,2017-01-13,
ehqxXKlMjg0H3FkxCySXiA,01fuY2NNscttoTxOYbuZXw,1,2017-09-06,
ehqxXKlMjg0H3FkxCySXiA,5fquJHY2hMX9tPRD5s0t5g,1,2017-08-16,
