user_id,post_id,reaction_id,created_at
n9DJHwgYflQ_ms8gBU37Wg,BEplfZTUzYwApjMUaOA12w,1,2011-07-08,
n9DJHwgYflQ_ms8gBU37Wg,--9e1ONYQuAa-CB_Rrw7Tw,1,2011-07-08,
n9DJHwgYflQ_ms8gBU37Wg,Ql5npMMRWKurN99tgA-g5w,1,2010-09-10,
n9DJHwgYflQ_ms8gBU37Wg,-3zffZUHoY8bQjGfPSoBKQ,1,2011-07-08,
n9DJHwgYflQ_ms8gBU37Wg,7fxebHYUwIF6CakxSr70iQ,1,2011-07-07,
n9DJHwgYflQ_ms8gBU37Wg,pH0BLkL4cbxKzu471VZnuA,1,2011-07-07,
n9DJHwgYflQ_ms8gBU37Wg,pH0BLkL4cbxKzu471VZnuA,1,2011-07-07,
n9DJHwgYflQ_ms8gBU37Wg,ORmMxiJnz9sMnHLFTZtitw,1,2011-06-12,
n9DJHwgYflQ_ms8gBU37Wg,ORmMxiJnz9sMnHLFTZtitw,1,2010-09-11,
n9DJHwgYflQ_ms8gBU37Wg,SNL64axQhCO6Z7ohcWg3wA,1,2012-03-15,
AryBPX48eYlyM95t2jU8mg,BEplfZTUzYwApjMUaOA12w,1,2011-08-10,
AryBPX48eYlyM95t2jU8mg,lveadz48Q0_ke_p80D2rhg,1,2011-08-10,
AryBPX48eYlyM95t2jU8mg,FfHpj1QcW510pA3CS354xw,1,2011-08-10,
nT45X7F7-wOLgyMTm5mA1w,BEplfZTUzYwApjMUaOA12w,1,2011-09-16,
nT45X7F7-wOLgyMTm5mA1w,EidUeRaXksl9HAXuO4L_bw,1,2011-09-10,
nT45X7F7-wOLgyMTm5mA1w,xiAiahsdBfTxYCFfvZmMfQ,1,2011-09-10,
nT45X7F7-wOLgyMTm5mA1w,xiAiahsdBfTxYCFfvZmMfQ,1,2011-09-14,
nT45X7F7-wOLgyMTm5mA1w,xiAiahsdBfTxYCFfvZmMfQ,1,2011-09-15,
nT45X7F7-wOLgyMTm5mA1w,xiAiahsdBfTxYCFfvZmMfQ,1,2011-09-15,
nT45X7F7-wOLgyMTm5mA1w,2weQS-RnoOBhb1KsHKyoSQ,1,2011-09-10,
nT45X7F7-wOLgyMTm5mA1w,NAyXRFKfSn6b7fSvVI7M4A,1,2015-05-21,
nT45X7F7-wOLgyMTm5mA1w,41b2SLmjLcxTGLVRxASiDA,1,2011-09-11,
nT45X7F7-wOLgyMTm5mA1w,-Ylpy3VyRWwubf9dysuwjQ,1,2011-09-15,
nT45X7F7-wOLgyMTm5mA1w,Ja4stXdNYr39u5CZHMNtjw,1,2012-10-14,
nT45X7F7-wOLgyMTm5mA1w,uGupeWqih0yIcCg8anM1PA,1,2011-09-15,
nT45X7F7-wOLgyMTm5mA1w,RVNxhRf8ERTAb38vBWvCig,1,2011-09-17,
nT45X7F7-wOLgyMTm5mA1w,O_C-2kZMHGnq3ZDL_OaG6Q,1,2011-09-13,
nT45X7F7-wOLgyMTm5mA1w,O_C-2kZMHGnq3ZDL_OaG6Q,1,2011-09-15,
nT45X7F7-wOLgyMTm5mA1w,KXITXbKuE60WSUDs7NZVLQ,1,2011-09-17,
nT45X7F7-wOLgyMTm5mA1w,pH0BLkL4cbxKzu471VZnuA,1,2011-09-14,
nT45X7F7-wOLgyMTm5mA1w,pH0BLkL4cbxKzu471VZnuA,1,2011-09-14,
nT45X7F7-wOLgyMTm5mA1w,RLFIsHWmOFm-WsGfOTmH5Q,1,2011-09-15,
nT45X7F7-wOLgyMTm5mA1w,bOGpm_4Emm4btMbJNA1L7A,1,2011-09-16,
nT45X7F7-wOLgyMTm5mA1w,qFAw6wHMMcr4ctF-ZdGhEA,1,2011-09-16,
nT45X7F7-wOLgyMTm5mA1w,B4zX3o9Qehq-cibq05FTcA,1,2011-09-17,
nT45X7F7-wOLgyMTm5mA1w,aSGCy2a57p-vdY8pHVu5Kg,1,2011-09-15,
nT45X7F7-wOLgyMTm5mA1w,XVVFgEY-0MsyEAR8SO7dzg,1,2011-09-17,
nT45X7F7-wOLgyMTm5mA1w,KPV_FVNWkgmYh1ArVlt6kg,1,2011-09-13,
nT45X7F7-wOLgyMTm5mA1w,KPV_FVNWkgmYh1ArVlt6kg,1,2011-09-15,
nT45X7F7-wOLgyMTm5mA1w,qUVnqIEYNbkHdUffYITr-Q,1,2011-09-13,
nT45X7F7-wOLgyMTm5mA1w,5LNZ67Yw9RD6nf4_UhXOjw,1,2011-09-15,
nT45X7F7-wOLgyMTm5mA1w,tRVueod1yLYHAdsp8l74_g,1,2011-09-17,
HWHgHRqO17_M5S-UrYITVA,BEplfZTUzYwApjMUaOA12w,1,2011-11-25,
HWHgHRqO17_M5S-UrYITVA,xDMUoSI8yb7_FZlMqQGzkA,1,2012-02-14,
HWHgHRqO17_M5S-UrYITVA,lLj9ULb01sNIYDbYbeUqhA,1,2012-01-30,
HWHgHRqO17_M5S-UrYITVA,lLj9ULb01sNIYDbYbeUqhA,1,2012-02-04,
HWHgHRqO17_M5S-UrYITVA,lLj9ULb01sNIYDbYbeUqhA,1,2012-02-05,
HWHgHRqO17_M5S-UrYITVA,lLj9ULb01sNIYDbYbeUqhA,1,2012-02-25,
HWHgHRqO17_M5S-UrYITVA,lLj9ULb01sNIYDbYbeUqhA,1,2012-03-11,
HWHgHRqO17_M5S-UrYITVA,lLj9ULb01sNIYDbYbeUqhA,1,2012-03-15,
HWHgHRqO17_M5S-UrYITVA,lLj9ULb01sNIYDbYbeUqhA,1,2012-03-25,
HWHgHRqO17_M5S-UrYITVA,lLj9ULb01sNIYDbYbeUqhA,1,2012-04-13,
HWHgHRqO17_M5S-UrYITVA,lLj9ULb01sNIYDbYbeUqhA,1,2012-04-17,
HWHgHRqO17_M5S-UrYITVA,lLj9ULb01sNIYDbYbeUqhA,1,2012-04-30,
HWHgHRqO17_M5S-UrYITVA,DXn79Dzv8kpsMcNNKZHuRA,1,2012-08-20,
d5Txv4eo-dhO7JIg6Q-uzw,BEplfZTUzYwApjMUaOA12w,1,2011-11-26,
d5Txv4eo-dhO7JIg6Q-uzw,Wxxvi3LZbHNIDwJ-ZimtnA,1,2011-11-25,
d5Txv4eo-dhO7JIg6Q-uzw,Wxxvi3LZbHNIDwJ-ZimtnA,1,2011-11-25,
d5Txv4eo-dhO7JIg6Q-uzw,NvKNe9DnQavC9GstglcBJQ,1,2011-11-26,
d5Txv4eo-dhO7JIg6Q-uzw,uGupeWqih0yIcCg8anM1PA,1,2011-01-21,
y7t_CXQx-OAxQ4AWXU_GaQ,BEplfZTUzYwApjMUaOA12w,1,2011-12-30,
y7t_CXQx-OAxQ4AWXU_GaQ,aRbUf7je5wv5ihTrB4vDhA,1,2012-06-29,
y7t_CXQx-OAxQ4AWXU_GaQ,q-5tLFZTQPmK0zE1E63lXA,1,2011-12-30,
y7t_CXQx-OAxQ4AWXU_GaQ,Qihead6oTtWCwde3TBqlGg,1,2011-12-26,
y7t_CXQx-OAxQ4AWXU_GaQ,H_FkQxifSo13B2FWjhp36g,1,2011-12-26,
y7t_CXQx-OAxQ4AWXU_GaQ,K0j_Znzin0jShXVnpvW86A,1,2011-12-26,
6Rs0jaginuEQ8WhzUu9wbg,BEplfZTUzYwApjMUaOA12w,1,2011-12-31,
6Rs0jaginuEQ8WhzUu9wbg,wPiRP76arN0NB3M1ZXXp7g,1,2011-12-31,
6Rs0jaginuEQ8WhzUu9wbg,FDY7wagp7-rfjopJDRARbA,1,2011-12-31,
42uR58YocDmfhoYcLFBQ0g,BEplfZTUzYwApjMUaOA12w,1,2012-02-16,
50cWYDuk59OmEDftDModJg,BEplfZTUzYwApjMUaOA12w,1,2012-02-25,
j65FBeDqmoWXg-JQIfHYhg,BEplfZTUzYwApjMUaOA12w,1,2012-02-25,
j65FBeDqmoWXg-JQIfHYhg,qFAw6wHMMcr4ctF-ZdGhEA,1,2012-02-25,
O1gcaKbSnXUyyrPDaHqqMQ,BEplfZTUzYwApjMUaOA12w,1,2012-03-07,
O1gcaKbSnXUyyrPDaHqqMQ,LtXy1VinKWfuLFslVarKRw,1,2012-03-05,
O1gcaKbSnXUyyrPDaHqqMQ,XZbuPXdyA0ZtTu3AzqtQhg,1,2012-03-06,
O1gcaKbSnXUyyrPDaHqqMQ,eavP59x5DOpGwVFhxbG4Cg,1,2012-03-07,
O1gcaKbSnXUyyrPDaHqqMQ,7fxebHYUwIF6CakxSr70iQ,1,2012-03-06,
O1gcaKbSnXUyyrPDaHqqMQ,N8D-5-fW7EkBdKjNYGhu0A,1,2012-03-07,
95Yl726B6FAzLd3b1npMrw,BEplfZTUzYwApjMUaOA12w,1,2012-04-29,
epf1VZdUCCcAJxlCal-3EA,BEplfZTUzYwApjMUaOA12w,1,2012-05-05,
epf1VZdUCCcAJxlCal-3EA,XZbuPXdyA0ZtTu3AzqtQhg,1,2012-05-05,
epf1VZdUCCcAJxlCal-3EA,SvHAczHxIJ00QlJ9ovQR8g,1,2012-07-01,
epf1VZdUCCcAJxlCal-3EA,NvKNe9DnQavC9GstglcBJQ,1,2012-05-04,
epf1VZdUCCcAJxlCal-3EA,2weQS-RnoOBhb1KsHKyoSQ,1,2012-05-04,
epf1VZdUCCcAJxlCal-3EA,o1dX8oFupfjbBpYgT7TH0w,1,2012-06-29,
epf1VZdUCCcAJxlCal-3EA,uGupeWqih0yIcCg8anM1PA,1,2012-05-04,
epf1VZdUCCcAJxlCal-3EA,KXITXbKuE60WSUDs7NZVLQ,1,2011-09-22,
epf1VZdUCCcAJxlCal-3EA,pH0BLkL4cbxKzu471VZnuA,1,2011-09-22,
epf1VZdUCCcAJxlCal-3EA,fMdfTMXQBioNlfcZsD1gOw,1,2012-06-30,
epf1VZdUCCcAJxlCal-3EA,KPV_FVNWkgmYh1ArVlt6kg,1,2012-05-04,
epf1VZdUCCcAJxlCal-3EA,3cHL1r5w2oLYH-veijtweA,1,2012-05-05,
wy1cWrxa7iKbmdzVeCK0Dg,BEplfZTUzYwApjMUaOA12w,1,2012-05-06,
wy1cWrxa7iKbmdzVeCK0Dg,7aFMSgA-FrrralP69tgh_w,1,2011-05-14,
I2vckEvq2EenGn1dZJ2ZIw,BEplfZTUzYwApjMUaOA12w,1,2012-05-25,
wgFu8TzGloGNhXY6Nicilw,BEplfZTUzYwApjMUaOA12w,1,2012-07-27,
wgFu8TzGloGNhXY6Nicilw,6fPQJq4f_yiq1NHn0fd11Q,1,2012-07-28,
wgFu8TzGloGNhXY6Nicilw,IzhuMNXqsglIYfCXt9OChw,1,2012-07-27,
wgFu8TzGloGNhXY6Nicilw,UUGoM4q4i8rK2CBRS0xDAw,1,2012-07-28,
lQY8ZkGUuHqmu9aqIBqdKQ,BEplfZTUzYwApjMUaOA12w,1,2012-09-04,
lQY8ZkGUuHqmu9aqIBqdKQ,N0apJkxIem2E8irTBRKnHw,1,2012-09-05,
lQY8ZkGUuHqmu9aqIBqdKQ,MpmFFw0GE_2iRFPdsRpJbA,1,2012-09-04,
RjeVrZtWBs7hmwNzlU_BVg,BEplfZTUzYwApjMUaOA12w,1,2013-01-05,
RjeVrZtWBs7hmwNzlU_BVg,fQt9QVAZM9PM0wFDdROvWw,1,2014-06-10,
RjeVrZtWBs7hmwNzlU_BVg,uI-dbKk_9cUen7pi3-16Sg,1,2014-05-07,
RjeVrZtWBs7hmwNzlU_BVg,y-ytZFbfRWvYma9P4g7AYA,1,2013-11-13,
RjeVrZtWBs7hmwNzlU_BVg,XBEx2FI2GKmsjs7eWNr7Lw,1,2014-06-10,
RjeVrZtWBs7hmwNzlU_BVg,3BCsAgo_1i4xMuTyLKMLRQ,1,2013-10-11,
RjeVrZtWBs7hmwNzlU_BVg,kRgAf6j2y1eR0wOFdzFAuw,1,2014-07-16,
RjeVrZtWBs7hmwNzlU_BVg,ItqPtxnayraXSlBS0EMOgg,1,2014-05-07,
ASQ7-8fzWB4Q7GZweMEtBw,BEplfZTUzYwApjMUaOA12w,1,2013-02-13,
ASQ7-8fzWB4Q7GZweMEtBw,qFAw6wHMMcr4ctF-ZdGhEA,1,2013-02-10,
D-KHUDCnRESkuXNNedWwtA,BEplfZTUzYwApjMUaOA12w,1,2013-04-12,
D-KHUDCnRESkuXNNedWwtA,3cHL1r5w2oLYH-veijtweA,1,2013-04-12,
D-KHUDCnRESkuXNNedWwtA,qi3JiaD6bzjsE22HFIrpng,1,2013-04-12,
D-KHUDCnRESkuXNNedWwtA,qABb9Wzdn51VcNHdp_Qhpg,1,2013-04-12,
q1tKmIMgDdBGwLzcuxnmtg,BEplfZTUzYwApjMUaOA12w,1,2013-08-14,
eoWvhljhWPuoZorsiOcvug,BEplfZTUzYwApjMUaOA12w,1,2013-09-01,
3WhX8TCbE2NJ7zQpCcALVA,BEplfZTUzYwApjMUaOA12w,1,2013-09-06,
3WhX8TCbE2NJ7zQpCcALVA,BEplfZTUzYwApjMUaOA12w,1,2013-09-06,
3WhX8TCbE2NJ7zQpCcALVA,pJGfdoRYWqBU1aVfxWvThA,1,2013-09-06,
3WhX8TCbE2NJ7zQpCcALVA,cGtl3aOeXXSZ4xhWiDlV4A,1,2013-03-16,
3WhX8TCbE2NJ7zQpCcALVA,_2trMwFsh5-IqqEcQ-OLVA,1,2014-06-07,
3WhX8TCbE2NJ7zQpCcALVA,kPwYdRKp1-W1-tUR8iylxw,1,2014-01-17,
3WhX8TCbE2NJ7zQpCcALVA,0Ge4hEQ8HYnrkfm8UHj2BQ,1,2014-06-25,
3WhX8TCbE2NJ7zQpCcALVA,LmYBebTFfft94uYljKptgA,1,2013-03-14,
gHwWJ6GE41RhyEoIDXrYAQ,BEplfZTUzYwApjMUaOA12w,1,2013-10-02,
gHwWJ6GE41RhyEoIDXrYAQ,K7lWdNUhCbcnEvI0NhGewg,1,2013-10-03,
O6k677Y1LeSiGYXiNPc0PA,BEplfZTUzYwApjMUaOA12w,1,2013-12-10,
O6k677Y1LeSiGYXiNPc0PA,Wiz6MLKtsiRBbt_MFCjaNw,1,2014-12-19,
fOqlHl5raR19Scs3jqxapw,BEplfZTUzYwApjMUaOA12w,1,2013-12-12,
Xr5G9k4zpYrceZvfVEH_ow,BEplfZTUzYwApjMUaOA12w,1,2014-03-22,
Xr5G9k4zpYrceZvfVEH_ow,NvKNe9DnQavC9GstglcBJQ,1,2014-03-23,
Xr5G9k4zpYrceZvfVEH_ow,5LNZ67Yw9RD6nf4_UhXOjw,1,2013-07-07,
MbHuIP6GaiYdLc6ZURc9bg,BEplfZTUzYwApjMUaOA12w,1,2014-03-25,
2KGW-P0PCBDJhdsvrWMGrw,BEplfZTUzYwApjMUaOA12w,1,2014-04-06,
2KGW-P0PCBDJhdsvrWMGrw,BEplfZTUzYwApjMUaOA12w,1,2016-06-30,
2KGW-P0PCBDJhdsvrWMGrw,AUOlDSQ8R2wIkN4lQ4kVDg,1,2015-08-17,
u0IUaYD8D71GV0mFhKi8IA,BEplfZTUzYwApjMUaOA12w,1,2014-04-19,
u0IUaYD8D71GV0mFhKi8IA,Wxxvi3LZbHNIDwJ-ZimtnA,1,2014-04-19,
z_29RYsLIttKgrQsm6BRTQ,BEplfZTUzYwApjMUaOA12w,1,2014-06-17,
z_29RYsLIttKgrQsm6BRTQ,XXW_OFaYQkkGOGniujZFHg,1,2014-06-17,
z_29RYsLIttKgrQsm6BRTQ,5BjhQ_Tmm9ppK4UGrMr09g,1,2014-05-24,
z_29RYsLIttKgrQsm6BRTQ,EukD4hlPZXgSMpeya5iX2g,1,2014-05-24,
z_29RYsLIttKgrQsm6BRTQ,EukD4hlPZXgSMpeya5iX2g,1,2014-05-24,
z_29RYsLIttKgrQsm6BRTQ,nT16Y6AsJDwEpUB1JICKzg,1,2014-05-23,
z_29RYsLIttKgrQsm6BRTQ,nT16Y6AsJDwEpUB1JICKzg,1,2014-05-23,
z_29RYsLIttKgrQsm6BRTQ,F5NwIhL0FEfpsaVrT34h5g,1,2014-06-17,
z_29RYsLIttKgrQsm6BRTQ,F5NwIhL0FEfpsaVrT34h5g,1,2014-06-17,
z_29RYsLIttKgrQsm6BRTQ,UUGoM4q4i8rK2CBRS0xDAw,1,2014-06-16,
z_29RYsLIttKgrQsm6BRTQ,_xAJZOKBMPOe47p1MphB2w,1,2014-05-22,
diGjPwpIl3YXOFf6xdswmg,BEplfZTUzYwApjMUaOA12w,1,2014-07-20,
diGjPwpIl3YXOFf6xdswmg,NvKNe9DnQavC9GstglcBJQ,1,2014-07-20,
diGjPwpIl3YXOFf6xdswmg,7fxebHYUwIF6CakxSr70iQ,1,2014-07-19,
rVg54nDULRpamM5po55vtA,BEplfZTUzYwApjMUaOA12w,1,2014-08-19,
rVg54nDULRpamM5po55vtA,uGupeWqih0yIcCg8anM1PA,1,2014-08-19,
KUi1Lx8cKuf4hmCbuJvOMA,BEplfZTUzYwApjMUaOA12w,1,2014-08-29,
Y2Mnmd9Tc2T8q3CAlyJRsg,BEplfZTUzYwApjMUaOA12w,1,2014-10-24,
Y2Mnmd9Tc2T8q3CAlyJRsg,cYwJA2A6I12KNkm2rtXd5g,1,2016-01-28,
wJK5tbpyFMfpF5WEJkJBiQ,BEplfZTUzYwApjMUaOA12w,1,2015-02-03,
VMbsSiCvWxR6XQrdas4f7Q,BEplfZTUzYwApjMUaOA12w,1,2015-02-20,
OHDTVanrP-5uV9KWnhqIDQ,BEplfZTUzYwApjMUaOA12w,1,2015-03-22,
3ObJbJmS6050xg1KuWQaCQ,BEplfZTUzYwApjMUaOA12w,1,2015-05-10,
3ObJbJmS6050xg1KuWQaCQ,YhCAJ8acd1X7GkCHPhD8Xw,1,2015-05-11,
3ObJbJmS6050xg1KuWQaCQ,YJ8ljUhLsz6CtT_2ORNFmg,1,2015-05-09,
3ObJbJmS6050xg1KuWQaCQ,IWN2heYitkg-D4UdqfxcMA,1,2015-05-09,
c1HumgfP7hrTR6jBzg_tVQ,BEplfZTUzYwApjMUaOA12w,1,2015-06-23,
c1HumgfP7hrTR6jBzg_tVQ,azxeH9W14hzFnZyuOm8JdQ,1,2015-06-24,
c1HumgfP7hrTR6jBzg_tVQ,bBxctA7YVbZgpExmsVK7tg,1,2015-08-23,
c1HumgfP7hrTR6jBzg_tVQ,t7g-VMFt0zT4laAt-2p6RA,1,2015-06-21,
c1HumgfP7hrTR6jBzg_tVQ,gc_GGat7TgNCmrgc4nVOgw,1,2015-06-21,
c1HumgfP7hrTR6jBzg_tVQ,SeNOJ2zYHziptxLuiRINLg,1,2015-06-23,
1QvQkMIk1Q89H1_f4eBnaA,BEplfZTUzYwApjMUaOA12w,1,2016-01-06,
sU_qNRUAE6DKUcxtqD1ICw,BEplfZTUzYwApjMUaOA12w,1,2016-01-09,
sU_qNRUAE6DKUcxtqD1ICw,-WLrZPzjKfrftLWaCi1QZQ,1,2016-01-04,
sU_qNRUAE6DKUcxtqD1ICw,cYwJA2A6I12KNkm2rtXd5g,1,2016-01-10,
tZc__aqlDG0du5BgOrfApA,BEplfZTUzYwApjMUaOA12w,1,2016-04-02,
tZc__aqlDG0du5BgOrfApA,3-6biVwm7VwPZ-k67jml-Q,1,2017-01-16,
6TOnUtJSQ6YeGYPZq4fOrw,BEplfZTUzYwApjMUaOA12w,1,2016-05-01,
Pd5xTGQHPsunFm0wBKmGmQ,BEplfZTUzYwApjMUaOA12w,1,2016-07-02,
9Qw1BHSQBK71FZfBtzmuDQ,BEplfZTUzYwApjMUaOA12w,1,2016-09-26,
9Qw1BHSQBK71FZfBtzmuDQ,ZARPISrzPW6PrMSwexHnxw,1,2017-11-24,
sbqUCQHRkG13b3q046E2bQ,BEplfZTUzYwApjMUaOA12w,1,2016-11-21,
d7X2-e7pG2S0Az2_lw61tg,BEplfZTUzYwApjMUaOA12w,1,2016-11-29,
sgaJmPsTL0g7kJ1V_tYx2w,BEplfZTUzYwApjMUaOA12w,1,2017-02-25,
PUQm7NkmJrJ6T6AB2zhKeA,BEplfZTUzYwApjMUaOA12w,1,2017-03-06,
gCncgVArnhYKAQQG74EDSw,BEplfZTUzYwApjMUaOA12w,1,2017-03-30,
0fjXLO-ZGcpmWgPQSDW0Sw,BEplfZTUzYwApjMUaOA12w,1,2017-05-03,
0fjXLO-ZGcpmWgPQSDW0Sw,ChBrV5LdR4BtnRxkR0Y9Qg,1,2017-05-03,
WCyYsBkL2YBRKkF4g-qViA,BEplfZTUzYwApjMUaOA12w,1,2017-05-06,
HjmR_mHNiPf0of-OObQQZQ,BEplfZTUzYwApjMUaOA12w,1,2017-07-22,
9qP5BmFO0p2cxf_NGgLcZg,BEplfZTUzYwApjMUaOA12w,1,2017-09-06,
NVei24-9k5GIZNRR1xGcRQ,BEplfZTUzYwApjMUaOA12w,1,2017-11-28,
NVei24-9k5GIZNRR1xGcRQ,BEplfZTUzYwApjMUaOA12w,1,2017-11-28,
NVei24-9k5GIZNRR1xGcRQ,BaTAQUSjk9z7EH-aHsaVAg,1,2017-11-27,
u238Qh2YnnfL6qlvrmL7Tg,NlNZgDWJhOYz9zoKE2ydMQ,1,2010-12-16,
u238Qh2YnnfL6qlvrmL7Tg,VyjyHoBg3KC5BSFRlD0ZPQ,1,2010-12-16,
u238Qh2YnnfL6qlvrmL7Tg,DkYS3arLOhA8si5uUEmHOw,1,2010-12-16,
u238Qh2YnnfL6qlvrmL7Tg,uGupeWqih0yIcCg8anM1PA,1,2011-08-25,
u238Qh2YnnfL6qlvrmL7Tg,YhCAJ8acd1X7GkCHPhD8Xw,1,2010-12-17,
u238Qh2YnnfL6qlvrmL7Tg,JXwyTKI7TlnleDhT3LRKKQ,1,2010-12-16,
u238Qh2YnnfL6qlvrmL7Tg,Ehy00JWQixgoXzisVKhvag,1,2011-08-25,
u238Qh2YnnfL6qlvrmL7Tg,WUq8HJHIZU4uteB154XN7w,1,2011-08-26,
u238Qh2YnnfL6qlvrmL7Tg,Zdg1CnOe2zVDf5Egzf9RXw,1,2010-12-17,
zc5Jra-F0Z017yYq4o5gaw,NlNZgDWJhOYz9zoKE2ydMQ,1,2011-01-30,
SupxCo9g03TRhRGkf6li3g,NlNZgDWJhOYz9zoKE2ydMQ,1,2011-03-18,
SupxCo9g03TRhRGkf6li3g,uGupeWqih0yIcCg8anM1PA,1,2011-03-18,
SupxCo9g03TRhRGkf6li3g,uGupeWqih0yIcCg8anM1PA,1,2012-07-16,
SupxCo9g03TRhRGkf6li3g,uGupeWqih0yIcCg8anM1PA,1,2013-04-04,
SupxCo9g03TRhRGkf6li3g,LR0qF0FEVsCOhYWUOiH26A,1,2013-04-04,
zvzVQrwFpI8x89L6FRYIrA,NlNZgDWJhOYz9zoKE2ydMQ,1,2012-05-18,
zvzVQrwFpI8x89L6FRYIrA,eAc9Vd6loOgRQolMXQt6FA,1,2012-05-18,
cFtvHK7V3rkAANh-POmqNg,NlNZgDWJhOYz9zoKE2ydMQ,1,2014-05-20,
cFtvHK7V3rkAANh-POmqNg,ii8sAGBexBOJoYRFafF9XQ,1,2014-05-20,
cFtvHK7V3rkAANh-POmqNg,GHS1rVjO-RMcRB6WJLpCDQ,1,2014-05-20,
cFtvHK7V3rkAANh-POmqNg,GHS1rVjO-RMcRB6WJLpCDQ,1,2014-05-20,
cFtvHK7V3rkAANh-POmqNg,GHS1rVjO-RMcRB6WJLpCDQ,1,2014-05-20,
cFtvHK7V3rkAANh-POmqNg,VyjyHoBg3KC5BSFRlD0ZPQ,1,2014-05-20,
cFtvHK7V3rkAANh-POmqNg,SMPbvZLSMMb7KU76YNYMGg,1,2014-05-06,
cFtvHK7V3rkAANh-POmqNg,SMPbvZLSMMb7KU76YNYMGg,1,2014-05-13,
cFtvHK7V3rkAANh-POmqNg,H_FkQxifSo13B2FWjhp36g,1,2014-05-10,
nMufnLSs_wV_hl_PgNd_Og,NlNZgDWJhOYz9zoKE2ydMQ,1,2014-06-14,
nMufnLSs_wV_hl_PgNd_Og,BjH8Xepc10i6OhCDQdX6og,1,2014-06-14,
nMufnLSs_wV_hl_PgNd_Og,xkVMIk_Vqh17f48ZQ_6b0w,1,2010-08-19,
nMufnLSs_wV_hl_PgNd_Og,PjEls_NCOQ0m4tJPvcTY8w,1,2014-06-14,
nMufnLSs_wV_hl_PgNd_Og,kICgNgVRkIh4doz0atyMMA,1,2015-05-24,
nMufnLSs_wV_hl_PgNd_Og,T0Uw6vwwfO3el29wBoDamQ,1,2017-02-19,
nMufnLSs_wV_hl_PgNd_Og,5LNZ67Yw9RD6nf4_UhXOjw,1,2014-05-25,
