"1S9RREQGt2JRFD-w-6Vicw","Bobby","6","2014-01-25","c9y_DPWRRdlDWMHntGiENw, 7G8w2SnaC-qDVQ7_GqTxMg, 2yX7WbDBQeAaWv2fsst7CA, D9g_370DLTwaxikX5NjOqA, gdRtqRFUqGyHaJmir1Cxdg, xSyUvI3Z1yrmuFNkofYNFw, 2EGy8CPS-ZGeHSUZPpO0Uw, nF2xJKiE4BGtIXq07cFTvg, cJTGrG6t2DGLSu_JO-aZlw, AnTq_0JkpvTpgbV9Sx2U6g, F6IyQ-TH5zxZikDT4fGVqQ, lR2cOfsTJCQ8kuZkkeaZzw","0","0","0","0","None","3.5","0","0","0","0","0","0","0","0","0","0","0"
"9sfVHfc4z7ICy9v926_Rcg","Tom","1","2014-11-04","XoOfDnV_D93juBMpQXi2QQ","0","0","1","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"gpVuTvPuEVL1wj30a1IadQ","Mary","25","2016-08-30","obettcCSzjToe-k4XJivYg","0","0","0","1","None","4.24","0","0","0","0","0","0","0","0","0","0","0"
"xFW6D-dxhqO5I2M5ynEJUQ","Alicia","21","2014-02-18","8AwcaBJjiMpQ__FPxktwwQ","2","0","0","0","None","4.68","0","0","0","0","0","0","0","1","1","0","0"
"jQRuQA8nPXjOM1bKo4isXQ","Karina","2","2011-12-03","jXp4ts_uSj_PEMQUKvwIrw","0","1","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"GJZkaBksKlFFlUo60zpG5g","Karina","37","2011-05-04","unKyXnMt4BkOR1mLdmgP_A, 171_ixjlNNIHQTllV0UPmw, txEM-qh0SNfcCcWZ1WlOXA","0","1","0","1","None","4.13","0","0","0","0","0","0","1","0","0","1","0"
"OObgTVCI-P7DbUxjtr-1GA","Katy","7","2014-07-18","EJYrgu2RCwYYlKemPEqUaQ, ZYSqgRdsCuSlvKPn6TMS0w","0","0","0","0","None","3.29","0","0","0","0","0","0","0","0","0","0","0"
"Gn49MkLX3zBvMf5_o_sw7Q","Charles","2","2011-06-21","APQTnFK_Ke5M-a4OYTZlUg","0","0","0","0","None","4.5","0","0","0","0","0","0","0","0","0","0","0"
"rpflSDtKdwtQPz_ngU8FIA","Lee Anne","1","2013-09-07","Xsy1zcuC3d-Ll676GsfNNw, rkZ-VVWza4ZMn-4zYecYMw","0","0","0","0","None","3.0","0","0","0","0","0","0","0","0","0","0","0"
"GSb3lSLx76zpL_efahvszw","Laura","2","2012-05-21","DHAmmnN3HFyQOy2QVURFww","5","0","0","0","None","3.0","0","0","0","0","0","0","0","0","0","0","0"
"wZkTFsPqZ9II6TdbZAWsKQ","Charoensak","4","2015-02-20","7q1EFKcjUTQhUrmjY2ZRkw","0","0","0","0","None","3.6","0","0","0","0","0","0","0","0","0","0","0"
"s5PRuCOtjCQNmZjTDVeflg","Steve","1","2013-10-19","PhUqhfyk3jdaS0Xb619RJQ, vwLV4TkRMoghs86tB1Ke8Q","0","0","0","0","None","1.0","1","0","0","0","0","0","1","0","0","0","0"
"4FJnKPoSG-oy8iIj5_BKwg","Kiefer","14","2017-07-14","DHvVBdSpNfLsVMVT29E1gQ, 118O-9yqLrQMZ3hqOGDdWw, Yu06AhH-60tSyHakKIQkew, 8O6enq_G16zZ2rbc6FRGRg, 7aXhxiQwzkFGTr6TPBPBlA","2","0","1","0","None","4.57","0","0","0","0","0","0","0","0","0","0","0"
"8ppYELNM1d-zcXVGqnjGtQ","Izzey","23","2013-04-11","fm6vvm-T6ojK41Cw6Je3WA, 5tfW6tcjIvoDpKLusH7QGg, iyGiBdyiSjyuoTccZLx7iQ, 5Gbp4CYryAoRVEeF6ho0BA, AtRf1MN9MRh5PFR9h_5cSA, L0WjtFEwvy4U7xuJ01LyCw, LPFes4hmQ2Zf_2oRK88wxQ, EhR4d574IVvGm7kCymduVQ","1","0","0","0","None","3.13","0","0","0","0","0","0","0","0","0","0","0"
"Cz-37BKNVSc55AxrkyB59A","Neha","20","2011-06-28","0G-QF457q_0Z_jKqh6xWiA, qpFCY_wj8_G-HOV8MxIaHw","0","0","1","0","None","4.15","0","0","0","0","0","5","1","1","1","1","0"
"YCV1OMhmETwD0aQ0gqOziw","Matt","5","2015-05-08","VFKNROgdHMa7_KXJJpkbSw","1","0","0","0","None","4.2","0","0","0","0","0","0","0","0","0","0","0"
"IYlGExZX-eODfi4K-AVE3w","Jeff","1","2011-03-01","KeUOHQfj2AoPOujCBus8Sw","1","1","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"7suISof8M8EyzEdGXyA5LQ","P","2","2015-12-23","5M9NmFi9zfbFShjmSX6MSA","0","0","0","0","None","3.5","0","0","0","0","0","0","0","0","0","0","0"
"fr5-WmaExuCGiguwL3lW7A","Henry","20","2012-09-19","M5rPXqlZIRrhnYm-44QN5g","12","4","0","0","None","3.65","0","0","0","0","0","0","1","0","0","0","0"
"8Qp5zrP5ZlNThYW8w_5wVw","Kathryn","2","2013-07-19","WnyS_JYi4boR1Oi1kcUdIg","0","0","0","0","None","4.0","0","0","0","0","0","0","0","0","0","0","0"
"FU91FJT7SrzKZdrBUj36wQ","Eileen","5","2015-07-07","zBdfduwvbKUy8tnDLAM9Xg","0","0","0","0","None","3.29","0","0","0","0","0","0","0","0","0","0","0"
"3hRpVW6ehursTxS1iY-T3g","Young","6","2016-10-02","8KGmGBxoHEcLT5lxtE7pAQ","0","0","0","0","None","4.0","0","0","0","0","0","0","0","0","0","0","0"
"EF3SkFKmVwXB65oPOCse-g","Chris","1","2008-10-16","A0chfMb1t7hw7_dl8bdWJg","0","0","0","0","None","2.0","0","0","0","0","0","0","0","0","0","0","0"
"k8hxND7WETa7qODiOfIgFw","Michelle","8","2013-07-22","YiT2_20IgfWVkPSKyZyplg","0","0","0","0","None","3.22","0","0","0","0","0","0","0","0","0","0","0"
"ELVTN6xrD1npuZ4RDTnryQ","Angela","2","2010-07-26","XUuGHUtwdQEhv2A8e5SpVw, lntpiQjaKvSUgjjJlxR93g","2","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"V84D61G_C4Yy1Lc0xvlb1w","Christie","3","2014-11-24","hhF3tS59YHqy2Gooh-116A","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"cOao_EEsvH3xR9QrcI7PJg","Aiya","3","2015-03-27","0X27ioCvxyyR23TmM0LoiQ","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"-K8L1ACmyVksgEbVXYV-Ow","Maggie","1","2012-02-18","jhcl97uQ9uN8qmPo8k0XCw","0","0","0","0","None","2.0","0","0","0","0","0","0","0","0","0","0","0"
"fDINgQA2Y9gYfmInU-S44A","Adam","13","2014-02-20","WN2N1EGfF-MlG7cLx5J3SA","0","0","0","0","None","3.75","0","0","0","0","0","0","0","0","0","0","0"
"ByIdrwu4Gyak48730odLvA","Marco","14","2016-10-26","pZ1tgZ_RfMGmfjF2KzgoIA, tHcWj0G1ZXphLvpafHYHIQ","0","0","0","0","None","4.4","0","0","0","0","0","0","0","0","0","0","0"
"9fGSb-CWqY4Ak-zuxtTuYg","Luis","1","2012-04-28","eDfjgecF2WImdNWbA6hWUg","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"V5dZKIjvvlm-8q2Tt3DMQg","Aracelli","1","2010-10-25","JZ2egP9qVk-ZhUrqbn-qww, 6pJ0OWTVPT15GG8igzYW6w, -qXwbakPY_h7Cr4g0YZyaA","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"3i30aGI18tGF0bGkF51bWw","Kenneth","1","2017-09-28","FEAhy6bstysAGUyPlaasGw, n1RQj4C-S6_RUPGVNCP7hw, 4F1QUs0olwpd9qy05x3aEQ","0","0","0","0","None","3.0","0","0","0","0","0","0","0","0","0","0","0"
"PCv_B1sYwxqLvN7EIiJ2Aw","John","25","2010-10-10","_K09Bkqvp4u6zJIUGb5-0g","0","0","0","0","None","4.68","0","0","0","0","0","0","0","0","0","0","0"
"lBki8NNM8in-4bKyk_BOIg","Mitch","3","2012-12-27","PnvS8wwOIYrllKszxEmvpg, tcNTW-doANuZcCO7peyaGw, vbUlgJbfgY28EIpMJs9Jqg, -FCk-qH3aDhNYgXyHNK--w","0","0","0","0","None","2.33","0","0","0","0","0","0","1","0","0","0","0"
"p1lSxO1-HhsHJZTtmYNPVg","James","1","2010-04-20","Ey3d6Mc36aWWjfgHjSihIw, tZylDjT_Vf-3FMnxYSfuHA","0","0","0","0","None","4.0","0","0","0","0","0","0","0","0","0","0","0"
"nxrY9kSxDmkMEZXPLy5YFg","Mad Martha","85","2011-07-04","iHnrYn8VR96ujYuaJya4bw, jAH63KwJBZ3cU8_vQw0DMQ, c4UjNLDWwiQ3G9mqIkPr8w, pauvV0h01w_dUHFmKT5FUg, wfOxaHiVv75AajMR5mGKLg, W8vgukY-Jx9wLc2-3Uy8GA, wRq5ZTtytlyRRr0jAllklA","215","37","115","6","None","3.85","0","0","0","0","0","0","1","0","0","2","0"
"_jA26T0R-4UJMA5kvpk9aw","Aaron","3","2014-11-02","9UIY030HMpHDieA9AEfFyg","0","0","0","1","None","3.25","0","0","0","0","0","0","0","0","0","0","0"
"aiZd7IOXFoWAWslpvnsCTQ","Doug","75","2011-12-26","7jOpY1WBwfFvJ5yfkwCqYw, SoiacX2r2mvHqIh3GgRMUw, k9jy2LjvZH1rsIpypy3kQQ, B7RXAPYw59P36QbkznqFLQ, RASYB8uzgZlIWHzSGrsq2A, 89cyvNmzZx877jglPDkpVw, Mr49vfli-2i1MolfY0OT9A","11","2","9","0","None","4.24","1","0","0","0","0","0","2","1","1","1","0"
"bWESNuCv6wDfl_Em30-ypw","Les","8","2009-12-02","jCfyi8mOBqMJrj_DZFalgg","0","0","0","0","None","2.8","0","1","0","0","0","0","0","0","0","0","0"
"Fk6JWo6vHQgk8gBRYB61gg","sean","35","2009-08-01","xoVAv_D2QMChPc468XBVNw","1","0","0","0","None","3.97","0","0","0","0","0","1","0","0","0","0","0"
"fh0eBlwhlxC80ilLxSb76g","Curt","3","2010-12-05","Wx-4wWI-tHP7DknQhDmQOw","1","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"tAo6vwNGBBpoe8neYt5V3g","Keith","24","2014-09-18","MmQv7nXo3EKVW6ZbFBZ08A","0","0","0","0","None","4.5","0","0","0","0","0","0","0","0","0","0","0"
"Iifow7CyRhDAbVdFiFPyyg","J.","19","2012-12-11","70abNH_A4W9GhCACjHAR2g","0","0","0","0","None","3.58","0","0","0","0","0","0","0","0","0","0","0"
"VKhm7ABsSe9FziuofvkTVQ","Renay","2","2010-11-22","TJB_H13KLSj1jPl9iOPfmA","0","0","0","0","None","3.0","0","0","0","0","0","0","0","0","0","0","0"
"kLAwjLRXbfUl2ikP_pHwow","Annette","6","2015-07-10","wM9RFY6H9MQQYfSUzdsIkQ","5","0","0","0","None","2.33","1","1","0","0","0","0","0","1","1","0","0"
"O2rN2tieRTmNwlFX7sXGaQ","Guy","22","2013-01-20","fw2Bz4Cyy1ITd6UiLqpFFA, FwBsOaWCfH5b_qMGZqCj7w, Lxz5gmDXDP8sED2a6pAgxw, k-4X82tiLqsb5--2fwwuGw, gYDUUBNNJo01LMGrWkYWvA, TpXS5pBsCy37rk00b9NSkA, 3pZT8tJGrHwxumfNy7mLxA, nshh_nV_DFxpUq0O6rLXbw, 0PqDHqpAOKuibY-2cCvLmQ, BZAt4812k_LNpa_69ROvWg, gPyxK1FjIlDXFpj9n5V4Hw, NTDKJf-MRmupfBNhyG8GDA, NTYL3qHIfsWWDQvNCH5CLQ, uw5Xe-YfxjjpfmdNsXjDTA, RdgMHZWT4nLPdUdOPGLQ4Q, nVEPPujxzt3MYkZdT8FKuQ","0","0","0","0","None","2.58","0","0","0","0","0","0","1","1","1","0","0"
"USJxFmuu8vZT1QT6elTLBQ","Felipe","2","2011-08-12","UsYsZGrkvgdfxAMxIpPUSA","0","0","0","0","None","2.67","1","0","0","0","0","0","0","0","0","0","0"
"KBzQje2ki7cE1_-BFRu3-Q","Catherine","1","2013-02-02","-pG8-PylceGxYtnaR29fzg","0","0","0","0","None","2.33","0","0","0","0","0","0","2","0","0","0","0"
"AVHOz1TpnTROCXfjwNGiJQ","Lee","15","2011-08-27","1yl8ETyRmPncCsXRivyQhQ, zWKed2AQjgyOBTxU--ak5w, q469JvG-XLDeZLVDzE2zJg","1","0","0","0","None","4.33","0","0","0","0","0","1","0","0","0","0","0"
"XG_3PHzaljV_FqyDznS_og","Teri","9","2011-11-08","uqmVX8uP1ezLINR2FFuBeQ","2","0","0","0","None","4.67","0","0","0","0","0","0","1","0","0","0","0"
"uNKRZIIrFbIMk0D-Af4Cpg","Sam","7","2015-09-02","ngo_XET5C--or7sHYtoCDQ","20","1","0","0","None","3.88","0","0","0","0","0","0","0","0","0","0","0"
"wdI66l1Buka26TNwmkmaKw","Doug","24","2010-12-13","1EmrHVwm44_A9iujvfj09w","1","0","0","0","None","3.83","0","0","0","0","0","0","0","0","0","0","0"
"97PpzBtFegqj8tuCoVPZsw","Diana","22","2012-01-29","H6MYlFAVn51QghPVYa5iXQ","1","2","0","0","None","3.86","0","0","0","0","0","0","0","0","0","0","0"
"agRPLYFW6-at0-QeBwQ3zw","William","2","2009-10-20","RdMD77Uwe8Mjy_EptbPa3g","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"nx44qZTmcj_6uL7VtE2NpA","Juli","2","2010-10-02","2etJBcSOFXEF_Y8owvFjWA","0","0","0","0","None","3.5","0","0","0","0","0","0","0","0","0","0","0"
"tcvs_YTS21dXn3zPrynOzA","Eileen","8","2013-10-23","Av2eAAFcYoVFdqs1KGjEdg","1","0","0","0","None","3.7","0","0","0","0","0","0","0","0","0","0","0"
"2kiUXB0PAc0BR96qBMg1cg","Trang","60","2011-04-17","IFElO-8bmagKOEJKF15Evw","12","1","0","2","None","4.04","0","0","0","0","0","0","4","1","1","0","1"
"XMJKgc0yg9xv8hIzA9pEHg","Jena","1","2014-12-30","r2NPpGcbg_xI0Swb5zrCvQ","0","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"E9Jmoa-ePdL6jUoZoxP-EQ","jen","73","2010-08-17","UOSfTrek5XCYMstn5j7Uag","0","0","0","0","None","3.99","0","0","0","0","0","3","0","0","0","0","0"
"ni6oZx-_v38f0UwsF2LdcQ","Tamara","2","2016-04-05","IWNvh6A_i_uTn0DrFvpclQ","0","0","0","0","None","3.67","0","0","0","0","0","0","0","0","0","0","0"
"VLyg0biqysjzliwGBRW9CQ","Ivanna","2","2012-04-30","gLPKSCC7VDMSPIRvkgjk2w","2","1","1","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"zuLsaCr6zJjy189WQbT9QA","Sheida","1","2013-11-18","ZWD8UH1T7QXQr0Eq-mcWYg","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"eSbisQ4aCAWtQdv1CsOPYw","Stephanie","2","2012-02-23","Zh1ChN5NhY-kq_OYbWogrg","0","0","0","1","None","5.0","0","0","0","0","0","0","1","0","0","0","0"
"-wC2tcJlCthsrh8BT5K1vg","Pic","11","2012-10-27","1p98RULTShNaph4132MO-w","27","0","2","0","None","5.0","0","0","0","0","0","0","1","0","0","0","0"
"eB4HChsQmkiadQBbIVTm_A","Stephanie","10","2012-01-08","a0ZoHlMEivj9kK4E1BMFaA","8","0","0","0","None","4.7","0","0","0","0","0","0","0","1","1","0","0"
"wI2BQ-K35gGAS9UBf8Saag","Nukz","4","2014-12-27","tOAwutrWuYiWSWEeQ2JKww","0","0","0","0","None","4.0","0","0","0","0","0","0","0","0","0","0","0"
"124O4zy3lRq1MbT5atZ5IQ","Yaxaira","2","2016-08-17","XMsFijr3qlT6LvmD_6oyuA","0","0","1","1","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"VCGo9xkj0E0pUnjfqPlERQ","Scott","1","2012-11-28","GqGAP2Sjsc1oO8y58C6AyA","0","0","0","0","None","1.0","0","0","0","0","0","0","0","1","1","0","0"
"GnsKZvPJS0FXcY3Mb6EaNg","Ryan","1","2013-10-06","8GhnpZDfwvhOhaKTxieXqw","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"Gxwong6QJKJpPInlPnUfvg","Kevin","1","2015-02-22","EqQhO5rJ7jV7bn0qBheZVw","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"FAVvJfIsbAbQfCo6BeqbrA","Chris","1","2011-07-13","WU8PMChzJ13OUiwSz7D9gg","0","0","0","0","None","5.0","0","0","0","0","0","1","1","0","0","0","0"
"z_BE4BHbvIkQ3VPHNvrowg","ANITA","10","2011-05-23","hXp3LqNID-gYz7nCXtXv8Q","2","1","0","0","None","4.75","0","0","0","0","0","0","1","0","0","0","0"
"t0ADUqUMeyrBoHA7MO8Y5w","Susan","137","2011-06-28","PUBqPbc1CkAo5x2HA8GizQ, KpT04gs-GMsjG8lQVkWtaQ","2","2","6","0","None","3.62","0","0","0","0","0","0","1","2","2","0","0"
"C_zk03atpE6AtgC5MFADcA","Lacie","12","2011-12-21","ZFxU8-XX9R2Oe1UgtV4Fdw","4","1","0","0","None","3.07","0","0","0","0","0","0","0","0","0","0","0"
"GZPTE5ommNgSI-IQgP8OJQ","Sonica","16","2009-07-16","Wco87wCxJ94QiCVHxVlZAA","1","0","0","1","None","3.1","0","0","0","0","0","0","0","0","0","0","0"
"OwO5LvMTUqNtuarG4GSxTQ","Matt","5","2011-09-29","4ZIRDAF8Y56JimHSuaqouQ","0","0","0","0","None","3.6","0","0","0","0","0","2","0","0","0","0","0"
"dvCsNbtBLk1rCae4kaTUyw","Emily","7","2014-04-13","DV9yWvWJ8qCpLJAmmrFpwA","1","0","0","0","None","2.86","0","0","0","0","0","0","0","0","0","0","0"
"2_HiNjoy33foXBdODaxXfw","Dave","5","2010-09-07","aUFsOOAkMyI97_TWuH7yyw, vj8U4tpsAmjLO66G8azSfg, uiqW8NTaJO-2uZDLymDOow","0","0","0","0","None","4.8","0","0","0","0","0","1","0","0","0","0","0"
"d22GmnwhyRBoHsEk5K2P4A","Paul","17","2012-08-20","ofq_8z553XEWOKg8d14E8w, b_kvDKD-GYgtVSorViR9hg","12","2","3","0","None","3.47","0","0","0","0","0","0","0","0","0","2","0"
"cHgQ_5qOLoBwcp3sH-b47Q","Jane","69","2008-08-17","qIDy9zJfCuqxy6A3exPe_w, zwlOrubXIa1JqExBo6gfXA","14","3","1","2","None","3.38","1","0","0","0","0","0","1","1","1","1","0"
"RTpLIf9CqrAGJV1kzLdQSw","Amanda","4","2014-06-18","1xY4B_O-uf1OLnBw5QOaIA, x-W0OQiUdNLsoMhg6GfXSg","1","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"5rfRdc8dts77B59FWoyLvQ","Ceejey","42","2010-07-28","jtM-lajwSwW65wJRaMuFxg","1","0","1","0","None","3.81","0","0","0","0","0","1","0","0","0","0","1"
"2yIyj4kPP3QenWaxdZZHFg","Ryann","4","2011-08-22","6lvgPdaC9JJlZoOTFDhhkw, yX1zXZGTIn-3OYQOC61ffA, XN11f0lXRRq_r2rSG1Ha0w","3","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"3vKy3Z3QBVcVChWyQvPRNA","Larry","1","2013-04-14","6lvgPdaC9JJlZoOTFDhhkw","1","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"rZWPs8XI1LWzlfhbHJNsxQ","Jeremy","4","2011-07-09","ec2iVD0GRkedU0XgCRPowQ","0","0","0","0","None","3.0","0","0","0","0","0","0","0","0","0","0","0"
"qGx5_yVHRTw27NGaBAccVw","J","16","2013-02-24","ZDOG5rV72jp8rFF5cKKA6w","0","0","1","0","None","3.75","0","0","0","0","0","0","0","0","0","0","0"
"O-vWMaWD4_bsbNyK_nLaAw","Kal","27","2013-07-31","FwupDut0bQZzLLDeqA6Vnw","2","0","0","0","None","3.74","0","0","0","0","0","0","1","0","0","0","0"
"OpInLJMbC4exDFw4Zl61cw","Stephen","19","2010-12-28","Kw8Z_X9dgPXzsgHA9mlqiA, OapLWhQI4_Gm32-nYbHmUA","2","0","0","0","None","3.2","0","1","0","0","0","0","2","0","0","0","0"
"NsfFlUR9yNS7n6JcbO5jBw","Anthony","3","2011-11-28","QqFjEZ5_TWa1opCShxmUhg","0","1","0","0","None","4.0","0","0","0","0","0","0","0","0","0","0","0"
"Zc-DmFqXU53hXsd0QXeC-g","Ed","1","2013-08-22","AxFuNZ82CZNSRkEaH_lWgg, 4amCvm3cLAYQ9hYHpcjTfQ, fPTOQUY6Ni-C1WdR6bu5qQ","0","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"IVqlv-IVMc1zUf-FzAEEzg","Frank","20","2009-05-01","Ne2a5rTg-CICSLac9D_CIg","3","0","0","0","None","3.45","0","0","0","0","0","0","0","0","0","0","0"
"vYdu7F0P3xrIRYJznVORCg","Mark","13","2013-11-08","6Bp2kHo6bY9wzFDQrHIA6Q","2","1","1","0","None","4.23","0","0","0","0","0","0","0","0","0","0","0"
"Lv6n-BOO-VgnjHbYL-aq9A","Tony","2","2013-05-29","sCsulHoota2VCwS0zzLK_Q, N3InZx5VIpc2GPk5MyDGpQ","0","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"TlLiDKeofwE1Av0tFTEaoA","Jennifer","40","2015-06-01","GGTF7hnQi6D5W77_qiKlqg","0","0","0","0","None","3.83","0","0","0","0","0","0","0","0","0","0","0"
"nEUoQIXL5saqaAPzjmFVSw","Mr","6","2016-06-02","9UqINSdYGzM4bXaFZq-Itg","0","1","0","0","None","1.67","0","0","0","0","0","0","0","0","0","0","0"
"Xw-doaYsPF3rOFjvHULn0g","Zhen","3","2013-02-12","mt-Yn8WRwnFhjWkO7QY0WA","2","0","1","0","None","2.33","0","0","0","0","0","0","0","0","0","0","0"
"IE8z8VHO7_U_fof78qVLLw","Danny","1","2015-01-29","lWExp-Dy-xH6BBhILzZjPg","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"d5QYXngvGlP57AYLTD9sAg","Leo","12","2008-11-18","o5axnA4bmZF3_NVGM7izsQ","1","1","0","0","None","2.31","0","0","0","0","0","1","1","1","1","0","0"
"2loVO23ielak7hdkQGDfcg","Anna","17","2014-06-17","Tg1Ph_9acYEbYyCyy2M81Q","3","0","0","0","None","3.59","0","0","0","0","0","0","0","0","0","0","0"
"FySOFwecnCTG5hholx15nA","Christine","2","2016-06-01","ew0aZnmA10Ikim0lu6-hXw, oKV5v3A3wjralbxUSSDI3A, OCYty1yeuXzNOqtiCGc2WQ","0","0","0","0","None","5.0","0","0","0","0","0","0","0","0","0","0","0"
"OQxxmEHbjSqOsnN3_iyRbg","David","7","2012-12-28","txspnuXk63P6G16KrVwjQA","0","0","0","0","None","4.43","0","0","0","0","0","0","0","0","0","0","0"
"ExhXTrOh1Gri4PFfvoNuyQ","Jun","2","2014-03-22","SiC_ePYDgMeRCdwW1Qm5EQ, CfSagcBt17fNOR4z3D3AUQ","0","0","0","0","None","3.67","0","0","0","0","0","0","0","0","0","0","0"
"5-W8KYOK8xQKzcwqXBgCEA","Lorac","45","2015-05-09","xpHYr6tcEzLedwa9CqS9-Q","8","2","1","2","None","3.54","0","0","0","0","0","0","0","0","0","1","0"
"KddTGicmuMweIzHqTEHS2w","Jennifer","1","2014-07-16","x12sE_e5nu3lX-ARXXmGEA","0","0","0","0","None","1.0","0","0","0","0","0","0","0","0","0","0","0"
"MMxmlqTnNevn9e2OKvKsnw","Chris","7","2015-01-26","WJhQpdUHoFCtpU6gHFjVlQ","0","0","0","0","None","4.11","0","0","0","0","0","0","0","0","0","0","0"
"VP23adXAIWNQrtPKWiyBBg","Rosyan","77","2011-01-02","PM1-QSEgyOh6GxOqinkCWA, p3cDpEwNQ7J6FJ5SVx8q6g, Id8FQ6DGhojcoUoQQREgzw, JbD1jy_Jxpy5W9Gq0L8U1Q, WDB2wB2Jb_nTyOHTaxaZmw","17","1","2","0","None","3.1","0","0","0","0","0","1","0","0","0","0","0"
