post_id,hashtag_id
5ffLjQh0OrZf8THByUm7IA,98
5ffLjQh0OrZf8THByUm7IA,77
5ffLjQh0OrZf8THByUm7IA,118
5ffLjQh0OrZf8THByUm7IA,64
v7RWFLaORSTKgUKU8FgUJQ,303
v7RWFLaORSTKgUKU8FgUJQ,37
v7RWFLaORSTKgUKU8FgUJQ,579
IJ3OGFga5ogZgC6nlcr8wQ,22
IJ3OGFga5ogZgC6nlcr8wQ,37
IJ3OGFga5ogZgC6nlcr8wQ,489
IJ3OGFga5ogZgC6nlcr8wQ,23
HiXlwbRh8CFCu7-EAEO4BQ,37
HiXlwbRh8CFCu7-EAEO4BQ,18
HiXlwbRh8CFCu7-EAEO4BQ,33
HiXlwbRh8CFCu7-EAEO4BQ,97
HiXlwbRh8CFCu7-EAEO4BQ,145
nts1_37T4zyG8wTBdh9BZg,11
nts1_37T4zyG8wTBdh9BZg,7
nts1_37T4zyG8wTBdh9BZg,20
nts1_37T4zyG8wTBdh9BZg,13
8T0gOF0ApxyRbfcC42UPmw,156
8T0gOF0ApxyRbfcC42UPmw,64
8T0gOF0ApxyRbfcC42UPmw,76
8T0gOF0ApxyRbfcC42UPmw,868
8T0gOF0ApxyRbfcC42UPmw,54
P3fkbYxzCAY00KCKmjPGwQ,70
P3fkbYxzCAY00KCKmjPGwQ,13
P3fkbYxzCAY00KCKmjPGwQ,151
VKF1T1-tCzSyTAtjHnRerg,368
VKF1T1-tCzSyTAtjHnRerg,414
VKF1T1-tCzSyTAtjHnRerg,60
VKF1T1-tCzSyTAtjHnRerg,134
VKF1T1-tCzSyTAtjHnRerg,75
VKF1T1-tCzSyTAtjHnRerg,37
BT7FeQ8VkpHrU9qihvGD3w,57
BT7FeQ8VkpHrU9qihvGD3w,378
BT7FeQ8VkpHrU9qihvGD3w,7
BT7FeQ8VkpHrU9qihvGD3w,689
BT7FeQ8VkpHrU9qihvGD3w,13
DCnU_ehDedwPMJLKlOECuw,10
DCnU_ehDedwPMJLKlOECuw,20
DCnU_ehDedwPMJLKlOECuw,53
DCnU_ehDedwPMJLKlOECuw,25
DCnU_ehDedwPMJLKlOECuw,13
DCnU_ehDedwPMJLKlOECuw,17
DCnU_ehDedwPMJLKlOECuw,52
douyZ0DDIprgc7S5_Z7JkA,36
douyZ0DDIprgc7S5_Z7JkA,6
dcEuh9FtfI9cDneBV3iWLg,8
dcEuh9FtfI9cDneBV3iWLg,9
dcEuh9FtfI9cDneBV3iWLg,59
3zBvcidKqHe5ug7Za4MvNw,13
3zBvcidKqHe5ug7Za4MvNw,73
3zBvcidKqHe5ug7Za4MvNw,53
3zBvcidKqHe5ug7Za4MvNw,72
3zBvcidKqHe5ug7Za4MvNw,7
3zBvcidKqHe5ug7Za4MvNw,11
2w0g0M37BKNTIkj4n7nPbA,34
2w0g0M37BKNTIkj4n7nPbA,35
2w0g0M37BKNTIkj4n7nPbA,18
2w0g0M37BKNTIkj4n7nPbA,191
NJ2MBIKEdG5UE8vb1r3D5w,57
NJ2MBIKEdG5UE8vb1r3D5w,13
9uXpcD_X_gJAy5c9qXmRog,35
9uXpcD_X_gJAy5c9qXmRog,18
cYix-6VGTX7DRpMwULf8wQ,212
cYix-6VGTX7DRpMwULf8wQ,1004
cYix-6VGTX7DRpMwULf8wQ,164
cYix-6VGTX7DRpMwULf8wQ,60
cYix-6VGTX7DRpMwULf8wQ,22
cYix-6VGTX7DRpMwULf8wQ,213
A2elufU_nU5_G2dcHZE9HA,538
A2elufU_nU5_G2dcHZE9HA,10
A2elufU_nU5_G2dcHZE9HA,503
A2elufU_nU5_G2dcHZE9HA,13
ky0cUgRt1Bye3cxgxXpgYA,59
ky0cUgRt1Bye3cxgxXpgYA,9
ky0cUgRt1Bye3cxgxXpgYA,8
ky0cUgRt1Bye3cxgxXpgYA,13
ky0cUgRt1Bye3cxgxXpgYA,101
_PymMxv-_GsnD6Apdue_ng,153
_PymMxv-_GsnD6Apdue_ng,37
LIMwtEuI_rPwubo_y9Y43g,96
LIMwtEuI_rPwubo_y9Y43g,37
LIMwtEuI_rPwubo_y9Y43g,97
GtI_o0g-8wI5ymhe53OACA,15
GtI_o0g-8wI5ymhe53OACA,17
_RMWVRjAO5UsKvFA4o3e5A,6
_RMWVRjAO5UsKvFA4o3e5A,2
7gwLb36yAq2CBTcVO-6rBw,974
7gwLb36yAq2CBTcVO-6rBw,47
qaPSbg690KaX5av6xsSV4Q,13
qaPSbg690KaX5av6xsSV4Q,51
qaPSbg690KaX5av6xsSV4Q,20
qaPSbg690KaX5av6xsSV4Q,17
qaPSbg690KaX5av6xsSV4Q,15
MpvvsMZOjMME6aMDCnMjQw,9
MpvvsMZOjMME6aMDCnMjQw,7
MpvvsMZOjMME6aMDCnMjQw,13
MpvvsMZOjMME6aMDCnMjQw,8
MpvvsMZOjMME6aMDCnMjQw,48
X2WqtVnDBmAHfvCSB2e_6A,13
X2WqtVnDBmAHfvCSB2e_6A,50
CW5GnkhIX5oHiDlB75pKXA,46
CW5GnkhIX5oHiDlB75pKXA,563
CW5GnkhIX5oHiDlB75pKXA,43
CW5GnkhIX5oHiDlB75pKXA,30
CW5GnkhIX5oHiDlB75pKXA,208
CW5GnkhIX5oHiDlB75pKXA,45
CW5GnkhIX5oHiDlB75pKXA,47
_8gb0Osj9CdDbKrxvUAytw,30
_8gb0Osj9CdDbKrxvUAytw,121
3a3ZSTEhFNnmvBhMwW3fSA,80
3a3ZSTEhFNnmvBhMwW3fSA,13
FVzMpKTsf15viKGOKPxawA,182
FVzMpKTsf15viKGOKPxawA,60
FVzMpKTsf15viKGOKPxawA,459
FVzMpKTsf15viKGOKPxawA,155
1gHrOMPMmqXxGMMkPOyE0Q,13
1gHrOMPMmqXxGMMkPOyE0Q,70
1gHrOMPMmqXxGMMkPOyE0Q,151
-NJlfv14ICeIxo-Jtz0u5w,97
-NJlfv14ICeIxo-Jtz0u5w,94
-NJlfv14ICeIxo-Jtz0u5w,95
-NJlfv14ICeIxo-Jtz0u5w,37
-NJlfv14ICeIxo-Jtz0u5w,96
-NJlfv14ICeIxo-Jtz0u5w,184
yTcLNsAh8B_Q9gJuLhryjQ,13
QRrFRpIsQQ3Eu8XHXApkJA,153
QRrFRpIsQQ3Eu8XHXApkJA,37
bx6KTj0kWlJ4lcXN67vGpQ,184
bx6KTj0kWlJ4lcXN67vGpQ,96
bx6KTj0kWlJ4lcXN67vGpQ,95
bx6KTj0kWlJ4lcXN67vGpQ,97
bx6KTj0kWlJ4lcXN67vGpQ,37
8h5C4aF_MIwlLBc9JtaD7Q,20
8h5C4aF_MIwlLBc9JtaD7Q,91
8h5C4aF_MIwlLBc9JtaD7Q,11
8h5C4aF_MIwlLBc9JtaD7Q,7
8h5C4aF_MIwlLBc9JtaD7Q,13
z-ItN0KFDGcbAv7OLvBaLQ,50
z-ItN0KFDGcbAv7OLvBaLQ,13
XjOOMTQXMMxse2RWQvM9DQ,37
XjOOMTQXMMxse2RWQvM9DQ,97
BDzpIwwc1HopcnqZbB6JkA,818
BDzpIwwc1HopcnqZbB6JkA,22
BDzpIwwc1HopcnqZbB6JkA,388
BDzpIwwc1HopcnqZbB6JkA,37
y5-eKdMan2QwyI4mUi9OJg,97
y5-eKdMan2QwyI4mUi9OJg,37
y5-eKdMan2QwyI4mUi9OJg,316
y5-eKdMan2QwyI4mUi9OJg,145
KowJXAHAvHZ71o_juo_UZA,74
KowJXAHAvHZ71o_juo_UZA,213
KowJXAHAvHZ71o_juo_UZA,75
KowJXAHAvHZ71o_juo_UZA,493
KowJXAHAvHZ71o_juo_UZA,37
KowJXAHAvHZ71o_juo_UZA,720
KowJXAHAvHZ71o_juo_UZA,328
KowJXAHAvHZ71o_juo_UZA,60
mQPD_enaPc2594Qig1jySA,156
mQPD_enaPc2594Qig1jySA,37
mQPD_enaPc2594Qig1jySA,225
mQPD_enaPc2594Qig1jySA,64
mQPD_enaPc2594Qig1jySA,547
mQPD_enaPc2594Qig1jySA,303
8kQCCX_ON_NmOEQc1u12DQ,493
8kQCCX_ON_NmOEQc1u12DQ,213
8kQCCX_ON_NmOEQc1u12DQ,720
8kQCCX_ON_NmOEQc1u12DQ,212
8kQCCX_ON_NmOEQc1u12DQ,638
8kQCCX_ON_NmOEQc1u12DQ,60
eOhKy_V4DVWDF47G8PmiEw,73
eOhKy_V4DVWDF47G8PmiEw,12
eOhKy_V4DVWDF47G8PmiEw,13
pZfH8aoAhSedRPnd1a1hJw,101
pZfH8aoAhSedRPnd1a1hJw,13
YNsh-CuvTm--1g3buJtgIQ,9
YNsh-CuvTm--1g3buJtgIQ,8
YNsh-CuvTm--1g3buJtgIQ,48
JZEw18_OhSzFj0IfXF6v6Q,101
JZEw18_OhSzFj0IfXF6v6Q,13
nPekMple-Kh9XbGuBqb--w,127
nPekMple-Kh9XbGuBqb--w,128
06graki4XxJJJp5b8H9aGg,20
06graki4XxJJJp5b8H9aGg,13
F3xksTtZUfanOcLQqJn0eQ,13
F3xksTtZUfanOcLQqJn0eQ,80
xdELSAVjvlsipoHTtqhspg,9
xdELSAVjvlsipoHTtqhspg,8
xdELSAVjvlsipoHTtqhspg,48
xdELSAVjvlsipoHTtqhspg,59
47wBHgBwQ8_70sjmXow_1g,9
47wBHgBwQ8_70sjmXow_1g,17
47wBHgBwQ8_70sjmXow_1g,8
47wBHgBwQ8_70sjmXow_1g,59
47wBHgBwQ8_70sjmXow_1g,132
47wBHgBwQ8_70sjmXow_1g,13
47wBHgBwQ8_70sjmXow_1g,56
kJKT12GTi5rQ4YTkzAaIDg,9
kJKT12GTi5rQ4YTkzAaIDg,11
kJKT12GTi5rQ4YTkzAaIDg,260
kJKT12GTi5rQ4YTkzAaIDg,261
kJKT12GTi5rQ4YTkzAaIDg,7
kJKT12GTi5rQ4YTkzAaIDg,8
kJKT12GTi5rQ4YTkzAaIDg,139
kJKT12GTi5rQ4YTkzAaIDg,17
kJKT12GTi5rQ4YTkzAaIDg,48
kJKT12GTi5rQ4YTkzAaIDg,13
NBVAAdrBBWtA9fegcyJtTA,17
NBVAAdrBBWtA9fegcyJtTA,230
NBVAAdrBBWtA9fegcyJtTA,13
NBVAAdrBBWtA9fegcyJtTA,24
ZvFTOeWTpGZoKW_K9ZhhXA,38
ZvFTOeWTpGZoKW_K9ZhhXA,39
ZvFTOeWTpGZoKW_K9ZhhXA,40
ZvFTOeWTpGZoKW_K9ZhhXA,37
ZvFTOeWTpGZoKW_K9ZhhXA,287
hM4JdcHrwOAopimL9nBdvg,347
hM4JdcHrwOAopimL9nBdvg,37
hM4JdcHrwOAopimL9nBdvg,22
hM4JdcHrwOAopimL9nBdvg,325
bupp2QYvkW9lBzNlr5MlMg,17
bupp2QYvkW9lBzNlr5MlMg,15
WhjQOEZ0B8wwZsSjALY5Dg,187
WhjQOEZ0B8wwZsSjALY5Dg,97
WhjQOEZ0B8wwZsSjALY5Dg,37
WhjQOEZ0B8wwZsSjALY5Dg,96
ZEGPfn1yt1dcJbFboZF3Ug,37
ZEGPfn1yt1dcJbFboZF3Ug,590
ZEGPfn1yt1dcJbFboZF3Ug,97
ZEGPfn1yt1dcJbFboZF3Ug,187
0EKYsM4Dbetb9OEFfeEJZQ,30
0EKYsM4Dbetb9OEFfeEJZQ,611
0EKYsM4Dbetb9OEFfeEJZQ,93
0EKYsM4Dbetb9OEFfeEJZQ,707
0EKYsM4Dbetb9OEFfeEJZQ,322
6IZGSfMuYG9O6cCro-mxKw,97
6IZGSfMuYG9O6cCro-mxKw,184
6IZGSfMuYG9O6cCro-mxKw,37
uh5dMhIZygTzXEvn5K10jg,13
uh5dMhIZygTzXEvn5K10jg,80
uh5dMhIZygTzXEvn5K10jg,17
uh5dMhIZygTzXEvn5K10jg,159
-neR3eix6EOSoRyFMWonxQ,12
-neR3eix6EOSoRyFMWonxQ,13
4QuwxfbDBgbFpE9sS8hdSg,54
4QuwxfbDBgbFpE9sS8hdSg,345
HxOycKEgCl7aXjBsVs0t-w,230
HxOycKEgCl7aXjBsVs0t-w,10
HxOycKEgCl7aXjBsVs0t-w,73
HxOycKEgCl7aXjBsVs0t-w,13
ccTPR5dgG998PIwQn_cCnA,60
ccTPR5dgG998PIwQn_cCnA,212
ccTPR5dgG998PIwQn_cCnA,213
BPWZRoeUQaKg5jAqLGkbMw,12
BPWZRoeUQaKg5jAqLGkbMw,73
BPWZRoeUQaKg5jAqLGkbMw,13
N8Rwk4XrKaHYXXninuxg9Q,17
N8Rwk4XrKaHYXXninuxg9Q,260
N8Rwk4XrKaHYXXninuxg9Q,261
N8Rwk4XrKaHYXXninuxg9Q,64
N8Rwk4XrKaHYXXninuxg9Q,106
N8Rwk4XrKaHYXXninuxg9Q,65
N8Rwk4XrKaHYXXninuxg9Q,148
N8Rwk4XrKaHYXXninuxg9Q,108
N8Rwk4XrKaHYXXninuxg9Q,156
MPY4kapqEmltkwwnxKrW4Q,11
MPY4kapqEmltkwwnxKrW4Q,13
MPY4kapqEmltkwwnxKrW4Q,377
MPY4kapqEmltkwwnxKrW4Q,47
LY0xEBmaat2-tz7TAjJEMQ,131
LY0xEBmaat2-tz7TAjJEMQ,13
LY0xEBmaat2-tz7TAjJEMQ,132
LY0xEBmaat2-tz7TAjJEMQ,65
LY0xEBmaat2-tz7TAjJEMQ,64
VCrDdC_9PifJ0DU7Gk2MBQ,13
VCrDdC_9PifJ0DU7Gk2MBQ,11
m1CRJhBcnrtY8Gu5yHP9Kg,22
m1CRJhBcnrtY8Gu5yHP9Kg,818
m1CRJhBcnrtY8Gu5yHP9Kg,775
m1CRJhBcnrtY8Gu5yHP9Kg,37
m1CRJhBcnrtY8Gu5yHP9Kg,388
Qe8vFq-3HMld-ymBQLDnpg,21
Qe8vFq-3HMld-ymBQLDnpg,80
Qe8vFq-3HMld-ymBQLDnpg,239
Qe8vFq-3HMld-ymBQLDnpg,13
oLb3-eXUFtCFJl2DuBhcvA,98
oLb3-eXUFtCFJl2DuBhcvA,77
oLb3-eXUFtCFJl2DuBhcvA,64
89bjzz36sFTYO9YPfdnC9g,22
89bjzz36sFTYO9YPfdnC9g,23
YuCZnkfLavG8LRsND_WHrg,17
YuCZnkfLavG8LRsND_WHrg,82
7WproNY9yxW6p2R3gn6Euw,77
7WproNY9yxW6p2R3gn6Euw,624
7WproNY9yxW6p2R3gn6Euw,179
7yIHC8KsR5OaE_7MgEBVhw,21
7yIHC8KsR5OaE_7MgEBVhw,118
7yIHC8KsR5OaE_7MgEBVhw,101
7yIHC8KsR5OaE_7MgEBVhw,14
7yIHC8KsR5OaE_7MgEBVhw,64
7yIHC8KsR5OaE_7MgEBVhw,13
PwEsjUlQHRdZ-cT4n-Eo2Q,120
PwEsjUlQHRdZ-cT4n-Eo2Q,60
PwEsjUlQHRdZ-cT4n-Eo2Q,119
P3-aqSPZqir35Rgs-0P94g,17
P3-aqSPZqir35Rgs-0P94g,10
P3-aqSPZqir35Rgs-0P94g,25
P3-aqSPZqir35Rgs-0P94g,13
P3-aqSPZqir35Rgs-0P94g,20
P3-aqSPZqir35Rgs-0P94g,15
iiz8ax8iMkEa8u_JUoFiGA,10
iiz8ax8iMkEa8u_JUoFiGA,101
iiz8ax8iMkEa8u_JUoFiGA,139
iiz8ax8iMkEa8u_JUoFiGA,13
A3HKMii8ti0mYHwSBnsZkA,24
A3HKMii8ti0mYHwSBnsZkA,17
dp7hviuh3W9o_xI0lQG0Nw,60
dp7hviuh3W9o_xI0lQG0Nw,414
WegUCvo3-SOypiZaa2jpfA,35
WegUCvo3-SOypiZaa2jpfA,34
WegUCvo3-SOypiZaa2jpfA,33
WegUCvo3-SOypiZaa2jpfA,18
zkg8gqcENNWiZDIladn3rw,13
zkg8gqcENNWiZDIladn3rw,7
1zEaR1zGWrBIKKrJiKF8PQ,6
1zEaR1zGWrBIKKrJiKF8PQ,158
1zEaR1zGWrBIKKrJiKF8PQ,30
1zEaR1zGWrBIKKrJiKF8PQ,17
1zEaR1zGWrBIKKrJiKF8PQ,172
1zEaR1zGWrBIKKrJiKF8PQ,37
1zEaR1zGWrBIKKrJiKF8PQ,153
kGL6bJ4cZUKdiwyUmezgiw,142
kGL6bJ4cZUKdiwyUmezgiw,378
kGL6bJ4cZUKdiwyUmezgiw,13
kGL6bJ4cZUKdiwyUmezgiw,263
qqW-vXEPKjP-IDr4A9X0Mw,17
qqW-vXEPKjP-IDr4A9X0Mw,21
qqW-vXEPKjP-IDr4A9X0Mw,13
qqW-vXEPKjP-IDr4A9X0Mw,263
qqW-vXEPKjP-IDr4A9X0Mw,20
qqW-vXEPKjP-IDr4A9X0Mw,205
iWKiZFyXKxjt7NUJWf6uCw,53
iWKiZFyXKxjt7NUJWf6uCw,13
iWKiZFyXKxjt7NUJWf6uCw,107
iWKiZFyXKxjt7NUJWf6uCw,80
Hvkk9zxa0blWUOBw03QUfw,100
Hvkk9zxa0blWUOBw03QUfw,30
1S7kSjqPmXo2KTPyc98LYA,256
1S7kSjqPmXo2KTPyc98LYA,22
1S7kSjqPmXo2KTPyc98LYA,257
orMyWvonOj55yswWf-k72Q,9
orMyWvonOj55yswWf-k72Q,20
orMyWvonOj55yswWf-k72Q,8
orMyWvonOj55yswWf-k72Q,7
orMyWvonOj55yswWf-k72Q,21
orMyWvonOj55yswWf-k72Q,68
orMyWvonOj55yswWf-k72Q,17
orMyWvonOj55yswWf-k72Q,13
orMyWvonOj55yswWf-k72Q,263
orMyWvonOj55yswWf-k72Q,205
_Ps0m4MJJfTBCmusC_HfXA,385
_Ps0m4MJJfTBCmusC_HfXA,64
_Ps0m4MJJfTBCmusC_HfXA,386
_Ps0m4MJJfTBCmusC_HfXA,387
hXAWdtY_e7svrGSZ-fb5WA,15
hXAWdtY_e7svrGSZ-fb5WA,17
iQoO-7JdyaEawt8j-MxR0w,17
iQoO-7JdyaEawt8j-MxR0w,260
iQoO-7JdyaEawt8j-MxR0w,261
1XWpUatzGk0Cgn6C6VDaWg,54
1XWpUatzGk0Cgn6C6VDaWg,244
1XWpUatzGk0Cgn6C6VDaWg,245
vSDxOC22ZKGQNUr-XPZeeg,222
vSDxOC22ZKGQNUr-XPZeeg,18
vSDxOC22ZKGQNUr-XPZeeg,615
vSDxOC22ZKGQNUr-XPZeeg,435
GWDxP6YAGtBgsVabmc2RRw,62
GWDxP6YAGtBgsVabmc2RRw,330
GWDxP6YAGtBgsVabmc2RRw,60
GWDxP6YAGtBgsVabmc2RRw,63
F-yDYOoZpORBgMEkcBM0cA,213
F-yDYOoZpORBgMEkcBM0cA,493
F-yDYOoZpORBgMEkcBM0cA,60
F-yDYOoZpORBgMEkcBM0cA,212
ZGsV4V6DwcHriDgTZX_UOA,72
ZGsV4V6DwcHriDgTZX_UOA,13
dz-d37YpPGgAmT17A9HJTQ,13
dz-d37YpPGgAmT17A9HJTQ,188
WHQA1tr0dztKcCQUtTT3sg,13
WHQA1tr0dztKcCQUtTT3sg,50
1MRene4kHw2lzc8O5TSM1A,47
1MRene4kHw2lzc8O5TSM1A,193
ZICX0zom1rky89kdOQ-U_g,13
ZICX0zom1rky89kdOQ-U_g,11
ZICX0zom1rky89kdOQ-U_g,53
ZICX0zom1rky89kdOQ-U_g,20
yDdkrFMK2pzEbdpgzSGqxQ,225
yDdkrFMK2pzEbdpgzSGqxQ,935
yDdkrFMK2pzEbdpgzSGqxQ,236
yDdkrFMK2pzEbdpgzSGqxQ,234
74LU6K2ro5AQXKT0Jf0SPw,265
74LU6K2ro5AQXKT0Jf0SPw,30
74LU6K2ro5AQXKT0Jf0SPw,6
74LU6K2ro5AQXKT0Jf0SPw,264
74LU6K2ro5AQXKT0Jf0SPw,421
74LU6K2ro5AQXKT0Jf0SPw,319
LK3HJH9LMAHTlO6U9rae4Q,334
LK3HJH9LMAHTlO6U9rae4Q,248
LK3HJH9LMAHTlO6U9rae4Q,13
GPGeSCvdPT_2La3Xztuoug,60
GPGeSCvdPT_2La3Xztuoug,411
4t1_aIBiQcZY65MqUlAucA,378
4t1_aIBiQcZY65MqUlAucA,13
eNTQnauT_i5a0NvlQRVBlw,97
eNTQnauT_i5a0NvlQRVBlw,37
eNTQnauT_i5a0NvlQRVBlw,160
eNTQnauT_i5a0NvlQRVBlw,153
eNTQnauT_i5a0NvlQRVBlw,260
eNTQnauT_i5a0NvlQRVBlw,261
eNTQnauT_i5a0NvlQRVBlw,17
eNTQnauT_i5a0NvlQRVBlw,145
eNTQnauT_i5a0NvlQRVBlw,147
eNTQnauT_i5a0NvlQRVBlw,316
mniDh2RoXlN9l0g-B6-W-g,401
mniDh2RoXlN9l0g-B6-W-g,13
mniDh2RoXlN9l0g-B6-W-g,87
H4aepQa7VWPiLAkr3acduQ,61
H4aepQa7VWPiLAkr3acduQ,60
n2yMw2PkNe99x464j6xQDQ,118
n2yMw2PkNe99x464j6xQDQ,77
n2yMw2PkNe99x464j6xQDQ,98
n2yMw2PkNe99x464j6xQDQ,64
uG0yvj2JWfCf0eaIgxcwXQ,20
uG0yvj2JWfCf0eaIgxcwXQ,13
uG0yvj2JWfCf0eaIgxcwXQ,87
H3uqJsFV3G5JWLhnuI8kNA,22
H3uqJsFV3G5JWLhnuI8kNA,195
YhO-lGxXJ5jt8su2sJsNXw,77
YhO-lGxXJ5jt8su2sJsNXw,98
YhO-lGxXJ5jt8su2sJsNXw,64
YhO-lGxXJ5jt8su2sJsNXw,8
YhO-lGxXJ5jt8su2sJsNXw,9
H9EM8FzrWeZWNi4IQ6bp-Q,6
H9EM8FzrWeZWNi4IQ6bp-Q,81
H9EM8FzrWeZWNi4IQ6bp-Q,58
MHsvFAxt8alOOH8BCT7rMg,47
MHsvFAxt8alOOH8BCT7rMg,90
MHsvFAxt8alOOH8BCT7rMg,717
MHsvFAxt8alOOH8BCT7rMg,522
v6S7Tde80bye1CUtWx6rYw,258
v6S7Tde80bye1CUtWx6rYw,120
v6S7Tde80bye1CUtWx6rYw,60
bz462FmLv77D2Xy8BM6nsw,60
bz462FmLv77D2Xy8BM6nsw,75
bz462FmLv77D2Xy8BM6nsw,207
bz462FmLv77D2Xy8BM6nsw,47
bz462FmLv77D2Xy8BM6nsw,317
bz462FmLv77D2Xy8BM6nsw,298
bz462FmLv77D2Xy8BM6nsw,213
bz462FmLv77D2Xy8BM6nsw,62
bz462FmLv77D2Xy8BM6nsw,63
bz462FmLv77D2Xy8BM6nsw,37
7YU-IZByVn9MZWGn9lAoiA,393
7YU-IZByVn9MZWGn9lAoiA,47
7YU-IZByVn9MZWGn9lAoiA,43
7YU-IZByVn9MZWGn9lAoiA,377
aHJcks9hC47Glo5pGYWyTg,6
aHJcks9hC47Glo5pGYWyTg,2
8igSEuGdCMLFrwwXgU38kg,17
8igSEuGdCMLFrwwXgU38kg,13
8igSEuGdCMLFrwwXgU38kg,80
3fxpRLPjrSuuFmf3tCwNkg,13
3fxpRLPjrSuuFmf3tCwNkg,57
3fxpRLPjrSuuFmf3tCwNkg,14
tF8TN4zV2q-8JitpqDERGA,541
tF8TN4zV2q-8JitpqDERGA,2
tF8TN4zV2q-8JitpqDERGA,399
tF8TN4zV2q-8JitpqDERGA,1
tF8TN4zV2q-8JitpqDERGA,37
tF8TN4zV2q-8JitpqDERGA,199
tF8TN4zV2q-8JitpqDERGA,172
tF8TN4zV2q-8JitpqDERGA,231
