post_id,hashtag_id
mw2AYb6KOJhfpANu130IzQ,9
-RmXB5nIycequPUB6kxdGg,30
-RmXB5nIycequPUB6kxdGg,6
-RmXB5nIycequPUB6kxdGg,231
-RmXB5nIycequPUB6kxdGg,233
hHx3Z8O9_R_ymK4mbvK7AQ,17
hHx3Z8O9_R_ymK4mbvK7AQ,230
hHx3Z8O9_R_ymK4mbvK7AQ,37
hHx3Z8O9_R_ymK4mbvK7AQ,11
hHx3Z8O9_R_ymK4mbvK7AQ,160
hHx3Z8O9_R_ymK4mbvK7AQ,13
hHx3Z8O9_R_ymK4mbvK7AQ,153
Pw0OGjlsUz28_-yLWfKKCQ,43
Pw0OGjlsUz28_-yLWfKKCQ,47
OBAqXJhTVNeWnHlKrBnb9g,92
OBAqXJhTVNeWnHlKrBnb9g,13
Sw9KcfnairCFWJa9x6v25Q,303
Sw9KcfnairCFWJa9x6v25Q,13
Sw9KcfnairCFWJa9x6v25Q,54
Sw9KcfnairCFWJa9x6v25Q,15
Sw9KcfnairCFWJa9x6v25Q,16
Sw9KcfnairCFWJa9x6v25Q,17
Sw9KcfnairCFWJa9x6v25Q,87
Sw9KcfnairCFWJa9x6v25Q,130
Sw9KcfnairCFWJa9x6v25Q,37
Sw9KcfnairCFWJa9x6v25Q,293
f5mpGkUp1xNJTawnoUI9Tg,22
f5mpGkUp1xNJTawnoUI9Tg,933
f5mpGkUp1xNJTawnoUI9Tg,60
f5mpGkUp1xNJTawnoUI9Tg,164
f5mpGkUp1xNJTawnoUI9Tg,459
yAbTdVW4GhtttPh8vUTQHw,815
yAbTdVW4GhtttPh8vUTQHw,37
yAbTdVW4GhtttPh8vUTQHw,172
yAbTdVW4GhtttPh8vUTQHw,153
yAbTdVW4GhtttPh8vUTQHw,6
iBuh1wqpib8G_GdHpedckg,42
XDFQZ_oPkygNklZt18pBUg,37
XDFQZ_oPkygNklZt18pBUg,96
XDFQZ_oPkygNklZt18pBUg,95
XDFQZ_oPkygNklZt18pBUg,97
XDFQZ_oPkygNklZt18pBUg,184
5MfsMof-_ddB6MqdoyMXDQ,77
5MfsMof-_ddB6MqdoyMXDQ,64
5MfsMof-_ddB6MqdoyMXDQ,98
apsMO4XQ2wyyAvkg6nlpbA,37
hNuDWMtu56NLz4L1Ghm0aA,13
hNuDWMtu56NLz4L1Ghm0aA,7
hNuDWMtu56NLz4L1Ghm0aA,8
hNuDWMtu56NLz4L1Ghm0aA,11
hNuDWMtu56NLz4L1Ghm0aA,9
hNuDWMtu56NLz4L1Ghm0aA,12
qAAByRCtxMQmdT2uSRl6Hg,182
qAAByRCtxMQmdT2uSRl6Hg,60
qAAByRCtxMQmdT2uSRl6Hg,22
qAAByRCtxMQmdT2uSRl6Hg,137
w3NUTI95PhX5W-F69CNIYg,744
w3NUTI95PhX5W-F69CNIYg,60
w3NUTI95PhX5W-F69CNIYg,120
w3NUTI95PhX5W-F69CNIYg,258
x-PjsebOBDnbClUfGMMv_w,338
x-PjsebOBDnbClUfGMMv_w,127
W1QiqlXMquGuivZb4TPfHw,78
W1QiqlXMquGuivZb4TPfHw,77
FK9cF9H9pQs2WEBr0sqXoA,332
FK9cF9H9pQs2WEBr0sqXoA,42
BBt-H2kcXYGumD0Ey84hQw,205
BBt-H2kcXYGumD0Ey84hQw,13
BBt-H2kcXYGumD0Ey84hQw,17
BBt-H2kcXYGumD0Ey84hQw,15
BBt-H2kcXYGumD0Ey84hQw,10
OKwVSvwSdkxVYBLtZjHz0Q,199
OKwVSvwSdkxVYBLtZjHz0Q,6
UVRgPeUS5-pxGVK7OLl0Zw,131
UVRgPeUS5-pxGVK7OLl0Zw,13
jU2P_pS---6Ple0IEchi0Q,94
jU2P_pS---6Ple0IEchi0Q,37
jU2P_pS---6Ple0IEchi0Q,97
jU2P_pS---6Ple0IEchi0Q,184
sPaOuP_ea3Bhh-OAFZarqw,292
sPaOuP_ea3Bhh-OAFZarqw,36
sPaOuP_ea3Bhh-OAFZarqw,37
sPaOuP_ea3Bhh-OAFZarqw,97
sPaOuP_ea3Bhh-OAFZarqw,187
sPaOuP_ea3Bhh-OAFZarqw,6
SuRxV4YkPsvyyqK57On0rQ,17
SuRxV4YkPsvyyqK57On0rQ,142
SuRxV4YkPsvyyqK57On0rQ,131
SuRxV4YkPsvyyqK57On0rQ,13
SuRxV4YkPsvyyqK57On0rQ,24
qqTk5WwL0j5oWFyIJkTX3A,30
qqTk5WwL0j5oWFyIJkTX3A,93
ugPCIr4fZXtuHbC6xNctaA,7
ugPCIr4fZXtuHbC6xNctaA,20
ugPCIr4fZXtuHbC6xNctaA,13
ugPCIr4fZXtuHbC6xNctaA,11
ugPCIr4fZXtuHbC6xNctaA,52
orRH-x9MyyH6UXzpa2CwNw,35
orRH-x9MyyH6UXzpa2CwNw,18
orRH-x9MyyH6UXzpa2CwNw,19
orRH-x9MyyH6UXzpa2CwNw,34
orRH-x9MyyH6UXzpa2CwNw,301
orRH-x9MyyH6UXzpa2CwNw,278
mtExazYh6r048iE6LM5c0Q,47
mtExazYh6r048iE6LM5c0Q,183
FQpEfakfaMfByZ6Qe7fn4w,2
FQpEfakfaMfByZ6Qe7fn4w,6
ezQRUjY-dOBEwmYCtvSUfQ,54
ezQRUjY-dOBEwmYCtvSUfQ,37
ezQRUjY-dOBEwmYCtvSUfQ,64
ezQRUjY-dOBEwmYCtvSUfQ,94
ezQRUjY-dOBEwmYCtvSUfQ,687
ezQRUjY-dOBEwmYCtvSUfQ,77
ezQRUjY-dOBEwmYCtvSUfQ,244
ezQRUjY-dOBEwmYCtvSUfQ,770
ezQRUjY-dOBEwmYCtvSUfQ,47
ezQRUjY-dOBEwmYCtvSUfQ,353
HiK9B0bs_8BtOwigdZpJDg,104
HiK9B0bs_8BtOwigdZpJDg,6
HiK9B0bs_8BtOwigdZpJDg,103
4J5WT8HM2IINOmVtvRihbg,87
4J5WT8HM2IINOmVtvRihbg,13
4J5WT8HM2IINOmVtvRihbg,17
4J5WT8HM2IINOmVtvRihbg,24
4w3CXzYFboPjsjDHIXyVLg,73
4w3CXzYFboPjsjDHIXyVLg,50
4w3CXzYFboPjsjDHIXyVLg,13
cJQGSrw9xNDOT97XXQEm5w,796
cJQGSrw9xNDOT97XXQEm5w,60
cJQGSrw9xNDOT97XXQEm5w,304
cJQGSrw9xNDOT97XXQEm5w,37
cJQGSrw9xNDOT97XXQEm5w,120
sgfmDj07dvEtPujRJTMy6g,106
sgfmDj07dvEtPujRJTMy6g,170
sgfmDj07dvEtPujRJTMy6g,295
sgfmDj07dvEtPujRJTMy6g,160
sgfmDj07dvEtPujRJTMy6g,17
m7u5k3-_6WGOwLaVznCKKQ,87
m7u5k3-_6WGOwLaVznCKKQ,13
m7u5k3-_6WGOwLaVznCKKQ,153
m7u5k3-_6WGOwLaVznCKKQ,37
-6tvduBzjLI1ISfs3F_qTg,9
-6tvduBzjLI1ISfs3F_qTg,50
-6tvduBzjLI1ISfs3F_qTg,13
-6tvduBzjLI1ISfs3F_qTg,8
x5ya2vo2lr4X8emn2gLdBw,37
x5ya2vo2lr4X8emn2gLdBw,260
x5ya2vo2lr4X8emn2gLdBw,261
x5ya2vo2lr4X8emn2gLdBw,292
x5ya2vo2lr4X8emn2gLdBw,17
eR6ygdRLRC0cC36khIHrrg,83
eR6ygdRLRC0cC36khIHrrg,19
eR6ygdRLRC0cC36khIHrrg,315
eR6ygdRLRC0cC36khIHrrg,18
DQFZ6kIGLJCLOscHzt98dg,8
DQFZ6kIGLJCLOscHzt98dg,433
VJVfxFqiCT-7J-G7-miwbQ,14
VJVfxFqiCT-7J-G7-miwbQ,17
VJVfxFqiCT-7J-G7-miwbQ,159
VJVfxFqiCT-7J-G7-miwbQ,13
lAUtnCc0OqzevjdI8ANHeQ,157
lAUtnCc0OqzevjdI8ANHeQ,333
lAUtnCc0OqzevjdI8ANHeQ,22
lAUtnCc0OqzevjdI8ANHeQ,166
lAUtnCc0OqzevjdI8ANHeQ,168
lAUtnCc0OqzevjdI8ANHeQ,37
lAUtnCc0OqzevjdI8ANHeQ,347
7jnrheg6VbUaSKpHrzWQaA,30
7jnrheg6VbUaSKpHrzWQaA,29
7jnrheg6VbUaSKpHrzWQaA,26
7jnrheg6VbUaSKpHrzWQaA,27
EHXCJ7ZEUWqBhVfYgrKTsQ,695
EHXCJ7ZEUWqBhVfYgrKTsQ,176
EHXCJ7ZEUWqBhVfYgrKTsQ,47
pVrke8m3lG65WfVRJP1moA,258
pVrke8m3lG65WfVRJP1moA,60
pVrke8m3lG65WfVRJP1moA,120
tK05tv0fKQkhYev9vuHEKg,70
tK05tv0fKQkhYev9vuHEKg,73
tK05tv0fKQkhYev9vuHEKg,13
tK05tv0fKQkhYev9vuHEKg,107
ESjDgvOrMc-0nMpPtbompg,240
ESjDgvOrMc-0nMpPtbompg,399
ESjDgvOrMc-0nMpPtbompg,6
ESjDgvOrMc-0nMpPtbompg,199
ESjDgvOrMc-0nMpPtbompg,81
ESjDgvOrMc-0nMpPtbompg,319
ESjDgvOrMc-0nMpPtbompg,265
gbsDvIBVQtVTpzUUzlE3GA,73
gbsDvIBVQtVTpzUUzlE3GA,13
gbsDvIBVQtVTpzUUzlE3GA,50
XrjSXLQwA54tt3T_SF3UIA,583
XrjSXLQwA54tt3T_SF3UIA,123
Mr9aywfux48ESUMHhpdM-A,342
Mr9aywfux48ESUMHhpdM-A,338
Mr9aywfux48ESUMHhpdM-A,202
Mr9aywfux48ESUMHhpdM-A,127
Mr9aywfux48ESUMHhpdM-A,203
BIBWGO_r_1znnlmLbp4Nxg,98
BIBWGO_r_1znnlmLbp4Nxg,54
BIBWGO_r_1znnlmLbp4Nxg,77
BIBWGO_r_1znnlmLbp4Nxg,343
BIBWGO_r_1znnlmLbp4Nxg,64
Iq4NUW8He1gUWQMV-Fj20g,248
Iq4NUW8He1gUWQMV-Fj20g,13
he-JIuJSUxnrr04iyycH6A,13
PkRtMISoIwNs6tJlQ0vfyg,8
PkRtMISoIwNs6tJlQ0vfyg,9
PkRtMISoIwNs6tJlQ0vfyg,253
9TvAsXDbpqtK2re5PzrUlg,13
9TvAsXDbpqtK2re5PzrUlg,139
9TvAsXDbpqtK2re5PzrUlg,12
9TvAsXDbpqtK2re5PzrUlg,101
dr3TyPA3uztzD3y_aa_mhQ,9
dr3TyPA3uztzD3y_aa_mhQ,87
dr3TyPA3uztzD3y_aa_mhQ,8
dr3TyPA3uztzD3y_aa_mhQ,13
dr3TyPA3uztzD3y_aa_mhQ,68
kUUBBLBHCasOl2a5nW9nAw,107
kUUBBLBHCasOl2a5nW9nAw,48
kUUBBLBHCasOl2a5nW9nAw,8
kUUBBLBHCasOl2a5nW9nAw,13
kUUBBLBHCasOl2a5nW9nAw,9
6JKiD0plaICGZ3zm2WPLBQ,37
6JKiD0plaICGZ3zm2WPLBQ,304
-Wz4zGE6zIbhAg3CkLlTuQ,76
-Wz4zGE6zIbhAg3CkLlTuQ,163
-Wz4zGE6zIbhAg3CkLlTuQ,8
-Wz4zGE6zIbhAg3CkLlTuQ,54
Jt28TYWanzKrJYYr0Tf1MQ,20
Jt28TYWanzKrJYYr0Tf1MQ,189
Jt28TYWanzKrJYYr0Tf1MQ,9
Jt28TYWanzKrJYYr0Tf1MQ,50
Jt28TYWanzKrJYYr0Tf1MQ,13
Jt28TYWanzKrJYYr0Tf1MQ,8
Jt28TYWanzKrJYYr0Tf1MQ,54
QgWPqUuDFm5wF5UpNECZYg,8
QgWPqUuDFm5wF5UpNECZYg,254
QgWPqUuDFm5wF5UpNECZYg,9
mfGt6bMu9DQxsgOeylyvnQ,6
mfGt6bMu9DQxsgOeylyvnQ,58
ixfh0cNrB5MwOcKQn4zCvA,64
ixfh0cNrB5MwOcKQn4zCvA,148
4detZfo7cgQVoKsxW3woxA,64
4detZfo7cgQVoKsxW3woxA,77
4detZfo7cgQVoKsxW3woxA,98
FO_PUHPBhDZp8oAh0SE-Yg,106
FO_PUHPBhDZp8oAh0SE-Yg,492
FO_PUHPBhDZp8oAh0SE-Yg,17
hQeS3VtQD7UDzl-qvW_AfQ,70
hQeS3VtQD7UDzl-qvW_AfQ,13
LnnYY4EmHGl_r1dQiqy5rw,91
LnnYY4EmHGl_r1dQiqy5rw,57
LnnYY4EmHGl_r1dQiqy5rw,378
LnnYY4EmHGl_r1dQiqy5rw,538
LnnYY4EmHGl_r1dQiqy5rw,13
LnnYY4EmHGl_r1dQiqy5rw,689
I94IGseS7WnW2ChK0x9BZg,17
I94IGseS7WnW2ChK0x9BZg,453
I94IGseS7WnW2ChK0x9BZg,106
I94IGseS7WnW2ChK0x9BZg,605
uGTfHPZBTueyY4oeeBVFGw,202
uGTfHPZBTueyY4oeeBVFGw,127
uGTfHPZBTueyY4oeeBVFGw,204
uGTfHPZBTueyY4oeeBVFGw,203
uGTfHPZBTueyY4oeeBVFGw,128
ZzKlyyKjlMvhLDFAlHiXpQ,101
ZzKlyyKjlMvhLDFAlHiXpQ,13
b4HxKm-RJogVlYoq3en2YA,8
b4HxKm-RJogVlYoq3en2YA,13
b4HxKm-RJogVlYoq3en2YA,254
b4HxKm-RJogVlYoq3en2YA,59
b4HxKm-RJogVlYoq3en2YA,9
b4HxKm-RJogVlYoq3en2YA,268
id7aJmK8mFs5XSXNa4YgvA,87
id7aJmK8mFs5XSXNa4YgvA,20
id7aJmK8mFs5XSXNa4YgvA,13
ep_oilY5PyyEJDEN77xQ8g,193
ep_oilY5PyyEJDEN77xQ8g,47
QLe7HPMV2IB2UZAl1AzcDg,75
QLe7HPMV2IB2UZAl1AzcDg,60
QLe7HPMV2IB2UZAl1AzcDg,206
QLe7HPMV2IB2UZAl1AzcDg,210
QLe7HPMV2IB2UZAl1AzcDg,146
QLe7HPMV2IB2UZAl1AzcDg,37
KRqd7xPJB00GoB7K0-SePg,22
KRqd7xPJB00GoB7K0-SePg,347
KRqd7xPJB00GoB7K0-SePg,482
myBIW7EOqcKhw5DRYogFpw,624
myBIW7EOqcKhw5DRYogFpw,217
myBIW7EOqcKhw5DRYogFpw,77
myBIW7EOqcKhw5DRYogFpw,179
t8jRxlx-IWQrkyWiPfo6Sw,22
t8jRxlx-IWQrkyWiPfo6Sw,234
t8jRxlx-IWQrkyWiPfo6Sw,235
t8jRxlx-IWQrkyWiPfo6Sw,225
NDz3czc5SeQ1hgjn0twvgQ,24
NDz3czc5SeQ1hgjn0twvgQ,17
04VVHA-3qmGKPMBKDHFm3w,13
04VVHA-3qmGKPMBKDHFm3w,12
04VVHA-3qmGKPMBKDHFm3w,73
DfEKJFHTeOyk0oT70gzz8A,37
DfEKJFHTeOyk0oT70gzz8A,97
DfEKJFHTeOyk0oT70gzz8A,184
DfEKJFHTeOyk0oT70gzz8A,145
DfEKJFHTeOyk0oT70gzz8A,96
_6mvQX9x66oz046eS5ii8w,13
_6mvQX9x66oz046eS5ii8w,50
2mrM4q-5htVP7Ins7Fjz1w,13
2mrM4q-5htVP7Ins7Fjz1w,361
rjYoliKKBypWdPzyTqzrOw,266
bnEbdTsUr89FlCv-U5ym2Q,77
bnEbdTsUr89FlCv-U5ym2Q,78
53_J0IzBDJsyjNCWO6YrQw,12
53_J0IzBDJsyjNCWO6YrQw,13
UuO4syJqP1gs-QMkAwEONw,77
UuO4syJqP1gs-QMkAwEONw,540
UuO4syJqP1gs-QMkAwEONw,216
UuO4syJqP1gs-QMkAwEONw,179
UuO4syJqP1gs-QMkAwEONw,281
UuO4syJqP1gs-QMkAwEONw,18
ylOdkWCjY5csIZJzJEb-zQ,17
ylOdkWCjY5csIZJzJEb-zQ,109
ylOdkWCjY5csIZJzJEb-zQ,37
ylOdkWCjY5csIZJzJEb-zQ,106
ylOdkWCjY5csIZJzJEb-zQ,290
ylOdkWCjY5csIZJzJEb-zQ,594
ylOdkWCjY5csIZJzJEb-zQ,111
TkXmhC7ZDA5H2tebIXH2_Q,150
TkXmhC7ZDA5H2tebIXH2_Q,13
TkXmhC7ZDA5H2tebIXH2_Q,80
MrmwDgMlL2GtthlAZsJwNQ,8
MrmwDgMlL2GtthlAZsJwNQ,152
MrmwDgMlL2GtthlAZsJwNQ,260
MrmwDgMlL2GtthlAZsJwNQ,261
MrmwDgMlL2GtthlAZsJwNQ,14
MrmwDgMlL2GtthlAZsJwNQ,9
MrmwDgMlL2GtthlAZsJwNQ,17
MrmwDgMlL2GtthlAZsJwNQ,13
jQpn15yc3KjuR4Ks0hnJtQ,18
jQpn15yc3KjuR4Ks0hnJtQ,84
kLI3HeuAt1DSvTx8q9TZcg,278
kLI3HeuAt1DSvTx8q9TZcg,300
kLI3HeuAt1DSvTx8q9TZcg,35
kLI3HeuAt1DSvTx8q9TZcg,18
EwoQiXlVP868y7j2lP46vQ,8
EwoQiXlVP868y7j2lP46vQ,205
EwoQiXlVP868y7j2lP46vQ,13
EwoQiXlVP868y7j2lP46vQ,17
EwoQiXlVP868y7j2lP46vQ,9
RHKTxl2ztPjC-IYZ5eitTg,740
RHKTxl2ztPjC-IYZ5eitTg,448
RHKTxl2ztPjC-IYZ5eitTg,37
RHKTxl2ztPjC-IYZ5eitTg,30
ssmZUmq3_ObYKjkb7xMndA,13
ssmZUmq3_ObYKjkb7xMndA,79
ssmZUmq3_ObYKjkb7xMndA,12
ydK2EOcdXOZIyJJ_MhP5SA,399
ydK2EOcdXOZIyJJ_MhP5SA,6
ydK2EOcdXOZIyJJ_MhP5SA,265
Iu3kiSB6D7xGYKy7AlU9MA,13
Iu3kiSB6D7xGYKy7AlU9MA,32
TDMIgF1Dsgvzb4EgyI2Tqg,37
TDMIgF1Dsgvzb4EgyI2Tqg,795
TDMIgF1Dsgvzb4EgyI2Tqg,64
TDMIgF1Dsgvzb4EgyI2Tqg,90
TDMIgF1Dsgvzb4EgyI2Tqg,147
TDMIgF1Dsgvzb4EgyI2Tqg,335
2F0p5_K5nGq8rwVSJxv8hw,60
2F0p5_K5nGq8rwVSJxv8hw,337
2F0p5_K5nGq8rwVSJxv8hw,120
2F0p5_K5nGq8rwVSJxv8hw,336
ZbadYAh7T0SDiV9_Lofr_g,48
ZbadYAh7T0SDiV9_Lofr_g,9
ZbadYAh7T0SDiV9_Lofr_g,8
3lP5A20oQuQ1MUIBqksVbw,22
_BLsLFpxcwj7y35a-BuObA,14
_BLsLFpxcwj7y35a-BuObA,13
IQQGWKeS9Zl23DFOf3uDkw,77
IQQGWKeS9Zl23DFOf3uDkw,64
IQQGWKeS9Zl23DFOf3uDkw,98
h_pg1PLkz0cE8PA1c5Xz0g,109
h_pg1PLkz0cE8PA1c5Xz0g,74
h_pg1PLkz0cE8PA1c5Xz0g,75
h_pg1PLkz0cE8PA1c5Xz0g,37
h_pg1PLkz0cE8PA1c5Xz0g,111
67ebdi7bAH6YDfnNHL8xYw,260
67ebdi7bAH6YDfnNHL8xYw,261
67ebdi7bAH6YDfnNHL8xYw,13
67ebdi7bAH6YDfnNHL8xYw,10
67ebdi7bAH6YDfnNHL8xYw,296
67ebdi7bAH6YDfnNHL8xYw,139
67ebdi7bAH6YDfnNHL8xYw,12
67ebdi7bAH6YDfnNHL8xYw,17
RFm8rCQqq3lw4gfdmXTk6Q,454
RFm8rCQqq3lw4gfdmXTk6Q,453
RFm8rCQqq3lw4gfdmXTk6Q,17
RFm8rCQqq3lw4gfdmXTk6Q,106
RFm8rCQqq3lw4gfdmXTk6Q,564
RFm8rCQqq3lw4gfdmXTk6Q,492
-Meu69c1Qu2mo8O2RQFBvw,45
-Meu69c1Qu2mo8O2RQFBvw,47
-Meu69c1Qu2mo8O2RQFBvw,43
i_Lg0frA1Red2migrzrjWA,77
i_Lg0frA1Red2migrzrjWA,742
i_Lg0frA1Red2migrzrjWA,179
i_Lg0frA1Red2migrzrjWA,180
bpWsuoPuu58jaurIkijXkA,667
bpWsuoPuu58jaurIkijXkA,30
I7Pd2UMYg4rttMsySPmwOQ,20
I7Pd2UMYg4rttMsySPmwOQ,14
I7Pd2UMYg4rttMsySPmwOQ,13
I7Pd2UMYg4rttMsySPmwOQ,10
_mhkV1sddm1_vf6LsNqCpg,199
_mhkV1sddm1_vf6LsNqCpg,58
_mhkV1sddm1_vf6LsNqCpg,6
-k3KkKg2dPUpOK3QgNnprA,96
-k3KkKg2dPUpOK3QgNnprA,37
-k3KkKg2dPUpOK3QgNnprA,187
-k3KkKg2dPUpOK3QgNnprA,97
iVyFwsOt8v7_PI_PHE4EPw,77
iVyFwsOt8v7_PI_PHE4EPw,98
iVyFwsOt8v7_PI_PHE4EPw,64
iVyFwsOt8v7_PI_PHE4EPw,118
ufXYP2g3oc0ffxinyAHOeA,477
ufXYP2g3oc0ffxinyAHOeA,111
ufXYP2g3oc0ffxinyAHOeA,64
ufXYP2g3oc0ffxinyAHOeA,37
ufXYP2g3oc0ffxinyAHOeA,303
rbd5PQI5TqYaGhE55KSt7Q,4
rbd5PQI5TqYaGhE55KSt7Q,5
rbd5PQI5TqYaGhE55KSt7Q,6
rbd5PQI5TqYaGhE55KSt7Q,2
Rk-t7_Br35p7PyekmrKIuA,13
Rk-t7_Br35p7PyekmrKIuA,14
XoIJiz1_tvGtjJMLiBd9gA,144
XoIJiz1_tvGtjJMLiBd9gA,18
MQ9FwcgKsvkuPVtIfz7dWQ,16
MQ9FwcgKsvkuPVtIfz7dWQ,17
kiPH_Awkzm1_c_Cj2jxHaA,17
kiPH_Awkzm1_c_Cj2jxHaA,87
kiPH_Awkzm1_c_Cj2jxHaA,13
kiPH_Awkzm1_c_Cj2jxHaA,24
-s3nJbZRXLMSpwud22iIPA,214
-s3nJbZRXLMSpwud22iIPA,12
-s3nJbZRXLMSpwud22iIPA,13
La9EdfIWMfMAv0XUYonkhA,862
La9EdfIWMfMAv0XUYonkhA,112
La9EdfIWMfMAv0XUYonkhA,90
3TBouLwX21Ic5cJNlAl7Eg,101
3TBouLwX21Ic5cJNlAl7Eg,13
60S8kp07uIIBU2rDGC-2MA,410
60S8kp07uIIBU2rDGC-2MA,60
60S8kp07uIIBU2rDGC-2MA,447
60S8kp07uIIBU2rDGC-2MA,61
CiOnBm4rRILnkm1aOgEQzA,13
CiOnBm4rRILnkm1aOgEQzA,87
W3y31OpAZFLKqmfGDhJN5A,13
W3y31OpAZFLKqmfGDhJN5A,185
r35uf3EWEfpMo2ET98SPnA,13
r35uf3EWEfpMo2ET98SPnA,141
r35uf3EWEfpMo2ET98SPnA,17
r35uf3EWEfpMo2ET98SPnA,69
r35uf3EWEfpMo2ET98SPnA,425
td2kH8jSe-912aPfEn1c2Q,37
td2kH8jSe-912aPfEn1c2Q,304
td2kH8jSe-912aPfEn1c2Q,287
td2kH8jSe-912aPfEn1c2Q,54
td2kH8jSe-912aPfEn1c2Q,308
td2kH8jSe-912aPfEn1c2Q,38
td2kH8jSe-912aPfEn1c2Q,39
td2kH8jSe-912aPfEn1c2Q,40
td2kH8jSe-912aPfEn1c2Q,325
td2kH8jSe-912aPfEn1c2Q,293
CK0s-DTLUb7oYKFsunp2bA,326
CK0s-DTLUb7oYKFsunp2bA,47
OUPM19-K-Go6zkobdKCa0A,17
OUPM19-K-Go6zkobdKCa0A,15
OUPM19-K-Go6zkobdKCa0A,25
OUPM19-K-Go6zkobdKCa0A,205
82bfom6b5BQlnnd4m3wwew,101
82bfom6b5BQlnnd4m3wwew,120
82bfom6b5BQlnnd4m3wwew,60
82bfom6b5BQlnnd4m3wwew,13
82bfom6b5BQlnnd4m3wwew,796
82bfom6b5BQlnnd4m3wwew,337
VncsDlKHEKoN4kY96OYkAg,45
VncsDlKHEKoN4kY96OYkAg,47
VncsDlKHEKoN4kY96OYkAg,43
6cW9hN2FtMe0mI2MZFhLMA,57
