post_id,comment,created_at,author_id
Yk8WiriuHOkAXufUqGZMyg,They have TV here.,2012-10-03,4d13xAX2jp2EbGF8I9eZZw,
Yk8WiriuHOkAXufUqGZMyg,They altered the frequent purchase card conditions in the middle of the program. Won't be coming here as often. Surely no business is worse than giving a discount to frequent customers. Well, formerly frequent as of today.,2013-09-05,4d13xAX2jp2EbGF8I9eZZw,
Yk8WiriuHOkAXufUqGZMyg,If you have any problems with your order, ask to speak with the male owner. The female will not be a pleasant experience.,2014-03-01,4d13xAX2jp2EbGF8I9eZZw,
Yk8WiriuHOkAXufUqGZMyg,You can split the chicken tenders between buffalo and plain.,2016-08-11,4d13xAX2jp2EbGF8I9eZZw,
Yk8WiriuHOkAXufUqGZMyg,Watch for undercooked shrimp.,2017-01-17,4d13xAX2jp2EbGF8I9eZZw,
1CqDdPrrb0xvQpgu7fhI5w,Make reservations if eating in, especially on Fridays. Order ahead online for fast pickup.,2016-05-20,4d13xAX2jp2EbGF8I9eZZw,
1CqDdPrrb0xvQpgu7fhI5w,This weekend, 20% off online pickup order with code rio20.,2016-08-05,4d13xAX2jp2EbGF8I9eZZw,
1CqDdPrrb0xvQpgu7fhI5w,Today only, 20% off online takeout with code FINALS.,2017-06-12,4d13xAX2jp2EbGF8I9eZZw,
BTcY04QFiS1uh-RpkR7rAg,I come sometimes just got the popcorn and great service that no other valley theater company can reach.,2017-09-21,4d13xAX2jp2EbGF8I9eZZw,
RFXvcu83or4KG7mcjWaUKA,Usually great customer service by regular employees. Today, got a female dark haired supervisor. She was unfriendly, unyielding, know it all,2011-12-22,4d13xAX2jp2EbGF8I9eZZw,
RFXvcu83or4KG7mcjWaUKA,Usually great customer service by regular employees. Today, got a female dark haired supervisor. she lost a $200 sale for bb.,2011-12-22,4d13xAX2jp2EbGF8I9eZZw,
kqZwCJyVXZl9OHDbr2a4Fg,Best hot dog stand.,2014-08-01,4d13xAX2jp2EbGF8I9eZZw,
hiMdQmnVXgp7DTCCj3pwdA,Very nice service today.,2012-01-12,4d13xAX2jp2EbGF8I9eZZw,
ylC-mQfL-eAiuLmAGZrqKw,They yell back and forth to kitchen a lot, and argue and get mad at customers sometimes. Like that Seinfeld episode with the soup guy.,2012-01-27,4d13xAX2jp2EbGF8I9eZZw,
ylC-mQfL-eAiuLmAGZrqKw,Closes  at 4 pm daily now.,2012-07-05,4d13xAX2jp2EbGF8I9eZZw,
Q-5sqRN6p4B9dgUQKA4hTw,Get Leslie, best service adviser.,2013-05-17,4d13xAX2jp2EbGF8I9eZZw,
Q-5sqRN6p4B9dgUQKA4hTw,Mike Rios slow to tend to customers for appointments. Go to a different service agent.,2014-10-15,4d13xAX2jp2EbGF8I9eZZw,
Wq_BQBy777zuCtm6KyDEyw,Repeat receipt today!,2012-10-01,4d13xAX2jp2EbGF8I9eZZw,
PUjM8V3lXLxpM9gjwbjX4Q,One star is too kind. Slow service most of the time. Old tall thin lady slowest of all. Moves like she has all day. Didn't know the meaning of convenience store. It doesn't mean customers have all day to wait for your slow service. Move with some haste why don't you. QuikTrip is so far better. Like living in the white house vs. A trailer park.,2013-05-28,4d13xAX2jp2EbGF8I9eZZw,
PUjM8V3lXLxpM9gjwbjX4Q,Slowest cashiers around. Well not as slow as the one down the block at Washington street. They move like they have no urgency whatsoever, especially the kid and the old thin tall lady. One can see why circle k lags in profit compared to the always fast QuikTrip.,2013-05-28,4d13xAX2jp2EbGF8I9eZZw,
TqpKWoFID0eJPv3rgEWJvg,Store credit expires in 6 months. :(,2013-04-01,4d13xAX2jp2EbGF8I9eZZw,
SYDIRt3PSVl1flkWutLcqA,- redbox inside, change converter kiosk inside, deli, pharmacy, store open 24hr.,2011-06-25,4d13xAX2jp2EbGF8I9eZZw,
mbGCOhoic382d9Ofd0K36Q,No one around to help me. :(,2012-01-19,4d13xAX2jp2EbGF8I9eZZw,
qV-pxrif8RsSYJ-m74qEcg,ttp:\/\/www.abc15.com\/news\/national\/wells-fargo-uncovers-up-to-14m-more-fake-accounts,2017-08-31,4d13xAX2jp2EbGF8I9eZZw,
qV-pxrif8RsSYJ-m74qEcg,Another case of employees falsifying and committing fraud using customer info. http:\/\/www.businessinsider.com\/wells-fargo-bank-teller-stole-185000-from-homeless-customer-2017-9,2017-09-30,4d13xAX2jp2EbGF8I9eZZw,
wrRxFrnUucvR4dlG6Q9fKA,Free 2 item meal with $25 gift card, probably thru end of year, 2011.,2011-11-07,4d13xAX2jp2EbGF8I9eZZw,
Pubg4srUujBbKpnURaGxCA,Sometimes multiple stylists with no customers will ignore waiting customers, it's like they're trying to win the avoid helping customers contest.,2017-02-10,4d13xAX2jp2EbGF8I9eZZw,
Pubg4srUujBbKpnURaGxCA,Check in online with Android app.,2012-03-15,4d13xAX2jp2EbGF8I9eZZw,
f7QuhldHTdj9TG1iLPk58w,Now has fresh condiment bar for hot dogs like jalapenos, relish, onions, pico de Gallo, sauerkraut, etc.,2012-10-28,4d13xAX2jp2EbGF8I9eZZw,
_Ggfchx5t3KYZOWu5N3y-A,ttp:\/\/www.care2.com\/causes\/these-pet-stores-are-lying-to-people-about-where-their-puppies-come-from.html,2017-05-13,4d13xAX2jp2EbGF8I9eZZw,
w75sQtFqtym6Yi4faoRbtQ,You can't go in front to pick up packages here like you can at other usps locations.,2017-02-07,4d13xAX2jp2EbGF8I9eZZw,
ku9ak9cQnIGBCXBtRd61tQ,Fantastic burgers!!! I'd come back for sure!,2014-03-15,4d13xAX2jp2EbGF8I9eZZw,
RJjXBtP5WlKMrgHOp8_Yvg,Jimmy is great. Helpful, friendly, funny.,2015-11-05,4d13xAX2jp2EbGF8I9eZZw,
Edq3REDbBfss0WQu2Ta93w,Need gazpacho on the menu.,2016-03-27,4d13xAX2jp2EbGF8I9eZZw,
JaAoT9VLxE0D5ZmjYi0Bmw,Made national news. Not in a good way.  http:\/\/www.cnn.com\/2014\/06\/24\/us\/arizona-dog-heat-deaths\/  .... and USA today   http:\/\/www.usatoday.com\/story\/news\/nation-now\/2014\/06\/23\/17-dogs-die-arizona-pet-boarding\/11255323\/ ..... And BBC..... http:\/\/m.bbc.com\/news\/world-us-canada-27982429,2014-06-25,4d13xAX2jp2EbGF8I9eZZw,
9vXJXydGeJHLdhRohfd59w,Order drinks, condiments like lemon, etc. when getting seated. If everyone gets sushi conveyor, wait staff doesn't come around often. So don't hesitate to flag them down. Tip not as much if just getting conveyor food and no special orders.,2016-04-23,4d13xAX2jp2EbGF8I9eZZw,
Tc1ly-0VLk3AaoMb7CrlVA,Breakfast burrito had a good portion of steak, could have used more eggs, came with mozzarella cheese and cheddar cheese, and mild salsa inside. Would ask for cheddar cheese only next time. Add on salsa bar is great. I got pico and it was delicious and fresh. Very filling burrito for the price. The steak street tacos were very good and worth the price. I'll keep eating here. Wish they had fountain sodas.,2015-10-11,4d13xAX2jp2EbGF8I9eZZw,
Tc1ly-0VLk3AaoMb7CrlVA,As of a month ago or so, the hot peppers on the Pico Degallo got very hot. It's no longer mild like Pico traditionally is. I'll probably be eating there less because the Pico was so good before, but is now not edible for me. Maybe they'll make a mild Pico and the hot one separately. I hope so.,2016-01-31,4d13xAX2jp2EbGF8I9eZZw,
Tc1ly-0VLk3AaoMb7CrlVA,Today the pico was mostly mild!!! I like it again. It did have a couple of very hot pieces of jalapeno. They updated hours to be 9am-3am.,2016-04-03,4d13xAX2jp2EbGF8I9eZZw,
m506zjQ67j0msTfANwB6RA,The salmon is great. The pho has cinnamon in the broth, gross.,2016-03-05,4d13xAX2jp2EbGF8I9eZZw,
m506zjQ67j0msTfANwB6RA,Be ready to pay a pretty penny for a meal here, especially if you don't skimp. I average almost $30 each visit just for me. Roughly ( if my memory serves me ) Entree base, add salmon, two sides, tea\/lemonade, with tax $28 and change. Add a tip as you like. I'm trying the different bases, but so far found none I'd like to repeat yet after 5 visits. Might end up just getting salmon by itself, then sides.,2016-04-10,4d13xAX2jp2EbGF8I9eZZw,
K_-l_AhoGQvYDeGNgm52qQ,Got the $6 wash with free drying towel. Kids run the wash machine and lack full awareness, so when the light says take foot off brake at start, you should watch ahead for the car in front. The light wasn't working properly.,2016-07-06,4d13xAX2jp2EbGF8I9eZZw,
K_-l_AhoGQvYDeGNgm52qQ,Paid for wash that includes tire shine. Didn't receive tire shine paid for. They just pocket that money by saving on not giving all paid for services.,2016-09-29,4d13xAX2jp2EbGF8I9eZZw,
K_-l_AhoGQvYDeGNgm52qQ,Went again, and the tire shine light didn't turn on, and it doesn't appear i got the tire shine even though it's paid for with the monthly membership.,2016-10-02,4d13xAX2jp2EbGF8I9eZZw,
K_-l_AhoGQvYDeGNgm52qQ,Tip for manager or store owner, dispense drying cloths after exiting. In fact, just have them by the vacuum and air hoses. Why rush people to open their Windows and hope to get them fully closed in the few seconds before entering the wash?,2017-03-15,4d13xAX2jp2EbGF8I9eZZw,
K_-l_AhoGQvYDeGNgm52qQ,Check your paint after each wash. Many cars reported scratch marks across all sides in the same direction their brushes are moving.,2017-04-22,4d13xAX2jp2EbGF8I9eZZw,
K_-l_AhoGQvYDeGNgm52qQ,Summer hours, open until 8pm.,2017-05-11,4d13xAX2jp2EbGF8I9eZZw,
K_-l_AhoGQvYDeGNgm52qQ,They don't tell you to align your wheels until after the sidewalls hit. Hello, your primary job is to tell before hitting.,2017-06-26,4d13xAX2jp2EbGF8I9eZZw,
-OLb5soCJ6U6zs7Ad3yGhg,Make an appointment ahead of time, otherwise you'll be several hours before being done with even a basic oil change.,2017-04-12,4d13xAX2jp2EbGF8I9eZZw,
TTUw6QUD_mj5pfgvTLYnfg,Chevron always costs more, lots more.,2016-07-28,4d13xAX2jp2EbGF8I9eZZw,
yy27y9vFs2-W7jigzAky0g,Please open soon. No pho in this area. You could make lots of $$$,2016-05-17,4d13xAX2jp2EbGF8I9eZZw,
yy27y9vFs2-W7jigzAky0g,Opening day announced yet???,2016-05-31,4d13xAX2jp2EbGF8I9eZZw,
yy27y9vFs2-W7jigzAky0g,Called today, phone could not take a message and no one answered. Are they open yet?,2016-06-16,4d13xAX2jp2EbGF8I9eZZw,
yy27y9vFs2-W7jigzAky0g,When is opening day???,2016-05-01,4d13xAX2jp2EbGF8I9eZZw,
Kk-dEqWvY3auFM7AOAs8eg,Hot dog and pop, $1.59+ tax. Fabulous deal!!!,2016-05-06,4d13xAX2jp2EbGF8I9eZZw,
yCK1Ok69D7TSWJESZQZHiQ,Get the Groupon!,2016-12-10,4d13xAX2jp2EbGF8I9eZZw,
pr4ZaLR1Zxi7InMCPYMm-A,Man, if this is Phoenix's idea of a Chinatown then it has failed miserably.,2012-07-04,1eOJSCb2aDQakloIzVqiYg,
s6oqPVuLpDRoKnrfFdRIxQ,Happy hour!,2012-07-04,1eOJSCb2aDQakloIzVqiYg,
s6oqPVuLpDRoKnrfFdRIxQ,I thought the bean dip & salsa were decent but this restaurant definitely caters to tourists who thought Taco Bell (and the likes) are Mexican food.,2012-07-06,1eOJSCb2aDQakloIzVqiYg,
rCiHu1nHXc0dqymEvKqSfw,1st time dining at a Boston Market & I must say that the chicken & turkey combos were not bad.,2012-07-04,1eOJSCb2aDQakloIzVqiYg,
yfxDa8RFOvJPQh0rNtakHA,The wonton char Sui noodle here isn't that great but Sam Woo isn't open yet so this will have to do for now.,2012-01-15,1eOJSCb2aDQakloIzVqiYg,
j5nPiTwWEFr-VsePew7Sjg,The beef tataki & beef tongue are excellent choices. I liked the Sashimi platter as well.,2012-09-30,1eOJSCb2aDQakloIzVqiYg,
XKiCkP6OADojiNmwiczvow,I love their collection of Norman Rockwell's work with accompanying stories of the pieces creation.,2012-07-05,1eOJSCb2aDQakloIzVqiYg,
T5kG7e63YFDrNxEfNKBV_Q,2012 Mr Olympiad contest is this weekend - 9\/27 to 9\/30.,2012-09-28,1eOJSCb2aDQakloIzVqiYg,
RNi6tW22UMgHwWLAb0mYdA,Oh man, what a satisfying meal. Loved the prime rib! Will definitely come back when I'm in town. Mrs. Cunningham, our server, was great!,2012-01-14,1eOJSCb2aDQakloIzVqiYg,
zvQIEpJUmLLmMMffNntHXQ,Apparently this cruddy state does not believe in recycling cans & bottles. I'm buying loads of bottled water here & get the recycling reimbursements in Cali.,2012-10-02,1eOJSCb2aDQakloIzVqiYg,
Wxxvi3LZbHNIDwJ-ZimtnA,Oh Venetian, glad to be back!,2012-09-27,1eOJSCb2aDQakloIzVqiYg,
Wxxvi3LZbHNIDwJ-ZimtnA,Mr Olympiad after-party @ the Tao,2012-09-30,1eOJSCb2aDQakloIzVqiYg,
u_vPjx925UPEG9DFOAAvFQ,This casino is so so but it has the hippest Mexican restaurant called Carlos & Charlie. On Friday nights, they have free shots at the bar.,2012-09-28,1eOJSCb2aDQakloIzVqiYg,
jRfQX8enRhWHf7V5zP5U8g,What a combo: Gelato and Pizza?!?,2012-07-05,1eOJSCb2aDQakloIzVqiYg,
S8l7YkOZptot0KzOmz8I7g,I'm so loading up on bottled water and beer to take advantage of Arizona's low sales tax & lack of redemption fees. California taxes us to hell & back...,2012-07-03,1eOJSCb2aDQakloIzVqiYg,
2uLU7C6-59QKdiTaw4Bf3g,I'm so glad LA Fitness is near my hotel. I'm on holiday & the hotel gym is totally inadequate. A rack of dumbbells & a few treadmills just won't do for me.,2012-07-05,1eOJSCb2aDQakloIzVqiYg,
VR8QvH2g-jEG5EfMzA_G9w,Glad I dined here. The Smithwicks was great. Loved the corn beef sandwich with me chips. All in all, I had me a great lunch.,2012-01-15,1eOJSCb2aDQakloIzVqiYg,
Q3G58vv1ClvH4re9QBsVgQ,This place was packed today!  This location was pretty clean & the seats were comfortable. The Harkins chain isn't as big in LA so this was my 1st time seeing a movie there. I shall go to a Harkins back home to see if they're the same.,2012-07-04,1eOJSCb2aDQakloIzVqiYg,
rbreGWFCGNnBCEakGY4F0Q,Free wifi, free breakfast, free shuttle service to the airport & a $20 dining credit at the Garcia Mexican restaurant. What a deal!,2012-07-04,1eOJSCb2aDQakloIzVqiYg,
MYpVX--9SecU-RTEyo1jsQ,I'm ready for the largest fireworks show in Arizona. ABC News estimates over 60,000 people are here tonight.,2012-07-04,1eOJSCb2aDQakloIzVqiYg,
iJi7yebXoPVXRyGqqL-v8g,Live music, wine & great company. What more can a man ask for? How about a million dollars?!?,2012-07-05,1eOJSCb2aDQakloIzVqiYg,
ZV3G2LxpLLuZOFbn208Z5A,This is my 1st time stopping by this sign after coming to LV all these years. It's a pretty cool landmark.,2012-09-28,1eOJSCb2aDQakloIzVqiYg,
dimv16yFu0JXR1n1SAqedQ,The Eggplant Rehab was pretty good with a dash of pepper. It's a cold appetizer dish. It's a tad sour so it will tickle your appetite for the main course which i suggest you get the Mediterranean Meatballs with Linguine.,2012-07-05,1eOJSCb2aDQakloIzVqiYg,
Ri5_WQr4Hna0aTCAQonoBA,I like this carwash. Groupon has a special for today, $7 for the Whole Hog (normally $10). I wish we had one in the inland empire.,2012-07-05,1eOJSCb2aDQakloIzVqiYg,
PIpCmok4zzozeSI7iT9H9A,Early 4th of July show tonight.,2012-07-03,1eOJSCb2aDQakloIzVqiYg,
zI15YREq7bHnLSybgM4Itw,My mini suite wasn't bad at all. It succeeded in changing my perceptions of this hotel franchise. Now if they will only include free breakfast...,2012-07-03,1eOJSCb2aDQakloIzVqiYg,
Fl-ToG3j9jVBY43NOmCOkA,Dang good Pakistani food. I had the Chicken Qurma and so should you.,2012-07-03,1eOJSCb2aDQakloIzVqiYg,
i2vcg8RXNB0zXSXCSJxqFw,Whoa, nice artwork,2014-08-30,1eOJSCb2aDQakloIzVqiYg,
N-JxW8wl_LUIjrceSby2rw,The only place in America where fat people are nowhere to be seen.,2012-09-29,1eOJSCb2aDQakloIzVqiYg,
pr4ZaLR1Zxi7InMCPYMm-A,Chinese New Year!,2013-02-09,eQdHXIRvVHlRWvxeP7mmNA,
u-SJ5QUwrNquL9VnXwl8cg,Happy hour,2011-06-07,eQdHXIRvVHlRWvxeP7mmNA,
ozwaP6iZvd89vHukBgRrmQ,Home of the 2012 Puerto Rican festival!,2012-05-20,eQdHXIRvVHlRWvxeP7mmNA,
OgJ0KxwJcJ9R5bUK0ixCbg,Blueberry muffins and happiness,2011-07-28,eQdHXIRvVHlRWvxeP7mmNA,
flE7Sn2JGs0n3SAtaep6Zw,Delicious mohitos and sports bar,2011-06-07,eQdHXIRvVHlRWvxeP7mmNA,
7o2BZbRWeBIInSCf5b_SvA,Really digging the Florence and the Machine with my shrimp and chorizo tacos!,2013-02-07,eQdHXIRvVHlRWvxeP7mmNA,
RA1Jchnz3uQDg4YVHckKXQ,Iced chai and chocolate. Hopefully this will wash the coffee from my system.,2011-07-17,eQdHXIRvVHlRWvxeP7mmNA,
momjERcb6G6ienrfPuNArw,Happy hour from 3-6pm daily. Prices include all appetizers and beers!,2012-06-17,eQdHXIRvVHlRWvxeP7mmNA,
3Mc-LxcqeguOXOVT_2ZtCg,Get da Pig!,2012-11-08,eQdHXIRvVHlRWvxeP7mmNA,
hhgieBXzNRJ_KyfmopZttA,8pm Sunday evening song and candle light prayer service. Grant us a quiet night and peaceful end.,2012-07-01,eQdHXIRvVHlRWvxeP7mmNA,
DgZ-pZUo3drzpiCDlDr9IQ,The spicer the better. Make sure to get the S1!,2012-01-06,eQdHXIRvVHlRWvxeP7mmNA,
KBfzlzBNUJn-MsgFf-MX2g,Professional and quick!,2013-01-31,eQdHXIRvVHlRWvxeP7mmNA,
dIqMQYs6tmowQUygS8sQ6A,Iced chair and crepes; summer living essentials!,2011-07-03,eQdHXIRvVHlRWvxeP7mmNA,
dIqMQYs6tmowQUygS8sQ6A,Scone and mocha and 108 at night. Oh, Phoenix not even you could ruin this...,2011-08-07,eQdHXIRvVHlRWvxeP7mmNA,
dIqMQYs6tmowQUygS8sQ6A,Sipping a chai tea at the Dias de Los Muertos First Friday,2011-11-04,eQdHXIRvVHlRWvxeP7mmNA,
dIqMQYs6tmowQUygS8sQ6A,Root beer pulled pork crepes!,2011-11-12,eQdHXIRvVHlRWvxeP7mmNA,
Wpd_2mn5d792KgPZUOOMHQ,Dubstep and half price Wednesdays!,2012-01-04,eQdHXIRvVHlRWvxeP7mmNA,
VrIskBdLuRxS0HsSimJOhA,All-star game crowd,2011-07-10,eQdHXIRvVHlRWvxeP7mmNA,
h6Y1-KfN2XBkcrV85CS8yg,Texas Tea at SMG!!!!,2011-12-07,eQdHXIRvVHlRWvxeP7mmNA,
wHVWfC_a6koeiJXAu78e1g,Yay Texas!!!!!!,2013-01-25,eQdHXIRvVHlRWvxeP7mmNA,
8B1TIuaqhaZ7QMEhDUu-Gg,A lot bigger than the Scottsdale location and still serves amazing food! Definitely recommend the Baja Chicken Soup and the California Club,2014-01-16,eQdHXIRvVHlRWvxeP7mmNA,
plWuv4gda7m0KlqCNhrb4w,Wine on tap an homemade poptarts. I think this could make for a good night,2013-03-03,eQdHXIRvVHlRWvxeP7mmNA,
xXfBlr0GpwHs5cGG5SGTGw,Time to try something new!,2013-05-31,eQdHXIRvVHlRWvxeP7mmNA,
L2p0vO3fsS2LC6hhQo3CzA,Check the daily specials for what's up. Bar seating is way faster than table seating,2013-03-31,eQdHXIRvVHlRWvxeP7mmNA,
pr4ZaLR1Zxi7InMCPYMm-A,Not the best, not the worst. Convenience to medical center is its biggest plus.,2013-07-18,BdJbUKgtRZh5Ce4u15rT3w,
MM8n7SPaIuMlDGbUM5SZhA,If you purchase your tickets online, use the pick up tickets feature of the kiosk. Don't wait in line!,2012-01-16,BdJbUKgtRZh5Ce4u15rT3w,
pr4ZaLR1Zxi7InMCPYMm-A,The garden is really pretty, BUT it would be 1000x better if they had put it inside the complex, not on the perimeter next to the busy noisy street. Bring music\/ headphones to drown out traffic noise.,2014-11-10,NjrEKpasc8rj8d2rEzBzlA,
pYqrtW9Agk3Wk5G9YsNgZA,Wth are they doing to this place? Dismantling all the classic California Mission style architecture in favor of ugly big boxes without any sense of aesthetic continuity. Perfect example of Phoenix values: development always beats beauty, grace and history.,2016-09-29,NjrEKpasc8rj8d2rEzBzlA,
eJab5373h0eZiOYnMPG4dg,Closed Sundays,2011-09-18,NjrEKpasc8rj8d2rEzBzlA,
RS7HTCtfk9JxZLDzkkMrhQ,Claude in the print center does a great job. The others, not so much.,2015-08-26,NjrEKpasc8rj8d2rEzBzlA,
RS7HTCtfk9JxZLDzkkMrhQ,Claude in Copy Center does excellent work.,2015-09-06,NjrEKpasc8rj8d2rEzBzlA,
oD-C0IhodDOtWWOiNm2txA,Portobello mushroom sandwich is so yummy! With a slice of marinated garden tomato, mmmm!,2015-03-24,NjrEKpasc8rj8d2rEzBzlA,
