post_id,comment,created_at,author_id
XZbuPXdyA0ZtTu3AzqtQhg,Judges table is in session.,2011-05-21,445Cb9mwatiOZUIv0Gr72A,
4JNXUYY8wbaaDmk3BPzlWw,People watching on the patio.,2012-05-16,445Cb9mwatiOZUIv0Gr72A,
vKKIO3Dc8m6i1C9UYwJzSQ,Great atmosphere, amazing food!,2017-04-15,r5bi-umY2TsTVHf9W2orlw,
qpaX3qOHBSOAEDUcIs8SPQ,Great cure for hangovers,2011-06-26,8XlZ4F-ZhtAa_YHbhBPibg,
DkYS3arLOhA8si5uUEmHOw,Must go to place in Vegas :),2011-06-25,8XlZ4F-ZhtAa_YHbhBPibg,
DkYS3arLOhA8si5uUEmHOw,Earl of clubs ftw!,2011-08-19,8XlZ4F-ZhtAa_YHbhBPibg,
yRk8ezAFV59HDHsuHiiU6Q,Since there isn't any dunkin donuts in Cali,2011-06-25,8XlZ4F-ZhtAa_YHbhBPibg,
VIxMt0NVS3O7M7dn6tmFpw,real O2"" has 2 be prescribed by an MD. I'm curious if this is just air. I asked the lady what percentage o2 it was &she couldn't tell me.,2012-02-18,WqX7c6IEHuCvXD9SdlHBMA,
dKRex8yByClqozat8yBc_w,My dogs LOVE the turkey burgers and cheesy cigars:),2011-12-29,WqX7c6IEHuCvXD9SdlHBMA,
azzs6H7CcIHt_acKJF6UfQ,Good service. Very good food. Chicken wings on point.,2012-02-19,WqX7c6IEHuCvXD9SdlHBMA,
d6_UHGiMQb5_m8mi_tRc2Q,Omg their free drinks are so strong....Not a bad thing;),2011-02-13,WqX7c6IEHuCvXD9SdlHBMA,
7fxebHYUwIF6CakxSr70iQ,Dry aged bone-in rib eye = best steak I've had in Vegas thus far,2011-09-20,WqX7c6IEHuCvXD9SdlHBMA,
pi4FLFEOn9AhNUxiLbBeHg,Limu is my fave,2011-09-21,WqX7c6IEHuCvXD9SdlHBMA,
LNGBEEelQx4zbfWnlc66cw,Ok the best ox tail soup next to Hawaii! You'll miss out on a good Vegas experience if you don't stop here. A+,2011-09-18,WqX7c6IEHuCvXD9SdlHBMA,
LNGBEEelQx4zbfWnlc66cw,President's day weekend- be prepared for a longgg linnnee .. Lobster buffet.,2012-02-18,WqX7c6IEHuCvXD9SdlHBMA,
1Tak6Q-IlkDrdmLwrEZeSg,Friendly bartenders, great food. The individual pizza can feed an army!,2012-06-10,WqX7c6IEHuCvXD9SdlHBMA,
ugf6qjoG5h6VXR5-vpq0Qw,You Must try the stuffed dates!,2011-02-13,WqX7c6IEHuCvXD9SdlHBMA,
P7pxQFqr7yBKMMI2J51udw,This is not your original burger & shake joint. Unique food & drink menu. A must try while you're in Vegas.,2011-09-21,WqX7c6IEHuCvXD9SdlHBMA,
WUq8HJHIZU4uteB154XN7w,Fun. Natural fun.,2011-09-21,WqX7c6IEHuCvXD9SdlHBMA,
zcScEL0WEdFkROcnz5379g,Love the California boiling crab, love this location just the same ;),2011-12-29,WqX7c6IEHuCvXD9SdlHBMA,
zcScEL0WEdFkROcnz5379g,Tasty! Huge king crab legs.,2012-06-09,WqX7c6IEHuCvXD9SdlHBMA,
59YbAeuiz0isJtRNKATTKw,Bacon bacon bacon!!! The garlic fries & man candy are just, YUM!,2014-02-08,WqX7c6IEHuCvXD9SdlHBMA,
f4kNNLU_0q_2J711jCN7dA,Fries.  The best.,2010-10-15,bG7qK3MRjUWm-T9z1Ve3sQ,
FSnqO-YWUdRb0Xc95nXbvw,Bahn mi Bahn mi Bahn mi,2010-10-01,bG7qK3MRjUWm-T9z1Ve3sQ,
FSnqO-YWUdRb0Xc95nXbvw,Báhn mì!,2010-11-19,bG7qK3MRjUWm-T9z1Ve3sQ,
SuRxV4YkPsvyyqK57On0rQ,Don't order from the weekday menu on a weekend LOL,2011-10-15,bG7qK3MRjUWm-T9z1Ve3sQ,
zcScEL0WEdFkROcnz5379g,The whole sha-bang!,2012-01-01,bG7qK3MRjUWm-T9z1Ve3sQ,
-yApKLEFAvvNyifvpNKWCA,Cash Only !! ATM located @ nearby corner store.,2014-03-20,zZtC3Sx0wUCT0ilBKnkyHg,
jYU4Nd71giCWpLuj5JIxgg,Finally the nail salon that meets my standard.,2011-11-17,zZtC3Sx0wUCT0ilBKnkyHg,
XZbuPXdyA0ZtTu3AzqtQhg,Peach and pear margaritas !!,2013-12-27,zZtC3Sx0wUCT0ilBKnkyHg,
QJR4qBUHegWEozSQrGmBPw,Best bellini ever! Love fig pizza too...,2011-11-08,zZtC3Sx0wUCT0ilBKnkyHg,
-3zffZUHoY8bQjGfPSoBKQ,Its about time !!,2012-02-20,zZtC3Sx0wUCT0ilBKnkyHg,
awI4hHMfa7H0Xf0-ChU5hg,Sunday 8pm, wait time 1h... But this place is definitely worth the wait. Lobster panroast is my fav.,2011-10-23,zZtC3Sx0wUCT0ilBKnkyHg,
6xgcHeLad-VaoTIQewK84A,Very night club like setting... Loud music, busy busy busy. Place to see and to be seen. Food authenticity: satisfying for its price(high).,2011-11-08,zZtC3Sx0wUCT0ilBKnkyHg,
ccGIAOl08zHt2lcn_UxPfw,Did i really gained six pounds since thanks giving ?!?! Omg. Zumba & body combat time. John is the best.,2011-11-29,zZtC3Sx0wUCT0ilBKnkyHg,
Mh84_j7YmRrAcm0DWV4bUw,Best mozzarella cheese !!,2012-09-07,zZtC3Sx0wUCT0ilBKnkyHg,
5TY6bUT3bbl9aHItiIXXqw,Nope, nothing like the one at palace station... But its still a great spot to stop by for a cup of soup.,2011-11-12,zZtC3Sx0wUCT0ilBKnkyHg,
uUEKndnFbHD8mVkGiirtpA,Blue crab salad - super healthy yet tasty dish.,2014-02-25,zZtC3Sx0wUCT0ilBKnkyHg,
buTa1akbH0pO_P10v99_eA,All you can eat kbbq at its best in vegas :) kinda hidden in the corner so look for it carefully.,2011-11-08,zZtC3Sx0wUCT0ilBKnkyHg,
MpmFFw0GE_2iRFPdsRpJbA,Happy birthday tonnnnyyyyy !!!,2011-10-25,zZtC3Sx0wUCT0ilBKnkyHg,
m51uL1LZhKYf2y_yG4NEng,Best veggie pho and spring rolls.,2011-11-01,zZtC3Sx0wUCT0ilBKnkyHg,
n6cF4gl9yCfLb_DyQJrG1A,Impeccably clean salon, professional technician (they don't chit chat while working on you), and comfortable chairs. I really have nothing to complain.,2014-03-27,zZtC3Sx0wUCT0ilBKnkyHg,
4oxLboB6UEcBxRwEjMrXag,Monday afternoon and this place is packed with people & dogs :),2014-02-17,zZtC3Sx0wUCT0ilBKnkyHg,
c_iQzwsTDYraPvHSKz88QA,Best 24h joint in vegas xox,2011-10-25,zZtC3Sx0wUCT0ilBKnkyHg,
cFvKIMOv6jUEaWiR8dpcJQ,No lines yet. Come early ! Best gyro :),2013-09-27,zZtC3Sx0wUCT0ilBKnkyHg,
8yY7tAd-qrjC0Ineby0cPA,2:00 snacking... Love papas bravas!!,2011-11-01,zZtC3Sx0wUCT0ilBKnkyHg,
ts68YQ8CmjfnxhzLyLpWUg,Great place to walk\/run. One point deducted for not having a bathroom though.,2014-02-21,zZtC3Sx0wUCT0ilBKnkyHg,
-28hEE6AcAUbJctGwvC9kw,Why marry a chef ? This is another reason. He's got one of the best insurance through his job and I get all the meds free here. Yes there will be a wait time, just plan ahead and pick up the day after. It's still better than paying a lot of money at your corner pharmacy.,2014-03-23,zZtC3Sx0wUCT0ilBKnkyHg,
hIUjzEeCA2mgg5UqMPhTTQ,Free hiv and std test for nevada residents - truth shall set you free, get yours!,2011-11-09,zZtC3Sx0wUCT0ilBKnkyHg,
OHFH6ALQqq35NiEbD1eXuw,Good dim sum..... Just go before 3 because after that they have no carts roaming around,2012-05-12,QyX_vB45iBpqhpSArWPMOQ,
E62l6LwZJ7lKaExcUbrtYw,Not that great and no variety,2012-04-28,QyX_vB45iBpqhpSArWPMOQ,
oDNfrdvMV2Fq0R6vd2XwNw,Awesome duck,2011-11-15,QyX_vB45iBpqhpSArWPMOQ,
tOfvodM9C8ZMszvnG8P_1w,No greeting, no help and terrible customer service.,2012-03-18,ecH0BkMPcYp2t2uzSJqcgg,
t-o_Sraneime4DDhWrQRBA,Boooo lost $40 in slots!  Are great brunch though!,2011-12-25,_m3SyztWE_ji0wLxsL2Ycg,
4JNXUYY8wbaaDmk3BPzlWw,Brunch!,2011-12-24,_m3SyztWE_ji0wLxsL2Ycg,
6KtYYZ4ARIVa2Zj2tOcp9g,Good cocktail!,2011-12-23,_m3SyztWE_ji0wLxsL2Ycg,
XwV2-lISDp_5Acy72bA8Qg,Awesomnessss!,2011-12-23,_m3SyztWE_ji0wLxsL2Ycg,
A7jbtXYFAZhErOW7xIQinA,A bit pricey but sometime you want quality over ""all you can eat"" quantity. Enjoy.,2012-11-24,bBSWNPuZ_f7qcs3f2p6mvg,
I-5qHCVwT7k_KH67-YOx3A,Yummy desserts!,2012-01-07,bBSWNPuZ_f7qcs3f2p6mvg,
VrGI7_nRjXpn0415S3coGQ,Great food every time. Never a disappointment.,2011-11-24,bBSWNPuZ_f7qcs3f2p6mvg,
VrGI7_nRjXpn0415S3coGQ,Best and affordable,2012-01-14,bBSWNPuZ_f7qcs3f2p6mvg,
A5Rkh7UymKm0_Rxm9K2PJw,Outside patio is nice. Heat lamp and fireplace keeps it comfortable.,2012-01-01,bBSWNPuZ_f7qcs3f2p6mvg,
jOWS7K-2tNqOcHVBSygswg,Go 3D. Its worth it.,2012-05-05,bBSWNPuZ_f7qcs3f2p6mvg,
osu1j_Lg8R9brpuMMn3a3A,Be really hungry. Service is spot on. And the food is great.,2014-01-17,bBSWNPuZ_f7qcs3f2p6mvg,
4JNXUYY8wbaaDmk3BPzlWw,Make a reservation!,2014-03-30,e0mRjjdAhN_Bry3g7yVl7A,
lTixk1IT-D4hoMZ6LgoyHQ,The food here was amazing!  A must have for breakfast is the Lobster Benedict !!,2012-01-14,e0mRjjdAhN_Bry3g7yVl7A,
T5kG7e63YFDrNxEfNKBV_Q,Mr. Olympia expo!,2011-09-17,uUSn3IwaE2wkGaJH8ok72A,
pRmb8_tAP5y4YPt_viL07g,Corn and arugula salad time!,2011-09-06,uUSn3IwaE2wkGaJH8ok72A,
pRmb8_tAP5y4YPt_viL07g,Green giant! Adding beet and kale tonight.,2011-09-07,uUSn3IwaE2wkGaJH8ok72A,
pRmb8_tAP5y4YPt_viL07g,Juice addict! Green giant please :),2011-09-21,uUSn3IwaE2wkGaJH8ok72A,
pRmb8_tAP5y4YPt_viL07g,Green&glowing with kale time.,2011-09-23,uUSn3IwaE2wkGaJH8ok72A,
pRmb8_tAP5y4YPt_viL07g,I'm coming for you, farmer's garden smoothie.,2011-09-29,uUSn3IwaE2wkGaJH8ok72A,
CWNMLT-ppaUjLMmrnYDPVg,Happy hour!! $5 menu please.,2011-09-29,uUSn3IwaE2wkGaJH8ok72A,
PgQZfKQwW6Q9fIvViD7Xrg,Rueben sandwich w\/ pastrami. Hot sandwich for this cold weather.,2011-10-05,uUSn3IwaE2wkGaJH8ok72A,
ebTvBxSStI9Vf5Tpux_X3Q,1st annual Asian food festival! Island Style - Koreatown plaza booth!!,2011-10-02,uUSn3IwaE2wkGaJH8ok72A,
MpmFFw0GE_2iRFPdsRpJbA,Alessssoooooo!!,2011-09-26,uUSn3IwaE2wkGaJH8ok72A,
qVO3l9Q0-KVQE7W9JL9ePw,Read my latest review for the recent food court changes.,2012-03-06,uUSn3IwaE2wkGaJH8ok72A,
W3cR01oSjxDzaTFlkZsoGw,This place is beautiful inside. Don't pass on the baby back ribs and hot links. A little $$$ but worth it.,2011-10-14,uUSn3IwaE2wkGaJH8ok72A,
WUq8HJHIZU4uteB154XN7w,Party Rock Monday w\/ LMFAO!! time to shuffle and wiggle!!,2011-10-10,uUSn3IwaE2wkGaJH8ok72A,
DkYS3arLOhA8si5uUEmHOw,24\/7 soooo good drunk!,2011-12-03,fU3n0LiadD1XLX8cst5u-A,
DkYS3arLOhA8si5uUEmHOw,Drunk crowd,2012-03-24,fU3n0LiadD1XLX8cst5u-A,
K7lWdNUhCbcnEvI0NhGewg,So... Much... Food...,2011-12-03,fU3n0LiadD1XLX8cst5u-A,
iNKMTWEZ-uuXzCbPsAv-kQ,Panera can kiss my butt! This place is so yummy!!!!,2014-08-26,Y2buv58FT5yqeTvuNOlX5g,
LBwFjTUlDeikknOoQTXxhg,DV4314 Hyundai, if you're behind this car be prepared to wait because he talks to the staff even after he gets his stuff!!,2011-10-04,g9m60yQtX0Wlt8rXB40qdQ,
LBwFjTUlDeikknOoQTXxhg,This dumb fat girl takes my order @ the speaker then asks me again @ the window.  WTF?! Why not just say come to the window?!?,2011-12-06,g9m60yQtX0Wlt8rXB40qdQ,
LBwFjTUlDeikknOoQTXxhg,OMG stoners ordering 5 20pc nuggets.,2011-12-08,g9m60yQtX0Wlt8rXB40qdQ,
LBwFjTUlDeikknOoQTXxhg,If they gonna make me wait 10 mins for my food at least make me some fresh hot fries instead of old stale ones!!!  Lazy dumb f*cks!!!,2011-12-10,g9m60yQtX0Wlt8rXB40qdQ,
LBwFjTUlDeikknOoQTXxhg,Worse McD yet.  I need to find another one along this route.,2011-12-13,g9m60yQtX0Wlt8rXB40qdQ,
LBwFjTUlDeikknOoQTXxhg,This fat lazy bitch never gets your order right.  FML.,2012-02-07,g9m60yQtX0Wlt8rXB40qdQ,
LBwFjTUlDeikknOoQTXxhg,The lazy fatty is working.  5 cars ahead of me... Gonna wait at least 20 mins... Didn't pay yet so f*ck it, I'm outta here!!,2012-05-01,g9m60yQtX0Wlt8rXB40qdQ,
LBwFjTUlDeikknOoQTXxhg,English isn't the first language of the staff here.  Wth!,2012-05-05,g9m60yQtX0Wlt8rXB40qdQ,
LBwFjTUlDeikknOoQTXxhg,Oh no the lazy fat b*tch is working... Another 10 min wait for just my coffee... And there's three other cars behind me.,2012-05-15,g9m60yQtX0Wlt8rXB40qdQ,
LBwFjTUlDeikknOoQTXxhg,Soda fountain down?  Oh wait, you're just too lazy! Yup the lazy fat bitch is working.,2012-05-22,g9m60yQtX0Wlt8rXB40qdQ,
LBwFjTUlDeikknOoQTXxhg,...s...l....o....w ass drive thru... At 3:15 AM!  These idiots in front of me are drunk as hell... Hurry up I need to get to work pricks!!! NV 107-XUK grey Saturn Ion.,2012-06-02,g9m60yQtX0Wlt8rXB40qdQ,
LBwFjTUlDeikknOoQTXxhg,I seriously need to find another McD's on my work route.  15 mins just for a coffee?  Really?,2012-06-12,g9m60yQtX0Wlt8rXB40qdQ,
LBwFjTUlDeikknOoQTXxhg,... Poor poor poor ...,2012-06-19,g9m60yQtX0Wlt8rXB40qdQ,
SqVIolLCBmQYyKeai3pCTg,Must be trainees here.  No one knows what to do! What happened to the old crew? :(,2011-02-21,g9m60yQtX0Wlt8rXB40qdQ,
SqVIolLCBmQYyKeai3pCTg,If you see Amy H (shift manager) there, don't order from her.  She rushes you and has no courtesy in her voice.  Very disappointed!,2011-03-01,g9m60yQtX0Wlt8rXB40qdQ,
SqVIolLCBmQYyKeai3pCTg,Drive thru idiots tell you they are ready for your order then halfway through they say HOLD ON, then when it's repeated it's WRONG.  OMG,2011-07-23,g9m60yQtX0Wlt8rXB40qdQ,
ayOJSIl-P16HZAQBcQfUyQ,Oxtail soup FTW!,2012-06-15,g9m60yQtX0Wlt8rXB40qdQ,
3ZHyw0d8mk0HOEP7v4fW1A,Dinner with the hubby on his break :),2011-02-11,g9m60yQtX0Wlt8rXB40qdQ,
3ZHyw0d8mk0HOEP7v4fW1A,Best Thai food yet!  Authentic and fresh!!,2011-02-11,g9m60yQtX0Wlt8rXB40qdQ,
1TTQ41NqKks69GltQSQNIA,Foooooood!!!,2012-04-10,g9m60yQtX0Wlt8rXB40qdQ,
1TTQ41NqKks69GltQSQNIA,Bill from Illinois @ cashier cage: ""I can't wait for the sign to be up that you have to wait to be called."" I'm standing right there. ASS!,2012-04-15,g9m60yQtX0Wlt8rXB40qdQ,
ebTvBxSStI9Vf5Tpux_X3Q,One of the perks of being local... Food vouchers at the casino!  The best part? We don't gamble!  Yay,2012-07-02,g9m60yQtX0Wlt8rXB40qdQ,
_PVqHUwjev4oOXomC7pk3w,Locals get a discount, may as well get the annual pass that way you can take advantage of the benefits!,2011-03-27,g9m60yQtX0Wlt8rXB40qdQ,
j7zJxmr8BfYJhC3KW9BshA,One of the biggest & fastest moving DMVs!  Only an hour wait to get vehicle registered & address changed!  30+ help windows!,2012-04-27,g9m60yQtX0Wlt8rXB40qdQ,
j7zJxmr8BfYJhC3KW9BshA,Got a concession stand in-house!  Don't go to the gas station across here as they rip you off for a smog check.,2013-03-28,g9m60yQtX0Wlt8rXB40qdQ,
q72Z67w9bRSPA5iRLN2zuA,Very huge waiting room and well air conditioned.  Staff was very friendly and the paperwork process was fast.  Gotta love having great health insurance.,2012-06-07,g9m60yQtX0Wlt8rXB40qdQ,
cL2mykvopw-kodSyc-z5jA,Sun's beef jerky is delicious!!!  Thai style with different varieties!!!,2012-03-25,g9m60yQtX0Wlt8rXB40qdQ,
FzxdbuXZXALR2yNRNx8PUA,Ask for bus number 253 (black) or the driver's name (Eric).  He takes care of his passengers!,2011-08-05,g9m60yQtX0Wlt8rXB40qdQ,
uGupeWqih0yIcCg8anM1PA,Beautiful suites here.,2012-08-17,g9m60yQtX0Wlt8rXB40qdQ,
uGupeWqih0yIcCg8anM1PA,Beautiful suites!,2012-08-17,g9m60yQtX0Wlt8rXB40qdQ,
yRk8ezAFV59HDHsuHiiU6Q,Great service & staff! Always got my coffee ready as soon as they see me walk in the door :),2011-02-06,g9m60yQtX0Wlt8rXB40qdQ,
yRk8ezAFV59HDHsuHiiU6Q,Big n' toasty breakfast sandwich is seriously delicious!,2011-03-01,g9m60yQtX0Wlt8rXB40qdQ,
yRk8ezAFV59HDHsuHiiU6Q,Smokehouse Sausage breakfast sandwich is my new fave :).,2011-11-27,g9m60yQtX0Wlt8rXB40qdQ,
cZbqG53WCsEyYHSocNZdLQ,For some reason, service today is very slow.  Been waiting for an hour for our food.  Omg.,2011-06-20,g9m60yQtX0Wlt8rXB40qdQ,
KJM7tOTqSqqe414cKs6L7g,Sorbet with strawberry and mango pearls!!!!  Move over chocolate, I've found my new love!!!,2012-03-24,g9m60yQtX0Wlt8rXB40qdQ,
jOSB_Sc4B3IsI5-MJluBsg,34 cents an ounce!  Omg the best I've had yet!,2011-02-18,g9m60yQtX0Wlt8rXB40qdQ,
jOSB_Sc4B3IsI5-MJluBsg,Red velvet is back!,2011-02-20,g9m60yQtX0Wlt8rXB40qdQ,
jOSB_Sc4B3IsI5-MJluBsg,Red velvet's back!!  YAAAAY!!,2011-05-31,g9m60yQtX0Wlt8rXB40qdQ,
16tWXenJ1wTqugXJU7yiZg,AYCE $20.95 (11:30am-3:00pm, $24.95 after).  Must try the Kilauea Roll!  Dean and his staff definitely have the ALOHA spirit!!,2011-06-27,g9m60yQtX0Wlt8rXB40qdQ,
16tWXenJ1wTqugXJU7yiZg,Open at 4:00 pm on Sunday, it's 3:59 and I am hungry lol!  Yummm!!!,2011-07-10,g9m60yQtX0Wlt8rXB40qdQ,
16tWXenJ1wTqugXJU7yiZg,What's not to like?!?  Best place for AYCE sushi, and half the price of the others!!,2012-12-17,g9m60yQtX0Wlt8rXB40qdQ,
16tWXenJ1wTqugXJU7yiZg,Must take advantage of the all you can eat!!  Oh my!!  LOVE IT!!,2013-03-25,g9m60yQtX0Wlt8rXB40qdQ,
i8K4qY1VA13eWRQ_zbmuTw,This store told me that they cant mix just legs and thighs.  WTF the menu clearly says OR MIX IT YOUR WAY!  Avoid this location!,2011-03-09,g9m60yQtX0Wlt8rXB40qdQ,
d-NDnFSfwUZ2wf4aDBic5Q,Whoever is the manager today really sucks.  Twice I had ordered the buffalo chicken pizza and twice he never brought it.,2011-12-26,g9m60yQtX0Wlt8rXB40qdQ,
BcgXNY9SzSyIstpEFb9tcg,Totally rude CS. At least look like you're checking the back before saying you have none left!  Lazy fucks.,2011-12-05,g9m60yQtX0Wlt8rXB40qdQ,
nqlF-8A6icK63k15AtmpuQ,$1.00 bowling all night on Sundays!,2012-07-02,g9m60yQtX0Wlt8rXB40qdQ,
mfQfNIb3TYeBSxsN1WD8eA,Outdoor seating!  Yay!!,2011-01-20,g9m60yQtX0Wlt8rXB40qdQ,
mfQfNIb3TYeBSxsN1WD8eA,One of the nicest McD's yet!  Purple theme!  Nice play area and the seatings are contemporary style!,2011-02-04,g9m60yQtX0Wlt8rXB40qdQ,
DXn79Dzv8kpsMcNNKZHuRA,What a deal... 6 lbs of white onions for 99¢!!  7lbs watermelon for 99¢!!  Yellow onions 3lbs for 99¢!!! Tomatoes 69¢\/lb!!!  Savings!!,2011-09-23,g9m60yQtX0Wlt8rXB40qdQ,
VkbPbr2V0K21O-7-E26Saw,One of the very few trust worthy places!  Got my entire A\/C system fixed for a great low cost!  Hector and his staff are really great!!,2011-03-18,g9m60yQtX0Wlt8rXB40qdQ,
ibFdignja_hNpgCjDYP7Ug,24\/7!,2011-11-10,g9m60yQtX0Wlt8rXB40qdQ,
ibFdignja_hNpgCjDYP7Ug,shrimp bowl!!!,2012-01-07,g9m60yQtX0Wlt8rXB40qdQ,
ibFdignja_hNpgCjDYP7Ug,Don't drink their fountain sodas.  Too much syrup, gave me the most painful stomach ache ever!!!,2012-06-09,g9m60yQtX0Wlt8rXB40qdQ,
uW6UHfONAmm8QttPkbMewQ,Hawaiian Plate Special!!  FRIDAYS ONLY!!  Yum!!!,2011-03-18,g9m60yQtX0Wlt8rXB40qdQ,
uW6UHfONAmm8QttPkbMewQ,Furikake shrimp is ONO!  If you want a musubi get it early cuz they ran out... Yup it's Ono as well!! :),2011-08-05,g9m60yQtX0Wlt8rXB40qdQ,
LNGBEEelQx4zbfWnlc66cw,Don't come at peak times or else you'll burn two hours waiting in line,2011-02-19,gx3BA_7Xg604rHzMt_kAlA,
H_CKS6wY2_uFWJrHhCZBMA,Seriously tender chicken!,2014-07-27,gx3BA_7Xg604rHzMt_kAlA,
YhCAJ8acd1X7GkCHPhD8Xw,BLT burger with the Mocha Mudslide shake. It serenaded my taste buds,2011-12-28,l8FuYwfePbHnAVmFf8hYZg,
oWD385Ues-RWJmhP_Riz1g,Philly skillet is the bomb bizzyy for shizzy,2013-01-14,l8FuYwfePbHnAVmFf8hYZg,
THadh2gExZ0AxzcLJbJf9g,The French Toast breakfast club. Don't you forget about it. ""Fist in the air,2013-01-07,l8FuYwfePbHnAVmFf8hYZg,
CiYLq33nAyghFkUR15pP-Q,Taco de asada! Oh man if u took perfection and wrapped it in a tortilla it'd be this taco!!,2012-06-14,l8FuYwfePbHnAVmFf8hYZg,
w3oV0d-i7KHJqvS4hKxk5A,This places claims they're open from 11 am - 11am buts that's all poppycock. They are the very definition of hupplepuff.,2013-04-27,l8FuYwfePbHnAVmFf8hYZg,
n8Zqqhff-2cxzWt_nwhU2Q,Hours on Yelp are wrong. Saturday they close at 11:30pm.,2016-11-26,l8FuYwfePbHnAVmFf8hYZg,
_3olhuCXhoqjy4M2rBp1YA,Ask for Asia. She is an amazing server. 10\/10 would come again for her.,2016-04-18,l8FuYwfePbHnAVmFf8hYZg,
RwMLuOkImBIqqYj4SSKSPg,First stop for edc weekend,2012-06-06,7230xeK2UvymHyCXzGR1hQ,
KXO9aGAOWAJEmHD_d8yQ7A,Awesome sundaes and tots!,2012-03-16,10Sh3ck9wfUFH1z4uNbDuA,
KXO9aGAOWAJEmHD_d8yQ7A,Tots and sundaes it is!! This place is packed tonight.,2012-06-15,10Sh3ck9wfUFH1z4uNbDuA,
OFw59czUoeeosFMKfRawmg,Love the anglit fries! Lol!!!,2012-03-31,10Sh3ck9wfUFH1z4uNbDuA,
0ldxjei8v4q95fApIei3Lg,Live band every Friday night,2012-05-11,10Sh3ck9wfUFH1z4uNbDuA,
egpDg61SdYbKWvCpPM7Nbg,The only ice cream shop that serves macadamia nut ice cream and pineapple coconut ice cream here in Vegas.,2012-07-02,10Sh3ck9wfUFH1z4uNbDuA,
UpW3jyJ3_kTG7oDSflwnMA,In my opinion the best thai restaurant in town,2012-03-28,10Sh3ck9wfUFH1z4uNbDuA,
87j14nON0RPB9DSkcWsF7g,My family and I love it here! Great pastries, sandwiches and coffee for my buck.,2012-06-23,10Sh3ck9wfUFH1z4uNbDuA,
ifHBH2gZS_feI6JlFbGFfQ,Buy 1 get 1 pizza free Tuesday,2012-05-22,10Sh3ck9wfUFH1z4uNbDuA,
WpI5MZC3XzlTpcUOKXzCbA,Stellar view of the strip,2012-04-14,10Sh3ck9wfUFH1z4uNbDuA,
LTpH7PllA7ruroTZRXnWqw,Awesome ham and cheese croissants and 8 for $1 donut holes!!! Yummy!!,2012-09-11,m4URogpJsH3TWGSgxgTTtg,
u3nwislXMKKwkpHAXAArbQ,Great service and good food!,2013-05-18,m4URogpJsH3TWGSgxgTTtg,
Wg91oE233AzNieNryRJYYg,Thumbs down!! Food was served cold, looked like they just microwaved our pasta to re-heat it. Service was slow, waitress was rude! We won't be going back to this location anytime soon!,2012-09-15,m4URogpJsH3TWGSgxgTTtg,
DbEszO3wk1xVmN3pCPob2g,Excellent service!!,2013-03-03,m4URogpJsH3TWGSgxgTTtg,
