post_id,comment,created_at,author_id
XZy1NLwYjrFjAgTlQXUSAw,Has coca-cola icee's,2012-08-07,rMvYP__I29iOkiMXojzRjg,
4T06t5az2dAz5y2UYEk5ow,My best experience yet at any yarn store ever!! Great personal assistance!!,2012-08-17,rMvYP__I29iOkiMXojzRjg,
QR-PXrZ4fD6IPxv9eXxzHg,So friendly. Great 3rd place community meeting place.,2012-08-17,rMvYP__I29iOkiMXojzRjg,
kOdUMpzZLGXIh0Y4MmiJeA,Great find! A must see!!,2012-08-15,rMvYP__I29iOkiMXojzRjg,
wl0QZqAzr1DelslQ02JGCQ,Loud bar with punk rock and other eclectic music.,2012-07-31,rMvYP__I29iOkiMXojzRjg,
ld-foUbIqtcYTihGZkGsTw,A must see. Professional. Gorgeous interior design. $15 nail salon, massage, hair cut!!,2012-08-16,rMvYP__I29iOkiMXojzRjg,
-KsER702IEQF7QOXANuAIg,Try the free Shoe Dog analysis! It takes about 15 min to give custom orthotic. Mention visiting website for discount. Friendly, helpful staff.,2012-09-14,rMvYP__I29iOkiMXojzRjg,
fDDL7yxkCs1qniw0PzVT1Q,Homemade pomade!,2012-08-03,rMvYP__I29iOkiMXojzRjg,
48MyCW_AGs722pUr-ULreA,Mmm--venti soy chai ""frappuccino"" (just sans coffee),2012-08-13,rMvYP__I29iOkiMXojzRjg,
o53S1Sjaz3Z6rGY1i0S3uQ,$24.99 for full service car wash and a free exterior wash in 2 weeks. Must try 15 minute shiatsu mechanical chair massage for $5 cash!! Excellent personal attention.,2012-09-17,rMvYP__I29iOkiMXojzRjg,
UywPvignjHoj8ipT7l2OFw,Pressed sandwich = another name for panini.,2012-08-17,rMvYP__I29iOkiMXojzRjg,
TMNMyBAk0Mq-2FQtiZ9Gxg,Check out the selections during the week before a 50% off day to make sure it's worth fighting the crowds. Go early!,2014-04-05,1pSUj5SuR4DGjSL5M6XTnQ,
N8LgKUVRt9LPoc0WT7hQKQ,Very friendly office staff. Enjoy the pool with a serene view.,2014-04-05,1pSUj5SuR4DGjSL5M6XTnQ,
9a3DrZvpYxVs3k_qwlCNSw,The Il Tagliere appetizer is quite possibly the best thing ever.,2014-05-10,1pSUj5SuR4DGjSL5M6XTnQ,
hhgieBXzNRJ_KyfmopZttA,Beautiful space and amazing music\/musicians.,2014-04-20,1pSUj5SuR4DGjSL5M6XTnQ,
BPRsP7xV5RkMSCh24BTPzQ,Looking for a low carb option? Get any club as a lettuce wrap ""unwich.,2014-04-21,1pSUj5SuR4DGjSL5M6XTnQ,
TMNMyBAk0Mq-2FQtiZ9Gxg,I like the discount days coz it costs less to buy more,2015-06-17,fR4hq0UlIpp4lDXKxmHhGw,
GtrrBtrfZgvqGF930JwYOg,It's advisable to make reservations on a weekend,2015-06-17,fR4hq0UlIpp4lDXKxmHhGw,
j6ZdcVVtqNjCQGi6KXYzOQ,I love this CVS, they are great. The staff is helpful and the pharmacy moves quick-,2014-06-22,f1GKjP4lj3kpfIchGNpMxQ,
coGEHGuUtnABP7KHgGlmRg,Good food, nice family owners.... music is a bit loud and obnoxious,2017-10-02,f1GKjP4lj3kpfIchGNpMxQ,
1VG6ktz18zp4U0sqATNRSg,Got an oil change from here, and had no issues. Would recommend to my friends.,2016-06-10,appdVB51Zsnz86Vj1UyFsA,
1VG6ktz18zp4U0sqATNRSg,Yikes, I went to get an estimate and I could not leave fast enough. Sheer clear.,2017-07-24,s-0ainD-1m-aYJeIkGMs9A,
EC1pufZs8M-3Vzv75nE-Vg,David is the best!,2012-12-08,Y99utbjTHKDgkS3eaFaMhw,
EC1pufZs8M-3Vzv75nE-Vg,The staff is always amazing!,2013-11-19,J9_sOcdoigFIhCzEYUe39g,
EC1pufZs8M-3Vzv75nE-Vg,Great service! Awesome massage! Very good location. Kayla is the best!,2014-03-12,Wcixm0RgT50NkNd0lbWbaA,
EC1pufZs8M-3Vzv75nE-Vg,Great experience. Monica is excellent!! I will be back again for sure.,2014-03-31,ENSY8xgSyObfBjQWHHiQ9A,
EC1pufZs8M-3Vzv75nE-Vg,Headed to another massage. Trevor always does a great job!,2014-04-07,mW94lnoS4ouAY4jNinm0Ww,
EC1pufZs8M-3Vzv75nE-Vg,Absolutely love this place.  So convenient!,2015-01-17,mW94lnoS4ouAY4jNinm0Ww,
EC1pufZs8M-3Vzv75nE-Vg,Great place to get massages! Been a member for a few years and the service is excellent.,2014-04-28,Ju52qzbADpR7EsS6xLUclg,
EC1pufZs8M-3Vzv75nE-Vg,Douse yourself with Lavender before your appointment to add your own low budget ""enhancement"". There is solid research that supports its' helpfulness with relaxation ;),2014-05-08,fcXrw4_9orsic-e0J1H09w,
EC1pufZs8M-3Vzv75nE-Vg,Love this location. Best ME I've been to in the valley,,2014-09-27,fcXrw4_9orsic-e0J1H09w,
EC1pufZs8M-3Vzv75nE-Vg,Great way to relax and unwind!  This location was very clean and excellent customer service!,2014-05-08,22HLw2-7zJhN5uXRtCHB1w,
EC1pufZs8M-3Vzv75nE-Vg, would recommend to any of my friends,2014-05-18,lITVlMPBrypOSdzQBmZgXQ,
EC1pufZs8M-3Vzv75nE-Vg,I've being going to this location for almost 3 years and seeing my therapist for almost 2 years. The staff is knowledgeable and  curtious.  I look forward to each and every one of my sessions.  Every other session, I add the deep muscle therapy and it is amazing.,2014-06-02,M9DI_jX8LwuErnWpEeTK4w,
EC1pufZs8M-3Vzv75nE-Vg,I love this place, the services are very affordable and the staff is great!,2014-07-06,HMFx6ZwxUl7P7XQ9Su1tpA,
q4eeqVYRrO--vFFr3pBuNw,Really...... how can you not have ice tea??,2017-04-24,HMFx6ZwxUl7P7XQ9Su1tpA,
EC1pufZs8M-3Vzv75nE-Vg,Love Destiny!!!   She listens very well,2014-07-15,p-89mArQBPbVFjgiAP8ElQ,
EC1pufZs8M-3Vzv75nE-Vg,ove this Massage Envy, the best one I've been to!,2014-07-15,Pmp91dKpZdL3gFkzYsJFhQ,
EC1pufZs8M-3Vzv75nE-Vg,They are super nice at the front desk I would definitely recommend them to anyone!,2014-08-18,Pmp91dKpZdL3gFkzYsJFhQ,
EC1pufZs8M-3Vzv75nE-Vg, see Michael for massages on a regular basis for deep tissue and he focuses on pain in my muscles - I would recommend him to someone who likes a brisk \/ deeper massage. I don't get massages for relaxation but to get stress and pain out and Michael does just that and is a great therapist.,2014-09-17,Pmp91dKpZdL3gFkzYsJFhQ,
EC1pufZs8M-3Vzv75nE-Vg,I just had my appointment with Anthony. He is amazing. I recommend him to anybody with joint pain. Can't wait to see him again next week!,2014-08-02,unqUocw0rWovfXegh8ruLg,
EC1pufZs8M-3Vzv75nE-Vg,I love this place. I've come every week since I signed up 5 weeks ago. I also like that have little tricks for getting extras. I would recommend the Chandler location to anybody!!,2014-08-16,unqUocw0rWovfXegh8ruLg,
EC1pufZs8M-3Vzv75nE-Vg,I always look forward to my visits. This location is great!!,2014-11-22,unqUocw0rWovfXegh8ruLg,
EC1pufZs8M-3Vzv75nE-Vg,Always great service! Love this place,2014-09-08,letIEj5MiIb_4ibh3L6VGw,
EC1pufZs8M-3Vzv75nE-Vg,Nice perks once you become a member!,2014-09-16,1rh3z6gJgklGKw-u_qy9TA,
EC1pufZs8M-3Vzv75nE-Vg,Perfect place to start you weekend off. Massage on Friday after work.,2014-09-19,W2wMBALiw10lC5VF5S8ptg,
wHn5jKZc3lt_Cu8uoBblgw,I love Miqui! She is the best therapist there. The front end staff isn't that great. I always check out before my massage so that I don't have to deal with them after.,2012-09-09,W2wMBALiw10lC5VF5S8ptg,
l6wN7UY9oqakkig0PH5i0g,Lady at station 4 did a great job!,2013-07-25,W2wMBALiw10lC5VF5S8ptg,
EC1pufZs8M-3Vzv75nE-Vg,Outstanding deep tissue massage!,2014-09-21,cg7piA-uLzBtqbDGIPYo9w,
EC1pufZs8M-3Vzv75nE-Vg,Great place, easy to work with, convenient.,2014-09-21,7gbNv3iOJqCFuP95ODiuUQ,
EC1pufZs8M-3Vzv75nE-Vg,This place is great best therapist is Destiny,2014-09-21,_Xs0gzQGWgJZIf89mL3oSg,
EC1pufZs8M-3Vzv75nE-Vg,Great massage! Everyone is so nice!,2014-09-25,7R8w-ofZu8yt6JAWCwD7iA,
EC1pufZs8M-3Vzv75nE-Vg,Everyone is very helpful and kind. I highly recommend this location!,2014-10-30,7R8w-ofZu8yt6JAWCwD7iA,
EC1pufZs8M-3Vzv75nE-Vg,This location is great! Very convenient and everyone is very helpful  and nice!,2015-02-24,7R8w-ofZu8yt6JAWCwD7iA,
EC1pufZs8M-3Vzv75nE-Vg,A great location with nice staff and the therapist are great!,2015-05-28,7R8w-ofZu8yt6JAWCwD7iA,
EC1pufZs8M-3Vzv75nE-Vg,Great location!! Very friendly and relaxing with great therapists.,2015-07-29,7R8w-ofZu8yt6JAWCwD7iA,
EC1pufZs8M-3Vzv75nE-Vg,I recommend Deanna. She was knowledgable and precise with her movements.,2014-10-06,3a6EVCF30PXEpDrVDumwiA,
EC1pufZs8M-3Vzv75nE-Vg,As always ... Greatest deep tissue massages ever!! Thanks, Nathan.,2014-10-16,1lI9mssiIicyJ2Swx2zYyg,
EC1pufZs8M-3Vzv75nE-Vg,Great massages and God people! :-) love Jenabelle.,2014-11-05,lz8putm-gB20bm1bWvkRqw,
EC1pufZs8M-3Vzv75nE-Vg,Still doing the free 30 minute upgrade with a Yelp review.,2014-11-14,N_-hQF5SeOmikXLPlGaXCA,
068SDTbi41-7CkR-r2guiA,Just got a 2015 Terrain. Friendly staff.,2015-05-01,N_-hQF5SeOmikXLPlGaXCA,
wAMCD8o8o-Pj7mGDpsJ_hQ,Worst dealership in the world.,2012-09-14,N_-hQF5SeOmikXLPlGaXCA,
2DUdvdQE8FOxCHHp59HHzw,Best lunch spot in Phoenix! Good prices and quality food.,2012-09-23,N_-hQF5SeOmikXLPlGaXCA,
64dfRmMmUsOdLnkBOtzp4w,Closing as of Saturday. Just called to make a reservation and they said it's their last week.,2015-01-27,N_-hQF5SeOmikXLPlGaXCA,
sAu9UJ5tvY6sc9Q_gcVV7Q,Great food. Love the chips and different salsas you get.,2014-05-24,N_-hQF5SeOmikXLPlGaXCA,
EC1pufZs8M-3Vzv75nE-Vg,Get there at least 10 min early to check in,2015-01-03,HAW7B1KKTjPFgOgJ-K6Syw,
t61eGISz7qMOxEe7o3vwEw,Enjoy !,2015-04-11,HAW7B1KKTjPFgOgJ-K6Syw,
EC1pufZs8M-3Vzv75nE-Vg,Nice relaxing time! Can't wait for my second massage in two weeks!,2015-01-04,anEFpJWlMNTGPSWriIm9Eg,
EC1pufZs8M-3Vzv75nE-Vg,Another great massage by Meg.,2015-02-01,IDlEoyjD4quOUdzQjighJg,
EC1pufZs8M-3Vzv75nE-Vg,I highly recommend this location. I always leave more relaxed than when I came in.,2015-03-28,XT3KsQIwYfT1YK9p9qjAaQ,
EC1pufZs8M-3Vzv75nE-Vg,Love this place and Jennifer is amazing!,2015-04-08,frImPZ_BxF5-bpAa3nO0Sw,
EC1pufZs8M-3Vzv75nE-Vg,Deanna was amazing!!! Highly recommend her for prenatal massage!,2015-04-14,kts9AGbVyzBzwFm1MA_goA,
EC1pufZs8M-3Vzv75nE-Vg,I love this location. David is the best. I walk out feeling like a new woman.,2015-05-16,F_Fqd1_WFTknCUtBPsCI1g,
EC1pufZs8M-3Vzv75nE-Vg,Can't beat the quality of this place!!,2015-05-22,lt6MMAshGTI9at15ej2qEw,
EC1pufZs8M-3Vzv75nE-Vg,Great! They cut my time a little short otherwise always great!,2015-06-13,3mody0T_qdJWiIDn2EYLRA,
kdpMYLkQjrSr6k-51zW28Q,Fabulous! They will get you going and are quick in the morning.,2015-06-30,3mody0T_qdJWiIDn2EYLRA,
EC1pufZs8M-3Vzv75nE-Vg,Just had my 90 min session, my 79 yoa mother had her 60 min session, fabulous!!!!,2015-07-03,TOnC48rm2ICOMkRNDFVnpg,
EC1pufZs8M-3Vzv75nE-Vg,Natalie was awesome.  She is a very good therapist and I will be requesting her again.,2015-07-19,TOnC48rm2ICOMkRNDFVnpg,
EC1pufZs8M-3Vzv75nE-Vg,This place is wonderful:) I love David & Jeff too!,2015-07-09,_aokA41P9LGkXbMJo7zajQ,
EC1pufZs8M-3Vzv75nE-Vg,I love it here! Ask for a deep tissue 90 Minute session! :),2015-08-06,_aokA41P9LGkXbMJo7zajQ,
EjklATg4aNBWINenUySCgQ,This place is Fabulous!*,2017-09-24,_aokA41P9LGkXbMJo7zajQ,
Zv71mk1Ysq56xHzY0MWzUQ,New! This place has the BEST chicken stuffed Chili Rellenos!!!,2017-08-02,_aokA41P9LGkXbMJo7zajQ,
EC1pufZs8M-3Vzv75nE-Vg,Everyone here is phenomenal every single time. Love this place! :),2015-07-21,DyXMwHdXzA0XC28ynXzGug,
EC1pufZs8M-3Vzv75nE-Vg,Trevor is absolutely phenomenal as well as every person I interact with at this specific location. Come here- you'll love it!,2015-08-24,DyXMwHdXzA0XC28ynXzGug,
ZA-gXg8sG42nlM5WUuHA1g,Everyone is super friendly, and the waxers are amazing.,2014-04-23,DyXMwHdXzA0XC28ynXzGug,
ZA-gXg8sG42nlM5WUuHA1g,Tori is fabulous!,2014-09-24,DyXMwHdXzA0XC28ynXzGug,
ZA-gXg8sG42nlM5WUuHA1g,Tori is fabulous! :),2014-09-24,DyXMwHdXzA0XC28ynXzGug,
EC1pufZs8M-3Vzv75nE-Vg,Best remedy for a job that has you sitting all day.,2015-07-22,Hs0PVDB31N7OoYJ792p3Pw,
EC1pufZs8M-3Vzv75nE-Vg,It's been too long since my last massage. Looking forward to today's session.,2015-07-27,ZF3lIxQKe81pqe1Hx3GTbQ,
XVS-zdj4Z6TihagZcZZ7pQ,Great food, great service except for the sumo sized waitress with a mouth.,2015-10-16,ZF3lIxQKe81pqe1Hx3GTbQ,
EC1pufZs8M-3Vzv75nE-Vg,Awesome massage! Lisa is the best!,2015-08-04,OrOCS70iMSsTep1sKZJq5g,
EC1pufZs8M-3Vzv75nE-Vg,Awesome massage! Lisa is the best! Can't be beat!,2015-09-01,OrOCS70iMSsTep1sKZJq5g,
EC1pufZs8M-3Vzv75nE-Vg,Frequently, a headache attacks for 4-5 days post workout. Medications don't always work, and I always wait too long to take them.  Darren has become my new headache annihilator.  He is my secret weapon to feeling great.,2015-09-10,m7k3IdKVDYLUMH0UR7lawg,
EC1pufZs8M-3Vzv75nE-Vg,Get atmosphere. Wonderful place to relax. The therapist are wonderful.,2015-09-24,tYOyOjmVl_yNMiHt1tVsNw,
EC1pufZs8M-3Vzv75nE-Vg,Best massage envy I've ever been too!!! Anthony is amazing!!!,2015-11-16,IIuz65t28DWF4wRLvthU0g,
EC1pufZs8M-3Vzv75nE-Vg,Great place. Friendly staff and the massages and facials are amazing.,2016-01-10,1CqT-M7LFuZ6F_LaMv9X6A,
EC1pufZs8M-3Vzv75nE-Vg,Anthony is amazing at what he does! I'm so happy I found him!!!,2017-06-28,q-A0fnJ6VFlKjWw46LVBgA,
5SJ5kFXDsPxQqgq1YzJPgA,Thank you for being rude.  I got my ring retipped at London Gold.,2016-06-10,OZ-zbDE1DhQOqYGUIw-ajw,
JoRw6o4ud6hkpX3IOo_l-Q,Bo cuon la nho is so yummy!!,2016-12-26,OZ-zbDE1DhQOqYGUIw-ajw,
3N9U549Zse8UP-MwKZAjAQ,Meatballs!!,2010-08-03,tOCLSlIVIWj3NLCXku81Jg,
-gSzbTfD08Amjqv-YvvoJA,Put ""trinas triumph"" on your receipt for 15% of bill to go to medical bills for cancer patient at our church.,2010-07-15,tOCLSlIVIWj3NLCXku81Jg,
YK7xPRulwlYuZ57ieTQIsg,Solid school!,2015-08-25,zfRcF3hjwJsETvtmVQNgYQ,
6oKZoCI_0ePyzfRqSFMBig,If you at celebrating a special occasion, let them know! Their online reservation system is great!,2014-04-25,AXrHUjZ-Or-9D3eKX81beQ,
WPUf-Eo6PHxDNqPygahiUA,We had a great time talking to the locals... Tomas has been coming here 40 years! Thanks for the drink buddy!! Best bartender in town - Rob!,2011-08-13,AXrHUjZ-Or-9D3eKX81beQ,
3I7xY7DjWearTz7d4TGdbw,Come for happy hour and order the nachos or pizza!,2013-05-10,AXrHUjZ-Or-9D3eKX81beQ,
nzV7HlERvD_v1DEfL_oiGQ,Yum!,2012-08-04,WPmTZK-7fA-KEVvoqiPkQA,
JFhfVTt_8xNjtwqSD-raIw,Perfectly cooked bacon.,2012-06-09,WPmTZK-7fA-KEVvoqiPkQA,
K-vBVV_RZX-BeyqOBWjsDg,Burger time!,2012-02-04,WPmTZK-7fA-KEVvoqiPkQA,
Qu9erGSYgH4ljIbJLzvzuA,The chicken salad on 12 grain is really good.,2012-03-14,WPmTZK-7fA-KEVvoqiPkQA,
Qu9erGSYgH4ljIbJLzvzuA,I love the mini potato salad side.,2012-01-20,WPmTZK-7fA-KEVvoqiPkQA,
4H1s6iC2U8g-ij_R5xxX4A,They accept expired ExtraBucks!,2012-01-23,WPmTZK-7fA-KEVvoqiPkQA,
Q3G58vv1ClvH4re9QBsVgQ,War Horse. Let the tears begin!,2012-01-16,WPmTZK-7fA-KEVvoqiPkQA,
PERCOYjFcIkwTaqOWz9G6w,It's Harp time!,2012-01-21,WPmTZK-7fA-KEVvoqiPkQA,
yIiply1esvaWxY36vdh3wA,Finally found that margarita!,2012-02-11,WPmTZK-7fA-KEVvoqiPkQA,
RH031_bmo80rTPvqr2FLyw,Wow, if you're going to bag my stuff (which I'd be happy to do myself), try to bag everything I paid for. Getting home & discovering you missed my ice cream was no bueno. :(,2014-10-25,WPmTZK-7fA-KEVvoqiPkQA,
1N0NhvtN1JmPlozjuY_QfQ,First time here since the remodel. I like it!  Great selection of Healthy Choice & Lean Cuisine meals.,2012-01-24,WPmTZK-7fA-KEVvoqiPkQA,
xx9hljOh-M5NYojRltqpBw,The employees used to be a lot more helpful. It's not like the store is ever busy.,2012-04-23,WPmTZK-7fA-KEVvoqiPkQA,
xx9hljOh-M5NYojRltqpBw,Good hummus & guacamole.,2012-05-01,WPmTZK-7fA-KEVvoqiPkQA,
-0KqNhmK40DTzwUPM_Ik9g,AZ Best Fest!,2012-02-11,WPmTZK-7fA-KEVvoqiPkQA,
lnOM8PJcdJ2QSI2jZJtyQA,Kale chips!!,2012-03-10,WPmTZK-7fA-KEVvoqiPkQA,
lnOM8PJcdJ2QSI2jZJtyQA,My Saturday morning ritual.  Love this place!,2012-04-07,WPmTZK-7fA-KEVvoqiPkQA,
lnOM8PJcdJ2QSI2jZJtyQA,Mmmm... Great ice cream today at Eat Me Gourmet.,2012-04-21,WPmTZK-7fA-KEVvoqiPkQA,
lnOM8PJcdJ2QSI2jZJtyQA,Yummy breakfast burrito.,2012-05-05,WPmTZK-7fA-KEVvoqiPkQA,
CR7bdhiXN7I7E2ExoRR_sA,$4.03\/gallon. Cha-ching!,2012-03-11,WPmTZK-7fA-KEVvoqiPkQA,
8BG2u8inkqzCb2tm6YlqDw,3:00 happy hour start and all the tables are full by 3:05,2012-02-03,J4cOqZUpPTohSUPCkkSvzw,
HM0sWlwg3ONJ6syMSh_9zw,First time here and I was a bit concerned by previous reviews. However, both the service and food were outstanding!,2013-04-24,J4cOqZUpPTohSUPCkkSvzw,
r8764MtYyt8JhxMvrfM_xQ,Very relaxed on a Sunday evening.,2012-04-01,J4cOqZUpPTohSUPCkkSvzw,
22LyWivLY_y_b3ohASfP2Q,Love the ribs and brisket here. Best in the Valley!,2013-10-14,J4cOqZUpPTohSUPCkkSvzw,
1cwYKUoOGbgnq-wRfO2PIQ,Will never eat food from this location again!!!,2016-12-02,DrqB5L6qyGas5e4CSPq4_w,
GlL5WJnCcnDzTAL22rvnOA,Is there still a restaurant here to eat brunch at?,2014-05-10,P5EsGbCL6yS5FoY-cdLjHQ,
-yao0H2pCzAZmG7iC3xJTQ,Excellent service,2017-12-07,P5EsGbCL6yS5FoY-cdLjHQ,
iBCMaNm_hv9IlCDa7AWPig,Good food, can be a little pricey but good.,2014-04-19,P5EsGbCL6yS5FoY-cdLjHQ,
jb7pFtM4J5Hu9tCaoGxnRQ,Delicious! And cute setting.,2012-11-24,P5EsGbCL6yS5FoY-cdLjHQ,
8M-fofsvdyflfUSooIK3vg,Love this place! The staff is really knowledgeable and friendly. Great high quality oils and vinegars.,2013-07-14,P5EsGbCL6yS5FoY-cdLjHQ,
E9IPxXY6pS2gTW2FBkAJmg,They don't have a happy hour. Place was dirty and full of flies.,2016-05-06,P5EsGbCL6yS5FoY-cdLjHQ,
1An9A7RVoiAvaJxvueaEsA,There isn't a happy hour or daily specials anymore. The service is awful and the drinks are good but overpriced. We use to like this place but it's really gone down.,2013-07-14,P5EsGbCL6yS5FoY-cdLjHQ,
zP4AIAtAXfI0YK8TJmIlRQ,This place is so good! Everything my friends and I had was awesome.,2015-02-15,P5EsGbCL6yS5FoY-cdLjHQ,
YauBkH-HEx148jC0pv4Hcg,Have the green chilis on everything,2013-10-22,vcMk7d6ZI6Tw-CRwuCejug,
PERCOYjFcIkwTaqOWz9G6w,BJ is the coolest bartender ever! This place is awesome!,2013-04-07,kCdVgUILk-bwL5FMqziEvw,
PERCOYjFcIkwTaqOWz9G6w,Wednesday nights have live acoustic music, half price wine, and half price flatbread. Yum!,2014-02-26,kCdVgUILk-bwL5FMqziEvw,
WhYXLCTGg9-3NWuD3l_JuA,Cool place,2016-05-24,kCdVgUILk-bwL5FMqziEvw,
g9W6_FSI-jk_1M3xM5jv-Q,Great coffee, convenient & fast, with the nicest staff around!!,2013-08-28,PGX9sAUp3LD7ZbaH7QuO_w,
iHp2K7dml2CHfhOzdo7wHw,Chicken cordon blue melt awesome!,2012-09-07,QZZStBqEL3Zz2iC2zm04bA,
oXlAdB56cB0wTDrSf57SdQ,Want to get in and out quickly?  Grab a self scanner and skip waiting in long lines to pay!,2015-07-05,QZZStBqEL3Zz2iC2zm04bA,
A26EdvXPLzDXWg0AYVAdAA,Cheddar Bay Biscuits Are Awesome!,2012-08-04,QZZStBqEL3Zz2iC2zm04bA,
dtQ_nIADFp7AP91H0ttAKA,Try ordering Animal Style.  Makes everything on the menu taste better!,2015-09-05,QZZStBqEL3Zz2iC2zm04bA,
wPgp3oddFUzpGrQc__HYhg,For breakfast the Moon Over My Hammy always awesome.  For lunch or dinner the Chicken Cordon Blue Melt always awesome! =),2012-07-23,QZZStBqEL3Zz2iC2zm04bA,
ZUyWD8Rs_JY_yzw-t6VTBg,Parking is not convenient so I always try to take the METRO to come here.,2015-09-05,QZZStBqEL3Zz2iC2zm04bA,
ZUyWD8Rs_JY_yzw-t6VTBg,For quick and convenient service purchase your tickets through the AMC Theaters App.  This location has the technology to allow you to put your tickets into your passbook on your iPhone and then just scan your phone to get in quickly! =),2015-09-05,QZZStBqEL3Zz2iC2zm04bA,
3CBLxydJU6CFRMGhu9b-sw,OK peeps, you must try the chicken parm entree and the chicken parm sandwich (sandwich not on menu, but ask).  I do not think you will be disappointed.  The marinara isn't sweet or acidic or spicy for this item, perfectly compliments the provolone cheese and perfectly cooked chicken breast. As a regular I have tried many many things on Kendra's menu...this my new fav and highly recommend...,2013-08-15,JE2-SsoGJXuJmJEWdbUGrA,
DkYS3arLOhA8si5uUEmHOw,Very good & very reasonably priced,2012-10-13,-KP02dt1RZr7FfSBVxKFdw,
wZukjLaf1V2dLRQap_Zriw,I have always and will always love Postino's, but I was super impressed with the high level of customer service we received from all the staff on this busy Saturday night. Now I just love Postino's even more. :),2013-10-12,-KP02dt1RZr7FfSBVxKFdw,
W9NUdpRX7gLXHLM2-NeKeA,Spank me roll!!,2010-08-23,PY208whRwlDI1vBoIdeKVw,
FyKefsWq62xeXpje0Flcig,The special appetizer today was grilled peaches wrapped in prosciutto.. All I have to say is WOW.,2012-08-22,PY208whRwlDI1vBoIdeKVw,
u6xb2aUAvX6i1WhsQWqgWg,Jar o drank and candied sweets,2010-09-05,PY208whRwlDI1vBoIdeKVw,
AOWP-Th_u8C3qLfOlaC0ng,Prepare to wait forever!,2013-08-24,23FWqXeJWJtDsVuCkQrpfg,
AnOb3EDRIwfVayPWddr78g,Southwest chicken pasta is bomb!,2014-03-06,23FWqXeJWJtDsVuCkQrpfg,
x7CKTMiFrfGA1yCpe8_xQQ,Delicious slices of pizza!,2014-03-27,23FWqXeJWJtDsVuCkQrpfg,
MM8n7SPaIuMlDGbUM5SZhA,Newly revamped with wait service and full on recliners in their Cinema Suites.,2011-10-27,T1q-4gXtDivFbGrBfW2K8w,
zkw-peCF6FDKuopAp8LBzw,Ask for West Ballard when getting your car serviced.,2015-04-24,T1q-4gXtDivFbGrBfW2K8w,
