post_id,comment,created_at,author_id
mD7zqv7Y3kvsa_p_MtTayg,I love there beers. rail slide is the bomb. Food I always great and service is friendly and attentive.  I like being able to enjoy local brews so close to home.,2013-12-14,FxPwfyqdumiL_ZYH_rb66Q,
mD7zqv7Y3kvsa_p_MtTayg,Beers are all amazing. Service is always very attentive and fast. Best hamburgers in Chandler. The stuffed green chile burger is a must and the best green chile burger outside of New Mexico!,2014-01-01,FxPwfyqdumiL_ZYH_rb66Q,
mD7zqv7Y3kvsa_p_MtTayg,Love the beer, love the food, love the service. Great place to chill on a Friday night,2017-09-29,FxPwfyqdumiL_ZYH_rb66Q,
XQfq4tmOHUSn2vvjNj-zJg,Good steaks and backed potatoes. Always busy on a Friday night so get there early.,2016-12-30,FxPwfyqdumiL_ZYH_rb66Q,
Ln9fVEDjGdxmynkws2jICg,Great sushi, cold beer, food food overall. One of my favorite places to eat in Chandler,2013-08-22,FxPwfyqdumiL_ZYH_rb66Q,
Ln9fVEDjGdxmynkws2jICg,Freshest sushi in Chandler.  Good service, great food.,2013-08-22,FxPwfyqdumiL_ZYH_rb66Q,
u6xb2aUAvX6i1WhsQWqgWg,Get there early .,2014-07-26,FxPwfyqdumiL_ZYH_rb66Q,
pB9ZZGJaApSw2PMcOTc8og,Great sushi great price! Happy hour was awesome,2013-03-27,FxPwfyqdumiL_ZYH_rb66Q,
TA57efJ1C0acoCx5mtLnJg,Well so far not so good,2013-04-17,FxPwfyqdumiL_ZYH_rb66Q,
KH9XgG2nt0G6bk8-NKkQQQ,My new favorite spot for sushi in AZ! Love this place!,2013-03-01,FxPwfyqdumiL_ZYH_rb66Q,
KH9XgG2nt0G6bk8-NKkQQQ,Come early to site at the conveyor belt,2016-06-03,FxPwfyqdumiL_ZYH_rb66Q,
d7ozMWbBwcFOkHM3zmktfA,Nothing special. Pretty generic overall.,2013-12-13,FxPwfyqdumiL_ZYH_rb66Q,
_OoQ31fIoy3dK96rP6vtFQ,Always a great place to eat.,2014-05-09,FxPwfyqdumiL_ZYH_rb66Q,
oa52t2Nfb7sOCqJE5M5hzg,Awesome sushi,2016-04-13,FxPwfyqdumiL_ZYH_rb66Q,
oa52t2Nfb7sOCqJE5M5hzg,Outstanding  sushi,2016-04-13,FxPwfyqdumiL_ZYH_rb66Q,
oa52t2Nfb7sOCqJE5M5hzg,Great sushi,2016-04-13,FxPwfyqdumiL_ZYH_rb66Q,
oa52t2Nfb7sOCqJE5M5hzg,Great food and drink. Awesome service too.,2016-04-13,FxPwfyqdumiL_ZYH_rb66Q,
oa52t2Nfb7sOCqJE5M5hzg,Get here early, enjoy the he sushi. Happy hour is awesome.,2016-04-13,FxPwfyqdumiL_ZYH_rb66Q,
oa52t2Nfb7sOCqJE5M5hzg,Very good sushi and food, love the beer selection. Love the teppan and sushi. Great place to chill with friends.,2016-04-13,FxPwfyqdumiL_ZYH_rb66Q,
oa52t2Nfb7sOCqJE5M5hzg,Great place to hang out with friends and eat Japanese food. Aw some beer and sushi selection.,2016-04-13,FxPwfyqdumiL_ZYH_rb66Q,
L8qHCpeeF2_5RN_5RJQyYg,This place was amazing! Since we moved here we have been looking for a local bar and grill that was good with no luck. The wings are indeed awesome (definitely order an extra side of sauce). I had the fajitas which were on point! My fiancé had the burger which was delicious. Definitely our new local spot!,2013-04-07,6p7HSDAzune8aV_4TuIrlQ,
L8qHCpeeF2_5RN_5RJQyYg,Eggwich. All day err day. Plus 15% off when you join the text club mentioned in the bathroom lol,2013-07-14,6XcNV9irN3rRsMLPLaZeZA,
L8qHCpeeF2_5RN_5RJQyYg,Great wings and good happy hour pricing.,2013-08-16,Mjn5BET_wqJjcAdfDs022A,
c7I_UpoNg7ZP8UClLhbSUQ,A friend of mine recommended this place.  Diner feel to it.  Large portions and prices are great.  Service was good and staff are friendly.  I will definitely be coming back.,2013-08-24,Mjn5BET_wqJjcAdfDs022A,
dNr7VKRti8dXWE-jzfVBtQ,Sit in the top patio,2014-03-09,Mjn5BET_wqJjcAdfDs022A,
L8qHCpeeF2_5RN_5RJQyYg,Simply great wings and beer in a casual come-as-you-are environment!,2013-10-23,X61CbjwRDWWPRkN61PIpyA,
L8qHCpeeF2_5RN_5RJQyYg,The food is always really great but the acoustics are terrible! Not a good place for a quiet romantic evening, but it's great for a sports night! Get the soft baked pretzels!,2014-06-27,NgavU49JWmusG2BjfqNdaw,
jRfQX8enRhWHf7V5zP5U8g,Lori makes really amazing coffee drinks!  I got the iced Nutella latte and holy wow!,2014-08-16,NgavU49JWmusG2BjfqNdaw,
QuybD_bJcAB2CHcpTfREYg,Get the Rock & Rye Faygo ""pop"" from Michigan!,2014-03-07,NgavU49JWmusG2BjfqNdaw,
Gz9SlLqxS6wnxPvgdOQNrA,Tasty Lemongrass Collins! Not too sweet, pleasant finish.,2014-06-21,NgavU49JWmusG2BjfqNdaw,
L8qHCpeeF2_5RN_5RJQyYg,If you order wings, you can ask for them SLOPPY to get extra yummy sauce!,2014-07-23,hJC6pL3iH7t6YS36eeddVw,
L8qHCpeeF2_5RN_5RJQyYg,Best wings. Can't go wrong with anything on the menu. And we love Julie.,2014-09-28,eBmHHjt4FLdXHoPyX-VjSQ,
L8qHCpeeF2_5RN_5RJQyYg,Everything is good,2016-11-14,eBmHHjt4FLdXHoPyX-VjSQ,
-Q8F0KbFIK3m3VeGXoCDEA,Delicious and authentic. The owner is in there handcrafting everything,2015-08-23,eBmHHjt4FLdXHoPyX-VjSQ,
HM0sWlwg3ONJ6syMSh_9zw,The best,2015-06-30,eBmHHjt4FLdXHoPyX-VjSQ,
L8qHCpeeF2_5RN_5RJQyYg,Best cheese curds, hands down.,2014-10-22,yRSdAPDOTSg8VTvzxpZV9Q,
L8qHCpeeF2_5RN_5RJQyYg,Great food, beer and sports tv!,2014-11-10,okuKIkcScbXCkOGnUEePDw,
L8qHCpeeF2_5RN_5RJQyYg,Turkey Carver - special today. Good stuff! Service, friendly as usual.,2015-10-21,h-ygP5fFhxcCoRqW0S6dWA,
L8qHCpeeF2_5RN_5RJQyYg,Worst manager ever!! We have been coming for over 10 years and wow!!,2016-03-02,9NXXDhexsynY6VXeGkWC3A,
dxvsOCvRPnHB6P3IN-KDuw,I can say that I have a little crazy in me. I am very particular with my food and it rarely comes out right. When it does the service usually suck. Tonight I found the best waitress (Tira) and she made everything great. I felt that that Alfredo had to much sauce and she noticed it so brought out bread and explained that she liked to dip hers. She also explained that the sauce is homemade. She did an amazing job and we had amazing food!!!,2014-06-03,9NXXDhexsynY6VXeGkWC3A,
dxvsOCvRPnHB6P3IN-KDuw,Great night see my tip!!,2014-06-03,9NXXDhexsynY6VXeGkWC3A,
Yk7fxB4-8MeFd6HkEF8wsA,Slowest Starbucks ever waited 20 minutes in the drive they line RIDICULOUS!!!!!!!,2014-05-06,9NXXDhexsynY6VXeGkWC3A,
L8qHCpeeF2_5RN_5RJQyYg,Great place! Somethings a bit loud inside but overall good food and good service.,2016-09-10,NqhqEdMm6zkQqMT4Qq9B3Q,
L8qHCpeeF2_5RN_5RJQyYg,Don't let them garnish your drinks unless you like dirty fingers.,2016-12-06,Oq5AS54hOCohVH9ddrBrIw,
L8qHCpeeF2_5RN_5RJQyYg,Great food and great service. Had a Groupon and all in all was a great night,2016-12-24,QIROZJF4poynfttYK1l8jg,
Z3QHUXXUq3ek9iJFe5BQew,I got sick with the flu and felt like death so my husband looked online and found IV revival. They gave us 10% off and Shelby was at our house within the hour. Didn't have to get out of bed or anything. I was very nauseous so she gave me something for that and I felt sooooo much better after. Was well worth the money and will have a client for life!,2017-04-23,QIROZJF4poynfttYK1l8jg,
L8qHCpeeF2_5RN_5RJQyYg,My go to place. Great staff and good food, they never disappoint.,2017-03-30,B3MGH23Egw1MJp45AR-1Sg,
L8qHCpeeF2_5RN_5RJQyYg,Food was good, bartender was very nice,2017-05-04,pIJqqdVE3lvnh_aNtNWB0w,
8zN3nV0zbtE377_XhlvabA,Love this place, bartenders are always on. You all rock,2017-05-04,pIJqqdVE3lvnh_aNtNWB0w,
DEr6oxw1bWb6vCCr9DSl1g,Very cool place, people are very nice. I will be back,2017-06-02,pIJqqdVE3lvnh_aNtNWB0w,
L8qHCpeeF2_5RN_5RJQyYg,Grateful food. The ceasar salad is great. Atmosphere is.wondeful.,2017-07-29,wrxSaV_51do65c6sTk2y4g,
L8qHCpeeF2_5RN_5RJQyYg,Food and service have always been good!,2017-08-15,oPwy_Y9MpUSprWBOHdbZ2w,
L8qHCpeeF2_5RN_5RJQyYg,There is just not one single thing on the Menu that isn't Delicious.,2017-10-14,2Dw8pN49gh09jXSJXepjbQ,
-e60sMCKAqEUT_GSCS_3aw,Best thin crust in the East Valley!,2014-02-23,2Dw8pN49gh09jXSJXepjbQ,
L8qHCpeeF2_5RN_5RJQyYg,Wing surcharge, give me a break. Please, guys, don't pay 15 dollars for a dozen wings. It's not worth it.,2017-11-27,Of-8NG_jo2beWr4KSXmwvw,
Oru-7iYqwcG47f3EM-RduQ,Ice was not shaved in the store. It was packaged in the freezer and scooped out. Door says cards are accepted and they have a card machine, but we were told only cash was accepted. I'm just guessing it was like this because this location just recently opened and they aren't fully set up.,2017-06-11,Of-8NG_jo2beWr4KSXmwvw,
wZukjLaf1V2dLRQap_Zriw,Love this place!!!! But the wait is always so long!,2014-03-30,Ed6O0doyqf3JjdzYGkGTDQ,
8jRZjO4NSY4RF5AU6b5WEw,Nice clean store with a great selection of food and beverages.,2017-06-04,VPkirmzgatluoAl0pzXaRw,
kte_C6TPoGNElWRbQN9znw,The docs and staff here are wonderful.,2017-08-30,MR_nP6V4CKbMV8-Xg2s6bA,
ha_mea2KXpVgHwxD0RDLGQ,Do try the crispy pork skins!,2016-07-25,MR_nP6V4CKbMV8-Xg2s6bA,
EhplcymNbSX5TvPgGilL7Q,Ask to try the octopus.,2017-04-26,MR_nP6V4CKbMV8-Xg2s6bA,
FW7uAWuXX7YNMHDJyotsgQ,Super friendly fast service,2013-01-18,s9efp5aoROS3nKOlOY5qZg,
FW7uAWuXX7YNMHDJyotsgQ,Such a great location! Newly remodeled! Management and staff are great!,2016-08-06,1UjsY41YTLfIpG0M3Ighsw,
EhmRgAK4zRy07wnalWAVOg,Love! Love! Love! The Cuban iced coffee was amazing and everyone there was so nice,2016-07-15,1UjsY41YTLfIpG0M3Ighsw,
FW7uAWuXX7YNMHDJyotsgQ,Service was very friendly and professional. Kids had lots of fun.,2017-07-29,VTz0Z6EPPma7tEoZP1AlpQ,
1jr0NMt19m4DwoYW4YhQ2A,Clean store and they have a Starbucks,2013-08-03,VC08sCbP8AXjUhwl5VNhHQ,
hia-4btswHjr2fiZlUBZLA,The staff here is rude,2013-08-15,VC08sCbP8AXjUhwl5VNhHQ,
Kj8rXSpMQlFOP2iWN0fXYA,Check in for 20% off. Great salsa!,2013-08-03,VC08sCbP8AXjUhwl5VNhHQ,
mwteIVYDMKxe1Z7QQixz3Q,A lot of times there is a wait, but the service provided makes up for it.,2016-11-23,VC08sCbP8AXjUhwl5VNhHQ,
1jr0NMt19m4DwoYW4YhQ2A,Great store,2013-10-01,gTyYAA_kMok-YrNDKbZwMg,
1jr0NMt19m4DwoYW4YhQ2A,Usually can find what im looking for here.,2013-10-02,gTyYAA_kMok-YrNDKbZwMg,
1jr0NMt19m4DwoYW4YhQ2A,Great stuff and great peiple work here.,2013-10-19,gTyYAA_kMok-YrNDKbZwMg,
A6upLxml9nNaVT_V3oIUkg,Great chicken,2013-09-20,gTyYAA_kMok-YrNDKbZwMg,
lZUCbZkCpS6bvgcxAuYS5Q,Great double stacks,2013-09-23,gTyYAA_kMok-YrNDKbZwMg,
WU6mFeLp8PASoA9jdHoEIg,Great store,2013-09-21,gTyYAA_kMok-YrNDKbZwMg,
EwldVuxL-KJaIxxi2FApNw,Arby sauce,2013-10-05,gTyYAA_kMok-YrNDKbZwMg,
Zju9aNvftYAJULT3LGsZzA,Service is very good. I usually get the jumbo jack which is awesome.,2014-05-31,gTyYAA_kMok-YrNDKbZwMg,
xD4rcgDRH6dVtAa8iPevlg,Great place to run in and get what u want,2013-09-24,gTyYAA_kMok-YrNDKbZwMg,
xD4rcgDRH6dVtAa8iPevlg,Great service,2013-10-07,gTyYAA_kMok-YrNDKbZwMg,
xD4rcgDRH6dVtAa8iPevlg,Awesome store and they usually have everything I want.,2013-10-11,gTyYAA_kMok-YrNDKbZwMg,
xD4rcgDRH6dVtAa8iPevlg,Awesome store and they usually have everything I want.,2013-10-21,gTyYAA_kMok-YrNDKbZwMg,
xhrHNTlcOadsoBV7d22wwQ,Great place to use the water machine,2013-05-12,gTyYAA_kMok-YrNDKbZwMg,
xhrHNTlcOadsoBV7d22wwQ,Lets see how about polar pop,2013-09-23,gTyYAA_kMok-YrNDKbZwMg,
Wq_BQBy777zuCtm6KyDEyw,Great chicken,2013-09-20,gTyYAA_kMok-YrNDKbZwMg,
Wq_BQBy777zuCtm6KyDEyw,Chicken is so good,2013-10-02,gTyYAA_kMok-YrNDKbZwMg,
5sUp6kl5qyRnA_0pRRAyqQ,Yummy grand slam,2013-09-21,gTyYAA_kMok-YrNDKbZwMg,
1jr0NMt19m4DwoYW4YhQ2A,always clean , team members always friendly , easy to find what you need,2017-05-10,W2lEjwsnCqm3SmjleJ0xlw,
F2-BtwaEuYO2kant2cPffg,always a good experience whenever i go to this location,2017-10-17,W2lEjwsnCqm3SmjleJ0xlw,
cXgXRqB40CGHEMKQgxLDTg,subway style build your own pizza amazing food,2014-06-17,W2lEjwsnCqm3SmjleJ0xlw,
4XDWHIN46wzg8MXpo8PvQA,Delicious food fast service good prices!,2015-01-02,sZmJ0dCRqKNo9E-Z8J9R2w,
4XDWHIN46wzg8MXpo8PvQA,Great pizza great prices and service,2015-05-06,sZmJ0dCRqKNo9E-Z8J9R2w,
4XDWHIN46wzg8MXpo8PvQA,Great pizza great prices and service always good service great food,2015-06-02,sZmJ0dCRqKNo9E-Z8J9R2w,
SxelcKtJlN6X2Vlak0wXHw,The food was fantastic and the price was great!,2016-04-02,sZmJ0dCRqKNo9E-Z8J9R2w,
IPKc85O4RdV3dC8Smff_SQ,Fresh food! Great service and clean shop! Sandwiches are amazing!,2015-06-16,sZmJ0dCRqKNo9E-Z8J9R2w,
rbYh1ue3YpdOt1GIUs2YBg,The best street tacos you can Imagine! Absolutely delicious and a great price,2017-02-10,sZmJ0dCRqKNo9E-Z8J9R2w,
jzgSJ7pdn-qIjgBSDT8A-g,This bar rules. The OR is where the pards rage and the lamb chops get slayed.,2014-03-03,qY417wkYnIWPg7k36QftRg,
jzgSJ7pdn-qIjgBSDT8A-g,If its your first time at this fine establishment. Order a ""Tidal Wave"" it's free for first timers.,2014-03-03,qY417wkYnIWPg7k36QftRg,
jzgSJ7pdn-qIjgBSDT8A-g,If by dive bar you mean ""shit hole"" then yes this is a dive bar.,2014-05-23,hAefObBtRCEeqLHx4TSAgQ,
jzgSJ7pdn-qIjgBSDT8A-g,Another night good night for darts,2016-03-31,vwnsKfQ_HDzu_714iBvICQ,
F2-BtwaEuYO2kant2cPffg,They take competitors coupons up to 5 dollars off a wash,2013-11-18,vwnsKfQ_HDzu_714iBvICQ,
rNzfJ3rm6gqUnb0I_YfPcQ,Love that folks are greeted personably. Family feel as people read the paper and are welcome to refill their own coffee cups! The doughnuts and coffee are delightful and the sandwiches, too!,2014-03-21,enfwNT6G9VhauFJBtJWguA,
5qsjQ2FiMrtXGTmkhCWalw,Shop local! Costumes! Gags! Props! Wigs! Love it!,2014-03-01,enfwNT6G9VhauFJBtJWguA,
_c3ixq9jYKxhLUB0czi0ug,Super veggie burger! Great condiments! Choices for buns and cheese! Yum,2015-01-03,enfwNT6G9VhauFJBtJWguA,
nsEO3MRzYLKfgtID7gvArw,At one time we lived coming here. Happy hour prices weren't honored for the appetizer and the drink was charged at a price higher than listed. Bummer. They used to be excellent.,2015-02-20,enfwNT6G9VhauFJBtJWguA,
nm9aJr7qQadbkTP6lnXB1Q,They are open for early World Cup game!,2014-06-26,enfwNT6G9VhauFJBtJWguA,
nm9aJr7qQadbkTP6lnXB1Q,Come here with groups, family, kids, or to work!,2015-03-19,enfwNT6G9VhauFJBtJWguA,
nm9aJr7qQadbkTP6lnXB1Q,Love it!,2015-03-21,enfwNT6G9VhauFJBtJWguA,
nm9aJr7qQadbkTP6lnXB1Q,Come with friends or family!,2015-03-26,enfwNT6G9VhauFJBtJWguA,
jUdUVwuA0wr2vus-F9qyTw,I would love to find an independent, funky-cool place to write. This had hopes. Sad. Maybe I'll try again another day.,2014-11-08,enfwNT6G9VhauFJBtJWguA,
vF7uhHELpV2mDo9VkDNosg,Serving staff and owners are awesome! Food rocks',2015-01-18,enfwNT6G9VhauFJBtJWguA,
ysjsxvENIrvpgJ-daKL3Xw,The staff is friendly!,2015-04-18,enfwNT6G9VhauFJBtJWguA,
rNzfJ3rm6gqUnb0I_YfPcQ,Super delicious!,2014-04-04,gFN39LRt6vUHoRCeT7ud7g,
bKbYRUZKDYonSPOjzchJJg,Yummy food! Was a little confused reading the entree names but only because I've never seen so many meat replacements! But you can make everything vegan:),2014-08-06,gFN39LRt6vUHoRCeT7ud7g,
rNzfJ3rm6gqUnb0I_YfPcQ,Good donuts, good prices, they take cards, great place!,2014-05-05,iLd-EVctHCWevI-H7xpNbQ,
BWgXFbRqrPKci7C1__6BXg,Teriyaki chicken bowl with brown rice and all white meat is delicious!,2011-05-13,6PjkDSUjD75l7AvglOWLxg,
BWgXFbRqrPKci7C1__6BXg,A great place to stop for a quick bite.,2011-11-04,6PjkDSUjD75l7AvglOWLxg,
BWgXFbRqrPKci7C1__6BXg,Favorite spot for teriyaki chicken rice bowl. We drive out of our way to have. Nice staff and recently updated bathroom! Two thumbs up!,2014-07-12,6PjkDSUjD75l7AvglOWLxg,
BWgXFbRqrPKci7C1__6BXg,pdated bathroom is nice!,2014-08-02,6PjkDSUjD75l7AvglOWLxg,
dQQ8Qb0K5U97qkcLCZkkWQ,Kobe Burgers are amazing!,2014-06-21,6PjkDSUjD75l7AvglOWLxg,
NpFtNc51LaZr8Y5_o2wRaw,The rolls and sweet butter are impossible to pass up! Yum!,2011-11-13,6PjkDSUjD75l7AvglOWLxg,
50NTSGbZ3pN5643_K1IReA,The cheese crisp is a great start to the meal! Yum!,2011-05-21,6PjkDSUjD75l7AvglOWLxg,
TIMCeRsXpIPAy4qPWjuzqA,Great Pizza and friendly staff!,2013-06-13,6PjkDSUjD75l7AvglOWLxg,
eE7SOhaiWk9GskUxp1O2jQ,Prepare to wait and wait...  I'm happy we finally got served but it was long!,2011-11-04,6PjkDSUjD75l7AvglOWLxg,
BWgXFbRqrPKci7C1__6BXg,Great food,2011-09-19,I-4iwDrb5NWIP5kvdhRehA,
BWgXFbRqrPKci7C1__6BXg,Mmmm great food,2011-10-17,I-4iwDrb5NWIP5kvdhRehA,
BWgXFbRqrPKci7C1__6BXg,Mmmmm,2012-05-24,I-4iwDrb5NWIP5kvdhRehA,
WR18M4vP4g1jXfNsd9lYjQ,Staycation time,2012-05-25,I-4iwDrb5NWIP5kvdhRehA,
eFKDQ4HDxQ7z7KJj-FGoxA,Leadership west day,2011-11-03,I-4iwDrb5NWIP5kvdhRehA,
yA6dKNm_zl1ucZCnwW8ZCg,Food was great,2012-04-06,I-4iwDrb5NWIP5kvdhRehA,
WGh0GmMO000UZwdZ8kKdxg,Good service,2011-06-18,I-4iwDrb5NWIP5kvdhRehA,
0URIvKxCNT-AVgtdYFAX8w,Mmmm smells great,2011-06-21,I-4iwDrb5NWIP5kvdhRehA,
thBWpIcP6vclsHS6GfI1dw,Cool hotel old school my to far from everything rooms are neat,2015-07-26,I-4iwDrb5NWIP5kvdhRehA,
IzcL0KZPKqMbjoIaCmClog,Showing Sara how shooting in the USA is,2012-03-18,I-4iwDrb5NWIP5kvdhRehA,
PF5rHGGZ93i7UJP9Fsvgmg,Drinking my sorrows of the soccer loss .:shamrock shake:.,2012-03-13,I-4iwDrb5NWIP5kvdhRehA,
_yhcTfK0akq9IugCFT388Q,Winning,2011-11-22,I-4iwDrb5NWIP5kvdhRehA,
_yhcTfK0akq9IugCFT388Q,Winning,2012-01-31,I-4iwDrb5NWIP5kvdhRehA,
_yhcTfK0akq9IugCFT388Q,With the flu let's see how this goes,2011-11-01,I-4iwDrb5NWIP5kvdhRehA,
m033cgabLMDyB6r-5RGQPg,Mmmm unhealthy,2011-10-16,I-4iwDrb5NWIP5kvdhRehA,
idVScFm7ER-RWwiitSlDRQ,Presenting our new charity website www.chamberforgood.com if you are local and know of some charities please have them sign up it is free and all the money and items will go 100 percent to the charity,2012-05-30,I-4iwDrb5NWIP5kvdhRehA,
kE3ECEjxFyPiFR_paQEJ6A,Workin,2011-10-18,I-4iwDrb5NWIP5kvdhRehA,
DvxGK4R1_0LR9837DCOZXg,Good food,2011-11-17,I-4iwDrb5NWIP5kvdhRehA,
bjwzcwoddutV2aAEImhFxA,Harder work,2011-10-17,I-4iwDrb5NWIP5kvdhRehA,
bjwzcwoddutV2aAEImhFxA,Ehh I'm fat,2012-01-04,I-4iwDrb5NWIP5kvdhRehA,
bjwzcwoddutV2aAEImhFxA,Old friend,2012-02-17,I-4iwDrb5NWIP5kvdhRehA,
rxjHvIvV_BlzKa8ftRUpGA,Way over rated,2012-03-07,I-4iwDrb5NWIP5kvdhRehA,
UNrevXmVx__0gVKOAK4GtA,Amazing,2011-10-21,I-4iwDrb5NWIP5kvdhRehA,
QU1NEOr20eiPxuOVtBcURw,Why do I hate this place so much?,2012-07-30,I-4iwDrb5NWIP5kvdhRehA,
9NaZIhfRPkxRJn1eA9zrTA,Food was ok burgers seemed to come from frozen burgers,2016-02-08,I-4iwDrb5NWIP5kvdhRehA,
BWgXFbRqrPKci7C1__6BXg,Number B with green onions!,2012-04-06,jW37YOkSmBUc4NSf9WF4Ng,
BWgXFbRqrPKci7C1__6BXg,This mom and pop continues to be an excellent lunch or quick dinner.,2015-11-10,jW37YOkSmBUc4NSf9WF4Ng,
PsTzoIERiCjq6QHrOnk2Lg,Sweet mixology class on scotch, whiskey, rye, Tenesee whiskey.,2014-07-19,jW37YOkSmBUc4NSf9WF4Ng,
oZcbn7ENit23xbCsyu9xbA,This place rocks!,2012-07-27,jW37YOkSmBUc4NSf9WF4Ng,
mD7zqv7Y3kvsa_p_MtTayg,Canzilla!!!,2015-07-10,jW37YOkSmBUc4NSf9WF4Ng,
nCAqeub9ERwzSoQwGzr1QQ,Nobody monitors lines and theater staff has no problem if you ignore the queue and just hang by the theater door.,2012-11-10,jW37YOkSmBUc4NSf9WF4Ng,
GJ_bXUPv672YwNg4TneJog,We came here for lunch and loved it. Yelp had three stars but our experience was five. We had the guacamole (awesome!) carnitas and mole tacos. They also have a duck toungue taco called silencio. I laughed. I had a flight of tequila and enjoyed the sangrita, but the signature margarita with it's salt air was far better. Had a little kick, but it was awesome. At lunch on a Tuestday the service was quick and our server, Rich, was awesome.,2013-06-11,jW37YOkSmBUc4NSf9WF4Ng,
cdPnRYnfKrbeEUAoSJONtw,Went at 6:30 on a Wednesday night with 30 minutes left for happy hour. The carnita street tacos were our favorite and the guacamole was also very good. The house margarita was also very good. Service was quick and friendly with a reminder just before 7 that happy hour was closing and, ""would we like anything else?""  Happy hour is a win here.,2013-07-10,jW37YOkSmBUc4NSf9WF4Ng,
YJ8ljUhLsz6CtT_2ORNFmg,Loved it. The pub chips with onion dip was fantastic as was the cheese dip with pretzel bread. My wife and I split the fish and chips and it was still more food than we could finish. Oh and the fish was battered crispy and melt in your mouth inside. Our server, Ali, was pleasant and knowledgable. He checked often and the service was fantastic all around,2013-06-09,jW37YOkSmBUc4NSf9WF4Ng,
