post_id,comment,created_at,author_id
K8M3OeFCcAnxuxtTc0BQrQ,Service was so nice. Love the shakes. Returning customer.,2015-11-15,4Gzv_B96ssWG6OO5V5Bwtg,
yAWSOUNFcfobOT_FRg_7Gg,More food than you can eat!,2013-02-23,B4UWSQZbWudo5ddsoEqwiQ,
yAWSOUNFcfobOT_FRg_7Gg,Great!!,2013-08-24,mOZXeg4rzQNpUcqUknxYbg,
hlzDnbp7H7KPTefI1uwhjA,Great selection, of loose teas and tea related items. Frank was very helpful and knowledgable about the products. Thanks frank,2013-08-25,mOZXeg4rzQNpUcqUknxYbg,
3qrfY-XCUKVyrO5T6GskqA,Not what I expected, but happy surprise they have noodles from everywhere! Italian noodles, Japanese noodles, and Vietnamese noodles! Oh my,2013-09-13,mOZXeg4rzQNpUcqUknxYbg,
yAWSOUNFcfobOT_FRg_7Gg,Don't lick the pot!,2014-07-19,-oXDcmYT7V0lTqG8z3FJmw,
RxNPIAim-2fIw43IilR62g,My theater of choice. Always good shows to chose from and an IMAX screen!,2014-06-07,-oXDcmYT7V0lTqG8z3FJmw,
yAWSOUNFcfobOT_FRg_7Gg,Never again! Horrible service!! Very expensive,2017-09-30,bBOwD-Uwj08hqAeruLETsg,
yAWSOUNFcfobOT_FRg_7Gg,Love this place! Awesome staff and great food!,2017-10-27,zmko2eWVuFQ0UAApDqhCnw,
d2ZQRjuizstCTnicysmpMQ,Yum,2011-09-21,wbhiDod3C1aN7xF_GjL5Vw,
7xHbnGo4MXFkBm6gYSu_xg,Salad will serve 4. Tasty pie! Would return,2011-12-02,wbhiDod3C1aN7xF_GjL5Vw,
kGDzJFasIHxrH0EAa_oSWQ,Since its new, theres no wait! Good food and decent beer selection,2012-04-25,wbhiDod3C1aN7xF_GjL5Vw,
2xQexEwq1WQoNeSTyrUTEw,Eww. I have so much bad experience here I just say eww.  If you want to have a good and clean sonic experience go to the Bridgeville location.,2014-11-24,6RHfgRlvHNvWpv9F3t8Ycw,
A7PtzjX_4h10E7EMMNXn2A,shouldn't take you more than 45-50 minutes to see the museum in it's entirety. The current price of admission is only $7.00 per adult or $3.50 for students\/children.,2015-08-10,dtNxBCxtp_8HuJY_eoU7EQ,
zGWHKfEWI98YuFhIJO9Ctw,Fast service. Best to check pay by Credit card when traveling abroad.,2011-12-31,dtNxBCxtp_8HuJY_eoU7EQ,
Mh7C6p0KsuZLCB0vjrPgbQ,The Gyro was tasty and onion rings were yum yum delicious.,2016-04-15,jyzkcwKpkP-HxeixvQspmw,
hLrrgQwn-K-IPI8g2etAoQ,Bears v Ranens arp arp,2013-11-17,jyzkcwKpkP-HxeixvQspmw,
D-2t7fHQu6hNLjjfRHSZaA,Arp arp,2015-07-31,jyzkcwKpkP-HxeixvQspmw,
qxlZ-hy9MIses8t65uDkkA,The pool is money in the bank...,2017-03-08,jyzkcwKpkP-HxeixvQspmw,
Mh7C6p0KsuZLCB0vjrPgbQ,Amazing spinach pie. So glad I stopped. Dean treats you like family!!!!,2016-08-24,8Nf4YpjExl3VgHtPv3OfGg,
CNs_8drkTel1FD64Q4UTyg,I really think they need to let you use their gift cards... more than one per transaction. For some of this it is a gift and a treat we normally can't afford but we are going to add on a service and spend money anyway. I won't go specially for this reason and it sucks I have 2 Xmas presents burning a hole in my pocket. Sad. Redo your elitist policies. Not just Fox Chapel rich people want to go here.,2017-01-28,8Nf4YpjExl3VgHtPv3OfGg,
Mh7C6p0KsuZLCB0vjrPgbQ,Love this place.  Great family good sandwiches.,2017-01-30,kNMtMMIKtiyx1eBnizH3cQ,
otYQC14mx2XGcPKyVuvyMA,Salad bar yummy! Service was great too. Great dinner for less than 30 bucks for two.,2016-07-10,kNMtMMIKtiyx1eBnizH3cQ,
afdthOntL8hfhomIFX-NWg,Good food, flavor , portions and price.  Speedy delivery.  No complaints.,2016-05-04,kNMtMMIKtiyx1eBnizH3cQ,
dMnAXZ3XPMNgAQ9BwXCFBA,Expensive, small portions, not even tasty.  No THANKS.,2017-01-31,kNMtMMIKtiyx1eBnizH3cQ,
Mh7C6p0KsuZLCB0vjrPgbQ,Wtf, listed open till 2am on Google but kitchen closed when we got there at 9.,2017-10-19,77xOR_Zcm2hHgFTkugwlug,
-fTO9qRo70bblJmbNxOnag,Came here while in Pittsburgh for work. Got the Pazzo Cheesesteak , very good,2013-11-27,NrB-FK6EXrnTWWQPDXd7vg,
-fTO9qRo70bblJmbNxOnag,Cash only, so stop by the Modern Cafe for the nearest ATM. You can also BYOB.,2013-12-21,H2CnaTwUSlFm5I-cs4OJOA,
-fTO9qRo70bblJmbNxOnag,Awesome pizza all around! A+ No delivery, cash only.,2014-11-22,HmoK9VkefuHi7F7zgXwEwQ,
AHK7ECeiUzPm5lvll8osnQ,Worst company in Pittsburgh. STAY AWAY!!!,2015-01-19,HmoK9VkefuHi7F7zgXwEwQ,
DiSARzaWBeNyB4oU047TcA,Absolute terrible service! Takes forever. Cooks smoke and don't wash hands.,2013-02-02,HmoK9VkefuHi7F7zgXwEwQ,
ttgfifuRK6svfWcXoGG-mQ,Please get the original steak back!,2013-09-29,HmoK9VkefuHi7F7zgXwEwQ,
-fTO9qRo70bblJmbNxOnag,Call ahead even if you are sitting down. The pizza is BOMB but they make it fresh so it takes forever. Just order when you hop in the car,2017-02-13,7egJWchyH4j8DqcwKq2y3w,
-fTO9qRo70bblJmbNxOnag,Delicious slices, great prices, nice people!,2010-08-23,j-ZIMCFXAa0DEZZIjsl1Bg,
v3BLVPLRo2Egeak29B9lug,Everything is delicious! Don't be afraid to try anything.,2012-02-08,j-ZIMCFXAa0DEZZIjsl1Bg,
FnZZzxaiW3j78AlAJ4OnFg,Only open for breakfast and lunch,2016-12-09,fM937MTlDlJVfTyByJIEFQ,
FnZZzxaiW3j78AlAJ4OnFg,excellent brunch place on the north side. strong recommend,2017-04-22,ko8AeDif62DP3Ki4HRIizw,
FnZZzxaiW3j78AlAJ4OnFg,Great food. Great service. Fast. Very reasonable prices.,2017-07-24,aPoB1ppZlxQ4baLtA5C5ug,
FnZZzxaiW3j78AlAJ4OnFg,Great food. Great service. Fast. Very reasonable prices. Will return!,2017-07-31,aPoB1ppZlxQ4baLtA5C5ug,
P7tnvgfHFCretdRxIEwbPw,Personal service, quick, clean & DELICIOUS coffee!,2017-07-31,aPoB1ppZlxQ4baLtA5C5ug,
pklva9BUEvq3jtPL8Y8KDQ,Always a good time. They have really fixed up the aviary so if you haven't been there in a long time stop in.,2012-05-14,Lb4X7dNCbRDI4W9WEC5UTQ,
qIPQBPurlqbi07MmJ1kXTg,Food is good, menu is adventurous , service was slow,2013-03-02,Lb4X7dNCbRDI4W9WEC5UTQ,
CaETzvd1cA5mYaCReGAHjA,Delicious food, good service and no line. Perfect way to start the night. Best burger I have had in quite some time.,2012-05-12,Lb4X7dNCbRDI4W9WEC5UTQ,
DV7gciTtuHL0br6m2GfdqA,Blue trail is very nice,2012-04-08,Lb4X7dNCbRDI4W9WEC5UTQ,
vgFZrMMs2X22aCmxt8LWSA,Great outdoor venue,2012-07-23,Lb4X7dNCbRDI4W9WEC5UTQ,
mNAfMA0jhJmOXI4AMaNy0Q,Great wings and the pens on every tv,2012-04-11,Lb4X7dNCbRDI4W9WEC5UTQ,
nXlKHnArL3_vugmnytsEYQ,This place is great. A sandwich shop and butcher shop all in one. Had the prosciutto and cheddar sandwich which was delicious. Worth going out of your way for,2012-08-14,Lb4X7dNCbRDI4W9WEC5UTQ,
VGxJbglGlx-a7Gdc55Q6jQ,Excellent food at a good price. Had the hibachi with sushi appetizer. Both were great. We will be back,2012-07-25,Lb4X7dNCbRDI4W9WEC5UTQ,
wdwODzBChLIh_u8V8CPpyA,Get anything on the menu, it's all good,2013-01-20,Lb4X7dNCbRDI4W9WEC5UTQ,
pklva9BUEvq3jtPL8Y8KDQ,Beautiful collection!,2012-06-21,aqVjpSqMEVAb9b9tPID47g,
wNXw53wmePcf_V3rF18LUg,Hearty Paesana fettuccini is legit.,2013-05-15,aqVjpSqMEVAb9b9tPID47g,
pklva9BUEvq3jtPL8Y8KDQ,Open on Mondays!,2014-03-31,goySBsZ3QJfSaElPIDIzLw,
2M8HhQRsKqETmxo8YhtVGQ,2 steeps per cup of tea.,2014-03-27,goySBsZ3QJfSaElPIDIzLw,
tqyhUt1OyImr8hT3wQ0a4A,This place is happening. Laid back, rad art on the walls. Friendly service, no fuss.,2014-03-27,goySBsZ3QJfSaElPIDIzLw,
pklva9BUEvq3jtPL8Y8KDQ,Check the times for the interactive activities like the bird feeding and penguin petting. I mistakenly assumed you could do those whenever.,2014-08-04,4DzbWCwPSLJVnmHEFXCrrQ,
sw0nkPQvtxLtTyRnr-dt7A,If you use Foursquare, make sure to check-in here as you can usually get an order of chips and salsa for free!,2014-03-08,4DzbWCwPSLJVnmHEFXCrrQ,
TKl7B-aVZY331W7e2Qd9Zw,Good on a hot day after walking. Get some yogurt and sit back and enjoy the air conditioning. Nutritional info is on the wall by the self-serve machines.,2014-09-01,4DzbWCwPSLJVnmHEFXCrrQ,
xCPYkYwtN-qpAFVKQYCEYg,Check out Rufus's unique sound effects.,2014-08-04,4DzbWCwPSLJVnmHEFXCrrQ,
pklva9BUEvq3jtPL8Y8KDQ,This place is really cool. So many birds. The shows were very interesting as well.,2014-08-15,GIlqBQMhxIXQeIdlVMEiLQ,
K-SsrPH0nFExdpLrTo1X1w,Could have been better. The shakes were good but the burger was a dissapointment,2014-08-15,GIlqBQMhxIXQeIdlVMEiLQ,
pklva9BUEvq3jtPL8Y8KDQ,Great afternoon for family fun.,2015-01-11,B3eYxErX_vYamusqTPp8OA,
SxS_XL_yi9c004nXvBuSjA,Tough to find, but worth the walk!!!,2015-01-12,B3eYxErX_vYamusqTPp8OA,
pklva9BUEvq3jtPL8Y8KDQ,Great place to learn and watch birds. .  Staff is friendly and knowledgeable.,2015-05-22,4W71cH0HadyA7_OHhShaJQ,
4zHx3HeS5ddYqytuLLKLlQ,Very small Dollar Tree!!!,2015-05-23,4W71cH0HadyA7_OHhShaJQ,
pklva9BUEvq3jtPL8Y8KDQ,Totally worth the money. Just go. All ages.,2015-07-05,b0o8kkDuawKyD0isklyvkA,
pklva9BUEvq3jtPL8Y8KDQ,Amazing experience. If you are in pittsbug,you have to visit this place.,2015-12-18,4x8Yf7wEA2BGe6kQn56RoQ,
wmCBxE0PfLZD8sxIwAY59Q,Food is a bit expensive,2015-12-19,4x8Yf7wEA2BGe6kQn56RoQ,
wmCBxE0PfLZD8sxIwAY59Q,Food is a bit expensive but the beer is tasty and love the ambience.,2016-01-03,4x8Yf7wEA2BGe6kQn56RoQ,
pklva9BUEvq3jtPL8Y8KDQ,Don't put on your newest jacket. You might get pooped on the head. (As happened to my friend).,2016-01-22,Fhf-p7jYfjW2tW5fQ_L6YQ,
pklva9BUEvq3jtPL8Y8KDQ,Try saying 'hi' or 'hello' to a parrot and see (hear) what happens. :),2016-01-22,Fhf-p7jYfjW2tW5fQ_L6YQ,
pklva9BUEvq3jtPL8Y8KDQ,Great interactive shows and opportunities to feed the birds!,2016-10-14,_k--acppctACyxw0XIG1kw,
MR8VDdN8PclEFt4BpBO3bw,Beware they have lattes here without any espresso. It's a cruel surprise to find out your coffee is only milk with flavor and no caffeine,2015-09-02,_k--acppctACyxw0XIG1kw,
FtI1-LYD3qLujfdBQWbBHg,Longer line at the bottom - Ride up first and visit the shops at the top and then take it back down.,2016-10-15,_k--acppctACyxw0XIG1kw,
6hIWPCdWD180v7qoHPGFCA,Friendly staff. A bit weird having a whirlpool tub in the bedroom though. Makes the room not very kid friendly.,2015-09-01,_k--acppctACyxw0XIG1kw,
4GJ9B9IUeOYQtqfG_BYwlw,Good for kids. They even have a little play area with some toys to entertain the little ones.,2015-09-01,_k--acppctACyxw0XIG1kw,
pklva9BUEvq3jtPL8Y8KDQ,I like birds! It did not disappoint.,2017-01-20,1ckXmarY0QfTGVVADeprzg,
Vrn-3XB8uGB0AOrpP37h5Q,Best place for cheap beer, great ham sandwiches, and pittsburgh's finest folk. Smoking permitted and encouraged.,2011-02-11,48bKw6eTVjOAF6ioCYQnZw,
Vrn-3XB8uGB0AOrpP37h5Q,Get the ham sandwich. Fair warning, smoking permitted inside.,2011-02-11,1up_qAhWbiWaxgntdIUWjw,
ohkd4oHpIrvue5nWBPMSMg,Food court is dirty, will not eat here again. Garbage left in open areas, likely unsanitary conditions. Expected much better from IKEA,2011-04-15,1up_qAhWbiWaxgntdIUWjw,
w6bRFK2rsO4dRb6xhw_TtA,My favorite, must stop place in Pittsburgh. There is nothing quite like this hometown tradition. You've got to have some Mancini's bread!,2014-07-12,Afu7arUhdJTeCT3RI6QRDw,
w6bRFK2rsO4dRb6xhw_TtA,The only good part of living so close to the rocks.,2015-08-27,UVs5R4FufQl9L9e5egPVhA,
w6bRFK2rsO4dRb6xhw_TtA,This place is A1. The best bread in Pittsburgh.,2015-11-24,5zLoi9_sz7M3PCDn_6x8aw,
wvDT67R5duF_hYx5iOXLaQ,Best food!!,2017-07-13,5zLoi9_sz7M3PCDn_6x8aw,
_Ahg3MfDXfKrh36NUadNbA,Apparently it is possible to sit at a bar for 10 minutes and be told someone will be with you only they never do,2012-05-06,wzyGNvArcpUjZauRWFrKHA,
JsCKeWHA8n_5mFQ3F6t4UA,If you sit at the bar, ask if Brandon is working.  He is excellent and also easy on the eyes.,2014-09-23,wzyGNvArcpUjZauRWFrKHA,
qjnJFZtsY_nfRzoL3J_UWQ,It actually is a lot like home, only it smells 37% less urine-y,2014-09-23,wzyGNvArcpUjZauRWFrKHA,
X-b4-QvZLENnf3yFwhpSXQ,Best ballpark ever!,2012-05-04,wzyGNvArcpUjZauRWFrKHA,
u7CxxEzx8hvjoJ8onN4zTg,If your flight is delayed, you can walk the length of all four concourses.  It turned out to be 4800 steps!   Concourse A and B are longer than C and D, it seems.,2017-01-22,wzyGNvArcpUjZauRWFrKHA,
idp26EIeHO_FmJLIAjLJQQ,Great location.  Easy to walk or take T anywhere downtown. Or use their shuttle!,2015-05-03,wzyGNvArcpUjZauRWFrKHA,
A5Rkh7UymKm0_Rxm9K2PJw,Beers on tap,2012-01-13,wzyGNvArcpUjZauRWFrKHA,
0M6SBa63Mi2JkzMrnYhxJA,Great place from which to do a walk of shame!,2013-08-18,wzyGNvArcpUjZauRWFrKHA,
yiU-3I-amn5_ACEzuWHglw,Taking a tour of Sky Dome!,2012-06-29,wzyGNvArcpUjZauRWFrKHA,
SpDSWxO4rLUCRAa3K6wC1Q,Drinking cheeky yinzer (a collaboration between East End, Penn Brewing and Magic Hat),2012-05-04,wzyGNvArcpUjZauRWFrKHA,
mGLdVErt5PEpcvUJEk3CAg,Easy way to get downtowm,2012-06-29,wzyGNvArcpUjZauRWFrKHA,
04kZ5CSh6oKhI5huU5bLdg,Belgian beer!,2012-05-06,wzyGNvArcpUjZauRWFrKHA,
I6ICIIZfZsp_J9hHmfhWhQ,Is it just me or does everyone on the Strip look like they'd be BFF's with Senator Martin's daughter in ""Silence of the Lambs""?,2014-09-23,wzyGNvArcpUjZauRWFrKHA,
Z5kjUEm1A18l864gb3XA8A,Belgian beer!,2012-06-29,wzyGNvArcpUjZauRWFrKHA,
JLbgvGM4FXh9zNP4O5ZWjQ,Damn, that old fashioned is fresh,2014-05-01,wzyGNvArcpUjZauRWFrKHA,
JLbgvGM4FXh9zNP4O5ZWjQ,Sgt Pepper Old Fashioned can get it. Yaaas bourbon!,2017-12-07,wzyGNvArcpUjZauRWFrKHA,
22u7wqu4vRRDi2zXw_dTRQ,Use your Yelp check in for a free pretzel!,2016-04-29,wzyGNvArcpUjZauRWFrKHA,
sMzNLdhJZGzYirIWt-fMAg,Interesting place... They seat you but never bother to serve you.  Oh well, more business for TenPenny!,2015-05-03,wzyGNvArcpUjZauRWFrKHA,
wY3dlpLa0BHfDENYAPYuZA,If Darren W gives a place five stars, you can count on it being great. I love this place!,2015-05-03,wzyGNvArcpUjZauRWFrKHA,
wY3dlpLa0BHfDENYAPYuZA,Bloody Mary bar is a stupid idea. There's no space for it and idiots can't make a decision so it takes an unnecessarily long time just to add the tomato juice,2016-05-01,wzyGNvArcpUjZauRWFrKHA,
oXoVJ0xKv82cBo9U6oEjlQ,Service was great but this was truly one of the worst meals I've ever had.  Excruciating.,2014-09-20,wzyGNvArcpUjZauRWFrKHA,
_Ahg3MfDXfKrh36NUadNbA,Mediterranean Salmon was outstanding. Service was iffy.,2012-07-14,Y8lkrmaBId_GwkH9efOx9A,
_Ahg3MfDXfKrh36NUadNbA,Chef Michael is doing some great things turning this place around. Wake up Pittsburg and give the Grille on 7th a shot.,2013-08-17,XnQLxTQf5EcQ-Rz4M1ga9g,
_Ahg3MfDXfKrh36NUadNbA,Awful. Dirty and dingy. Ice cold food. Meager portions. Don't go.,2013-09-21,Zbzvc1BQoo0_WBtcdiBabw,
_Ahg3MfDXfKrh36NUadNbA,The sever was nice. The Food was terrible, the prices are outrageous.,2015-12-11,jzwMcVGaQ2GANa5ET-0YOw,
RA_Q__KAdk9rJqtAByUFjA,Rooftop bar . Good service and good food.,2016-07-08,jzwMcVGaQ2GANa5ET-0YOw,
