post_id,comment,created_at,author_id
9fTDeI6mApFX52qYJ8z0mw,Trisha is so sweet! She makes my coffee stop extra special by remembering by regular drink.,2015-12-15,KGQZvfuthc12iq7p_VzX-w,
9fTDeI6mApFX52qYJ8z0mw,12\/19\/15 is fill a tray day... buy 3 medium or large coffees and get a free tumbler... while supplies last.,2015-12-19,KGQZvfuthc12iq7p_VzX-w,
Vbal-AZnu2w6NttIKfdjDg,Got the Liquid Breaking Bad with cream.. it is wonderful,2015-11-21,KGQZvfuthc12iq7p_VzX-w,
Zrx25j1M794Nh8fUGB8E9A,Happy hour,2012-06-29,KGQZvfuthc12iq7p_VzX-w,
oxwGyA17NL6c5t1Etg5WgQ,I love Torrance and Torrance loves Fry's... that is the only reason I am here today on a beautiful Saturday afternoon.,2011-10-01,KGQZvfuthc12iq7p_VzX-w,
oxwGyA17NL6c5t1Etg5WgQ,I love Fry's!!!!,2012-06-23,KGQZvfuthc12iq7p_VzX-w,
oxwGyA17NL6c5t1Etg5WgQ,Crowded as usual.  If you don't know what you are looking at and just tagged along with someone to this store, be courteous and just wait in the magazine area until they are done shopping.,2013-02-02,KGQZvfuthc12iq7p_VzX-w,
uW6UHfONAmm8QttPkbMewQ,Portuguese bean soup,2013-01-28,KGQZvfuthc12iq7p_VzX-w,
Z0YOHYA6YtW131xULbnMzQ,$5.99 breakfast buffet. Includes coffee and juice!,2011-08-25,KGQZvfuthc12iq7p_VzX-w,
Z0YOHYA6YtW131xULbnMzQ,Won ton min,2011-10-13,KGQZvfuthc12iq7p_VzX-w,
KUOa1acSFn6DkO9jp-sn6A,Ask for the Que for 2, $23.99 and not on the menu.,2013-06-08,KGQZvfuthc12iq7p_VzX-w,
966W5oXOBW0ZWhNYy0yjcA,Just finished eating and Torrance is still hungry. Might have to stop and get him a sandwich,2013-02-15,KGQZvfuthc12iq7p_VzX-w,
0QzCeORfF8EY34UODWRV9A,Expensive Bowling bruh!,2011-10-20,gI5rih2YugV4N23tPcGudA,
nUpKKVwG2WctMOXux19vew,Nobody's here... Hmph.. a taste of freedom!,2011-10-08,gI5rih2YugV4N23tPcGudA,
nUpKKVwG2WctMOXux19vew,Thursday night doing a Tuesday special!,2012-02-02,gI5rih2YugV4N23tPcGudA,
nUpKKVwG2WctMOXux19vew,Happy Wednesday Friendsday ! Ahha,2012-02-16,gI5rih2YugV4N23tPcGudA,
nUpKKVwG2WctMOXux19vew,Tuesday's be cracking son!,2012-05-15,gI5rih2YugV4N23tPcGudA,
nUpKKVwG2WctMOXux19vew,Let's go Celtics!! No wait son!,2012-06-05,gI5rih2YugV4N23tPcGudA,
L6qd3x0bHymyxub9dF7lIA,Chinese take out homie!!,2011-10-14,gI5rih2YugV4N23tPcGudA,
yfxDa8RFOvJPQh0rNtakHA,Breakfast.,2012-01-09,gI5rih2YugV4N23tPcGudA,
U9nXdynQ2YR5xYx8tM3S7w,Happy hour kid!,2011-10-11,gI5rih2YugV4N23tPcGudA,
0aw3HbxkZ4G7pkPYt10fhA,Delicious!,2011-04-28,gI5rih2YugV4N23tPcGudA,
0aw3HbxkZ4G7pkPYt10fhA,Fried Calamari to go!!,2011-10-19,gI5rih2YugV4N23tPcGudA,
LA9KIu-g3VaoFQsYHL2yRA,This place is OG status.. and remains tasting hella bomb!,2012-01-21,gI5rih2YugV4N23tPcGudA,
lCwqJWMxvIUQt1Re_tDn4w,Steak and Eggs by my lonesome. Ahhaha.,2011-07-05,gI5rih2YugV4N23tPcGudA,
qHBqkiclBbhnKVj8Pwmdbg,I love and miss my pharmacy.. :'(,2011-11-21,gI5rih2YugV4N23tPcGudA,
4zM7F8NO7f2OPDpfN7c9Dg,Knowing the ledge is power!,2012-05-07,gI5rih2YugV4N23tPcGudA,
v33d7h_Zw_I9ZSxvPdqtkw,pee. tee. ell.,2012-02-05,gI5rih2YugV4N23tPcGudA,
wpnLPAnkMEb1NpC3xiD_qg,Specialty in aloha.,2011-11-11,gI5rih2YugV4N23tPcGudA,
41qxBQnPkMZ2ODeACQ1BBg,Driving range Holmes!,2011-10-19,gI5rih2YugV4N23tPcGudA,
41qxBQnPkMZ2ODeACQ1BBg,Driving range! Relieving of stress!,2011-10-27,gI5rih2YugV4N23tPcGudA,
K8MWIwCrS5w-Dbi9UHOlhw,Bowling bruh, then gotta get milk for baby Tristan!,2012-02-08,gI5rih2YugV4N23tPcGudA,
xtYiHTmunjfCN2sUaQxBjA,Halfway through the shift! Haven't checked in somewhere in forevers!,2011-09-05,gI5rih2YugV4N23tPcGudA,
T5kG7e63YFDrNxEfNKBV_Q,Sema 11' haven't been here since like 05,2011-11-02,gI5rih2YugV4N23tPcGudA,
lHCwqXdDSmlmqe88WpjeEg,Sad hour !,2011-04-27,gI5rih2YugV4N23tPcGudA,
eAxG2aLSnxtgBYZGSm0njQ,First time..,2011-11-06,gI5rih2YugV4N23tPcGudA,
lPK3iqwVwFPOMswRrejwZQ,Shuffleboard!,2011-10-08,gI5rih2YugV4N23tPcGudA,
lPK3iqwVwFPOMswRrejwZQ,Celebration homies!! Happy hour!!,2011-10-28,gI5rih2YugV4N23tPcGudA,
A6rPIkIzxIeriuI4FFwxnw,Wings, Pizzas, Fries... foooseball!,2011-09-08,gI5rih2YugV4N23tPcGudA,
rTZVcJZ8G80i6NjLw0SW8Q,Lemme get points for being here ahha,2011-05-08,gI5rih2YugV4N23tPcGudA,
ebTvBxSStI9Vf5Tpux_X3Q,Gaysianville. ""They keep the culture alive."" Lol,2011-10-12,gI5rih2YugV4N23tPcGudA,
DfgZlNgKwBvCpA_0alumXw,Ahh.. my first home..,2012-03-19,gI5rih2YugV4N23tPcGudA,
u-67zd1ImTv3EEr5kIdWrA,M'Fckin' ABR x Silverstein! and El Paso in June.,2012-02-01,gI5rih2YugV4N23tPcGudA,
w55sCX7ZkLIJNhl_RhwjEg,MnF Let's go Cowboys!!,2011-09-26,gI5rih2YugV4N23tPcGudA,
aNe8ofTYrealxqv7VtFTuw,Hopefully placing some bets in!,2011-11-06,gI5rih2YugV4N23tPcGudA,
jlpseJr1CS8aCMieENkQ8g,Triple Decker face,2011-09-22,gI5rih2YugV4N23tPcGudA,
ccGIAOl08zHt2lcn_UxPfw,Early workout...,2011-03-20,gI5rih2YugV4N23tPcGudA,
ccGIAOl08zHt2lcn_UxPfw,Training for the hunger games, lol.,2011-03-26,gI5rih2YugV4N23tPcGudA,
ccGIAOl08zHt2lcn_UxPfw,Hunger..,2011-04-02,gI5rih2YugV4N23tPcGudA,
ccGIAOl08zHt2lcn_UxPfw,Quicky.. Then sleep.. Cardio alll dayyy!!,2011-04-03,gI5rih2YugV4N23tPcGudA,
ccGIAOl08zHt2lcn_UxPfw,Back to Mister Black.,2011-07-01,gI5rih2YugV4N23tPcGudA,
ccGIAOl08zHt2lcn_UxPfw,Just got off of work.. doing legs tonight.. let's go!!,2011-07-05,gI5rih2YugV4N23tPcGudA,
ccGIAOl08zHt2lcn_UxPfw,Hunger games!,2011-09-15,gI5rih2YugV4N23tPcGudA,
ccGIAOl08zHt2lcn_UxPfw,Legs.. gonna die x.x,2011-09-21,gI5rih2YugV4N23tPcGudA,
ccGIAOl08zHt2lcn_UxPfw,Noxipro.. let's go..,2011-10-04,gI5rih2YugV4N23tPcGudA,
ccGIAOl08zHt2lcn_UxPfw,Randomly got hyped and motivated at 1230! Lets go!,2011-10-18,gI5rih2YugV4N23tPcGudA,
3xmfT7l3xNH5LK1dLzfvGw,Old school feel.,2012-02-01,gI5rih2YugV4N23tPcGudA,
6u_6RV0qDaTQyYqZTzl3XA,For the homie.. gotta!,2011-09-28,gI5rih2YugV4N23tPcGudA,
6u_6RV0qDaTQyYqZTzl3XA,Cycled on the bicycle here!,2011-12-27,gI5rih2YugV4N23tPcGudA,
9hEPwq1GmU1dp3ZyBB9ASQ,Happy hour lmfao,2011-02-09,gI5rih2YugV4N23tPcGudA,
lxPWvoHDxgxBXIwfRjtLwg,Updated music the dopeness,2011-02-09,gI5rih2YugV4N23tPcGudA,
lxPWvoHDxgxBXIwfRjtLwg,Drinks on pat!! Thanks lol.,2011-05-13,gI5rih2YugV4N23tPcGudA,
ELB-RHEl7nZmUApBSj1Xcg,Bang bang.,2012-03-20,gI5rih2YugV4N23tPcGudA,
pLMPpaJ7whp86uL_3ezwMg,Enjoying this small Vegas life I don't experience too often.,2012-05-30,gI5rih2YugV4N23tPcGudA,
84DjKzaR26vphu9fNI9nKg,Blue Moon X Chicken Wings X MnF - no complaints!,2011-10-17,gI5rih2YugV4N23tPcGudA,
MXC9pwIxovWUc9yu1F8OxA,Getting my sushi fix on with the brotha Marvizzle.,2012-01-25,gI5rih2YugV4N23tPcGudA,
VrGI7_nRjXpn0415S3coGQ,:B,2011-04-19,gI5rih2YugV4N23tPcGudA,
VrGI7_nRjXpn0415S3coGQ,No more eating out!,2011-04-29,gI5rih2YugV4N23tPcGudA,
L_gl5gnEMxvADScorL-2Hw,5 dollar menu !!,2011-11-13,gI5rih2YugV4N23tPcGudA,
sv694ZNBZfoC18OL5eRVuw,Mini Disney right now, lol.,2011-05-14,gI5rih2YugV4N23tPcGudA,
at69MquP_MRqzWEohXlJLA,Hella by myself. Screw it. Hip Hop Tuesdays.,2012-01-24,gI5rih2YugV4N23tPcGudA,
at69MquP_MRqzWEohXlJLA,Hip Hop Tuesdays!,2012-01-31,gI5rih2YugV4N23tPcGudA,
at69MquP_MRqzWEohXlJLA,Tuesdays full of Hip Hop. Lol.,2012-02-07,gI5rih2YugV4N23tPcGudA,
xMqMv4Z8AmfTTXhgM7KsPg,I come home then I get a free facial. winning. :),2012-03-19,gI5rih2YugV4N23tPcGudA,
A5Rkh7UymKm0_Rxm9K2PJw,Happy hour.,2011-02-08,gI5rih2YugV4N23tPcGudA,
A5Rkh7UymKm0_Rxm9K2PJw,Snacks before santa and work..,2011-11-29,gI5rih2YugV4N23tPcGudA,
NyOaA9zJ_59E8ch5HgHofw,Healthy!,2011-03-12,gI5rih2YugV4N23tPcGudA,
ZFyJ83LJkkO1dP82kzXKNg,Kane sawce. Bitch.,2011-10-28,gI5rih2YugV4N23tPcGudA,
ZL5N8qfTo1x6X42FmzqCcQ,Haven't been here in a minute,2011-11-06,gI5rih2YugV4N23tPcGudA,
lx9260LHAie2bRGWjLAZ4w,Made it bro.. Fixed.,2011-11-06,gI5rih2YugV4N23tPcGudA,
eaiv4-X0JhNGP_2UmFmhGw,Ohh how I love seafood combo!,2012-01-06,gI5rih2YugV4N23tPcGudA,
MpmFFw0GE_2iRFPdsRpJbA,Lol.. Yay!!,2011-05-16,gI5rih2YugV4N23tPcGudA,
ruPFtD9dU6Cv9_wpzIR4UQ,Steak n eggs!!,2011-04-07,gI5rih2YugV4N23tPcGudA,
m51uL1LZhKYf2y_yG4NEng,Oxtail.,2011-10-25,gI5rih2YugV4N23tPcGudA,
pqaFZPp12U7YX1upzSfR_A,Hennessy and Coke type shit,2011-09-07,gI5rih2YugV4N23tPcGudA,
LNOnYo13ggdoEGD-syYHIA,:),2011-04-10,gI5rih2YugV4N23tPcGudA,
Qihead6oTtWCwde3TBqlGg,2 shrimp cocktails please!!,2012-02-07,gI5rih2YugV4N23tPcGudA,
rjZ0L-P1SRLJfiK5epnjYg,Happy momma's day !,2011-05-08,gI5rih2YugV4N23tPcGudA,
_pBXtjN43eqMV0XZTz7nmw,Bye there Wednesday..,2011-09-07,gI5rih2YugV4N23tPcGudA,
p4JsD_Ya0NRXNdnhbVBs0A,Lion King 3D!!,2011-09-16,gI5rih2YugV4N23tPcGudA,
6Gm8wh3N-su9wMaYzGreAg,Late nights :) w\/ marvizzle!,2011-04-26,gI5rih2YugV4N23tPcGudA,
4F_7Ihf9FBXCW6PUllXptA,Super legit!!,2011-10-19,gI5rih2YugV4N23tPcGudA,
aqwn3jdQLCWnb59gHK4nAw,Damn hot! First time let me try this out.,2012-03-03,gI5rih2YugV4N23tPcGudA,
5_ymZOB8eIfi6nzzL5-SbQ,First time at a BAR,2011-11-05,gI5rih2YugV4N23tPcGudA,
QireHpuod14zMB_8vYn5Jg,Staying on top of things; flag status.,2011-09-09,gI5rih2YugV4N23tPcGudA,
QireHpuod14zMB_8vYn5Jg,Pretty tired... but Let's do it!!,2011-09-18,gI5rih2YugV4N23tPcGudA,
QireHpuod14zMB_8vYn5Jg,Sweat baby sweat,2011-09-20,gI5rih2YugV4N23tPcGudA,
QireHpuod14zMB_8vYn5Jg,Hermanized!,2011-09-25,gI5rih2YugV4N23tPcGudA,
QireHpuod14zMB_8vYn5Jg,Headache and I gotta take a dookie ... The joy!,2011-09-30,gI5rih2YugV4N23tPcGudA,
QireHpuod14zMB_8vYn5Jg,Got this noxipro in me!,2011-10-03,gI5rih2YugV4N23tPcGudA,
QireHpuod14zMB_8vYn5Jg,Afterwork putting in more work!,2011-10-09,gI5rih2YugV4N23tPcGudA,
QireHpuod14zMB_8vYn5Jg,Happy halloween !! Lol,2011-10-31,gI5rih2YugV4N23tPcGudA,
QireHpuod14zMB_8vYn5Jg,3 weeks neglected.. :(,2011-11-19,gI5rih2YugV4N23tPcGudA,
QireHpuod14zMB_8vYn5Jg,Haven't been here for years.. Leggo..,2012-01-08,gI5rih2YugV4N23tPcGudA,
8_yIeiC_tyRIlVR2P_OYQw,Flag,2011-09-10,gI5rih2YugV4N23tPcGudA,
-AD5PiuJHgdUcAK-Vxao2A,SmashEverything!,2011-04-19,gI5rih2YugV4N23tPcGudA,
yFlnaxGdPeOXy_2QhHTmxw,Kaplan going Ham !! Congrats Maverickta!!,2011-10-28,gI5rih2YugV4N23tPcGudA,
0zeQRzpO06evIZfcR_aZ5w,Talib Kweli!!,2012-01-26,gI5rih2YugV4N23tPcGudA,
0zeQRzpO06evIZfcR_aZ5w,Don't stop the cypherrrrrr!!,2012-02-07,gI5rih2YugV4N23tPcGudA,
p3YqOYELqXtLyHz9T49p_w,I love my family!,2012-01-26,gI5rih2YugV4N23tPcGudA,
zcScEL0WEdFkROcnz5379g,Let's see what the whole shabang is all about!,2011-11-18,gI5rih2YugV4N23tPcGudA,
0QzCeORfF8EY34UODWRV9A,Bday bingo!!!,2011-11-02,Hksx5xV4jKA2WLt_sU4B5g,
0QzCeORfF8EY34UODWRV9A,Buffet is par. Love the Station Casino staff.,2011-12-13,cbe6OifsNSj_qc5hYrWzmA,
Kn8nZztS41bKfSOHedqX3g,Apple Cider and Apple Cider Donuts. In the notorious words of Ice Cube, ""Today was a good day.,2014-10-11,cbe6OifsNSj_qc5hYrWzmA,
eaiv4-X0JhNGP_2UmFmhGw,L&L is cool for the price and convenience. Food is very consistent. The BBQ beef is nicely marinated and cooked well, but every once in a while I'll find a huge piece of gelatinous fat. It sort of turns me off the whole meal. Macaroni salad is a good touch, but is a bit under seasoned to my taste.,2013-07-02,cbe6OifsNSj_qc5hYrWzmA,
S82G7PzoKcGOXYSrb-sjRA,Great coffee and chicken sandwich is excellent.,2011-12-07,cbe6OifsNSj_qc5hYrWzmA,
tXqaK0lBEE1XJbzDPsdFvg,Not your ordinary burger joint. If you're looking for a great burger fast, this is the place to go in Vegas.,2011-12-06,cbe6OifsNSj_qc5hYrWzmA,
Qihead6oTtWCwde3TBqlGg,Cinnamon rolls and pancakes are the best in town!,2011-12-16,cbe6OifsNSj_qc5hYrWzmA,
DLJCwHGtbAV31UQ1lnIjlw,Meatball and Sicilian subs are great. I live nearly 40 miles out and this place is worth the drive.,2011-12-06,cbe6OifsNSj_qc5hYrWzmA,
-ZBfr1BHvArFp1d6XH8jOQ,NY Burger and Mexi Dog is boss. Best chili cheese fries I've had in a while. Fam and I can't wait until we come back from Vegas. Worth the gas and time.,2013-03-13,cbe6OifsNSj_qc5hYrWzmA,
-ZBfr1BHvArFp1d6XH8jOQ,I love this burger joint. Probably the best I've had on the west coast. Interior deco is outdated, but they make up for it in serving up some great food and range of bottled sodas. I'm from Vegas, and I might have to drive 237 miles for a Rocket's burger soon. If you don't know, now you know ninjas.,2013-07-04,cbe6OifsNSj_qc5hYrWzmA,
-AD5PiuJHgdUcAK-Vxao2A,Sin City burger is great!,2012-01-06,cbe6OifsNSj_qc5hYrWzmA,
xoGPeHR2RPnJW470-aYBUQ,Food is good. Service is great.,2011-12-13,cbe6OifsNSj_qc5hYrWzmA,
6CFO0CoQq0l-kUZrKdCBkQ,Food was alright. Love the scenery though!,2011-12-15,cbe6OifsNSj_qc5hYrWzmA,
BQIscJNv1rNEZpV9S7Z_tQ,So much for Grand Opening. I drove in the parking lot and was greeted by a contractor and workers tearing up the place. I'm so hungry.,2013-07-03,cbe6OifsNSj_qc5hYrWzmA,
0QzCeORfF8EY34UODWRV9A,This domicile away from home is comfortable and affordable!! ALWAYS treated right!,2011-12-22,PYGraql_cpsl7blyZFVJZw,
0QzCeORfF8EY34UODWRV9A,Last day and night in Vegas this year. Have to cash in my keno tickets here at the SUNSET,2011-12-23,PYGraql_cpsl7blyZFVJZw,
XkvvUNCmLIvOts0OftXegw,Different locale than Green Valley but same great food!,2014-04-02,PYGraql_cpsl7blyZFVJZw,
3wE7IZEO3kdFSIbrEh2vyw,After losing 1\/3 of my body weight, I can't hit my butt w\/ both hands...,2011-12-20,PYGraql_cpsl7blyZFVJZw,
K8MWIwCrS5w-Dbi9UHOlhw,A favorite for us. Try Billy Bob's...,2011-12-23,PYGraql_cpsl7blyZFVJZw,
6kkxRV8H9SQLybj0xnEbMw,Nice, nice, and very, very nice!!!!!!!,2012-07-31,PYGraql_cpsl7blyZFVJZw,
6kkxRV8H9SQLybj0xnEbMw,We often stay here! Great pool area, great service!,2014-06-26,PYGraql_cpsl7blyZFVJZw,
f8IMQgRwo-8GP372MElDGQ,Oldest hotel in Vegas. We stopped here in the late fifties.,2014-04-04,PYGraql_cpsl7blyZFVJZw,
m1GXhsLGEE6Y38bBpWHRBg,Nice treat after swimming.,2014-06-27,PYGraql_cpsl7blyZFVJZw,
E1-l_brh2Vo2qd5zdW661g,Met some very nice folks tonight. We didn't win but it was fun.,2011-12-23,PYGraql_cpsl7blyZFVJZw,
PXShA3JZMXr2mEH3on5clw,Favorite place...and no waiting today.,2011-12-21,PYGraql_cpsl7blyZFVJZw,
kxYiZnd7Y-3ibdwnMFuTzw,The BEST! And owned by a Church-guy!,2011-12-20,PYGraql_cpsl7blyZFVJZw,
oWD385Ues-RWJmhP_Riz1g,Heard about it....had to check it our. Great service!,2014-04-04,PYGraql_cpsl7blyZFVJZw,
GUaPe4gw5KhihfPPqhtSIA,Lobster night and Jack Daniel's Seseme Chicken. Mmmmmmmmm!!!,2011-12-23,PYGraql_cpsl7blyZFVJZw,
xoGPeHR2RPnJW470-aYBUQ,These folks humor my brother and me. We think we're Santa Clauses... And they do too.,2011-12-20,PYGraql_cpsl7blyZFVJZw,
xoGPeHR2RPnJW470-aYBUQ,Margie is on 'duty' this very early morning (1:30 am). GREAT service, as always. Tryin' NY Steak + eggs. $5.99,2011-12-22,PYGraql_cpsl7blyZFVJZw,
xoGPeHR2RPnJW470-aYBUQ,DOC is the keno runner. Great guy! I've visited with him on a couple of different trips now.,2011-12-22,PYGraql_cpsl7blyZFVJZw,
xoGPeHR2RPnJW470-aYBUQ,Coffee's GREAT!,2011-12-23,PYGraql_cpsl7blyZFVJZw,
qNYLt8zizn--wEpT1KILfw,Always, always eat here when in Vegas...,2014-06-26,PYGraql_cpsl7blyZFVJZw,
0QzCeORfF8EY34UODWRV9A,I see folks with mullets. Time warp!!,2011-12-28,7J6Hb7VuTsJq50iiNwqvCg,
FaHADZARwnY4yvlvpnsfGA,Don't play the slots in the terminal.  You're chances are better at a casino.,2011-09-03,7J6Hb7VuTsJq50iiNwqvCg,
wpnLPAnkMEb1NpC3xiD_qg,So here's where my peeps are at!  Aloha Bento is my pick.,2012-07-22,7J6Hb7VuTsJq50iiNwqvCg,
ayOJSIl-P16HZAQBcQfUyQ,More like Hawaii Hotel LOL ;),2012-07-22,7J6Hb7VuTsJq50iiNwqvCg,
_qfTf3oMGtdQQNWjLJRirA,They have Skylander characters if you're in to that game.,2012-02-17,7J6Hb7VuTsJq50iiNwqvCg,
IOpAN3vnPR3qMahBSQQ0AQ,$3.95 for 87 octane,2012-04-07,7J6Hb7VuTsJq50iiNwqvCg,
R_syplGIQrqZc9DaAsmVfA,AAPL!,2012-02-19,7J6Hb7VuTsJq50iiNwqvCg,
R_syplGIQrqZc9DaAsmVfA,This is the newest store in the Apple fleet.,2013-11-29,7J6Hb7VuTsJq50iiNwqvCg,
KvbDdiFiPOdV2rUrYbZqgw,40% off,2013-12-26,7J6Hb7VuTsJq50iiNwqvCg,
t-o_Sraneime4DDhWrQRBA,Pizza Place at the Wynn has free WiFi. Pizza is ok.,2011-06-29,7J6Hb7VuTsJq50iiNwqvCg,
t-o_Sraneime4DDhWrQRBA,Those who split tens deserve to lose.,2012-02-19,7J6Hb7VuTsJq50iiNwqvCg,
q18xbq3Cbyp_BJyfMQxFxg,Free ten minute 3D movie on the 3rd floor.,2012-07-22,7J6Hb7VuTsJq50iiNwqvCg,
IT_4EEIbv6Ox1jBRMyE7pg,Share the wagyu beef accompanied by truffle butter.  Have a couple VIP Cocktails.   Food is awesome and service is just as good.,2010-09-19,7J6Hb7VuTsJq50iiNwqvCg,
RNi6tW22UMgHwWLAb0mYdA,Request the bone,2011-06-25,7J6Hb7VuTsJq50iiNwqvCg,
RNi6tW22UMgHwWLAb0mYdA,Every other cut from the silver cart comes with the bone.  Plan accordingly.,2012-08-24,7J6Hb7VuTsJq50iiNwqvCg,
TeggG3duunpoy__1Y2SAyQ,Get all or some: Adobo fried rice omelet, local plate, liliquoi Hawaiian Sun on ice,  Spam musubi, saimin soup.,2011-06-24,7J6Hb7VuTsJq50iiNwqvCg,
TeggG3duunpoy__1Y2SAyQ,Don't forget the Hawaiian Sun lilikoi passion.,2012-02-19,7J6Hb7VuTsJq50iiNwqvCg,
TeggG3duunpoy__1Y2SAyQ,Adobo fried rice is yummy. Goes great with the lilikoi Hawaiian sun.,2012-02-19,7J6Hb7VuTsJq50iiNwqvCg,
Fod3nLJ7dsW2m8WkavYk0Q,This is a Greatland which means size of about 150,000 sq ft and carry larger selection of general merchandise but no groceries.,2011-06-28,7J6Hb7VuTsJq50iiNwqvCg,
JhLnkKRtc7Ukt6FZUsyhdA,Summer clearance sale on now.,2011-06-28,7J6Hb7VuTsJq50iiNwqvCg,
ZpMoI5EECS6Rm7KigN1gPg,Had the special Chinese New Year dim sum buffet. It was pleasantly good. Flavor were there and service was right on.,2010-02-21,7J6Hb7VuTsJq50iiNwqvCg,
na4Th5DrNauOv-c43QQFvA,Wow so crowded...so this where every one is.,2011-09-04,7J6Hb7VuTsJq50iiNwqvCg,
na4Th5DrNauOv-c43QQFvA,If you play ""not to lose"" you will never win.  Have a success mindset or don't play.  Enjoy an excellent piña colada either way.,2011-09-04,7J6Hb7VuTsJq50iiNwqvCg,
Wxxvi3LZbHNIDwJ-ZimtnA,Get a mojito when you're at the tables.,2011-06-28,7J6Hb7VuTsJq50iiNwqvCg,
DfgZlNgKwBvCpA_0alumXw,Level 4 is the casino bridge from the parking structure.,2011-06-27,7J6Hb7VuTsJq50iiNwqvCg,
--9e1ONYQuAa-CB_Rrw7Tw,Bone-in Ribeye period.,2010-08-07,7J6Hb7VuTsJq50iiNwqvCg,
