post_id,comment,created_at,author_id
Rj-7ymdw8aNZBRqGRAjR3Q,Elotes, carne asada tacos, and chicken quesadilla were FANTASTIC!!,2017-02-02,bHBY-UFq8d3wNYjRAzSPMw,
Rj-7ymdw8aNZBRqGRAjR3Q,Great food. Great service. Great prices too. Best margarita in town!,2017-02-13,F3m_Zh406V8GBShYuZtsuA,
RESDUcs7fIiihp38-d6_6g,For the price its not that great.,2015-08-28,F3m_Zh406V8GBShYuZtsuA,
30TxDt2V8G7FWXsKaEKA9A,Nothing great.,2017-01-05,F3m_Zh406V8GBShYuZtsuA,
Rj-7ymdw8aNZBRqGRAjR3Q,Food was ok. Just got nachos but the service was subpar at best.,2017-04-02,omTAJsKGe6KwEltanqBxTA,
Rj-7ymdw8aNZBRqGRAjR3Q,Food is sooo good!!,2017-06-03,lBs1gJMPt1VYDWfPeBkkgQ,
Rj-7ymdw8aNZBRqGRAjR3Q,Horrible service and food,2017-07-10,-V5sg7b6KTVdp3XM508nqg,
e5XDHz9FWcFXrcU-BcKxGA,Great price, great staff! Great place to golf with your family,2014-03-28,-ijOBOLxYHX8JwXzkVsf8A,
X11JfeIVH9d6qMrDqA-N7A,Great food! Service even better, Nina is amazing. Will be back for sure...,2016-08-05,jVsWBaVdvVYT9mMYvM0Zjg,
PSMJesRmIDmust2MUw7aQA,They have Dole Whip! I'm a happy guy!,2016-01-16,3qapjkVjohh6oCZrahEdLw,
PSMJesRmIDmust2MUw7aQA,Dulce de leche pistachio Gelato style yogurt,2016-02-19,7H0wtFqm5BWqoUOZtPYfPA,
yxUTLbiCBioIRaYWCI-jJQ,Excellent clean self serve car wash free vacuums that Really suck!,2013-03-28,8Sn5YSZbyFRG1yzR1WHyhg,
yxUTLbiCBioIRaYWCI-jJQ,Great car wash great prices ..,2014-06-06,YnZPh1bvNVVzR_JtQtli1Q,
FirWX-Ep5203TsdiGgShKg,Kitchen closes at 11p on Thurs. But starting next week 1\/10 kitchen will close at midnight.,2011-01-06,eomfAxGItLIeR_KyxHJOCQ,
FirWX-Ep5203TsdiGgShKg,$2 off any cocktail & $2 any glass of wine Happy Hour,2012-03-23,dCTXGg0IgjPy2ujfeYsQUA,
Cp-clhAJs3NJRwXpXk_saw,Come with your game hat on,2014-03-29,dCTXGg0IgjPy2ujfeYsQUA,
FirWX-Ep5203TsdiGgShKg,With good friends,2012-03-28,CLLO-buEMEL0iGEt-uqvHQ,
uNxANKBV3_rnkPYfIy9WKA,Ahh...this is what the desert is like...,2011-08-19,CLLO-buEMEL0iGEt-uqvHQ,
FirWX-Ep5203TsdiGgShKg,Awesome happy hour!,2012-07-27,17te4LyA6s476EMJ-C2AiQ,
4p6Wce7Ed707QS2-yQkvZw,Amazing lemonades!,2012-04-07,17te4LyA6s476EMJ-C2AiQ,
FirWX-Ep5203TsdiGgShKg,Lovin the music! Lovin the vibe n lovin my new hood! After 10PM menu...YES PLEASE! Shoe string fries n sweet potato fries dipping sauce...HASHTAG WHOA!,2013-06-29,IXtOHr9ULBIZwPK8akYOEQ,
Gz9SlLqxS6wnxPvgdOQNrA,Came here with some friends on a Wednesday night n I'm having a blast! So cute and definitely what we need in Phoenix!!!!,2014-07-23,IXtOHr9ULBIZwPK8akYOEQ,
FirWX-Ep5203TsdiGgShKg,Terrible. Small parking lot. Disrespectful staff.,2013-07-12,2z47vN-jYOUkyId_NqkzBA,
7Q2cYSl5NBYytJzgjX0oKw,Open at 10 am on Sunday,2013-10-06,2z47vN-jYOUkyId_NqkzBA,
FirWX-Ep5203TsdiGgShKg,They need more corn hole boards.,2014-02-21,A21kxfSff71G89jJBbiP3A,
FirWX-Ep5203TsdiGgShKg,Quick, friendly service and amazing food. Check out the art above the tables ;),2014-06-12,JP14p-CIOd-4jgVbsXRsAA,
-yQHIYKXH3HAdhh1W52OMQ,Great beer, attentive service, and amazing food.,2014-06-28,JP14p-CIOd-4jgVbsXRsAA,
FirWX-Ep5203TsdiGgShKg,Good food, great service !,2014-07-21,cOb_JydIAC893aN9cAZAIw,
nDj2LrpjZHTM8X-EqHSR9A,Awesome place!! Great service,2014-07-09,cOb_JydIAC893aN9cAZAIw,
FirWX-Ep5203TsdiGgShKg,Service is really good. Hot waitresses. Nachos are good. Hostess are friendly.,2014-08-19,NVBMkw2RUNfJXuaeHwE1Sg,
FirWX-Ep5203TsdiGgShKg,Amazing patio area. Had the most perfect Mamosa, mac n cheese & cheesy tater tots,2015-04-12,dKasbck-gEVOVGcRZrhMLg,
FirWX-Ep5203TsdiGgShKg,Love this place and the ambience. Great chill music. Amazing food. 5 stars from me!,2015-08-17,Oin54CO6K-w0vrFMIbPXaQ,
cTJjTKz2huGZ-ElScC2pSw,Love their egg Benedict. Quality ham, simply delicious. Will go again!,2015-08-17,Oin54CO6K-w0vrFMIbPXaQ,
GqGxERckGNoVxOfG0DVjHg,I am not convinced. Mattress seems cheap and simple. No special materials used.,2015-08-17,Oin54CO6K-w0vrFMIbPXaQ,
FirWX-Ep5203TsdiGgShKg,Fantastic food and atmosphere,2016-02-15,A40uf0FroIZoA327pdbVdg,
FirWX-Ep5203TsdiGgShKg,oved the Mac & cheese!,2017-03-05,otr_jXg85JYHQtxR6vNvxg,
pJZHHRXNFobm3uFBZIR0dw,I'm enjoying reading the review from a guy who wanted to undercut my business so dramatically that he needs to repost our conversation. Its people like this if you look at their other reviews have nothing else to do but post inaccurate information and try to get businesses and lower score. 11 years I have two crazy people on my Yelp page.,2014-09-16,ZbtQnr017-UEA8e1YYkdMQ,
pJZHHRXNFobm3uFBZIR0dw,Mike is awesome! We are remodeling our house and he has been the one contractor who has been extremely reliable! He does a fantastic job and is always right on time! He is also a perfectionist. The job is always done right. I also trust him in my home even when I'm not here! I cannot say enough positive things about his workmanship. If you need anything fixed around your home, Mike is the guy to call.,2014-01-28,_5pjt_csN2A2GudIvuzysQ,
clmqixB3O4kcxGb8MWbF8w,They take walk ins and are always nice and friendly.,2014-06-17,orTZmo3cnOO96SiXKP9wXg,
Gz9SlLqxS6wnxPvgdOQNrA,Great drinks, wonderful staff and food is served hot and tastes great.,2014-08-21,orTZmo3cnOO96SiXKP9wXg,
xjBvbDmbsA0VX-vA55SbAA,Nice food but slow service generally. The waitresses did not offer us any dessert and at 10.01 we were told that they do not serve any food after 10pm. After sitting down at our table at 7.30, their slow service has meant that we were unable to have pudding. Disappointing customer service.,2012-12-23,4gnQEAk0o7NXpAOTF0ilJw,
xjBvbDmbsA0VX-vA55SbAA,Amazing tomato soup and the service can't be beat.,2013-06-09,-dw8f7FLaUmWR7bfJ_Yf0w,
xjBvbDmbsA0VX-vA55SbAA,f ever a place defined to phrase ""trying too hard""...,2015-08-11,SlSpryqL91enzQTEnIQ4yQ,
xjBvbDmbsA0VX-vA55SbAA,Alert - everyone in your party must be over 18 to enter the establishment,2017-07-02,H_5V-UvDVxI8TDt32NhHeA,
xdyC-yqXOKTOgmKQhALXBQ,ake you feel warm and welcome.,2017-04-06,5raJNmcoEK0W0Q1cg-xbGw,
l_uAw0K2lkOsyVJATcnwsA,ust a note: for a guy like me who loves spicy food, and always complain that food is not spicy enough at some Thai restaurants, the medium spicy soup here is very spicy.,2017-01-16,5raJNmcoEK0W0Q1cg-xbGw,
Kud1rbrXsyI_iLHfwZcGHQ,Best ramen toronto!!!!! The steak is heavenly, i recommend this place for anyone,2017-03-24,ssOXOY1BrehxjjG-6Tfgvw,
X8oVHIbXXOisE3c9ux5iKw,Yummy!!!!!!!,2014-01-07,EXzj7iKs9F5PbLbN7xBCGA,
X8oVHIbXXOisE3c9ux5iKw,What a great job they did on my son cupcakes. Madison's sweets....nice,2015-03-14,6IdFyVY3K_hshixVHxxZqw,
GEL7svZLFqx9NWq3aOtz_Q,Great good I will tell others about it,2015-03-13,6IdFyVY3K_hshixVHxxZqw,
4oxLboB6UEcBxRwEjMrXag,So glad we found this place!! Perfect park to escape the strip with a 3 year old.,2012-07-22,8Grh1h-cYBBnC3fXFJWtuQ,
4oxLboB6UEcBxRwEjMrXag,Such a beautiful park and the view from the top is incredible!!,2014-08-23,PNfajj7D2Z7WtmwjrMqroQ,
4oxLboB6UEcBxRwEjMrXag,Ghetto park.    They are down to one security guard.,2014-09-02,B6QC1eZNEpjDfwA3v76H-w,
4oxLboB6UEcBxRwEjMrXag,Great place to walk around, beautiful sites and beautiful landscaping,2015-03-23,H2h21wrYd-BEUm5mZVX0bg,
G6BwYw_0_atLPTzI1uokIA,Yummy nachos,margs and fajitas!!! Yummmmmm! I had the best server there, Richard!!,2016-05-18,H2h21wrYd-BEUm5mZVX0bg,
4oxLboB6UEcBxRwEjMrXag,Amazing park! Although the wood chips on the playground are not fun. :(,2015-08-14,AgjbZyRiLrCl8c-JivOoRQ,
4oxLboB6UEcBxRwEjMrXag,Make sure you bring a jacket during the winter. It is chilly at the top of the mountain,2015-12-12,6NO7Xo2DPrMGja5fCgqVIw,
9CNObWIk7w8poCo5IAtgmw,This place is great and now conveniently located by the strip :-).,2015-12-12,6NO7Xo2DPrMGja5fCgqVIw,
4oxLboB6UEcBxRwEjMrXag,Wow, this is really how you do a park!!!,2016-05-24,tjJd7fyHhA_EfMJybmC9lA,
be_yaOiBVVHngU1jFQV2rA,Great family fun!,2016-05-24,tjJd7fyHhA_EfMJybmC9lA,
X8L5Km_dTfgC1By7nqelgA,Disc golf!,2015-02-15,IqBW4m5VriRYYJ3NqRkFNg,
X8L5Km_dTfgC1By7nqelgA,Disc Golf Course, Great for running, lots of families and dogs! I love this park!!!,2015-04-10,hXW_-CnnZQotonKrlPK-cg,
X8L5Km_dTfgC1By7nqelgA,Need to rename it to dog s%*t park.  You can smell it a block away.,2015-10-14,l9J9xcuIx8sWB-WJ42dRog,
n8Zqqhff-2cxzWt_nwhU2Q,Whoa.   Rude hostess.  We left immediately,2015-07-16,l9J9xcuIx8sWB-WJ42dRog,
lIcwIrUQ6KhYVptTQwapqQ,Service was excellent.,2014-03-01,zUlJ5XEnD6q6b5FiIyP0fA,
lIcwIrUQ6KhYVptTQwapqQ,Excellent service by our server, Christia.  Great breakfast.,2015-09-02,uZDqya_NC6EoqoFjXeeXbg,
lIcwIrUQ6KhYVptTQwapqQ,Good place for breakfast! Nice service. I love the 2x2x2 order with coffee!,2017-02-09,LAJona4mwvRrPeTQlLtjLQ,
lIcwIrUQ6KhYVptTQwapqQ,:),2017-04-15,M8Z41hEOvgLDNqClgJMFsw,
mZK8IBkMFzOX2UmA7_BylA,The Ihop is really good. Awesome coffee and pancakes!!,2016-02-19,M8Z41hEOvgLDNqClgJMFsw,
A3FnfdE5TpfA46SP0A1ipA,Good ratings on Google!,2014-04-04,RHz_OSBwolUKGFJXZyuWkg,
mpKugF-6CSFfFAMDoovf7g,Good ratings on Google.,2014-04-04,RHz_OSBwolUKGFJXZyuWkg,
PKCWEVPO0riXQC6toyXMMQ,Bit pricey, but a decent burger and fries were bad. I would have preferred my burger slightly more rare. Worth a try for a gourmet burger.,2011-01-08,kQOvqyzBmEl-FuVEMbs3Tg,
PKCWEVPO0riXQC6toyXMMQ,Delicious burger. Delicious poutine. Need I say more? Go there. Do it. DO IT NOW.,2014-02-27,JNNBZtMLBLm5wWx6Jb13mA,
VeYLpoglt8XepYdN2PjSmA,Wow! That is all.,2016-05-06,JNNBZtMLBLm5wWx6Jb13mA,
PKCWEVPO0riXQC6toyXMMQ,nd the ice cream is awesome.,2015-11-20,PS40ff6tUQyi0Z8bdukgfw,
PKCWEVPO0riXQC6toyXMMQ,Upgrade to organic meat and try the fries. Great burgers tonite.,2016-04-22,acdwR5FA2W6s4r4U6F_W1Q,
IBZ6e3P0OqcPXVjvGlpueQ,Great fish! The gluten free onion rings ... awesome.,2016-04-08,acdwR5FA2W6s4r4U6F_W1Q,
3QRdvd5F6rnKzLLb1mIg6Q,Pretty awful patties fries are okay...not worth it imo,2017-09-11,Z18_yNCc7I6pUfUjPdXZLw,
j5kdA9YyqAL7UHHtfcxUvg,1st timers get HALF off! :),2012-12-17,vVOfuKdgFVq5CIc4Ga7VGA,
hdNOL59QqvGlg70E4yHrsQ,Probably the worst customer service I've received yet in Toronto. Maybe the guy is having a bad day, but he's being very rude and impatient with customers and staff.,2013-05-24,2Y23AWP_27F9MIsDgeDuVw,
aXRrMXXoAN7lawHICgmsxw,Awesome drinks and food. We tried the burger and the fish tacos. Both were amazing.,2017-11-21,seyJzBkACMvkNkpfxJngGw,
kFMEdURGAp4g29oaiF5Hjg,WRONG PHONE NUMBER LISTED (earth's # is 416-551-9890 ....NOT 416-551-9810, which is a residential line),2011-06-21,GW4VbjSdMRIHd_kD3fk6eA,
qTBT6UDQP5-GSrB-UTn5CQ,Great lamb chops, savoury beignets and creole shrimp for appetizers!  Very reasonable prices,2014-08-06,GW4VbjSdMRIHd_kD3fk6eA,
kFMEdURGAp4g29oaiF5Hjg,Beautiful! Local food and friendly waiters.,2012-05-04,UwbK9wYZ_dFSedpjwblhbQ,
kFMEdURGAp4g29oaiF5Hjg, have a sad :(,2013-11-03,1sq-nzDuliEIKilFGSv-Cw,
YRYO4dkcA26k-cmCYxaY1A,Go to the new Jamba Juice instead. It's right around the corner in Liberty Village, and their employees have personalities that surpass those of a shoebox.,2012-08-29,icnIjmnJR8stBjfhegPMxA,
YRYO4dkcA26k-cmCYxaY1A,Maui juice = Pineapple & Banana lovers heaven,2012-12-27,QKFyP1U5cPdtMHIKJrzbCA,
lHYiCS-y8AFjUitv6MGpxg,This is more of a tip for the staff there, next time I order the Salted Caramel Latte please don't let me  walk 2 blocks down the street before letting me notice there is not salt in it...and then once I trudge back through the waist high snow tell me you do not have any more salt...,2012-12-28,QKFyP1U5cPdtMHIKJrzbCA,
YRYO4dkcA26k-cmCYxaY1A,Pomegranate punch!!!,2010-06-10,HRgs_U_fffmj2VYJlxJq5Q,
nRZjrWIzqKc26KjpBG0fHg,Great dessert place,2013-12-30,Mqdj_ctoRUE8bFgKTNGvZw,
nRZjrWIzqKc26KjpBG0fHg,I love fruit parfait there!,2014-01-16,ChalrHgj5tIFze8Fwoosbg,
R9cM1tmBkQ03lnbE_a-U4Q,bad food with even worse service,2015-04-10,ChalrHgj5tIFze8Fwoosbg,
-BSf1LtnOrtCWAzmumxUpw,Love pudding milk tea.,2013-12-29,ChalrHgj5tIFze8Fwoosbg,
nRZjrWIzqKc26KjpBG0fHg,Cute place to hang out - love their sweet potato latte!,2015-04-19,g96Njp4x7mnpsa0ZHACTbg,
nRZjrWIzqKc26KjpBG0fHg,Perfect place for a nice, relaxing, cozy kind of day.,2016-02-18,-iNnz9GCL8XhwfUlhiuHeA,
nRZjrWIzqKc26KjpBG0fHg,Moffle is pronounced 'mofo' not 'maffle' (((:,2016-07-04,EzYF0fSzRvENn5lGn0LO_w,
nRZjrWIzqKc26KjpBG0fHg,Very good cafe. Awesome location and great food,2017-03-08,5AolTomVygkjXIpMubUkng,
WLblFINiPI18_o1OdDsnVg,First time eating here. Was really pleased.,2015-03-20,JUf9B1aif7vVSfALTViROg,
WLblFINiPI18_o1OdDsnVg,They charge for every little thing. Will not go back to this location.,2015-06-06,DuI-E_y523554yi_uftpIg,
WLblFINiPI18_o1OdDsnVg,Quick and easy!,2017-11-04,1cv-myTspgCr5jOfbwOWNw,
ZxrWn3v1ZVX9SC_ObbfpHQ,Another amazing time at ruby's. Lynn and her crew are the best.  Always feel special here. Food was to die for. Brussel sprouts were the best thing on the menu tonight.,2012-12-06,Li7O08A9AGmxpQ7wXsbGiQ,
ZxrWn3v1ZVX9SC_ObbfpHQ,Great food with great affordable price!,2014-11-03,i6M0NbHixjhrw4R6yCz-PA,
ZxrWn3v1ZVX9SC_ObbfpHQ,It was just terrible and overpriced food!,2017-01-08,ZYq0jMnGxp8Fqs27_4pr2A,
jMSRYnx6X5BO2RtWG44aGA,Post-Diwali home cookin' at Hazel's... Just what the hangover doctor ordered.,2012-11-25,Bzwq5kGsJFaUCC6yOMId2w,
cFyXbPxTAwKRlIqe-XLMcw,Been to Stack three times and all three times the food was quite tasty. That said, I always leave feeling that the prices should be a little lower. It just seems pricey to me.,2012-11-27,Bzwq5kGsJFaUCC6yOMId2w,
jMSRYnx6X5BO2RtWG44aGA,Lovely servers, you can tell its a family place. Always quick and friendly plus the food is great.,2013-03-30,bxGEilumcB0kIYp-D2MxsA,
c-Jxth7pZfPqsWwBQ7sn1Q,Very fresh ingredients and very friendly service. AYCE dinner price is 20.99, not bad at all for this quality in this neighbourhood.  Try the salmon neck!! Loved everything, I'll be back for sure.,2013-03-25,bxGEilumcB0kIYp-D2MxsA,
jMSRYnx6X5BO2RtWG44aGA,The. Best Breakfast place in the Yonge and Lawrence area.   Try creating your own Omelette...,2013-04-06,xSOpXmdhj4tnrtm6r88IJw,
jMSRYnx6X5BO2RtWG44aGA,My 2nd time here got breakfast, so obviously I like the place. Friendly owners, good breakfast and an option to get chorizo sausage with my meal... And freshly squeezed orange juice!,2013-04-16,7iPbsw-VQ-opYs6fbVwWGQ,
JA-O7eaQ_Mkuzu4ctzEzfg,It's really hard to find a good Indian restaurant in North America, but this ladies and gentleman is a gem! What caught my eye is that they have a dish named 'Goat Amritsari' and if an Indian restaurant has a goat dish you know it's legit. So when i placed the first order with them I pigged out and ordered sooo much that my bill was a $100 and mind you this was only for my wife and I! The food was excellent and Earth Indian has become one of my go-to restaurants! A must try is the Prawn Balchao!,2013-04-15,7iPbsw-VQ-opYs6fbVwWGQ,
VRwT0pscR5vESCrAnUpNwQ,The best tacos in Tdot! Hands down.,2015-09-22,7iPbsw-VQ-opYs6fbVwWGQ,
jMSRYnx6X5BO2RtWG44aGA,Came to Hazel's Diner and had an amazing brunch. I ordered the Natasha eggs and my friend had the fish and chips. Both were amazing and definite recommend.,2013-08-10,_TDvDYO_oYIekm1rCfRRQw,
jMSRYnx6X5BO2RtWG44aGA,Best salmon eggs Benedict in the Yonge & Eglinton area.,2013-08-24,fHFBHLKaXIHXP9AOEOYOiQ,
8J0NuWmoFfSGe5LuaiMfpg,My new fav izakaya,2013-06-15,fHFBHLKaXIHXP9AOEOYOiQ,
jMSRYnx6X5BO2RtWG44aGA,What a gem!! The food was amazing, fresh and pure yum for the stomach. The service was warm and friendly. Ask for Mom's homemade hot sauce.,2013-10-07,MiTeW8NBje4Rkn0VhGVV1A,
iGEvDk6hsizigmXhDKs2Vg,Mushroom and cactus taco!,2014-03-08,MiTeW8NBje4Rkn0VhGVV1A,
iGEvDk6hsizigmXhDKs2Vg,The tastiest tacos I've had, fresh and delicious. Try the mushroom cactus taco.,2014-03-08,MiTeW8NBje4Rkn0VhGVV1A,
jMSRYnx6X5BO2RtWG44aGA,Good breakfast brunch place. Friendly staff.,2014-05-10,arrKoGLHASnOF9x-WmWorg,
i7WdEjPrZkzo7whKd-PufQ,Did not like the food here at all.....,2014-03-26,arrKoGLHASnOF9x-WmWorg,
nrOxXGd3Vx6iz5xuIJT8cw,Average sushi, but big portions.,2013-12-27,arrKoGLHASnOF9x-WmWorg,
nrOxXGd3Vx6iz5xuIJT8cw,Fresh sushi, massive portions. Comes with free ice cream (green tea\/mango) at the end of the meal.,2014-08-06,arrKoGLHASnOF9x-WmWorg,
8D0riP6OYLoQ_pPE7Q2MNQ,Pabst or Symposium Draft $10.99.  Appetizer platter specials.,2014-03-22,arrKoGLHASnOF9x-WmWorg,
jMSRYnx6X5BO2RtWG44aGA,I loved this place. The staff were extremely nice. Food was awesome!,2015-09-07,ahle8nNfWXeOodd9Xdz3SA,
jMSRYnx6X5BO2RtWG44aGA,Try the eggs Natasha! Delicious,2015-10-10,O4Dim1eKErdBdKWUGpMxvQ,
57_msr8gjNakjGO-1f6B_g,Your average pho restaurant,2015-09-23,O4Dim1eKErdBdKWUGpMxvQ,
i1Xkm22_96GNVVOXSUoL0A,Mussels are the best bang for your buck seafood option. Shrimps are not deveined. Crawfish are mostly shell and barely any meat.,2016-07-18,O4Dim1eKErdBdKWUGpMxvQ,
jMSRYnx6X5BO2RtWG44aGA,Expensive for an average food. One of few locations that doesn't accept credit card.,2015-12-06,R1ra-UtjfXb9pd60s5rHSA,
jMSRYnx6X5BO2RtWG44aGA,Loved the pancake egg Benny together! Perfect combo !!! Highly recommended,2015-12-27,NEqScIhmnqIoKvx8-izs5A,
Gc8xWVpbUlBYHAoOT9MTyQ,Super tasty club!!! Fast and convenient !! Can't go wrong,2016-01-25,NEqScIhmnqIoKvx8-izs5A,
TYHklMdUVKhZD4dkCfn2tA,Best brunch ever !,2016-04-10,NEqScIhmnqIoKvx8-izs5A,
VOsvscZOFYzcsdbmAlVkiA,So Good and addictive!! I'll keep going back  to try everything on the menu!,2016-05-10,NEqScIhmnqIoKvx8-izs5A,
0D_QSsW8eiJGXiQt30-nFw,Affordable tasty food! Lovely staff, will come back for sure,2016-05-11,NEqScIhmnqIoKvx8-izs5A,
eeN4omwZZc8C3O-XAxZ-HQ,Great food and service!,2016-09-16,3OpmwHa3cyNVT4kKz3mSDg,
1s0QjbBbhmjRVQx-d82NPw,Great cupcakes and i loved the calm and sweet atmosphere!,2017-09-21,BPkf2kxtelpbK-V3811jZQ,
X6wspV9gIu9BrLIbz6bMEg,Had the absolute best color and haircut with Beth. Being a hairstylist myself its hard to find somebody with as much talent as her, absolutely love her creativity can't wait to see what she can do to my hair next time,2013-10-01,4r14L8v6HbYFpYK60xbVEQ,
TQThjWCkjU-qMZfYSk20kA,Bring cash! They r a cash only joint,2015-05-23,OKH35obCNcfbdmw-ZKmOYQ,
cby5X-b8te9z9P4eklutRA,Bumpin.. Decently prices drinks!,2012-09-29,msalxNz4IhMa2xA2qCtCvw,
cby5X-b8te9z9P4eklutRA,This place is best on Thursday and Saturday night where they have a DJ and live music! We went on a Friday and it was really chill and relaxing. Check their website for events! Ps - the sangria jug and cheeseboard are SO worth it and more than enough to share!,2014-03-07,FLEhG3Rjf7s-IoIvNJSbew,
yvN7EtDJt08e17TjPnvBkQ,Get the salted caramel gelato!,2014-09-27,FLEhG3Rjf7s-IoIvNJSbew,
a8pmtlVKf7NiSLI-4KejIw,Baja fish tacos & mango margarita are highly recommended!,2014-08-30,FLEhG3Rjf7s-IoIvNJSbew,
RCecFvaY8EWy9zP_0DkxTg,Live music was amazing!,2014-03-08,FLEhG3Rjf7s-IoIvNJSbew,
cby5X-b8te9z9P4eklutRA,Food is fantastic! Unfortunately they do run out of food fast because everything is freshly made for the night.,2014-03-14,UL46eYg9b7Gwucxn1gf9Ig,
cby5X-b8te9z9P4eklutRA,Great place for a few cocktails with friends.,2015-06-30,Y6qYmhMDxIAvBO7H5A2aOw,
-SpT8Tyz2R45zSw1AIUimQ,Overpriced , not worth it !!,2014-02-27,5J-M-kQK1aFj_STROdqiNg,
rWy-LybUbtPdjNAgXESArw,As they should say, the worst general Tao ever. Very disappointed.,2014-04-09,lVR0ecyZIuZlkAi_cxW2xg,
BesWd1a_bPC9-dH0biQJpw,Appears to be closed.,2014-04-10,80IzEtMeJc-Gm5UELGdY4Q,
BesWd1a_bPC9-dH0biQJpw,Now it's called Aviv.,2013-07-18,5x3mm8jug5JJ2517jWELqg,
AKMvsVr_9meoSmawkEBe4g,When I first walked in this restaurant, I specifically asked, VERY clearly if they took debit for payment and the waitress said yes.  I declined going into several restaurants in this strip mall because they did not have debit.  I proceeded to get nearly no service unless requested two or three times.  When I went to pay - no debit.    At a huge inconvenience (time and otherwise), I eventually found a bank machine.   Food was decent, everything else was sub-par.,2015-01-09,0n33QbEQZHC3ff4Gbws_ag,
AKMvsVr_9meoSmawkEBe4g,Good service,2016-02-13,NfM_kZjQnlyyURnKvXAa_w,
AKMvsVr_9meoSmawkEBe4g,Does the job!,2017-01-13,_t_j7SGWq5qncVAaBJRNOw,
g6AFW-zY0wDvBl9U82g4zg,Delicious food and lattes!,2016-09-28,_t_j7SGWq5qncVAaBJRNOw,
RSOJq1ipeKRLsQrVrg8zsg,Nice place with amazing food. But the prices are a bit nuts. Plus they charge $1 just to use debit. Yikes.,2013-09-18,F9zszxANNBK3uzBh_y5wyw,
RSOJq1ipeKRLsQrVrg8zsg,Every time I go whatever I choose is always stale.,2016-07-10,MdyHv6JEbki9cF9IXxp28w,
RSOJq1ipeKRLsQrVrg8zsg,Great bakery with lots of first-class pastries. The coffee is excellent. The place is clean with a nice atmosphere.,2012-11-30,K2MF4olJ9yluuoLxn0LOMw,
93otbGHE0s0m-lU1osvg9w,Rivertowne Halakahiki (pineapple ale) = DELICIOUS!!!,2014-08-12,dWF2wzwW3z7sXoHZLgI9UA,
93otbGHE0s0m-lU1osvg9w,Best blackened gorgonzola burger ever great service nice fun atmosphere,2015-05-06,qSsWZeefepLxuNhewIzaXg,
xI7GN5nujGjlYF9lAMtC1A,Fun atmosphere kool outfits..,2015-05-06,qSsWZeefepLxuNhewIzaXg,
xI7GN5nujGjlYF9lAMtC1A,Fun neat place cute outfits ...good food and fun tshirts to purchase,2015-07-10,qSsWZeefepLxuNhewIzaXg,
2d2TUrzIMou5zHSbzQsvyg,Hotel is beautiful customers service was bad and very rude,2015-05-04,qSsWZeefepLxuNhewIzaXg,
93otbGHE0s0m-lU1osvg9w,Good selection of drinks, good food. Had the salmon BLT. I enjoyed it.,2015-08-08,EfS21XgkA6ogWN-J7KFM0g,
93otbGHE0s0m-lU1osvg9w,HBP chips are absolutely amazing!,2017-11-24,4OTlSBn51_jtWbMppg2Jiw,
bEZalv7kVGhiCd0WK4uFSw,Get the beef burrito and thank me later. Fresh made tortilla on that is like butter. So fresh!!!,2012-04-21,4ZMqD4SqE-TCeNdoYplZ9g,
