post_id,comment,created_at,author_id
zJwm3DThV4WUIkyNv68Ahw,Double wide does offer free charging stations for phones,2016-02-11,ulQ8Nyj7jCUR8M83SUMoRQ,
JzB7NITHQ7gVHGVZ1ntgIQ,Black Angus and the Roast beef :),2012-12-03,TvkqJ8YEIsTb16RnnrNyfQ,
h14GmWZ8rXum9fXF__wt3w,Expensive, but convenient for hotel stays,2012-12-02,TvkqJ8YEIsTb16RnnrNyfQ,
yQab5dxZzgBLTEHCw9V7_w,It's a beautiful day to fly in North Carolina. And now, let's see if we can find us some sweet tea,2012-01-18,TvkqJ8YEIsTb16RnnrNyfQ,
yQab5dxZzgBLTEHCw9V7_w,Cloudy, a bit rainy, but it should be a great day to fly nonetheless,2012-01-20,TvkqJ8YEIsTb16RnnrNyfQ,
yQab5dxZzgBLTEHCw9V7_w,Connecting here on way to Philadelphia...finally.,2012-03-31,TvkqJ8YEIsTb16RnnrNyfQ,
yQab5dxZzgBLTEHCw9V7_w,Hot here too. Dang!,2012-06-20,TvkqJ8YEIsTb16RnnrNyfQ,
yQab5dxZzgBLTEHCw9V7_w,My gold service rate was going to be $100. My AAA is $60! Ask for it,2012-11-12,TvkqJ8YEIsTb16RnnrNyfQ,
3pQ4KSnOX9Y2IEMJvGFxUg,For Gold members Hertz has a new ""concierge"" service. A guy follows u to ur car to make sure u like it...but they also try 2 sell u upgrade,2012-01-18,TvkqJ8YEIsTb16RnnrNyfQ,
3pQ4KSnOX9Y2IEMJvGFxUg,Negotiated the upgrades. You just might get a good deal,2012-10-09,TvkqJ8YEIsTb16RnnrNyfQ,
3pQ4KSnOX9Y2IEMJvGFxUg,Carfirmations is where it's at,2012-11-14,TvkqJ8YEIsTb16RnnrNyfQ,
xFN8mRubo3G0oIzJwc8XBA,Finally, found some churros. Four types here. It should be great!,2012-03-28,TvkqJ8YEIsTb16RnnrNyfQ,
-VruCC0mPOyZXW1MfQLkQA,Good overall. Not too expensive and great location near highway entrance...easy on easy off. Good service.,2012-03-29,TvkqJ8YEIsTb16RnnrNyfQ,
bp5ARRJu3_8CBsAS4tOWhA,On time today,2012-03-27,TvkqJ8YEIsTb16RnnrNyfQ,
bp5ARRJu3_8CBsAS4tOWhA,Delayed flight to Houston today over one hour,2012-03-29,TvkqJ8YEIsTb16RnnrNyfQ,
kamKFAkLzH-mXx5QmvCefg,Vast choice today.,2012-03-27,TvkqJ8YEIsTb16RnnrNyfQ,
Xmndl6GoZg8taEUlwQMYxg,closed closed closed closed closed closed closed closed closed closed closed closed closed closed closed closed closed closed closed closed,2012-03-28,TvkqJ8YEIsTb16RnnrNyfQ,
xTNtyQsPdunuGAIcn69J8Q,Great clay jar pork!,2011-05-13,TvkqJ8YEIsTb16RnnrNyfQ,
xTNtyQsPdunuGAIcn69J8Q,Great food, mediocre friendliness\/service,2011-03-30,TvkqJ8YEIsTb16RnnrNyfQ,
u7CxxEzx8hvjoJ8onN4zTg,USAir check-in desk agent Nancy E. is the sadest poor customer service provider I experienced this week. She doesn't want to be there. #Fail,2011-05-20,TvkqJ8YEIsTb16RnnrNyfQ,
1CqDdPrrb0xvQpgu7fhI5w,Great weather for eating outdoors. Good service.,2012-03-27,TvkqJ8YEIsTb16RnnrNyfQ,
Os2gtbn-gTJXz0lKge6VDg,Good service. Good concierge lounge with good dessert at night. Good location.,2012-01-20,TvkqJ8YEIsTb16RnnrNyfQ,
Os2gtbn-gTJXz0lKge6VDg,Just an overnight for work. The lounge and top management are great. Recommended!,2012-06-21,TvkqJ8YEIsTb16RnnrNyfQ,
GtioOu-ZcwVJUhTgox4lsA,The marketing lady is out handing out gifts and coupons today. Nice lady and great service again!,2012-01-20,TvkqJ8YEIsTb16RnnrNyfQ,
GtioOu-ZcwVJUhTgox4lsA,Ask for free refills!,2012-01-19,TvkqJ8YEIsTb16RnnrNyfQ,
_AKdBFzkl7GY-daxUCCbVA,The fried banana dessert is good,2012-09-02,TvkqJ8YEIsTb16RnnrNyfQ,
N_IytPmdrTc9yn3tWPFtQg,The service provided by some here is truly exemplary @marriottintl, especially Gabriella who works in the dining area. #Recommended,2012-12-05,TvkqJ8YEIsTb16RnnrNyfQ,
Lyq7ULam8T-ZddYLHq4DqA,It is a great day to fly. Different:There's a bathroom attendant in men's bathroom in terminal C,2011-09-29,TvkqJ8YEIsTb16RnnrNyfQ,
HWjqW5ZFJ8eZRQuHcpySQA,I didn't eat here, but they were nice enough to tell me where to find tacos de lengua y churros. Look at my next post to find out where :),2012-03-28,TvkqJ8YEIsTb16RnnrNyfQ,
JzB7NITHQ7gVHGVZ1ntgIQ,Noisy but should be fun,2013-01-29,lJ2rbcLTtIVKW2WzC0hhLg,
cGQKUOAZm_VHcQOJWbatog,Noisy,2012-12-23,lJ2rbcLTtIVKW2WzC0hhLg,
VaQhUU3P4Z5A3oYPsEMbkw,Tables almost completely full of people with laptops,2013-07-22,lJ2rbcLTtIVKW2WzC0hhLg,
EnJS6OeeknzOjVUX6RYwlQ,Greek Easter egg dye!,2013-03-11,lJ2rbcLTtIVKW2WzC0hhLg,
azE1DNVQFBU8boVbaJhj7w,Brunch until 2:30 Saturday and subsay,2013-04-27,lJ2rbcLTtIVKW2WzC0hhLg,
v50-nvBCZNf7nCNbyUlQLw,They've closed this location and consolidated to their other.,2013-10-18,lJ2rbcLTtIVKW2WzC0hhLg,
iT9KMTR8NqYwSCW-zMUOxw,Getting lots of little yummy things!,2013-01-25,lJ2rbcLTtIVKW2WzC0hhLg,
iT9KMTR8NqYwSCW-zMUOxw,Lunch menu ends at 3 p. m.,2013-10-18,lJ2rbcLTtIVKW2WzC0hhLg,
-igpUhnA1b5iUK6rfAtuPw,Salted caramel macaroons! Espresso macaroons!,2014-07-02,lJ2rbcLTtIVKW2WzC0hhLg,
mRZCTkOgDc28VWYMvo3nVQ,Fancy bar with food. Bar dominates first impression.,2013-01-30,lJ2rbcLTtIVKW2WzC0hhLg,
ZeLSZRm_l0Aw7idB3_fKbA,Indie, good service, good selection.,2013-07-24,lJ2rbcLTtIVKW2WzC0hhLg,
1cGyzWtfOoDiE8V0OR85yA,Is two at a time just right or are we too greedy?,2013-02-17,lJ2rbcLTtIVKW2WzC0hhLg,
1cGyzWtfOoDiE8V0OR85yA,Be nice to them, they'll treat you right.,2014-02-15,lJ2rbcLTtIVKW2WzC0hhLg,
RxNPIAim-2fIw43IilR62g,They should be paying me to watch these ads.,2012-12-23,lJ2rbcLTtIVKW2WzC0hhLg,
2M8HhQRsKqETmxo8YhtVGQ,Felt a mite hipstery, but I was treated well and served great coffee and pastry.,2013-01-25,lJ2rbcLTtIVKW2WzC0hhLg,
cKDql3YTCVyh2ljA21yE2A,Blawnox, not Aspinwall,2013-01-24,lJ2rbcLTtIVKW2WzC0hhLg,
cKDql3YTCVyh2ljA21yE2A,Address is incorrect. Location is 405 Freeport Road, Blawnox.,2013-01-29,lJ2rbcLTtIVKW2WzC0hhLg,
cKDql3YTCVyh2ljA21yE2A,Salted caramel latte and amazing brownies!,2013-01-30,lJ2rbcLTtIVKW2WzC0hhLg,
BIN_lwo-4Y441qdDljtdlw,Friendly owner,2013-10-18,lJ2rbcLTtIVKW2WzC0hhLg,
Fozo0B-y42EhRMomR0K5vQ,Knorks!,2013-10-20,lJ2rbcLTtIVKW2WzC0hhLg,
GAmd3nHx5TInVN26PLZj7g,Very nice!,2012-12-23,lJ2rbcLTtIVKW2WzC0hhLg,
cJREFoHP-dAYmwDzfWOHbA,Good garlic knots,2013-07-20,lJ2rbcLTtIVKW2WzC0hhLg,
cJREFoHP-dAYmwDzfWOHbA,Wings and a slice: wings come out far later than the slice. Maybe asking to have them arrive together would work.,2013-10-18,lJ2rbcLTtIVKW2WzC0hhLg,
PRsiM1hkoAIb-e7ov8SMkA,Look up at the ceiling!,2013-03-11,lJ2rbcLTtIVKW2WzC0hhLg,
7wMB3wMbOp0gq3l6nHfOaA,Canned soda $1.75. I'll skip it.,2013-07-24,lJ2rbcLTtIVKW2WzC0hhLg,
JzB7NITHQ7gVHGVZ1ntgIQ,These sandwiches deserve to be the main course on gods meals,2013-10-17,_Rw09uhdZiS6anoB_0YcZg,
JzB7NITHQ7gVHGVZ1ntgIQ,Not just comfort food, LIFE food. Yinz won't find a better sandwich joint.  The beer is cold and the crowd is loud.  Happy hour?  Four beers for ten bucks.  Where can you beat that?,2013-12-23,o9fbX0eNRqaX0K-PmuXWnQ,
aj2v7_ywAYgrHLn8JXup7g,Small interior, but good if you go with a large group and take over the joint!  Excellent bar staff!,2013-11-09,o9fbX0eNRqaX0K-PmuXWnQ,
JzB7NITHQ7gVHGVZ1ntgIQ,Visiting from Florida, always our first stop even before seeing family!,2014-03-19,OVpt8ITCEWyYBjn0N3CRwg,
3GMgxgK11TqpQq8TWh_7uA,First time stopping here on one of our trips from Florida to Pennsylvania and back.  Excellent!  Service was fast and food was great!  I know you would think this chain is good always but we have had our shares of bad locations, this one is awesome!!,2014-03-23,OVpt8ITCEWyYBjn0N3CRwg,
JzB7NITHQ7gVHGVZ1ntgIQ,Pgh staple.,2014-04-12,ObtNPACE7Cv07k9t7aM2YQ,
JzB7NITHQ7gVHGVZ1ntgIQ,It's Primanti, nuff said.,2016-09-11,ObtNPACE7Cv07k9t7aM2YQ,
JzB7NITHQ7gVHGVZ1ntgIQ,Closes at midnight, not 2am.,2015-07-27,QGgWWhEi5R4SLAKN-xwtNQ,
gWa8pM4i8cti9HjtUdw8yg,They have a massage therapist on staff too,2015-06-04,QGgWWhEi5R4SLAKN-xwtNQ,
8nNB_yG1gzVpbqNH2EBucg,Recommend reservations as they can get a little busy. Also recommend the happy hour. The pork nachos are fantastic.,2014-03-05,QGgWWhEi5R4SLAKN-xwtNQ,
SRYM6FaIF6LuXldcC1PY8w,The spicy green beans is an amazing side. Try it!,2015-05-15,QGgWWhEi5R4SLAKN-xwtNQ,
xUvgrDdKhcmaP6Zv0ssb6A,The salsa is delicious... Plan to eat a lot!,2014-03-07,QGgWWhEi5R4SLAKN-xwtNQ,
xUvgrDdKhcmaP6Zv0ssb6A,Best salsa!  You'll need some to take home!,2015-07-25,QGgWWhEi5R4SLAKN-xwtNQ,
4FFhq0e4bxAG4uXqgT14jQ,When you get the chicken, don't skip the wing, its the best part!,2015-07-23,QGgWWhEi5R4SLAKN-xwtNQ,
-InU2nAbC9AuS-Um2Cowgw,Order extra gravy. Its the best thing ever!,2014-03-31,QGgWWhEi5R4SLAKN-xwtNQ,
SurnOSM2bVVN4-Js3G23RQ,Get the ice tea with raspberries, they add the fresh berries right in your glass, no fake additives here, only the real thing.,2016-04-18,QGgWWhEi5R4SLAKN-xwtNQ,
ydhgMcBh4A_eihzEAg9LLQ,Still delicious!,2015-08-09,QGgWWhEi5R4SLAKN-xwtNQ,
3CBLxydJU6CFRMGhu9b-sw,Tuesday Special - 50¢ wings,2015-11-18,QGgWWhEi5R4SLAKN-xwtNQ,
qnql60YyttH_nMfufiHHtw,Summer hours: closed Saturday through Labor Day.,2015-07-27,QGgWWhEi5R4SLAKN-xwtNQ,
6We2O5X62J_gduXU7jvf8w,Happy hour here is great!,2015-11-08,QGgWWhEi5R4SLAKN-xwtNQ,
dSwOo43YKAIvp0PjNXdW2g,Good value for a quick soda in the airport.,2015-07-28,QGgWWhEi5R4SLAKN-xwtNQ,
lkpoSg7xf60BsrOjdm0CBA,Even if their hours say its closed, sometimes they stay open late at night.  When you get out of a movie at midnight and need a donut, this could be your fix!,2015-07-25,QGgWWhEi5R4SLAKN-xwtNQ,
ITOa1olD2HTgEVOnH8zVog,Closed labor day,2015-09-06,QGgWWhEi5R4SLAKN-xwtNQ,
ITOa1olD2HTgEVOnH8zVog,Taco Tuesdays are great! Bring a friend and get street tacos and a green Chile plate to share.  Delicious!,2015-10-06,QGgWWhEi5R4SLAKN-xwtNQ,
qRuKEfk4Iqzm8TIu6PuN_w,There are some cool hyroglyphs about a third of the way up.,2015-09-07,QGgWWhEi5R4SLAKN-xwtNQ,
VkOyrR6CDfhZ7hh4yOvhiw,Love harkins. They are always good with loyalty cups and free popcorn passes.,2014-03-08,QGgWWhEi5R4SLAKN-xwtNQ,
JzB7NITHQ7gVHGVZ1ntgIQ,Yum!!!!! Yum!!!! Yum!!! There is nothing else to say!!!!,2016-06-13,bMBJlqFfwslLXJmoMNuTJA,
JzB7NITHQ7gVHGVZ1ntgIQ,Favorite place to go!,2016-12-24,0l1I3fu22Aec8S5VG6NiqQ,
7FxdbDj8smpkpmmgyojIWw,Don't do the drive-through during the day if you have somewhere to be.,2016-07-08,0l1I3fu22Aec8S5VG6NiqQ,
JHrZlJBq8QNdugfmxug1rg,Amazing!  Get the red and white sauce combined...  Delish,2013-06-11,4rYg5UywNqmKywRWJXOp4g,
JHrZlJBq8QNdugfmxug1rg,Get red and white sauce combined.,2013-06-11,4rYg5UywNqmKywRWJXOp4g,
JHrZlJBq8QNdugfmxug1rg,It's like eating dinner or lunch with a large Italian family.  Home style cooking...love the atmosphere and the price and quality of food. Celebrated my 30th birthday party there and had many other great memories. Mixed seafood dish is spicy and phenomenal.  Enjoy!,2014-06-11,VF49DRllHsERdrlcdZdibA,
I9X0wHeZF42h8M-kJjT0og,If you like fried fatty bar food then this is the place for you.,2010-02-24,2CZmJp_S-DCh-CvII15xxQ,
hVGzRz8AW_dMDDJlWZV_kQ,Great driving range and great prices,2015-08-16,2CZmJp_S-DCh-CvII15xxQ,
I9X0wHeZF42h8M-kJjT0og,Good, cheap food,2015-09-11,s9v9DdHe2OnkeX9rmv_Q2A,
AuOkeVkc38UaZeq-u14dCg,Excellent fast service. Best place in town,2015-09-17,s9v9DdHe2OnkeX9rmv_Q2A,
EbxaQO95C7PUNTmokE70XA,***********,2015-09-05,s9v9DdHe2OnkeX9rmv_Q2A,
mTPC_emDlTlfwr5o8A9APw,Is this place even open? I am looking for a Chinese place around here.,2016-07-06,s1WJ1wVeA0Ot2e8ynYbphA,
mTPC_emDlTlfwr5o8A9APw,Love this place, and the sushi is surprisingly good for take out,2017-01-02,60Eaz-QfBMp8WwD8VVrWxA,
mTPC_emDlTlfwr5o8A9APw,Good night for Chinese take out, PJs and a movie with my 3 boys!,2012-12-14,MolXvMRbUNY6Yr_s0zEQ0A,
TvL29lvPQU5GtPEN-J0wIA,Loved the smorgasbord of small plates and salads we enjoyed a few weeks ago, but today, had an opportunity to partake of the Poached Pear dessert! Absolutely amazing with the candied walnuts and marscapone quenelle  accompaniments and red wine mulling spiced reductions - don't miss this one!,2012-10-17,MolXvMRbUNY6Yr_s0zEQ0A,
MTsIckdo3_uKuqk3B4zuKA,The Cleveland Pickle is the best sandwich deli ever! Hands down! Unique, fresh, delicious, creative! Amazing! Can't wait to go back!,2012-10-20,MolXvMRbUNY6Yr_s0zEQ0A,
i_pDTvnEn71NceP3nfGq5Q,Get here by noon if you want the ribs!,2014-06-01,PZNMPWCViVX8JLsn10MSnQ,
sz02ngS-FKPhRvxWV86b8g,Yea.   No salt!,2014-02-09,PZNMPWCViVX8JLsn10MSnQ,
0w5Oh6WCXhEXrhVlVrH4Rg,Checkup time!,2014-04-21,PZNMPWCViVX8JLsn10MSnQ,
D8oM_IYmJUkwWUzBH_f8rg,You want it, they have it!   Love TJ's!,2015-12-21,PZNMPWCViVX8JLsn10MSnQ,
OmnFXovjCVVlqhPt9TU2gA,In the time it takes to walk through, pay and check in, my car is spotless.,2014-02-08,PZNMPWCViVX8JLsn10MSnQ,
OmnFXovjCVVlqhPt9TU2gA,automobile hygiene is a real thing,2016-06-12,PZNMPWCViVX8JLsn10MSnQ,
OmnFXovjCVVlqhPt9TU2gA,Labor shortage?  Long wait on a not very busy Saturday morning,2016-07-16,PZNMPWCViVX8JLsn10MSnQ,
OmnFXovjCVVlqhPt9TU2gA,Great special: (3) #5 Deluxe Washes for $50!  Regular $29.99 each,2014-02-01,PZNMPWCViVX8JLsn10MSnQ,
mqluTlSbZSstVyNKU8G9vw,Serving platters!,2014-05-15,PZNMPWCViVX8JLsn10MSnQ,
mqluTlSbZSstVyNKU8G9vw,Brand new parking lot!,2014-06-16,PZNMPWCViVX8JLsn10MSnQ,
gRTEQPvX3s1WzFhOPNbVeg,Meatball hoagie,2014-06-06,PZNMPWCViVX8JLsn10MSnQ,
Vh_7bnBfhePLw7obsuK0Lw,$.50 taco night....  if you can resist their wings!,2014-01-29,PZNMPWCViVX8JLsn10MSnQ,
rbZ4AHL1LV8KGW9NDGbI9w,Brunch, boutique and flowers, beautiful property,2015-07-26,PZNMPWCViVX8JLsn10MSnQ,
CsguIDuWWwsy58seF52RoQ,VIP promo for almost all typically ""coupon excluded"" designers & brands - through Sept 25!,2017-09-20,PZNMPWCViVX8JLsn10MSnQ,
bXCIqbwQykc7P6t-DsDF6g,Dont forget they cater!,2017-05-17,PZNMPWCViVX8JLsn10MSnQ,
T3syhQWse9WtFMoWk-oN6g,Fresh bread!   Trying Black Russian!,2014-01-26,PZNMPWCViVX8JLsn10MSnQ,
T3syhQWse9WtFMoWk-oN6g,Sssssllllllloooooowwww,2014-07-09,PZNMPWCViVX8JLsn10MSnQ,
ccDRE8wvhikoajUIiMBL0Q,Surprising selection of outdoor pots and garden accents!,2015-04-04,PZNMPWCViVX8JLsn10MSnQ,
pBSIzR0uR2LSs4ZrvIOrMw,Flower power!,2014-05-18,PZNMPWCViVX8JLsn10MSnQ,
CTiWs36A_sX3eahdqrYxUQ,Wicked!,2014-02-08,PZNMPWCViVX8JLsn10MSnQ,
j5ZyAzGkBBi8owpFILCioQ,Also the Cakes & Cocktails venue!,2017-05-15,PZNMPWCViVX8JLsn10MSnQ,
WY5Nn8--uHauNleE4JAPrw,Excellent venue for a shower!,2017-07-12,PZNMPWCViVX8JLsn10MSnQ,
Vq4wz0wm6PrCDhw23AgJ9w,Big Brighton inventory!,2014-04-14,PZNMPWCViVX8JLsn10MSnQ,
KPgyqG3MyFUDK7GRbUg51A,Valley of Fire Tour.  Very nice!,2016-04-11,PZNMPWCViVX8JLsn10MSnQ,
KNpcPGqDORDdvtekXd348w,Wednesday = Wing Night,2015-06-17,PZNMPWCViVX8JLsn10MSnQ,
KNpcPGqDORDdvtekXd348w,Best French Onion soup.  BEST!,2016-05-02,PZNMPWCViVX8JLsn10MSnQ,
KoOqNG0ysV8yChCf5-XE0Q,Dang! Hope they have crackers! !,2014-07-02,PZNMPWCViVX8JLsn10MSnQ,
41f1utKc483Fw4mP4AFfJA,Awesome pizza!,2015-06-03,PZNMPWCViVX8JLsn10MSnQ,
nxo1C5te8Aug-Lf5D_0b1A,Go Mnvl Mall!  Is the underdog making a comeback?  Yes, say I!,2014-04-10,PZNMPWCViVX8JLsn10MSnQ,
uYzaARioENSfB9Y9Gk2PDA,Diablo Dog on the Deck.  Friday!,2014-06-27,PZNMPWCViVX8JLsn10MSnQ,
yCXYIz0MxVfT05TRwr1EiQ,This is a Wilkins Two gas station.  Across from Shop N Save!,2014-04-12,PZNMPWCViVX8JLsn10MSnQ,
NxFuteLIIgD96vLSowo-3w,Because I'm outta hot chocolate!  Happy January 'Burghers!,2014-01-27,PZNMPWCViVX8JLsn10MSnQ,
NxFuteLIIgD96vLSowo-3w,Alligator stew fixings!,2014-01-28,PZNMPWCViVX8JLsn10MSnQ,
NxFuteLIIgD96vLSowo-3w,Yes, the cat has to eat, too.  But Boo for a special trip!,2014-01-31,PZNMPWCViVX8JLsn10MSnQ,
NxFuteLIIgD96vLSowo-3w,Packing lunches.  Best deli ever.,2014-02-04,PZNMPWCViVX8JLsn10MSnQ,
hsRjct8UiUHU54B983GmcA,Hubs is going on a rabbit run to Wholey's today.  Cannot wait until Fall for Hasenpfeffer!,2015-07-24,PZNMPWCViVX8JLsn10MSnQ,
3GuqcEYaF1d1WXcwOX5xPw,Roasted root hash!  Wahoo!  Sorry, we're out...  Ok... breakfast sandwich, bacon and asiago. Great #2 choice for a rainy morning.,2014-02-02,PZNMPWCViVX8JLsn10MSnQ,
RxNPIAim-2fIw43IilR62g,Stubs rewards... this may be my free day!,2014-02-09,PZNMPWCViVX8JLsn10MSnQ,
MNmQ1s-zdjEgm3bdRs7iEw,Roasted Duck Curry was perfect!  Pad Phet Neau is an old favorite of my companion.,2014-01-28,PZNMPWCViVX8JLsn10MSnQ,
MNmQ1s-zdjEgm3bdRs7iEw,Avocado Smoothie. Fabulous!,2014-06-30,PZNMPWCViVX8JLsn10MSnQ,
oP0eUhf44jU71-I8DwKU5A,An Italian restaurant with no anchovies. Not cool.,2016-04-21,PZNMPWCViVX8JLsn10MSnQ,
Bf-yMQiSmDZyqfGyFKQ0bA,Arsenal cider!,2014-02-01,PZNMPWCViVX8JLsn10MSnQ,
opjEyudWKz_AJreQs959Aw,Hot spaghetti sauce.   The best!,2014-02-06,PZNMPWCViVX8JLsn10MSnQ,
hbU9i9ajkai8OnTMxiMThA,Don't forget: you can buy it online and pick it up on your way past the store!  Love that!,2015-05-09,PZNMPWCViVX8JLsn10MSnQ,
Sk0jAL8cPgCSVRU8-pD8QA,Looking for a small blender.  Signed up online and was instantly given 20% off!,2014-04-11,PZNMPWCViVX8JLsn10MSnQ,
ofGLoCpwEauC1-oi99cdGg,Great seasonal store.  I love their planter selection in the spring...  And always some happy garden jewelry!,2014-04-11,PZNMPWCViVX8JLsn10MSnQ,
L-v6TXGRfNFrNbxvZ9O7wA,Son's wedding booked, next summer - cannot wait!,2015-06-18,PZNMPWCViVX8JLsn10MSnQ,
y6lu1-YjIQ9uOfClT7VAag,Corn hole tourneys in the lower parking lot!,2014-04-23,PZNMPWCViVX8JLsn10MSnQ,
Fh-mO_bD6AuSnJab5r6i0A,Monday night wings !,2015-06-01,PZNMPWCViVX8JLsn10MSnQ,
Tzp6kdtA7coJgnY3-hFHtw,Passing through the Burgh.,2014-03-08,PZNMPWCViVX8JLsn10MSnQ,
1f6wWD3iud8auBlYkQ9STg,Now available:  half cases!!  Yay!!,2016-03-05,PZNMPWCViVX8JLsn10MSnQ,
7Av7uSgowKNGQtnxWxcKxg,Taco pizza.  The best!,2015-07-29,PZNMPWCViVX8JLsn10MSnQ,
3Izv7UguuUGZt-DYBw1gaw,It's almost motorcycle season.  They stock HD parts!,2014-04-17,PZNMPWCViVX8JLsn10MSnQ,
RHjqtFnsyMoIbqKk3vYQnA,Fastest mattress purchase, ever!,2016-05-21,PZNMPWCViVX8JLsn10MSnQ,
4d6eYel4nqoBk0bWCa-_aA,Manufactured in Aspinwall, PA!,2016-12-30,PZNMPWCViVX8JLsn10MSnQ,
nYFhYM9JQbWnxI3zEd-gug,They cater, too.  Beautiful funeral dinner,2016-11-13,PZNMPWCViVX8JLsn10MSnQ,
VxOsyWUIKsgafJmnfInbbg,Best lunch salad!,2014-02-10,PZNMPWCViVX8JLsn10MSnQ,
rQXzCp-vsVpsPWFZX6Ua9w,Three sorbet flavors to choose from!!,2014-04-12,PZNMPWCViVX8JLsn10MSnQ,
nJvUlpx9ODF2e1MszNYY3g,No phone outlets.  :^(,2015-08-02,PZNMPWCViVX8JLsn10MSnQ,
_R1jBQQieKpNGMBqmrLRyA,Quail!  Sangria!,2014-02-08,PZNMPWCViVX8JLsn10MSnQ,
s36Rk0jd78z75LaqifnU3Q,Speedy Gonzales!  Yum!,2014-01-27,PZNMPWCViVX8JLsn10MSnQ,
s36Rk0jd78z75LaqifnU3Q,Happy Cinco!,2014-05-05,PZNMPWCViVX8JLsn10MSnQ,
462vn0tiPlmWRcP71yYOTQ,Sweet potato roll!,2014-01-22,PZNMPWCViVX8JLsn10MSnQ,
462vn0tiPlmWRcP71yYOTQ,Don't forget:  BYOB!,2015-11-07,PZNMPWCViVX8JLsn10MSnQ,
DBtmJXpwS31E0cDZo7ypGw,Greek night, TexMex night and now Tuscan night.  All were above expectation,2017-10-16,PZNMPWCViVX8JLsn10MSnQ,
IqFEORjcxP-rC2Hu-Srn8g,Always out of supplies,2014-02-10,PZNMPWCViVX8JLsn10MSnQ,
IqFEORjcxP-rC2Hu-Srn8g,No line???!!!,2014-06-07,PZNMPWCViVX8JLsn10MSnQ,
hSZCMPtmGEHu3V_PjiSxGw,Sunday specials,  great staff!,2017-03-16,PZNMPWCViVX8JLsn10MSnQ,
Krgm7kXv9w6u933NvDLKmQ,BEST cat food prices!,2014-02-08,PZNMPWCViVX8JLsn10MSnQ,
Krgm7kXv9w6u933NvDLKmQ,Vacation minis!,2014-02-15,PZNMPWCViVX8JLsn10MSnQ,
Krgm7kXv9w6u933NvDLKmQ,Purchases online can be returned in-store.,2014-03-29,PZNMPWCViVX8JLsn10MSnQ,
JtNVcqioJhS8GZ-If30oHg,Easy and quick at this location,2016-04-14,PZNMPWCViVX8JLsn10MSnQ,
hH8ymTeBZKQJRJAwWQ3FCQ,Not a great store, but I got some great socks!,2014-04-11,PZNMPWCViVX8JLsn10MSnQ,
ZJjcyXWPg_d-jx7obAtitA,Patio is beautiful; however the service is nothing close to the inside service.,2014-07-06,PZNMPWCViVX8JLsn10MSnQ,
ZJjcyXWPg_d-jx7obAtitA,Pumpkin Apple Cider Fizz.  Epic.,2015-10-30,PZNMPWCViVX8JLsn10MSnQ,
