post_id,comment,created_at,author_id
HWgz2YN0VKQzJ1Mlh1DjMA,Order rare and pray it's at least medium. Good fries.,2015-12-06,FmmckEJl6UsyAYs8kMSJaQ
DO3FefiMYiPYsEl6O8W2dw,Fantastic Ribs and chicken wings!,2011-11-10,7o37f5OHgF-cRhHWfVM_zw
DO3FefiMYiPYsEl6O8W2dw,Wow!  Try the Pecanwood Chicken and Garlic Mushroom sandwich!  Unbelievable.,2012-01-19,3dZ0w4jgPAleyPDOGvOt8Q
DO3FefiMYiPYsEl6O8W2dw,Love the salmon sandwich. Worth the wait because they make it fresh and it's so damn good!,2012-09-06,9xtVOgf6v-EZj987Ge0vGg
DO3FefiMYiPYsEl6O8W2dw,Everything is amazing here. The owner, Phil, is really friendly and makes nearly everything from scratch in house. I recommend the smoked wings with the hot. Best chicken ever!,2012-09-28,KPvSlb8zh1BNHQWo2p4_Cg
DO3FefiMYiPYsEl6O8W2dw,Unfortunately, Las Vegas Grille is now closed.,2013-03-17,RiU99Ze8UEoUutHMl73HIg
YS4RsAaaw_KYYjnHnLD3OA,Nice decor. Buffet is not ready !,2012-10-19,RGRdhX8L11KbDB-NxoXAHQ
YS4RsAaaw_KYYjnHnLD3OA,Meh food. RUDE service.,2014-08-23,n7Z7vPDJlB-540qnM4Zufg
YS4RsAaaw_KYYjnHnLD3OA,he buffet choices and quality were excellent.,2016-10-27,wkUeuVhozbb0KKm0X9HV4A
DUSAjTJ3l_bavvo9uqPo_w,Just ate for the first time and we LOVED it ! The food was fresh and fantastic ! Service was great and this will become one of our regular places to eat !,2014-02-08,XxYA1f66T_rP2W4q6OdEyQ
dk7VpR5Xh7t28U99ASZz7A,The food was fantastic and service impeccable! A must visit !,2016-01-17,XxYA1f66T_rP2W4q6OdEyQ
idU2ytgY25a2TCVFyXZgjg,Great music,2015-02-21,XHrunxdKiCez-coXFbYcDg
idU2ytgY25a2TCVFyXZgjg,Great venue.... better bartenders!,2015-10-16,jWKEx2RWGZmTME4ZQqLu_w
ldKrUirpZZ6JDnNwOwLpvw,Great buffet for dinner $10.99,2013-08-01,sg4dj8KqrTKDGuZgzhaOKQ
ldKrUirpZZ6JDnNwOwLpvw,Good place great dinner price,2014-11-08,sg4dj8KqrTKDGuZgzhaOKQ
liu30Bxat_ckX1R5Q4jtyQ,Mango Smoothie is off the chain!,2011-10-08,tn8bRVBZPw_pUx87qdnORA
liu30Bxat_ckX1R5Q4jtyQ,Cute little cafe tucked away down a quaint patio.,2012-08-06,dyhTHLIf6eWBvU78Y3T06A
qgAZPDQStZP_Y5XTiQ6UqA,Only 2\/3 full and a 40 minute wait? Need to work out the staffing situation...,2014-10-17,dyhTHLIf6eWBvU78Y3T06A
nVJgW_hbCH6k0_xO5naTEg,Helpful staff and good selection at reasonable prices. Will be back,2017-11-27,3QgIQhjxG3l1iW1sAgPsyA
bxut9wt40ikh63hCgenkLQ,They tell you to get there at least 15 minutes early. They're serious. The bus stop is outdoors, but covered from the elements.,2017-05-21,ZAfVc31DZ339eaZJ1MP6NQ
xrTjsWjCLEp6e2X7GGO2iQ,Excellent coffee! Extremely recommend.,2011-09-24,q6SryTpIRv2Ak-ha7ajr7A
htIX-nFk6xow7UQuE4OzqQ,This Korean restaurant is in the pricer side but food tastes great!,2012-05-10,q6SryTpIRv2Ak-ha7ajr7A
xrTjsWjCLEp6e2X7GGO2iQ,Yummy coffee! Friendly staff!,2012-03-11,AI1xz00qFt65gaDhnmGJHw
xrTjsWjCLEp6e2X7GGO2iQ,Great little place. Latte was delicious. Staff were friendly!,2016-06-06,Rpi1qSo1T9RnSx_8pSv9tg
gNER9lE1Ma9FLm9MBsvYgg,Great atmosphere for a wed night.  Upbeat and busy.  Good hef as well :),2011-11-16,m-F0VcnbysMJPOs21JF3Ig
gNER9lE1Ma9FLm9MBsvYgg,Bigger than you think!,2012-03-20,84ueA2yP5riKJKZxeD_YgA
gNER9lE1Ma9FLm9MBsvYgg,Ask for Ashley's section! Friendly, fun server that makes you want to come back! Thanks Ashley!,2012-04-08,Vip25o6_e0fYwYeV40gM9A
lpel3pRFAzlow7u2TJMz4Q,The Acrobat Pinot Noir on draft is amazing! Also the lardo Pozza! Service is always good, Paul was exceptional! Love the community tables outside!,2013-08-30,Vip25o6_e0fYwYeV40gM9A
gNER9lE1Ma9FLm9MBsvYgg,They have a new chef!!!!! Andrew Bower took over and it is FANTASTIC.  I am so happy to have a place close by that has such a good brunch. Thank you!,2012-08-24,Yx1xjCAt2ShUPV5A7NWo1g
gNER9lE1Ma9FLm9MBsvYgg,Great Lakes is closed Sunday so come here,2013-05-26,dyi8Sh7-p6Me8JDirAWbcw
gNER9lE1Ma9FLm9MBsvYgg,The fried chicken sandwich is awesome!!!,2014-03-26,rHaM68z748gWgCGt32ln7Q
Y8vH_HD8JiUXZWHecrvMPA,Try the bacon sliders they're soo good!!,2013-06-12,rHaM68z748gWgCGt32ln7Q
gNER9lE1Ma9FLm9MBsvYgg,Food was great for a brewery.  Beer was excellent also.,2014-11-26,qcht2tdUd7iAj6XClDJ75Q
gNER9lE1Ma9FLm9MBsvYgg,Food really wasn't great, definitely over priced for what it is as well.,2015-03-02,x1btFKxaDjVLtGsNjfn0ow
gNER9lE1Ma9FLm9MBsvYgg,Amazing Poutine! Beers are good too.,2015-07-28,_fi1vM3z7HFBoM9FjKxheQ
gNER9lE1Ma9FLm9MBsvYgg,Great beer,2016-09-17,I3zgs3SHGe08TmC_V0bEZw
vdloJPM3bSpQTMlwdFek2A,Great variety of food menu items.  Not much variety in beer flight options.,2016-09-17,I3zgs3SHGe08TmC_V0bEZw
gNER9lE1Ma9FLm9MBsvYgg,Great beer and the staff was great. Very busy place in a Saturday. Tried the wings which were great. A lot of wings for the price but hard to eat for one person.,2017-04-01,QngxwA3Oj6-YDwbyD93sHQ
rqx6fJcRmJOr-TTb3EOJRw,Great atmosphere. Draft beer was more than warm. Great spot but get a cocktail.,2017-03-31,QngxwA3Oj6-YDwbyD93sHQ
C7JaaErXLB3B3486LfWg5w,Go early if you need an oil change. Very fast service in the mornings, gets busy anytime after 9am...,2012-10-03,naUsz04TXyBmfSCMBdmnnw
a0v7Si0DK4cIko7AQY4YXg,Great place for breakfast!!! Egg-cellent service and food!!! Took my son for his free kids meal for being an 'egg-cellent' student at school. Great to see Egg Works honors good students in school.,2015-12-23,naUsz04TXyBmfSCMBdmnnw
C7JaaErXLB3B3486LfWg5w,Kudos to Jesse Oledean and Tim McFadden in service!,2014-06-20,CK5owex8fQp2_x8ZGY13tg
C7JaaErXLB3B3486LfWg5w,Do not purchase from this dealership,2014-08-29,kzcq8pE-zDHE2Y7YaKkqqQ
zcScEL0WEdFkROcnz5379g,This was good  but Hot N Juicy is a whole lot better!,2015-05-13,kzcq8pE-zDHE2Y7YaKkqqQ
C7JaaErXLB3B3486LfWg5w,I went to check out a 2014 Honda Accord over at Findlay Honda Henderson, the staff was amazing!  Kevin Vo helped me, his level of professionalism, class, and knowledge of Honda's was remarkable. Choosing the best vehicle for me was really hard, I came in at 9:00pm, He patiently waited for me to make the right choice without pressuring me. I recommend Kevin Vo, and Findlay Honda to anyone looking for a great pressure free car buying experience. Ask for Kevin Vo, he'll treat you like family.,2014-09-05,vx5Oa3bARvwp-_kJmzPH0g
C7JaaErXLB3B3486LfWg5w,Beyond mad my boyfriend always gets taken advantage of ! Manager Lora is always sharing half deals w\/ other people when her job is suppose to encourage people how to do their job !!!,2015-05-28,UbW9K_R0rn4WN39iPGrP6A
C7JaaErXLB3B3486LfWg5w,Fantastic service, very friendly, and very fast. I love my Honda dealership,2015-07-30,888YOnqZjcQZkdANnuZ7fQ
C7JaaErXLB3B3486LfWg5w,See Mike.... patiently listens, no pressure and easy going! He will work with you!,2015-12-05,dq98KYfUIqL59XDufP0jyQ
eJKnymd0BywNPrJw1IuXVw,Sarah is fantastic and your drink cup shall never be empty!,2015-05-03,dq98KYfUIqL59XDufP0jyQ
C7JaaErXLB3B3486LfWg5w,Great service.   Go see Colton in the service department to handle your repairs.,2016-07-03,Cu-g0K3ljKtp4tlyl8JI-g
C7JaaErXLB3B3486LfWg5w,The budget car rental is terribly slow. Do not rent from here,2017-09-01,Wphcq7GsPdTF5pwkJgeZOQ
C7JaaErXLB3B3486LfWg5w,Willy on the service team was so kind- he thoroughly explained everything that was done on my car. Also, he quoted an exact time everything would be completed- and I didn't have to linger longer than expected. Great experience!,2017-12-03,xFIJOdPk3SQWUm4wadPnUg
h-Oq86DZfZad9kKXe8m7Lg,Super delicious giant tortas! Very very good.,2015-05-31,_biT8GkbJE4_gMyzWT0pHw
xdphjWZymq-3dqOWmA_wwA,Very great food!,2014-03-19,_biT8GkbJE4_gMyzWT0pHw
9kjk05G50XWnmJQBz_wcnw,Great idea. Awesome atmosphere. Pretty cool place for date night.,2014-03-08,kSDZdt6w3l1yby9f0WD3zg
r8764MtYyt8JhxMvrfM_xQ,Loved the atmosphere!,2015-11-07,Jke5Up-G4EQ-X2LIPLvcZA
_y1Et7f4NE6D1P1GzphlIw,Best lunch I've had since being in Vegas!!!!!,2017-03-11,nJczOQEYXGQn85rJoQVQhQ
jikNKow2DF2M5QtEWgqHWw,Excellent food. Service is very quick. Got full very quick.,2017-10-21,_4WsaFozGpINhGzkCd-eDg
GPVHfoDjSOivqgIDjIOA-Q,Do the pound of Crawfish with garlic butter. Then add a shrimp poboy and use the left over juices from the Crawfish to dip your poboy in...AMAZING!!!,2016-11-25,VpL_ekb6rSPYzmmLj4bysA
nDj2LrpjZHTM8X-EqHSR9A,Always friendly and can't go wrong with extra espresso,2016-08-16,6d7wuKMVdhj5Hwc8Y3TdtQ
4h8HCTd5h-oEH9XtkX82GQ,Delicious street tacos for reasonable prices,2016-08-16,6d7wuKMVdhj5Hwc8Y3TdtQ
p3YqOYELqXtLyHz9T49p_w,Hungry!,2011-06-19,mdCAsnSP3uCH2859UYW66A
p3YqOYELqXtLyHz9T49p_w,Fantastic! New location is great and the food is outstanding. Such a great alternative to the strip. Relaxed, hot, juicy and fun.,2011-08-06,Mt-W7A6zNks_USuxgkpixg
RwMLuOkImBIqqYj4SSKSPg,Honestly a fantastic place!! Great prices and the best tacos I have ever had. A real gem!,2011-08-07,Mt-W7A6zNks_USuxgkpixg
p3YqOYELqXtLyHz9T49p_w,Fantastic! Awesome finger food, will definitely come back my next time through town!,2012-07-13,jNSJjbIw7CZ9SWGYSLfIgw
p3YqOYELqXtLyHz9T49p_w,Before ordering the crawfish, verify the price. The price they have posted at the front is for the ""frozen"" ones, the live one is considerably more than the live ones they served us.,2012-12-27,OYXLARbN-9QgsrjkmT7CHQ
Z0YOHYA6YtW131xULbnMzQ,Order brown rice to lessen the guilt,2012-12-27,OYXLARbN-9QgsrjkmT7CHQ
p3YqOYELqXtLyHz9T49p_w,The food have their own spices they put on it,2014-03-05,KG-eZOQD9b6swbWGMSOznQ
p3YqOYELqXtLyHz9T49p_w,Daniell is an awesome server! The food was amazing; if you like spicy, get the Cajun fries. And this location is easier to park at than the one over at the next block.,2014-06-19,nm0RCT8ORNV0OuuYvc0_kw
p3YqOYELqXtLyHz9T49p_w,I absolutely loved this place! Hands down beats boiling crab in my opinion,2014-06-24,vAlQiLQH6-CeYF5hvxrY2w
p3YqOYELqXtLyHz9T49p_w,ottimo cibo, gamberi eccezionali, da lodare l originalità con cui vengono serviti! ! Quelli all aglio sono fenomenali, assolutamente da provare! !!,2014-08-03,YaEHPw36XFNuY2eJOB54KA
p3YqOYELqXtLyHz9T49p_w,If youre reserving for a big group, make sure half of you guys are there or else they wont bother fixing the table for you.,2014-08-24,1KZ44zT60pakDm_pkrvlIw
p3YqOYELqXtLyHz9T49p_w,Just delicious food in good price.  Cheerful waitress with good services.,2015-03-10,_9UycXHfnH6iTWTN36RR8A
p3YqOYELqXtLyHz9T49p_w,Yummy - can't wait to try this place out in tempe AZ!!!,2015-04-09,JKPnARcXIA5UgLvpgl72AQ
p3YqOYELqXtLyHz9T49p_w,Lemon pepper crawfish all the way!! Medium is alright but go spicy and it is still very much enjoyable!,2015-10-14,4fXJf3j6dZdxQJQud2bitQ
p3YqOYELqXtLyHz9T49p_w,Don't let the outside fool you, the inside is very nice!,2016-01-01,5yxyQ1SUC1ln3HpZX84W9w
UTXNr62dGSK-tet8OeXUcQ,Perfect location to get away from the loudness of the strip but close enough to the strip that it's not out of the way!,2016-05-01,5yxyQ1SUC1ln3HpZX84W9w
p3YqOYELqXtLyHz9T49p_w,Great seafood, asked for a pick up and my food was ready under 20 minutes.,2016-05-06,mMAgBkCEGbnZwZls-9A7lg
p3YqOYELqXtLyHz9T49p_w,I love their clam and crawfish!,2016-05-22,qjl1t-Vtuuls2hDgtqzYqg
IZivKqtHyz4-ts8KsnvMrA,Love their oolong tea,2016-05-22,qjl1t-Vtuuls2hDgtqzYqg
p3YqOYELqXtLyHz9T49p_w,Food was amazing!! Lorie was amazing help such a sweetheart great customer service!!!,2016-06-12,CFIQKG_wY06MWNqZgjYQoA
p3YqOYELqXtLyHz9T49p_w,Compared with Boiling crab, it's a great location for great sauce and fresh seafoods,2016-07-06,2FHNTTI-gf_yf7_kZblsDA
zcScEL0WEdFkROcnz5379g,Give up the dungernous crab. They are awful at this location. Try it at their San Jose location, which is awesome.,2016-07-06,2FHNTTI-gf_yf7_kZblsDA
p3YqOYELqXtLyHz9T49p_w,Delicious!!!  We come here every time we visit Vegas!  It's a great experience.,2016-07-10,h8Ag30RRgMO7MfKmmiOb_Q
p3YqOYELqXtLyHz9T49p_w,Delicious food, messy but sooo worth it.,2016-10-08,bBz_K-u-nGeu_A6_NUw3ZQ
p3YqOYELqXtLyHz9T49p_w,I always get the baby spice with lemon pepper seasoning,2016-11-26,nXuUOSu413_CXlH5URNHKQ
p3YqOYELqXtLyHz9T49p_w,Love their shrimp and crawfish!,2016-12-26,4QEEsWUkMXgqHNKxeiaH7A
p3YqOYELqXtLyHz9T49p_w,Sooo good!  I wish I had the time to go again before I left,2017-03-27,EzgWqJa2X4PCGZoGAT9HSQ
wdOOK3K6vzQy1d_OIk-U9w,Pretty good sushi for the middle of the desert, good service,2017-03-27,EzgWqJa2X4PCGZoGAT9HSQ
p3YqOYELqXtLyHz9T49p_w,Outstanding food and great service.  We keep coming back when ever we are in town.,2017-05-10,-VlEI2U9zVOMU0WfQaFmzw
p3YqOYELqXtLyHz9T49p_w,Definitely the place to try when coming out to Vegas! The food was amazing!!!,2017-05-11,1kxYVEuC7MbKgEJWOgXFqA
p3YqOYELqXtLyHz9T49p_w,David was awweeesome!!! Will definitely come back. He is Zaaadddyyyy!,2017-06-09,7RAQZTvsTziPtpwfXwO9Ng
p3YqOYELqXtLyHz9T49p_w,Food is delicious and service was fast and friendly,2017-06-12,A1yminJUPXi9SvL-z_h-QQ
p3YqOYELqXtLyHz9T49p_w,Parking sucks, but the food here is amazing and definitely worth it!!,2017-06-16,EzzLz-L59GG5ICitz1XXmg
p3YqOYELqXtLyHz9T49p_w,The food was amazing and our server Pam even more,2017-06-17,xWDX5XrOMVeghBNzIu9_ag
p3YqOYELqXtLyHz9T49p_w,Too good, hot and juicy is right! Fun place, good times!!,2017-06-18,_kM6R2udJVpaXrTZ6Z5Lqw
p3YqOYELqXtLyHz9T49p_w,Food was a 4, service was a 2, so you get a 3!,2017-08-17,uIJTiw6cWnbBbsvjwyP6MQ
p3YqOYELqXtLyHz9T49p_w,Yummmmmmy,2017-11-25,vxS3Hk0H7v58QcSQ0Dj6_w
TYxv87hEIjWh31KKxb4iKA,If you donate you get a slip for 25% your next purchase.,2016-01-28,m3PssQyzVD8YLi2y5aR5Ag
RyGvZN-v44TddRHmd_gPMA,love this place!,2015-05-08,31SCiXETNOHU4svWdpl2lg
RyGvZN-v44TddRHmd_gPMA,love this place!,2015-05-11,31SCiXETNOHU4svWdpl2lg
RyGvZN-v44TddRHmd_gPMA,MAZING food and service!,2016-11-06,lGLT5tnrjk13ODUIrxNVGA
RyGvZN-v44TddRHmd_gPMA,Loved everything we ordered. Best part was the hummus fatteh yum!!!,2017-02-19,1Ub9QTHy3eMkEU47ETJdgA
RyGvZN-v44TddRHmd_gPMA,tiny dining area but the food was delicious and the service was good as well.,2017-04-08,eeRfpaiH2TCPqm8y4-eHkw
aFUPfnjTP9RKF6k1P6YFug,annot complain at all,2015-11-25,8IHKoDdowAkISIKzypvObA
aFUPfnjTP9RKF6k1P6YFug,Besides the wait (which is obvious why), this place is my favourite restaurant!,2017-12-02,CFDmv_lk0_DRFDGSLr3esQ
aFUPfnjTP9RKF6k1P6YFug,Besides the wait (which is obvious why), this place is my favourite restaurant!,2017-12-02,CFDmv_lk0_DRFDGSLr3esQ
aFUPfnjTP9RKF6k1P6YFug,My partner and my favourite restaurant.  It's near my work so it's very convenient.,2017-12-04,CFDmv_lk0_DRFDGSLr3esQ
SMDMyqFt6Ja9QiRSjRIwQA,Always a good time and great staff!,2017-11-08,CFDmv_lk0_DRFDGSLr3esQ
PtwW1Hwme8Y0wy54zNr8Xw,Try everything on their menu! This place is that good lol getting the pancho's scramble this morning,2015-10-12,0u4T9C-bypR67seJZmL_Lw
ygaOvp0PLBYaYeN9cZAlGg,The Pho soup is AMAZING and appetizers! !,2015-09-17,QulS4N6airhCBihZlvYpJw
X8m_NbcW5P0W3N-sFPvlVQ,Loved my haircut, excited for the next trim!,2017-09-07,QulS4N6airhCBihZlvYpJw
Hqs4YNST_ZHbshwyi4bnsQ,Best pizza in Vegas love their lemon aid tea,2016-05-27,xxfdxcA6obOHXnM6PFEnsA
MVLQkoWx-uHFVyOBBFfvyQ,It's addictive, and must try all dishes,2017-01-30,pmterzcrGfI7tUa8OMkFMg
ARj6DzbLlRkHt3kQeTuuVA,I wish they would not answer their cell phones while in the middle of doing nails.,2014-08-22,zwwr8E0l9SMvVvZXP33-6Q
Cxd0CSaDsCmPqSCFkQDfIQ,Drive thru is so slow every time,2017-04-18,ygigbDrLdOKW923jBGUIlQ
OKZkEXzJt0XIamHRRTX-8g,It was my bday got a chocolate buttercream cupcake. It was so gooood,2017-08-08,ygigbDrLdOKW923jBGUIlQ
-r73AKwASZ0dk-XMrozixA,This is the worst dealership I've ever been to they lie on all of the adds and craigslist post. Bait and switch B.S! They lie to you in person and on the phone. DON'T BUY FROM BAJA!,2015-10-24,dEvXmPd5dPHUgXNJZvJLjg
Dz48AHU652_zg43sBPRb9w,Ask for samples before ordering. Make sure you like it.,2015-08-20,mkIt8BaYxqGGhaVHt6BxQA
Q8b36PEPL61nxeQDcLBV7g,They take credit cards but if you want to tip bring cash!,2015-08-20,mkIt8BaYxqGGhaVHt6BxQA
Dz48AHU652_zg43sBPRb9w,Love it here! Shoofly pie is my favorite! Also the sorbet is to die for!,2015-08-25,KUIj6XfQH0qqHSXc7jEfBA
Dq3AZ2f1BffwqRcP44Wh0w,Cute little local diner. Great big pancakes :-) very friendly staff!,2017-01-22,KUIj6XfQH0qqHSXc7jEfBA
Dz48AHU652_zg43sBPRb9w,Sample before buying. Baklava a particular favorite although they rotate flavors from time to time,2015-09-08,MLf4JUa1uzQkDLrBJ5yJHA
HVCSprTj_USR9HxIeoffZA,Free WiFi & great coffee make this an awesome place to study & get work done,2015-09-08,MLf4JUa1uzQkDLrBJ5yJHA
dQj5DLZjeDK3KFysh1SYOQ,Joint is closed January 25 to February 8, will reopen February 9. I found this out the hard way yesterday,2017-01-29,MLf4JUa1uzQkDLrBJ5yJHA
Dz48AHU652_zg43sBPRb9w,Stopped here for the first time tonight- ice cream is amazing! Super fresh and homemade! And my pup loved his little pup cup! The staff was exceptional, as well! Such a gem- will be here all summer!,2016-06-26,4V69A2yFJwWaOtPU8dDFmw
Dz48AHU652_zg43sBPRb9w,Omg - so delicious. Amazing flavors.,2017-06-10,KNvYp2vo_OvoTacN3p6rFA
Dz48AHU652_zg43sBPRb9w,They have nice flavors but the ice cream is really too sweet and sugary.,2017-08-06,bn-hzwivjDO78NP-DiAsFw
Dz48AHU652_zg43sBPRb9w,Way way way too sweet very upsetting I really wanted to like this.,2017-09-22,bn-hzwivjDO78NP-DiAsFw
aAkoJKozYZEyBx58wQ-UrQ,Chili is really great.,2017-09-10,bn-hzwivjDO78NP-DiAsFw
Dz48AHU652_zg43sBPRb9w,Out of the ordinary flavors. Really fresh - would go back again and again!,2017-08-18,qG0E4fSi307jMCrMeEdrnA
Dz48AHU652_zg43sBPRb9w,Fantastic ice cream. Staff is so nice.,2014-05-23,sQ6BgsqGRJ8m7b9HyyNBrw
vz9BbVWThEyK4O_JFtVo4A,Great food and drinks. Yay for pumpkin!,2015-09-27,sQ6BgsqGRJ8m7b9HyyNBrw
08N3bQ7Wtx7j5pdnzOG8dA,Creamsicle martini.  That's all I'm sayin! Mmmmm,2011-07-02,5yBDqOeWChz5TW4_JUmNSQ
08N3bQ7Wtx7j5pdnzOG8dA,Lobster brisk, NHL playoffs and cold beer ... heaven.,2012-04-15,SVoA9Zzf5ko2rtxyYUXiaA
08N3bQ7Wtx7j5pdnzOG8dA,Good atmosphere and good food too with reasonable pricing and friendly staff.,2013-10-15,qobSlRE0fOkzCdptOwqZPw
08N3bQ7Wtx7j5pdnzOG8dA,Great place to eat and drink,2014-03-12,ORpXHxqgTrihLZhYsokEjw
08N3bQ7Wtx7j5pdnzOG8dA,Great place to eat and drink, have a quick one after work, happy hours.,2014-03-29,ORpXHxqgTrihLZhYsokEjw
08N3bQ7Wtx7j5pdnzOG8dA,Great place to eat and drink, happy hour after work, go watch the football games, or,2014-04-09,ORpXHxqgTrihLZhYsokEjw
08N3bQ7Wtx7j5pdnzOG8dA,Good food and tons of tvs.,2014-07-27,kLjJmYypH0wShK09l3oViw
08N3bQ7Wtx7j5pdnzOG8dA,Awesome food and a fun atmosphere! The burgers are incredible!,2014-07-29,P_Yu_7faxiMMpD1lX7pHrA
hf8WoI724TuDeAtH80bgPg,Rachel is AWESOME! She made my experience way betttttaaaaa.,2016-05-12,P_Yu_7faxiMMpD1lX7pHrA
08N3bQ7Wtx7j5pdnzOG8dA,Coach&Willies is so good. Everytime I eat here, I try something new. I have never been disappointed. Not only is the food amazing, the service is even better. Ellen is the best waitress I've ever had.,2014-08-01,0hjXsZa7VxIEYSe5R-x_hA
08N3bQ7Wtx7j5pdnzOG8dA,Full bar. Lots of TVs. Great prime rib special.,2014-09-20,Nit3SsZXwUIckSDyRT3Xxg
08N3bQ7Wtx7j5pdnzOG8dA,Amazing food and service!!!,2014-11-01,4SBUVkiwoVv8REz001IBdw
08N3bQ7Wtx7j5pdnzOG8dA,Hands down best lobster bisque ever!,2015-03-25,TxwpyTun-TXobsOqbsJJnQ
08N3bQ7Wtx7j5pdnzOG8dA,Love coach and willies!!! Great food, great service!!!,2015-07-05,omM_zUoYj1NT_6WbLX8gEQ
fdkJsDiy27e4Ragp27MMhg,The whole process is excellent! Love uber!!!!,2015-06-25,omM_zUoYj1NT_6WbLX8gEQ
fdkJsDiy27e4Ragp27MMhg,Uber is great service, the app is awesome!! Great prices!!! What a great idea!!!!,2015-06-25,omM_zUoYj1NT_6WbLX8gEQ
08N3bQ7Wtx7j5pdnzOG8dA,Permanently closed at this location.,2015-09-06,XiYZNW2B9xkIRsSuPbjYSw
2T66oHiIi1Ql-j5IhwbGjw,This little Mom and Pop place is the perfect place to relax. The artwork on the walls is nostalgic, as is the outstanding Thrifty ice cream and the candies which are a throwback to the good ol' days.  The burgers and hot dogs are outstanding.  Great place to take the family.  Prices and great for the quality of food produced.  Randy Walters, the owner, makes sure everyone's food is perfect and that they have a great time.  Go to TripAdvisor and write a review for this place.,2015-04-05,XiYZNW2B9xkIRsSuPbjYSw
2T66oHiIi1Ql-j5IhwbGjw,The menu is filled with a large variety of creatively dressed and served hamburgers and hot dogs, cooked to order.  Burgers are hand-formed and spiced, made of Nebraska corn fed, Angus chuck. DELICIOUS. Ice cream, sundaes, shakes & malted milks are available for dessert.  The restaurant has a nostalgic theme from the fifties.  Randy Walters, the owner and host welcomes every guest and makes them feel like long-time friends.  He makes up 50% of the great, relaxing atmosphere of Wimpy's Paradise.,2015-09-04,XiYZNW2B9xkIRsSuPbjYSw
