post_id,comment,created_at,author_id
VyjyHoBg3KC5BSFRlD0ZPQ,Has an organic roulette game! And excellent casino-side cocktails,2013-09-16,AE-E7fKn9i9IjY6nQWUUkQ
VyjyHoBg3KC5BSFRlD0ZPQ,Octavious Tower Room,2013-09-17,OATkSkzDWEhUgRbo509yeA
RESDUcs7fIiihp38-d6_6g,Great food poor customer service,2013-09-18,OATkSkzDWEhUgRbo509yeA
VyjyHoBg3KC5BSFRlD0ZPQ,atch out for weirdos around 4 or 5am. We've been confronted with several people who have had a little too much to drink & almost caused a fight with our culturally diverse group of 6.,2013-10-13,Hbr3AjB_f0Uq7dPPBHmPlA
WUq8HJHIZU4uteB154XN7w,Be sure to get on a promoters guest list & arrive before 11pm!,2013-10-12,Hbr3AjB_f0Uq7dPPBHmPlA
2sDdI1jDqr7c3FkZZJu5aw,My husband & I went in to grab a libation or two for our visit with my in-laws. This is my first trip to PA. Overall the clerks were very nice & personable. Phyllis was the sweetheart to help us. Thanks Phyllis!,2013-09-03,Hbr3AjB_f0Uq7dPPBHmPlA
VyjyHoBg3KC5BSFRlD0ZPQ,Leave yourself 4hours to check in,2013-10-14,6Vg6aDuJWjeKHve6gWkiFA
VyjyHoBg3KC5BSFRlD0ZPQ,My favorite hotel on the strip!,2013-11-30,X8QljzCe-odIdSmRJ5bHWw
V5z-pcEJQUX1FvkxO7TrZg,Love the big screens with all the sporting going on especially the horse races!!,2013-11-25,X8QljzCe-odIdSmRJ5bHWw
VyjyHoBg3KC5BSFRlD0ZPQ,Winner Winner, Chicken Dinner!!,2013-11-30,og8AR8znDXKdt1c1c1whUg
K7lWdNUhCbcnEvI0NhGewg,If you come with a group during peak hours, have someone pay for the buffet while the rest the your party get in the second line and wait.  You will save time.  You're welcome...,2015-10-03,og8AR8znDXKdt1c1c1whUg
VyjyHoBg3KC5BSFRlD0ZPQ,Central!!!!,2013-12-20,-N4_S7vUOMUcIj7GvXpdEw
P7pxQFqr7yBKMMI2J51udw,Drunken Monkey!!! The BEST!!!,2013-12-21,-N4_S7vUOMUcIj7GvXpdEw
VyjyHoBg3KC5BSFRlD0ZPQ,Try the $20 tip for the room upgrade. Works every time :-),2013-12-20,dOlL9s_vzqEL_VbZYh7l3w
XHrPQKUTJXJGPH9etKUYUw,Our reservation was cancelled for some reason but the staff tried there best to help us out. Nice lobby and free wifi. Good location to,2013-12-23,dOlL9s_vzqEL_VbZYh7l3w
VyjyHoBg3KC5BSFRlD0ZPQ,Some employees especially the valet has no manners... Ill rather pay more for the customer service at the Venetian,2013-12-21,VZchvnR1iSPXWOX11V78Ww
izw7OBVSeNmlVhjly1amQg,Idiots!!!!!!! Wyndham should think about hiring decent employees your a casino \/ hotel for Godsakes!,2012-12-24,VZchvnR1iSPXWOX11V78Ww
izw7OBVSeNmlVhjly1amQg,Horrible. PERIOD. staff are idiots and don't even know what the heck their downing. Comeon Wyndham your a casino. Shouldn't u have money to hire decent employees?Sad part is the only nice person I met was at the casino trying to recruit me! What a joke!DONT WASTE your valuable sleep\/eat\/playing time,2012-12-24,VZchvnR1iSPXWOX11V78Ww
E8t19sCra4kctooZMitsZw,Horrible customer service kept giving me different prices and won't honor me the price they gave me... Wtf?,2012-11-23,VZchvnR1iSPXWOX11V78Ww
VyjyHoBg3KC5BSFRlD0ZPQ,Stay in the Octavius Tower. Beds are so comfy!,2013-12-22,VjzK7jhmyC5KManY_z-x0g
wyPkRQg3F5Yz2WqRFax7-g,Avoid this place. Mediocre food,2013-12-22,VjzK7jhmyC5KManY_z-x0g
VyjyHoBg3KC5BSFRlD0ZPQ,This place needs new management.  Nothing to eat past 11 pm. The cafe has 3 items for ridiculous price and they are out of ingredients of those items?!?!  Time for a new hotel manager!,2013-12-26,Fvm3h2CiPgTp7peeXZdcaQ
VyjyHoBg3KC5BSFRlD0ZPQ,There are Keurig machines in the deluxe rooms, but they charge $12 for a 4-pack of K-Cups. Bring in your own - much cheaper, and you can bring your favorite kind of coffee.,2014-01-19,sELYSD8TBIl58qod0XWsXw
VyjyHoBg3KC5BSFRlD0ZPQ,Loose slots!,2014-01-25,TINBsGg5j50wwVGz3IAClA
SsN-SaGGkJn2Qm-jSDQ4aQ,Don't get the lamb bolognese. There's no meat!,2014-01-25,TINBsGg5j50wwVGz3IAClA
VyjyHoBg3KC5BSFRlD0ZPQ,Would not recommend this hotel. The facilities are less than expected given the price and the service is poor.,2014-02-02,ogKjGfIjHFl3a1DQDQSGkw
VyjyHoBg3KC5BSFRlD0ZPQ, love the ambiance at this casino\/hotel,2014-02-08,_6rhpGZxSL5v14Ddm57QaQ
VyjyHoBg3KC5BSFRlD0ZPQ,The rooms are clean, but a little disappointing. View is below average, air conditioning is very old, furniture has seen much better days. Internet is only included for one device. That is a very new method to me to make money. Especially in the US.,2014-02-26,izoKblvdpxcDkoEPAKJ7GQ
mvM_bCqtOhtNTQvaRRu0tw,The even offer drive throught. Great stuff. That is what I call the fast lane,2013-02-27,izoKblvdpxcDkoEPAKJ7GQ
VyjyHoBg3KC5BSFRlD0ZPQ,Really bad rooms, doesnt live up to the reputation at all,2014-02-26,IcQJ9Ewki9Bu0cR-D__pXg
MAwzrO4CSSOZNYa7YYf2KQ,Genialer Falafelteller,2014-02-13,IcQJ9Ewki9Bu0cR-D__pXg
eEnNw3_hBvxcFHyr23kAuA,Hotel has its own tattoo artist :),2013-02-25,IcQJ9Ewki9Bu0cR-D__pXg
VyjyHoBg3KC5BSFRlD0ZPQ,Love this place! Rooms are awesome !!,2014-04-03,eTlBJDuitwJvHK015mZDhA
eoyvbnRYQe-z85e8Rc6vAg,Love the Grotto salad with extra tomatos.Friend had the penne and liked it.,2017-07-14,eTlBJDuitwJvHK015mZDhA
VyjyHoBg3KC5BSFRlD0ZPQ,The best! Don't waste your time around Vegas, stay at HERE!,2014-04-08,p0FR-lKlW53GUkWhGlWohw
VyjyHoBg3KC5BSFRlD0ZPQ,Review is for the food court.Crowded, not enough workers.Lines are long and slow.,2014-05-14,T0mGEgCx0M6Axr0_O6VgOA
zFzuJf6G8l1YWjqcmu_PgA,Wow! Excellent service and food!,2016-08-29,T0mGEgCx0M6Axr0_O6VgOA
VyjyHoBg3KC5BSFRlD0ZPQ,Beautiful scenery and conveniently in the heart of the strip...,2014-06-01,XcmAAS0b-jOH1qQy2uzXpg
I6ICIIZfZsp_J9hHmfhWhQ,Everything is too overpriced,2014-06-01,XcmAAS0b-jOH1qQy2uzXpg
w-As0KSwy8pqMClOea-NLQ,Absolutely loved it..,,2014-06-01,XcmAAS0b-jOH1qQy2uzXpg
VyjyHoBg3KC5BSFRlD0ZPQ,Stay somewhere else,2014-06-12,4hF1diWeKCLJGJtiJjA5AA
VyjyHoBg3KC5BSFRlD0ZPQ,Really friendly staff, but no military discount for the Celine Dion show!,2014-06-30,jPWxmNblrn6y-UrHkwYTOg
VyjyHoBg3KC5BSFRlD0ZPQ,Fabulous!!,2014-07-17,Vydo-drjoirJjmSr6gxwlg
TfbHsUq-ZlQVAmb_Y79rIg,Very fresh but please cut up the broccoli and bacon in the breakfast burrito. The broccoli wasn't cooked through and butter knife made it hard to cut.,2014-07-10,Vydo-drjoirJjmSr6gxwlg
VyjyHoBg3KC5BSFRlD0ZPQ,Kind off a really big casino and hotel I would suggest looking at a map to see where your going. Forum shops are way in the back. The fat Tuesdays is there at the end!,2014-07-18,tUn05CT6CmDd7zuchSJqpQ
VyjyHoBg3KC5BSFRlD0ZPQ,Pretty Dope,2014-07-18,E3R-YX50gUMH4peV2DXOdQ
VyjyHoBg3KC5BSFRlD0ZPQ,Go to the Buffett,2014-07-24,49ldrvaGOIPPfXTlZBnz3g
VyjyHoBg3KC5BSFRlD0ZPQ,Easy check in,2014-07-30,BumgZY33Nq42MvtOeEwiqA
O_C-2kZMHGnq3ZDL_OaG6Q,Love the salmon and chicken,2014-07-30,BumgZY33Nq42MvtOeEwiqA
OETh78qcgDltvHULowwhJg,Chicken salad sandwich is good!,2014-07-30,BumgZY33Nq42MvtOeEwiqA
VyjyHoBg3KC5BSFRlD0ZPQ,Augustus\/Octavius Towers -- If you need water bottles, stop by The Laurel Collection located by Starbucks (right by the exit) for free bottles. Each person in your party can grab a few.,2014-10-29,qDzhGSPzchmkpsujTraN8Q
S-0QfksFDtwJhHUa8pg5ow,Good location right by the Parking Garage escalators.,2014-10-27,qDzhGSPzchmkpsujTraN8Q
VyjyHoBg3KC5BSFRlD0ZPQ,f someone has extension of the passport, please stay at any other hotel but this. My entire family was treated by staff very rude. I was told that US laws are not applicable in this hotel. And even if you have valid extended passport with valid US visa you are not allowed to play or be near gambling area. It was such a disappointment after paying thousands of dollars for the flight and hotel.,2014-12-22,_zoWkfZ30DSePH2wA1hK6Q
3LWsVfsSmb_Nzbi2YQ-NIA,Love food, atmosphere and mango dessert!,2014-07-28,_zoWkfZ30DSePH2wA1hK6Q
VyjyHoBg3KC5BSFRlD0ZPQ,This is NOT the real Caesar's Palace!,2014-12-26,Civ7d8D-ITsVg_1gpH-Pxg
VyjyHoBg3KC5BSFRlD0ZPQ,Talking customer service and style , it's all right here,2015-01-10,rxI7EdrTEYHXEfcb5uXqVw
DxgSVufr_6y_Rc63CC17Zg,Piece of heaven on earth,2015-01-10,rxI7EdrTEYHXEfcb5uXqVw
RESDUcs7fIiihp38-d6_6g,The best buffet by far in the strip , will its not cheap but it's worth it,2015-01-10,rxI7EdrTEYHXEfcb5uXqVw
eEnNw3_hBvxcFHyr23kAuA,Valet and bell disk is bad reputation for this casino,2015-01-10,rxI7EdrTEYHXEfcb5uXqVw
VyjyHoBg3KC5BSFRlD0ZPQ,be careful. my room was robbed today. the hotel fucked up and programmed our meth head neighbors access to our room with their room key. $8000+ gone.,2015-01-16,F28n26ynklEioZDInyK__A
VyjyHoBg3KC5BSFRlD0ZPQ,I love this place! I love the forum shops as well!!,2015-02-12,QFKL6s6GaNi4AkdG5-B44A
VyjyHoBg3KC5BSFRlD0ZPQ,Caesar doesn't live here,2015-04-17,_30vds9OW4Dl-K9IrIsmpA
l9oTh1HKQt_o4SN63cNNMw,basic bitchin!,2014-12-15,_30vds9OW4Dl-K9IrIsmpA
VyjyHoBg3KC5BSFRlD0ZPQ,Check-in time is not until 4pm.  I think they try to get you a room if it is ready when you check in earlier, but there is a high chance rooms are not ready before then.,2015-04-18,8t2ato0uXcN3P4cAtwGOhg
K7lWdNUhCbcnEvI0NhGewg,Love their dessert section!  Chocolate covered strawberries,  macarons & gelato!,2014-12-27,8t2ato0uXcN3P4cAtwGOhg
VyjyHoBg3KC5BSFRlD0ZPQ,Make sure the doors are locked right the two rooms we had seemed locked but all you needed was a push on the handle from outside & the doors opened,2015-05-07,6sNFGINvJkg1265CY4adrw
6Ct57qgmXwOnzfSZoUGh0Q,Decent place to stay at.,2015-05-07,6sNFGINvJkg1265CY4adrw
VyjyHoBg3KC5BSFRlD0ZPQ,Worst costumer service, old stinky rooms, no service at the pool,2015-05-19,ZZ3FzH9L2DO39lt_wvXeLQ
AyEtowSGi9vx0-xFfrgjWw,Overpriced as any LV hotel place, but food is very delicious,2015-05-19,ZZ3FzH9L2DO39lt_wvXeLQ
TVbVii4EUQt9DG7y698zIw,The most disappointing eggs Benedict I ever had. Slow service. Unfriendly staff.,2015-07-20,ZZ3FzH9L2DO39lt_wvXeLQ
VyjyHoBg3KC5BSFRlD0ZPQ,Ensure you are ready for an experience of the Las Vegas lifestyle.  It's Hot and so much to see and do and not enough time.  The shows are awesome!!,2015-06-29,pou8MwpiCOe8U4D7Zvbnzg
VyjyHoBg3KC5BSFRlD0ZPQ,Do not stay in the Roman Tower because it is very dated and you are lucky if you get you room cleaned. Very disappointing! They also leave the cleaning carts in the hall.,2015-07-13,cnssoWU1wgOEgstedPwQpA
VyjyHoBg3KC5BSFRlD0ZPQ,Don't stay here,2015-09-04,K-h-7tt9ycTFuTNTxnic1g
7MeMGh0SUlF-GuTyruwtcw,The hostess were terrible really bad attitude made me not want to dine in!!!,2016-07-16,K-h-7tt9ycTFuTNTxnic1g
aGAeYVf2sBygo2OJJBbuIg,This place sucks I was the bar for 30 mins and got no service,2015-11-21,K-h-7tt9ycTFuTNTxnic1g
VyjyHoBg3KC5BSFRlD0ZPQ,The best casino to loose all your money lol.  The odds are never in your favor lol. It's a beautiful place though.,2015-09-30,PcgnJ3Ygs8ESMNwGvW7LEQ
VyjyHoBg3KC5BSFRlD0ZPQ,One of the better hotels I've ever stayed at.  enjoy the amenities,2015-10-21,sJ-soZeSehdOLlPlKLY5nQ
Z0YOHYA6YtW131xULbnMzQ,One word ""oxtail ,2016-10-29,sJ-soZeSehdOLlPlKLY5nQ
VyjyHoBg3KC5BSFRlD0ZPQ,Baby Vegas!,2015-11-26,ax7SnXOTIpatbsmqHLqVow
RESDUcs7fIiihp38-d6_6g,Insane Lines!,2015-11-27,ax7SnXOTIpatbsmqHLqVow
rFDtMpvxRrUl3TUD9lN2pg,Killing time!,2015-11-28,ax7SnXOTIpatbsmqHLqVow
_OHKWBpmnQPTL3LouExL7g,Night of Magic!,2015-11-27,ax7SnXOTIpatbsmqHLqVow
VyjyHoBg3KC5BSFRlD0ZPQ,don't waste your time here!!!  hotel staff are all obnoxious and borderline racist.  this is how we felt even at the damn food court.  it is like they all hate their job.,2015-12-03,USL03LEcpHvtjG-LvrUqRA
VyjyHoBg3KC5BSFRlD0ZPQ,screw the high prices for the food here. use a delivery service like postmates or eat24 and get pretty much anything you need cheaper then onsite.,2015-12-27,Bwpp9Zl2lhz7VA547EQwwA
2NsEac9xCBI05bo5l4yI7Q,When reserving online book the managers special if you want to save. Its a gamble because they give you whatever car they have a lot off the day you pick up. Sometimes they have given me convertibles. Sometimes small cars. Since this is a large center there is almost always upgrades in case you dont like what they give you. Most of the time you save a good amount of money. You wont know until you arrive what it ia though.,2014-11-13,Bwpp9Zl2lhz7VA547EQwwA
Al0uCu7s9LQEURwV1F6Bfg,If you are not getting an cabana\/daybed buy a ticket ahead of time. Save yourself the headache known as guestlist,2015-07-11,Bwpp9Zl2lhz7VA547EQwwA
Al0uCu7s9LQEURwV1F6Bfg,Bring as little as possible. Whatever they let you bring in you either have to carry it or use an super expensive locker. Also security is strict.,2015-07-11,Bwpp9Zl2lhz7VA547EQwwA
5LNZ67Yw9RD6nf4_UhXOjw,Marriott gold and platinum members have a seperate check in area behind the double doors,to the left right when you walk in to the hotel.,2015-06-23,Bwpp9Zl2lhz7VA547EQwwA
yN_eSsPDb9zmrp9GSiWg6w,no lounge here in this terminal except for american express centurion lounge.,2015-12-28,Bwpp9Zl2lhz7VA547EQwwA
RESDUcs7fIiihp38-d6_6g,go midweek off meal times. we went on tuesday at 1pm. no wait.,2016-01-15,Bwpp9Zl2lhz7VA547EQwwA
NIF9q-xwMzYkmFyE2BCJDQ,Always buy a ticket ahead of time. Guestlists only benefits the club, unless you are willing to go early and buy nothing. Always negotiate for table service. And club has newest version of the eaw sound system,2015-06-23,Bwpp9Zl2lhz7VA547EQwwA
cYwJA2A6I12KNkm2rtXd5g,Almost always a wait to be seated. Staff is pretty on top of things.,2015-06-24,Bwpp9Zl2lhz7VA547EQwwA
pyqnGlIfP9Zw8LLxBjyAiA,current a5 wagyu price is 38 dollars an ounce.,2015-12-28,Bwpp9Zl2lhz7VA547EQwwA
QJatAcxYgK1Zp9BRZMAx7g,if you arent staying at nyny order from postmates and have it delivered.,2015-12-26,Bwpp9Zl2lhz7VA547EQwwA
VyjyHoBg3KC5BSFRlD0ZPQ,Great hotel, but huge and takes a bit of a while to get around.,2016-01-08,QfYfv2nmJbDuBoTxm1SASg
VyjyHoBg3KC5BSFRlD0ZPQ,Wow can they pour a good cocktail at the Coliseum!  That was one strong drink. Thank you!!!,2016-01-30,OvdsnSDPYKz_qEqGzX8nLQ
diaiQrxYFU1V5qxrFnW9fg,Use lane for Terminal 3 for Alaska Airlines,2016-02-01,OvdsnSDPYKz_qEqGzX8nLQ
A5Rkh7UymKm0_Rxm9K2PJw,We had to wait about half an hour for a table.  It was packed,2016-02-15,OvdsnSDPYKz_qEqGzX8nLQ
_BELd09Ppp0aMUTW-ItJfw,Dishonest sales representative at the desk.  Worst rental car experience ever!,2016-02-06,OvdsnSDPYKz_qEqGzX8nLQ
VyjyHoBg3KC5BSFRlD0ZPQ,Stay in the newly renovated Julius tower it is amazing! We had a great stay $,2016-02-26,p_3WXuWZtZswKhbPg5a6uw
YJ8ljUhLsz6CtT_2ORNFmg,Great bacon cheeseburger and fries! Great atmosphere  and food, very cool place!,2016-02-26,p_3WXuWZtZswKhbPg5a6uw
VyjyHoBg3KC5BSFRlD0ZPQ,Slow internet,2016-03-07,myjA59ShhS-n1ATCwFFNdg
kI8WUNHywbPgN6O3LgrfgQ,Please kick my wife out on her next visit.,2016-03-30,myjA59ShhS-n1ATCwFFNdg
-PbM4ksxhGZVpgCpRakcgA,Spend elsewhere.  Terrible food.,2016-03-09,myjA59ShhS-n1ATCwFFNdg
YJ8ljUhLsz6CtT_2ORNFmg,Very reasonable happy hour.  Stopped in for a couple pints of Guinness.  Friendly bartender.,2016-03-07,myjA59ShhS-n1ATCwFFNdg
VyjyHoBg3KC5BSFRlD0ZPQ,ut as far as well run hotel. NOT !,2016-03-16,kFoI5rp7bRJGiVd681EZiQ
VyjyHoBg3KC5BSFRlD0ZPQ,Room was old and smelled like cigarettes.,2016-03-16,lNW0A4DWDmu-vpMFvK4tHQ
VyjyHoBg3KC5BSFRlD0ZPQ,on-Poor service,2016-04-17,xVR2j9MJJvVRG0e7o14tbg
VyjyHoBg3KC5BSFRlD0ZPQ,self checkin to avoid long lines,2016-05-27,71ufaWqG4pLeiwZlQC5Ylg
opnw3jgcHUsfHCv6YosKgQ,The food was great, but the menu is a bit limited. Price is very reasonable,2016-04-14,71ufaWqG4pLeiwZlQC5Ylg
VyjyHoBg3KC5BSFRlD0ZPQ,POOLS:  The pools were nice, but they close in the late afternoon\/evening.  You should consider a cabana which runs $250-$1000 per day.  Or only use the pool in the morning until 11am and again from 3:30pm to 5pm.  There is smoking at the pool, but you can take a dip, exchange the towels, and move locations away from the cigar smokers around you.  Ninja skills preferred, but not required.  The food is also good at the pool.  Spent almost all day, every day out there.,2016-06-08,Jz6UAgmiVjOCV2pRVUtoww
v3hOnLX3zOuRao5Gc3C8hQ,The prices are average for Tourist Areas.  The faire is pretty good.  Pool and snack bar closes at 5pm, so it's a daytime activity; but you can do it all day :),2016-06-07,Jz6UAgmiVjOCV2pRVUtoww
VyjyHoBg3KC5BSFRlD0ZPQ,Desiree at the front desk was awesome and helped us pick an upgrade that MADE our Vegas trip!,2016-07-11,hiALtMElEmgCYZFVbiKqfg
VyjyHoBg3KC5BSFRlD0ZPQ,Self check in and check out are a must.,2016-07-12,ZXStquxGXbbOtTMvIrE02w
VyjyHoBg3KC5BSFRlD0ZPQ,Amazing hotel has everything you want! Nobu was a fantastic restaurant to go to!,2016-07-21,RlsGlAHCQG0Vw3z8e_3gsw
esBRj9uPRzwxaW4Lz1XGLA,Amazing selection of oysters , the wasabi oysters actually worked try them!,2016-07-19,RlsGlAHCQG0Vw3z8e_3gsw
U9aA5H13y7t9xWnoQslV0Q,Bland and don't like how everything comes with no sauces!,2016-07-19,RlsGlAHCQG0Vw3z8e_3gsw
VyjyHoBg3KC5BSFRlD0ZPQ,ntil the company take care of it serious,2016-07-29,CqgDwPitekU6maB0wM2ebg
VyjyHoBg3KC5BSFRlD0ZPQ,all smells terrible.,2016-08-27,yhKrUovu1MTAw2KC88dYuQ
RESDUcs7fIiihp38-d6_6g,Loved the variety! Must try the hot jasmine rice pudding. So yummy! Great food:),2016-08-27,yhKrUovu1MTAw2KC88dYuQ
VyjyHoBg3KC5BSFRlD0ZPQ,Not happy with the service at the cage !! Very rude customer service from shelly !!,2016-10-04,ce7Ig4W6-7fU23X8MM2exQ
VyjyHoBg3KC5BSFRlD0ZPQ,nworth the price！！！,2016-12-26,8d52kJ0ZrPF6qL2VwMd0YA
VyjyHoBg3KC5BSFRlD0ZPQ,see absinthe when you stay here,2017-04-08,vbXmCVj1RZ4civT7nrcKyw
5LNZ67Yw9RD6nf4_UhXOjw,The west end tower room have nice balconies but avoid room 28 as it is next to the elevator bank,2015-01-20,vbXmCVj1RZ4civT7nrcKyw
5LNZ67Yw9RD6nf4_UhXOjw,Do not get west tower rooms with #28 unless on 14th floor,2015-01-21,vbXmCVj1RZ4civT7nrcKyw
ty5KQYqYRxwXDG_e4pz-4w,Ok you should read the non-suggested reviews on Yelp by the anti-social people who don't have friends.  If you relate to them, please don't see the show and let open-minded people watch it in peace,2015-02-14,vbXmCVj1RZ4civT7nrcKyw
WshwlvpuxGRjivC-J7RLcA,Open 24 hours,2015-03-04,vbXmCVj1RZ4civT7nrcKyw
VyjyHoBg3KC5BSFRlD0ZPQ,If you've decided to stay here anyway, buy keurig coffee pods at home and bring them with you. Bring an ice chest and your own water etcetera from Costco,2017-04-23,VbO77EjsV-EyM6wAkfNNKA
VyjyHoBg3KC5BSFRlD0ZPQ,There's drinking fountains near restrooms and the water is filtered. Fill your empty bottles here!,2017-06-19,S5AA4SOOG31iyf5Z63nlug
VyjyHoBg3KC5BSFRlD0ZPQ,Don't come here.,2017-07-01,EOSdJO9YY4g3GL0Hwj093g
VyjyHoBg3KC5BSFRlD0ZPQ,Parking prices,2017-08-19,HE4cHPu7bfgSDaFhxVPq_Q
RESDUcs7fIiihp38-d6_6g,Weekend Brunch $49.99, $7 extra for champagne brunch,2016-10-08,HE4cHPu7bfgSDaFhxVPq_Q
VyjyHoBg3KC5BSFRlD0ZPQ,Got robbed in the middle of the night while sleeping in the room!! Professional thieves ! DONT STAY HERE,2017-09-12,rFX-rJekfybyu8blmI9D4w
VyjyHoBg3KC5BSFRlD0ZPQ,Love this hotel. It's one of the best hotels along the strip.,2017-10-13,7JMHyqbw8GyimY6u5Bs3oA
VyjyHoBg3KC5BSFRlD0ZPQ,Check in time is between 4-6 pm,2017-11-18,ZGL6dcevMLvjY53ozshSOw
-byybpV9bP2k0aJ6-WhiBA,$20 for any three juices!,2017-08-23,ZGL6dcevMLvjY53ozshSOw
VyjyHoBg3KC5BSFRlD0ZPQ,There is a Bank of America ATM in the Forum shops. It is right next to a store called Kids Kastle.,2010-01-15,6BCJz3CMTmWqrI6JfFvsyw
dJWWqmoqZapsKftvExjwXg,Spicy Lover = tha shit!,2011-05-15,euBmBNfXxAB3FelM2InHBA
dJWWqmoqZapsKftvExjwXg,For the usual...,2011-09-29,euBmBNfXxAB3FelM2InHBA
YhCAJ8acd1X7GkCHPhD8Xw,BBQ Brisket Burger with apple slaw on the side...perfect!,2012-06-10,P7xlNcMvCiltboSP9uArIg
K0j_Znzin0jShXVnpvW86A,Celebrating a very special birthday!,2013-04-11,xu1KjFlBNaWBKcnuqltY7w
Pob7ibbNT29--69nxXEP2g,love it!!,2014-01-25,LyN0CLFvDZXfRgUWQl7NCQ
JDZ6_yycNQFTpUZzLIKHUg,Imperial shrimp and shrimp and taquito,2014-07-01,s1ycNwrpYQb2AYHJhhLNBA
DyYS-JKXlW2PCr_Gt5JOvQ,Wings are great and staff is extremely friendly! They also have a great happy hour,2015-11-04,nEGktX5wLIudijMIbIsswg
eVvnRqb4GSJUfN5k2-9oOQ,Omg best drinks ever !!!!! Great service amazing people!!!!!,2015-09-20,4dliDF3oxPAyMt59SS7xcg
Rky0LFjOHUrzypZuOkEhBg,This place is amazing great drinks and great service :) the bartender was so nice,2015-09-20,4dliDF3oxPAyMt59SS7xcg
Q2AJbg-_uNnjBPW7LYNqpw,Heidi is now at Shampoo Ink. 695 E. colter street,2013-01-26,ig7z1yej9FYUfSk3pClJ_w
DRIyvsa8LUaPNhAMmKdjOQ,Food is not good, try anywhere else,2017-04-02,tKpQnMBnzfkDVnayyK2hFw
esBRj9uPRzwxaW4Lz1XGLA,I love this place.,2011-04-22,cxwHGWYjuRB31XubACJNjQ
CHW_DPKnTqudyRaDa4vwkg,24hr drive thru at this location,2012-07-01,cxwHGWYjuRB31XubACJNjQ
esBRj9uPRzwxaW4Lz1XGLA,Trying the Pan Roast,2012-01-06,yPoXob-PM3qDa3ZN_yg3Tg
esBRj9uPRzwxaW4Lz1XGLA,Dinner time,2012-04-06,yPoXob-PM3qDa3ZN_yg3Tg
Fy4t2XHIRKwMk_ocCZze0Q,Truffle fries,2012-01-07,yPoXob-PM3qDa3ZN_yg3Tg
Fy4t2XHIRKwMk_ocCZze0Q,Yum yum yum yum yum yum yum,2012-04-09,yPoXob-PM3qDa3ZN_yg3Tg
cAozV21tOLUZBbYU1mwMdQ,Happy Easter,2012-04-08,yPoXob-PM3qDa3ZN_yg3Tg
DkYS3arLOhA8si5uUEmHOw,Breakfast time,2012-01-06,yPoXob-PM3qDa3ZN_yg3Tg
DkYS3arLOhA8si5uUEmHOw,Earl of Sandwich. Check.,2012-04-07,yPoXob-PM3qDa3ZN_yg3Tg
LNGBEEelQx4zbfWnlc66cw,Brunch buffet,2012-04-07,yPoXob-PM3qDa3ZN_yg3Tg
5LNZ67Yw9RD6nf4_UhXOjw,Were here!!,2011-08-21,yPoXob-PM3qDa3ZN_yg3Tg
P7pxQFqr7yBKMMI2J51udw,Checkin in. Brunch time,2012-01-08,yPoXob-PM3qDa3ZN_yg3Tg
esBRj9uPRzwxaW4Lz1XGLA,Best tip is stay away from any lobster products cuz it stinky! The oyster and clam chowder are the only two item I am happy about.,2013-11-30,v4aC9yPJNwJ8VSwgSD7n-g
