post_id,comment,created_at,author_id
o05HPzyrpcguxH9AL1Knvw,Pour le hockey le 2em étage,2014-04-05,uM43N9FOplHdUHkzy__bew,
JRJoKT0yQjVtkLPxNtzu8g,Le iPad mini est arrivé :)) $$$ mais très très cool,2012-11-02,uM43N9FOplHdUHkzy__bew,
JRJoKT0yQjVtkLPxNtzu8g,Fermé du 4-19 septembre pour rénovation,2013-08-24,uM43N9FOplHdUHkzy__bew,
bMiyGPaMqF0svjseW1UR_g,Allongé servi avec un petit morceau de sucre à la crème :))))) !!!!!,2012-03-11,uM43N9FOplHdUHkzy__bew,
lFIQNKHSeAOfuUAghxP_Cg,Minestrone + Bagel :) Miam miam !,2011-10-14,uM43N9FOplHdUHkzy__bew,
lFIQNKHSeAOfuUAghxP_Cg,Thés \/ Teas : Mighty Leaf , Martin & Stewart ! Huuum :),2011-11-12,uM43N9FOplHdUHkzy__bew,
lFIQNKHSeAOfuUAghxP_Cg,Thés \/ Teas : Mighty Leaf , Martin & Stewart ! Huuum :),2011-11-12,uM43N9FOplHdUHkzy__bew,
J8m39SkzQnR6tYa0WdaL1g,Milk Shake et Mojitos ! Are Woaw !!!!,2011-11-30,uM43N9FOplHdUHkzy__bew,
uPJvuF2lE_1GWiuHvlRBEA,Brownie GOOOOD  :),2010-08-30,uM43N9FOplHdUHkzy__bew,
-WfpxcNbp-kgrfOUG6xVvg,Burger avec kimchi et frites de patate douce (sweet potatoe) Huuum !,2012-02-12,uM43N9FOplHdUHkzy__bew,
-WfpxcNbp-kgrfOUG6xVvg,Fermé\/ closed renovation Janv 2014,2014-01-17,uM43N9FOplHdUHkzy__bew,
yc3DSmtQTy2tsZgBqQpcxw,Other location 1651 Ste-Catherine w\/ autre adresse  1651 Ste-Catherine O,2011-08-02,uM43N9FOplHdUHkzy__bew,
pjQVoTe8BHboKn37uVLNjw,08\/30\/2010 Close for renovation,2010-08-30,uM43N9FOplHdUHkzy__bew,
CYdaL97sAtDvF-IAkP0klA,Expo 11 Nations,2012-01-26,uM43N9FOplHdUHkzy__bew,
CYdaL97sAtDvF-IAkP0klA,Laboratoire Gourmand du 30 juin au 7 septembre 2014 ! Produit du territoire et de d'érable,2014-07-03,uM43N9FOplHdUHkzy__bew,
fl6QedVx8-ZoQK8us_eeGA,Du 23 août au 3 septembre dès 20h30 cinéma à la belle étoile esplande de la place des arts :)))),2012-08-26,uM43N9FOplHdUHkzy__bew,
fl6QedVx8-ZoQK8us_eeGA,Petit spectacle gratuit à midi et 17hr le 20 et 21 septembre dans le cadre du festival : Quartiers Danses,2012-09-14,uM43N9FOplHdUHkzy__bew,
fl6QedVx8-ZoQK8us_eeGA,Les 21 balançoires c'est SUUUPER le fun:))),2013-04-30,uM43N9FOplHdUHkzy__bew,
fl6QedVx8-ZoQK8us_eeGA,Utiliser le wifi de la place pour écouter toutes les versions de MONOPOLIS un matin de semaine :-) !!! C'est encore Martine St-Clair qui gagne,2013-07-09,uM43N9FOplHdUHkzy__bew,
pkO54EbPl6E57Q0yu2XYRA,18 mars 2012 il ferme à 14h00,2012-03-18,uM43N9FOplHdUHkzy__bew,
pkO54EbPl6E57Q0yu2XYRA,Il est possible de s'assoire sur le banc la nuit. Il y a même de l'éclairage pour lire. Belle endroit pour passer un moment par une chaude nuit d'été!!!,2012-07-28,uM43N9FOplHdUHkzy__bew,
pkO54EbPl6E57Q0yu2XYRA,4$\/ chocolat chaud. Meilleur rapport qualité\/prix au centre-ville !!! :),2012-08-05,uM43N9FOplHdUHkzy__bew,
pkO54EbPl6E57Q0yu2XYRA,Toujours la meilleure terrasse du centre-ville pour un petit snack de minuit!!!!,2013-06-01,uM43N9FOplHdUHkzy__bew,
GNdDJvRd3NYcczS-V9Kgxg,Closed \/ Fermé,2010-10-03,uM43N9FOplHdUHkzy__bew,
ctNVGh_5lE6oiu3GQhmd3Q,18 oct 2012 fermer rénovation  \/ Closed renovation,2012-10-20,uM43N9FOplHdUHkzy__bew,
qltrxd6_usFu1Q0mM5ZCNQ,Maintenant Fabrique Annexe Au 3625,2012-07-15,uM43N9FOplHdUHkzy__bew,
wzugmCevnXuCMCF4upAf0w,Now you can use Debit Card ! \/  Carte Débit accepté,2010-10-25,uM43N9FOplHdUHkzy__bew,
4KFNJ6iDAbMOBxKsqdOezQ,Bonne endroit pour le Hockey \/ good place for Hockey GO HABS GO,2011-10-18,uM43N9FOplHdUHkzy__bew,
ry-rcjWrzY5nygBW_zswjg,Attention addictive ! \/ Peu provoquer une dépendance !,2011-10-07,uM43N9FOplHdUHkzy__bew,
TFYNP5VfHO23qVGHtHSqJg,Pain doré avec fruit MIAM !!! :)    Œuf Bénédict :( passable,2011-12-17,uM43N9FOplHdUHkzy__bew,
yQUXMWSA8H7wvkLa4iCD8g,Good place for sport ! ... But they have a real fresh waitress ... she look good but she have no manners !,2011-11-24,uM43N9FOplHdUHkzy__bew,
7XbDXIvj-SqSnBZ2tpfzbQ,Small place. You realy want eat there Friday or Saturday night... reserve :),2010-10-14,uM43N9FOplHdUHkzy__bew,
kKY726bQREexYHHNLK1H7g,Avant 11hr la fin de semaine pour éviter le "" lineup"" \/ On weekend lineup start at 11am,2011-11-12,uM43N9FOplHdUHkzy__bew,
bpswWvIrYkH8jbWfJWdzUg,Music and food are good \/ La musique qu'on y entend est aussi bonne que la nouriture :),2011-11-02,uM43N9FOplHdUHkzy__bew,
NPDwfPWk_h2HK_I2IXbqkA,Apporter votre BBQ et bonne journée :),2012-06-17,uM43N9FOplHdUHkzy__bew,
Vv16wcsEygJfoTtzTaafXQ,Ils ont des vrais bilboquet que vous pouvez essayer sur place! Le dimanche c'est le seul café ouvert dans le coin après 17hr,2013-02-17,uM43N9FOplHdUHkzy__bew,
ioUzNer0HpiFZ1KZ1ez4Pg,Le vieux sous la pluie cool ! QuAnd il fait chaud ;-),2013-08-22,uM43N9FOplHdUHkzy__bew,
i8BUEXriiKa-RmOImgbqaQ,Mercredi soir huitres !!,2012-10-24,uM43N9FOplHdUHkzy__bew,
fVF5wayDyY6ZR5oJB1IK3g,Bruncher les weekends ATTENTION ouvre à 10hr et il y a un line- up !,2012-05-27,uM43N9FOplHdUHkzy__bew,
7WjfywEVPymUMFz2eEz9Tg,Meuilleur concept à Montreal pour un bar\/resto depuis la Buvette chez simone !,2012-02-22,uM43N9FOplHdUHkzy__bew,
7WjfywEVPymUMFz2eEz9Tg,La musique est extraordinaire le samedi,! Je pourrais être le DJ,2014-04-05,uM43N9FOplHdUHkzy__bew,
1PY66FSWslYJarQlXx4b_w,Diffuse les parti du CH  !  \/ Habs game on the screen :),2012-02-02,uM43N9FOplHdUHkzy__bew,
E5xUZ00_jm9-YgxJvZD27w,Fermé \/ Closed 27\/11\/2012,2012-11-27,uM43N9FOplHdUHkzy__bew,
j4k_DQMHi9Pl-NAjgOXBUw,Fermé \/ Closed,2011-07-11,uM43N9FOplHdUHkzy__bew,
j4k_DQMHi9Pl-NAjgOXBUw,18 mai 2012 Ouvert  \/ Open. Sangrilla ! :)),2012-05-18,uM43N9FOplHdUHkzy__bew,
j4k_DQMHi9Pl-NAjgOXBUw,Toujours la terasse pour les couchés de soleil,2012-07-29,uM43N9FOplHdUHkzy__bew,
2g7BfzamlNGPP6jMZrt8kw,New adresse : 980 Maisonneuve ouest (corner Metcalfe et Maisonneuve ),2010-09-10,uM43N9FOplHdUHkzy__bew,
1e7hOSI9GEE-dTxIcA3c0Q,eau parfumée avec des tranches de concombre c'est fini :(,2012-05-09,uM43N9FOplHdUHkzy__bew,
1e7hOSI9GEE-dTxIcA3c0Q,Brownie sans gluten et thé glacé 6,75$ :)))) vraiment un ""deal,2013-05-07,uM43N9FOplHdUHkzy__bew,
jW_hNGlYJw2Q2ssYDHihfg,Don't drink red wine:"" terrasses de la mouline "" \/ ne pas boire :(,2011-09-03,uM43N9FOplHdUHkzy__bew,
uZKn-fdAFXJWiDetBsKURQ,toilette spacieuse :)) se détail rend cette endroit parfait !!!! Un MOST pour  amateur de whisky :)))),2012-04-21,uM43N9FOplHdUHkzy__bew,
0QX23jvjcpKTYM6kVJAjow,Dimanche "" Blue grass "" J'ADORE! :)),2012-09-23,uM43N9FOplHdUHkzy__bew,
m8PJTqyzRq7rna3q4hvSJA,New Adress: 4264 Ste-Catherine ouest \/ Nouvelle adresse,2010-10-25,uM43N9FOplHdUHkzy__bew,
dhbJ85DAPBDrUjPK6uh44A,Pas bon les acras de morue :( !,2012-03-03,uM43N9FOplHdUHkzy__bew,
TKSK9M9xJ3edkh6N9LgHwA,C'est tous simplement bon:)),2013-03-18,uM43N9FOplHdUHkzy__bew,
YqbWjI1QNteIJ6fhno7eFw,Bagel d'hier 6  pour 2,50$,2012-02-11,uM43N9FOplHdUHkzy__bew,
bu4hyEunQWhCrNDwpb1Nxw,Pinte de Sleeman à 4,50$ durant les match du CH. Comptant seulement \/ Cash only,2012-01-15,uM43N9FOplHdUHkzy__bew,
o4PiF4gS8c7IJESIeykxxg,Brunch végétarien le weekend,2012-04-29,uM43N9FOplHdUHkzy__bew,
DBrlfbJp0wDCGmD0fCmwjw,Ouvert jusqu'à minuit vendredi et samedi \/ Open until midnight friday and Saturday :),2012-02-03,uM43N9FOplHdUHkzy__bew,
-u_SZ-O5C4y5aoFdDKLHLg,Vendredi saint Resto complet pour la soirée :(,2012-04-06,uM43N9FOplHdUHkzy__bew,
xM5jI2jE7-R-qhP9CxriwA,Pinte de cidre 4$ avant 20hr :))    J'M,2013-04-09,uM43N9FOplHdUHkzy__bew,
p0aNNb7o6Ou6kn4apz4lkQ,Bubble tea et basquette ball playoffs ! C'est gagnant gagnant :)),2013-04-28,uM43N9FOplHdUHkzy__bew,
7EnzO970Zdrd_gjIJJLfrQ,Faire des tigidihaha dans le parc la nuit eeeeh c'est pas une bonne idée!!!  il y a de + en + de polices qui patrouillent.,2013-07-08,uM43N9FOplHdUHkzy__bew,
CGsq2n41SSXlaxXjHQRgiQ,Fermer pour l'hiver  jusqu'en Mars 2013   21\/12\/2012,2012-12-21,uM43N9FOplHdUHkzy__bew,
ePXn4TX9DkfAeDK8VD5jLw,Ouvert pour le brunch la semaine des 10h,2014-04-04,uM43N9FOplHdUHkzy__bew,
Gz8aTKvwwKS7hurvrNRp2g,Closed \/ fermé pour rénovation 10 Janv 2014,2014-01-11,uM43N9FOplHdUHkzy__bew,
3f0-EXRF0oy6NDsFh9TJKA,Ramen au bœuf (Bulgogi ramiun)  un most :)) gouteux et bien épicé :)),2013-04-16,uM43N9FOplHdUHkzy__bew,
3f0-EXRF0oy6NDsFh9TJKA,Vacance du 21-31 juillet 2013,2013-07-21,uM43N9FOplHdUHkzy__bew,
3f0-EXRF0oy6NDsFh9TJKA,Cash seulement Machine brisée jusqu'à mercredi :-(,2014-11-28,uM43N9FOplHdUHkzy__bew,
hValcw8KmH9men65SmXOqQ,Très jolie design:)),2013-06-10,uM43N9FOplHdUHkzy__bew,
ZUPjGwDwoI41QyiSVYa8Fg,Woaw une brasserie branché dans mon quartier :) bière 4,50$ \/ verre 6,50$\/pinte,2013-09-20,uM43N9FOplHdUHkzy__bew,
uj9jdgTjIMaMnaOfy1tVjw,Un Zellers moderne voilà !,2013-12-17,uM43N9FOplHdUHkzy__bew,
LxiwqfN59A1pDdYd7NyJQQ,Une terrasse à l'ombre d'érable en plein centreville épique!!!!,2014-05-31,uM43N9FOplHdUHkzy__bew,
LxiwqfN59A1pDdYd7NyJQQ,Cuisine ferme à 23hr le Samedi,2014-05-31,uM43N9FOplHdUHkzy__bew,
xGw_X4Fwe5DvS-X-4NhUgg,C'est une banque et non un café!,2015-03-14,uM43N9FOplHdUHkzy__bew,
y0wXReErMz1q5-b6mz2zNQ,Provigo le Marché!,2014-11-12,uM43N9FOplHdUHkzy__bew,
HLym8LvjIfaYzRqv3eqMwQ,New store  \/ BAUHAUS  \/ nouvelle boutique,2010-10-31,uM43N9FOplHdUHkzy__bew,
EOt6etb0wFGOaiuDaYyyYg,Try the crispy seaweed. Do it. Now.,2010-06-22,GIuWTKdS9yZQN72qktgUCQ,
OmFXBWLv1DoFelP2-RLqFA,Fun happening place,2012-04-22,GRgP2bAiv7_iFfjE4j4cgw,
OmFXBWLv1DoFelP2-RLqFA,Awesome food and service. All the staff are friendly and the food is amazing. The espresso should be avoided though.,2012-11-23,rvjEv-DiB9fAeW0JUpAbgA,
OdHYF4rxY94qMz4AUaDxXA,Bring your own wine,2012-11-24,rvjEv-DiB9fAeW0JUpAbgA,
gYAM9MZ_s-YKIUZSZ2Evyg,Try the Le Quebec poutine, really nice. The golden bear is a nice accompaniment.,2012-11-24,rvjEv-DiB9fAeW0JUpAbgA,
pwtTn72x7Nqp1imaXw9LvQ,Good food and great atmosphere. Try the mushrooms and olives.,2012-12-31,rvjEv-DiB9fAeW0JUpAbgA,
OmFXBWLv1DoFelP2-RLqFA,Delicious. Pleasantly surprised woth the tourtiere!,2013-07-25,HrERbZxG63Vefs6yomRKCA,
EBVegXKWCu5AOWox7gnU5w,Get the chicken burrito!,2013-07-25,HrERbZxG63Vefs6yomRKCA,
B1QXdTvq_93SDNnmPZd-Pg,Great food for the price. Quick but unreliable and rude service.,2014-12-06,HrERbZxG63Vefs6yomRKCA,
OmFXBWLv1DoFelP2-RLqFA,Mauvais service . Crevettes pas cuites. Trop cher pour la qualité .,2014-05-04,LsBoBPXgVVaAJ6GZ81THrw,
fDHc9q4p06VLw-yqcMooWw,Attention cet endroit est fermé!!!,2014-07-07,LsBoBPXgVVaAJ6GZ81THrw,
bU5IgN1FnkkMc5aottoEsQ,Very good food, but too expensive. Cool drinks. Good service.,2014-06-27,LsBoBPXgVVaAJ6GZ81THrw,
OmFXBWLv1DoFelP2-RLqFA,Great food for a reasonable price. Service was good as well. Highly recommended!,2014-10-04,1qkwvmiiDJGPei2P6ZkCCA,
OmFXBWLv1DoFelP2-RLqFA,Service impecable, nourriture tres bonne. Je vais y retourné,2015-05-15,Rd5q1qxbKzNrLSdTy_GZNA,
OmFXBWLv1DoFelP2-RLqFA,Nice service and great salmon tartar,2015-05-25,_7myHlVwJGp7Ve-0KjhN4Q,
OmFXBWLv1DoFelP2-RLqFA,Slightly above average food quality, though expensive for what it was.,2016-04-16,d7Hd6jUr5mCmpKFAOJA8Ew,
LkRSDF7gTNXg1OlNNBSVAA,Chad's berday,2012-06-25,goD_IMLQNEm8TrzpR_vtTg,
LkRSDF7gTNXg1OlNNBSVAA,The first of what will be many  BYOW Mondays,2012-08-06,goD_IMLQNEm8TrzpR_vtTg,
SgLr6EzoWrIjgl5VpB07rA,Great dark corners. Good call Matt.,2012-02-19,goD_IMLQNEm8TrzpR_vtTg,
Pp93J9-VPxgEyMBB-NhUog,Byo Monday returns.,2013-04-22,goD_IMLQNEm8TrzpR_vtTg,
03jZx8QkMxNhaRLeo6_U0Q,Jeremy Hotz gala #jflthirty,2012-07-23,goD_IMLQNEm8TrzpR_vtTg,
Z63SFjJWD-G_LylFcQBnkA,Hootenanny in full swing.,2012-04-13,goD_IMLQNEm8TrzpR_vtTg,
nmG5WSyQXzrgkDrXv5kh5g,Popsico to die for.,2012-02-19,goD_IMLQNEm8TrzpR_vtTg,
QeFsIMcIFIJcOrpthYL8jg,Groovin',2012-01-18,goD_IMLQNEm8TrzpR_vtTg,
oq3X84QyoUC8tLDyOJUXRQ,2 Jameson, please...,2012-04-15,goD_IMLQNEm8TrzpR_vtTg,
prr5pOED31nKWUfCHUvhrA,Bbq duck and Dumplings...oh baby.,2012-01-17,goD_IMLQNEm8TrzpR_vtTg,
2tJe4oygkO6NLExp5Bo3Yg,More ground beef! #Mileend #burgerweekmtl,2012-09-03,goD_IMLQNEm8TrzpR_vtTg,
f5-Rjv1aZaccxfUY71_e2g,Get the baklava,2012-02-19,goD_IMLQNEm8TrzpR_vtTg,
hoSCYdo-c6aNMyDSYVbu9g,byow monday.,2012-08-27,goD_IMLQNEm8TrzpR_vtTg,
-1xuC540Nycht_iWFeJ-dw,Get....everything,2012-02-19,goD_IMLQNEm8TrzpR_vtTg,
-1xuC540Nycht_iWFeJ-dw,Bifana me.,2012-04-16,goD_IMLQNEm8TrzpR_vtTg,
-1xuC540Nycht_iWFeJ-dw,Frango time.,2012-05-07,goD_IMLQNEm8TrzpR_vtTg,
8NHV3DBvq9Q88ZtzdR6W2w,Black velvet for breakfast.,2012-08-26,goD_IMLQNEm8TrzpR_vtTg,
gZf3RWyaydT8bAK5yw-5xQ,Rusty trombones....,2012-01-27,goD_IMLQNEm8TrzpR_vtTg,
wROj9KOvOHgKwXlG9PUsIA,Smoking under these heAt lamps makes me feel like a steak on the pass.,2012-01-20,goD_IMLQNEm8TrzpR_vtTg,
cCs3htWDX96cutl2siKfoQ,Buck burger and a black cherry...yet again,2012-05-15,goD_IMLQNEm8TrzpR_vtTg,
cCs3htWDX96cutl2siKfoQ,Buck burger and a black cherry.,2012-04-09,goD_IMLQNEm8TrzpR_vtTg,
F9_VdKmPyvEcqWSVVGkNNA,Bill Hurley, Irishmen of the year!,2012-03-10,goD_IMLQNEm8TrzpR_vtTg,
F9_VdKmPyvEcqWSVVGkNNA,Shane Murphy is shreddin' it.,2012-03-10,goD_IMLQNEm8TrzpR_vtTg,
F9_VdKmPyvEcqWSVVGkNNA,Gettin pissed with the Yelp crew.,2012-03-17,goD_IMLQNEm8TrzpR_vtTg,
F9_VdKmPyvEcqWSVVGkNNA,Drinkin' the heat away.,2012-06-20,goD_IMLQNEm8TrzpR_vtTg,
uVVirb84OFnT5_lJYEmDWw,Abdul butt tonight... Wat Wat,2012-03-17,goD_IMLQNEm8TrzpR_vtTg,
ewAmzOqnSAfLBdt4Stc8bA,Kenny is back!,2013-04-21,goD_IMLQNEm8TrzpR_vtTg,
2Y3aq6MW6xlrcCa2CAE_Zg,I mean...pizza peel!!!,2013-02-25,goD_IMLQNEm8TrzpR_vtTg,
8K5fQnv3YZIIhERyU82UBg,My girlfriend asked me how was my sandwich. My reply, it's Boustan,2012-03-10,goD_IMLQNEm8TrzpR_vtTg,
yci3jIGgdND_pwdci_TzCQ,Me and the cow are getting' schmitty....,2012-01-13,goD_IMLQNEm8TrzpR_vtTg,
yci3jIGgdND_pwdci_TzCQ,Silver creek, 20 in the machines and one hail mary for tebow,2012-01-08,goD_IMLQNEm8TrzpR_vtTg,
LgqGDQsUurUh6qUocPeSsQ,Vindaloooooi,2012-01-19,goD_IMLQNEm8TrzpR_vtTg,
_oS_BR0JuQ6Y55XP8HU_2Q,Sub me.,2012-06-11,goD_IMLQNEm8TrzpR_vtTg,
ODqL6ocC_bMqTDDbOJLzFg,I understand that there is no common curtesy back home but now that you have come to North America, you have to adapt to our customs.,2012-01-21,goD_IMLQNEm8TrzpR_vtTg,
ODqL6ocC_bMqTDDbOJLzFg,Smoked almonds are the boom shit.,2012-04-07,goD_IMLQNEm8TrzpR_vtTg,
ODqL6ocC_bMqTDDbOJLzFg,Worst parking lot ever,2012-01-21,goD_IMLQNEm8TrzpR_vtTg,
sSrPEj6v9XXHxybYbepnMA,Hunan dumplings, veg roll, hot n' sour soup and salt n' pepper shrimp...for $15 #bestdealintown,2012-07-18,goD_IMLQNEm8TrzpR_vtTg,
sSrPEj6v9XXHxybYbepnMA,Holy Kung Pao, Batman,2012-05-03,goD_IMLQNEm8TrzpR_vtTg,
IdMz94Qd1DkpdYlD1O-5rw,The foundation of a solid three days of drinkin',2012-03-16,goD_IMLQNEm8TrzpR_vtTg,
H8Kko51jnr0PH1mP3qpBCQ,Wings, beer, Jameson...good times.,2012-01-05,goD_IMLQNEm8TrzpR_vtTg,
H8Kko51jnr0PH1mP3qpBCQ,Hair of the dog.,2012-05-06,goD_IMLQNEm8TrzpR_vtTg,
H8Kko51jnr0PH1mP3qpBCQ,Black velvet, please.,2012-06-11,goD_IMLQNEm8TrzpR_vtTg,
y-98vDrcc8du8hy6Pg9Epg,Finally, a good experience at the brick.,2012-05-21,goD_IMLQNEm8TrzpR_vtTg,
l_erQdv5rcYJ24QEA-BIKA,Fuck it, dude. Let's go bowling.,2012-08-13,goD_IMLQNEm8TrzpR_vtTg,
T31OpguLpvs6rkS8dZ4UHw,At the yelp table for beer fest, come check us out.,2012-06-10,goD_IMLQNEm8TrzpR_vtTg,
o05HPzyrpcguxH9AL1Knvw,14 hr workday=beer @ the lion,2012-05-16,goD_IMLQNEm8TrzpR_vtTg,
J8m39SkzQnR6tYa0WdaL1g,After ten menu #inexpensivekobebeef,2012-08-13,goD_IMLQNEm8TrzpR_vtTg,
0JGMKaKJGVuDus5WcJzvjw,Round 2,2012-06-26,goD_IMLQNEm8TrzpR_vtTg,
0JGMKaKJGVuDus5WcJzvjw,Best desserts on earth,2012-11-03,goD_IMLQNEm8TrzpR_vtTg,
0JGMKaKJGVuDus5WcJzvjw,Seafood platter, tartar and Chateaubriand de cheval were fuckin' delicious,2013-05-19,goD_IMLQNEm8TrzpR_vtTg,
5T6kFKFycym_GkhgOiysIw,Good but never wAit in line for poutine in Montreal...no matter how late.,2012-02-19,goD_IMLQNEm8TrzpR_vtTg,
ZWtkJlM4Ixvg6McG2M3JnA,The Bottle of Jameson in circulation is a good one.,2012-01-08,goD_IMLQNEm8TrzpR_vtTg,
ZWtkJlM4Ixvg6McG2M3JnA,The waitress with the dreads is a total bitch...I'm going to McKibbins.,2012-05-14,goD_IMLQNEm8TrzpR_vtTg,
ZWtkJlM4Ixvg6McG2M3JnA,2 black velvet, 2 Jameson, 1 curry poutine and 1 for gramps...GO G-MEN,2012-01-08,goD_IMLQNEm8TrzpR_vtTg,
B5bAwFxgBGysiovPsaSz1Q,Crabs for breakfast, it is a must.,2011-11-12,goD_IMLQNEm8TrzpR_vtTg,
B5bAwFxgBGysiovPsaSz1Q,Hollandaise me.,2012-05-20,goD_IMLQNEm8TrzpR_vtTg,
B5bAwFxgBGysiovPsaSz1Q,The bartender who looks like Archie with a meth problem(and clearly has no interest in Betty or Veronica) is cheap on the vodka #virgincesar,2012-05-20,goD_IMLQNEm8TrzpR_vtTg,
Kp8SRWesaJCjZnsjMMy7mg,Birthday bash is in full swing,2012-03-03,goD_IMLQNEm8TrzpR_vtTg,
Kp8SRWesaJCjZnsjMMy7mg,Get the special.,2012-03-29,goD_IMLQNEm8TrzpR_vtTg,
Kp8SRWesaJCjZnsjMMy7mg,The only man who's meat I will confess to eating...,2011-10-31,goD_IMLQNEm8TrzpR_vtTg,
Brgw8CWtNL6JxzTFxI0c7A,Inexpensive, fresh ingredients, great coffee.,2011-10-31,goD_IMLQNEm8TrzpR_vtTg,
Brgw8CWtNL6JxzTFxI0c7A,Success.,2012-05-06,goD_IMLQNEm8TrzpR_vtTg,
Brgw8CWtNL6JxzTFxI0c7A,I have stormed the castle gates, MP,2012-05-13,goD_IMLQNEm8TrzpR_vtTg,
Brgw8CWtNL6JxzTFxI0c7A,Over cooked eggs. Shouldn't have sent that one out. If I wanted scrambled, I'd order scrambled. huevos malos,2012-05-13,goD_IMLQNEm8TrzpR_vtTg,
Brgw8CWtNL6JxzTFxI0c7A,Owe fixer,2013-06-02,goD_IMLQNEm8TrzpR_vtTg,
FaGtI6jCKR650CiERd0Q_w,2 Black Velvet, 2 Jameson, A Bison Burger, some guiness wings...Ravens All Day.,2012-01-15,goD_IMLQNEm8TrzpR_vtTg,
bpswWvIrYkH8jbWfJWdzUg,Dig the stuffed fox,2011-12-03,goD_IMLQNEm8TrzpR_vtTg,
bpswWvIrYkH8jbWfJWdzUg,Margarita mornin',2012-02-19,goD_IMLQNEm8TrzpR_vtTg,
u-SvRRAfYgpbXZRfQgcTzA,Gyoza and Jameson, please.,2012-08-07,goD_IMLQNEm8TrzpR_vtTg,
1PY66FSWslYJarQlXx4b_w,Libros is the chancellor of good times.,2011-11-11,goD_IMLQNEm8TrzpR_vtTg,
1PY66FSWslYJarQlXx4b_w,Fried shrimp taco with Tabasco-lemon aioli, salsa verde, slaw and onions...with a Creemore pleas,2011-12-29,goD_IMLQNEm8TrzpR_vtTg,
1PY66FSWslYJarQlXx4b_w,I think I might turn into a fried chicken taco.,2012-01-06,goD_IMLQNEm8TrzpR_vtTg,
1PY66FSWslYJarQlXx4b_w,Lobster roll is back.,2012-04-15,goD_IMLQNEm8TrzpR_vtTg,
