post_id,comment,created_at,author_id
TBGLPMfGz9SiNyZ1HabbMg,Feather earrings are the bee's knees,2011-03-24,2gu5B_JbJlfZLhihSr-apQ
dIqMQYs6tmowQUygS8sQ6A,Mmm crepes,2012-01-15,2gu5B_JbJlfZLhihSr-apQ
k1c_bC3DK6mKg797vH1T8w,Date night and it is packed!,2011-05-11,2gu5B_JbJlfZLhihSr-apQ
hNsRj2nXuALlJS4Op-8MmA,The eggs are devine!,2012-04-02,2gu5B_JbJlfZLhihSr-apQ
MR0h8i1xQizd1gVwTL-3LQ,Shopping local!,2011-12-01,2gu5B_JbJlfZLhihSr-apQ
tuIg103yDqCEcTk5J_h8ow,Scandalesque is in the house!,2012-08-25,2gu5B_JbJlfZLhihSr-apQ
kBJfBVaXJtPEKLTov1hJdQ,Excited to finally try this place!,2012-01-03,2gu5B_JbJlfZLhihSr-apQ
62HlThvB9Rm2QFu_OdXe7w,My first time here,2011-08-14,2gu5B_JbJlfZLhihSr-apQ
06lCNuSrCnaU6eq0EV4PYg,Having lunch with my sister!,2011-10-24,2gu5B_JbJlfZLhihSr-apQ
pj7GEt2-p20koGOCbpOPWA,Getting the car spiffy,2012-04-28,2gu5B_JbJlfZLhihSr-apQ
Wpd_2mn5d792KgPZUOOMHQ,Meh so far the chicks at the front are stuck up bitches....we will see.  But here with the alway awesome Lynds...,2011-07-06,2gu5B_JbJlfZLhihSr-apQ
xjjxHavx4RIiW6zS6rasGA,Everything looks delish!  How to decide....,2011-12-27,2gu5B_JbJlfZLhihSr-apQ
wxzG81ZyWpBje_mU4aFLaw,My first time here!,2011-08-05,2gu5B_JbJlfZLhihSr-apQ
wxzG81ZyWpBje_mU4aFLaw,With the always awesome Beth S!,2011-08-17,2gu5B_JbJlfZLhihSr-apQ
Ns20WGWn6s6niKAGIQB4UQ,Big frieda!,2012-04-21,2gu5B_JbJlfZLhihSr-apQ
S6TMBqrsi4PLRFoQFPScjQ,First time here, excited to try it!,2012-06-23,2gu5B_JbJlfZLhihSr-apQ
mnwRtuVQEsIUomBchu0gwg,High energy in this place and no wait!,2012-02-10,2gu5B_JbJlfZLhihSr-apQ
g2qBncrNraG9NLRA5Om1zA,Love this place! Best spray tan in scottsdale!,2012-02-25,2gu5B_JbJlfZLhihSr-apQ
g2qBncrNraG9NLRA5Om1zA,I am golden!,2012-03-16,2gu5B_JbJlfZLhihSr-apQ
g2qBncrNraG9NLRA5Om1zA,Laura is amazing!,2012-03-21,2gu5B_JbJlfZLhihSr-apQ
g2qBncrNraG9NLRA5Om1zA,Getting golden,2012-03-29,2gu5B_JbJlfZLhihSr-apQ
g2qBncrNraG9NLRA5Om1zA,Getting bronzed!,2012-04-20,2gu5B_JbJlfZLhihSr-apQ
BJRh7_SnU9zK9YzyO6FlHQ,So cute!,2012-05-01,2gu5B_JbJlfZLhihSr-apQ
_WvEXsx2eZ53lTWHlIx9kg,Was just asked if I was over 21, jayson laughed a little to loud....,2012-08-02,2gu5B_JbJlfZLhihSr-apQ
wJY74R0zAgjxvBf-d4gm9g,The kitchen is out of order,2012-07-21,2gu5B_JbJlfZLhihSr-apQ
fyJAqmweGm8VXnpU4CWGNw,Closed on Mondays..... For now.,2013-07-22,2gu5B_JbJlfZLhihSr-apQ
3n86SpBQ0COOW_2sDRStoQ,Burgers with attitude!,2014-03-13,2gu5B_JbJlfZLhihSr-apQ
Ak08F6RqjHYmVCzweBbTrQ,Good food, but very slow service.,2012-04-20,9z8cyVjt-CD6U5ZXB7YFZQ
TeggG3duunpoy__1Y2SAyQ,Hawaiian plate.,2012-07-02,9z8cyVjt-CD6U5ZXB7YFZQ
GHS1rVjO-RMcRB6WJLpCDQ,Got the VIP coupon book...thanks AAA!,2013-09-26,9z8cyVjt-CD6U5ZXB7YFZQ
egpDg61SdYbKWvCpPM7Nbg,FYI: not the same company as Lapperts Hawaii.,2013-09-27,9z8cyVjt-CD6U5ZXB7YFZQ
jaJnPIX9VxsFyfV5zQwk0g,Taste test,2011-04-10,9z8cyVjt-CD6U5ZXB7YFZQ
VOh-vGJlUJnaAb3tgPreQg,The Lucky One.,2012-04-20,9z8cyVjt-CD6U5ZXB7YFZQ
DkYS3arLOhA8si5uUEmHOw,Standing in that line was definitely worth it!,2011-04-09,9z8cyVjt-CD6U5ZXB7YFZQ
6Kl2SQp-zGo-nsdImLykxw,Haggis!,2016-07-16,9z8cyVjt-CD6U5ZXB7YFZQ
LNGBEEelQx4zbfWnlc66cw,First stop!,2012-06-30,9z8cyVjt-CD6U5ZXB7YFZQ
5LNZ67Yw9RD6nf4_UhXOjw,So pretty!,2011-04-11,9z8cyVjt-CD6U5ZXB7YFZQ
xbCNlp2vWixy2W1WsfGv8g,Full breakfast!,2016-07-16,9z8cyVjt-CD6U5ZXB7YFZQ
y7Js-07RF8d3N_AEtaw2VQ,Single bypass burger and butterfat shake please.,2012-07-01,9z8cyVjt-CD6U5ZXB7YFZQ
RESDUcs7fIiihp38-d6_6g,Fancy.,2013-09-26,9z8cyVjt-CD6U5ZXB7YFZQ
Ak08F6RqjHYmVCzweBbTrQ,Get the beef panang and seafood pancake :-).,2012-04-27,tWd0p0JgBnMGTYHedNJAPg
bhhPXpgues5-idj6LSH3lQ,Get the Microdelivery Peel kit.,2011-05-15,tWd0p0JgBnMGTYHedNJAPg
J4OBiWVnO9n89_Qnai-ayQ,Portions are huge! Order one item for two people.,2011-06-25,tWd0p0JgBnMGTYHedNJAPg
Ak08F6RqjHYmVCzweBbTrQ,Trying the wild boar!,2012-05-25,76wJXNLrOLl2lKJGvbn0_g
hRQS8y-uG2kc8miWVYiLuQ,Hell yeah!,2012-03-17,76wJXNLrOLl2lKJGvbn0_g
JM6TIMP93fNbgvYXH4j-fg,Didn't know this was an airport chain,2012-06-02,76wJXNLrOLl2lKJGvbn0_g
Ak08F6RqjHYmVCzweBbTrQ,Nice patio,2012-08-14,U2fSJrHQjPFS35kfjDDLkg
bExjzvmptH5JErW1vb8vpA,Great staff, always friendly and make it a great place to eat, study, do homework etc.,2012-02-29,U2fSJrHQjPFS35kfjDDLkg
6Rrlg6hnM0ir7ijhKG2ybA,Great French toast and fantastic service!,2012-07-05,U2fSJrHQjPFS35kfjDDLkg
oRfHVgLV5cLoqYzIuwAowQ,Best leather work I've ever seen in AZ!,2012-10-30,U2fSJrHQjPFS35kfjDDLkg
eOl6WS3oAjtGZpcXfv8tlA,Great place for lunch,2012-03-02,U2fSJrHQjPFS35kfjDDLkg
xyMZdF9Xh9N6il831_Czsg,Great place for lunch! The pear desert is amazing!!,2012-06-14,U2fSJrHQjPFS35kfjDDLkg
OMxgLbrSCEU12265nz9JVA,The Cheese Mix is soooo gooood!!,2012-02-29,U2fSJrHQjPFS35kfjDDLkg
OMxgLbrSCEU12265nz9JVA,Always great music playing. Classic rock, not too loud but definitely adds to the chill ambiance,2013-03-17,U2fSJrHQjPFS35kfjDDLkg
Ak08F6RqjHYmVCzweBbTrQ,Super busy!,2012-08-21,othmxOmbCmyjpI6x3_6nxQ
tOUFYUVuhdvtHVSrYu2hwA,Great customer service in the drive thru today,2016-12-07,othmxOmbCmyjpI6x3_6nxQ
1jr0NMt19m4DwoYW4YhQ2A,Coke products are on sale, 5 for ten.,2014-02-23,othmxOmbCmyjpI6x3_6nxQ
7bNqZ5NwTnL8upkRkJ-uuA,Just remembered why I haven't come back to this location...  oh well, I will leave the truck for the day and see if they can change my mind.,2014-10-18,othmxOmbCmyjpI6x3_6nxQ
7bNqZ5NwTnL8upkRkJ-uuA,Went to pick up my truck after it was there all day...  they never called to say it was not finished.  Grrr!,2013-10-08,othmxOmbCmyjpI6x3_6nxQ
JQiYvTuxwNxebyr5QIQy6Q,Hmm...  tacos, yum!,2013-10-18,othmxOmbCmyjpI6x3_6nxQ
nTX9fmHWGAXE9kmoW2FpOQ,The staff is nice, my dog is happy.,2015-06-27,othmxOmbCmyjpI6x3_6nxQ
kZSTj7hAAW1eLkaKb-qMvQ,Came by to shop kick :-),2013-01-05,othmxOmbCmyjpI6x3_6nxQ
kZSTj7hAAW1eLkaKb-qMvQ,Time to shop kick,2013-01-13,othmxOmbCmyjpI6x3_6nxQ
jBPjP6mDHrPR3hUVdIs2Ug,Car show...,2012-10-05,othmxOmbCmyjpI6x3_6nxQ
CJrne0dGHKtDBIt_tZp4Fg,Blue Buffalo is on sale!,2013-08-21,othmxOmbCmyjpI6x3_6nxQ
FYEDdpKduMpKIUciTyxheQ,Dang, holiday hours!  They are open till 11pm today, and they said till 12am on Saturday night!,2014-12-17,othmxOmbCmyjpI6x3_6nxQ
gXxM5e2x5UQkjmKt1mpkEA,Craving biscuits and gravy...  going to be a wait, but they did barely just open.,2014-09-28,othmxOmbCmyjpI6x3_6nxQ
XmbfbCSm-NmAvflusZJlIg,New vitapaks!,2013-12-06,othmxOmbCmyjpI6x3_6nxQ
XmbfbCSm-NmAvflusZJlIg,Went in the other day and the staff were super helpful, went in today and felt completely judged. I am starting to rethink my thoughts of GNC between this location and the one on 91st Ave. & Olive... guess I get why people shop on Amazon.,2015-12-31,othmxOmbCmyjpI6x3_6nxQ
yGMCl0vYigshkXiZFIDTNw,Ask for Shambray to be your server, you won't be disappointed!,2016-04-09,othmxOmbCmyjpI6x3_6nxQ
-De4AV1Fx67mDMGrFOw44Q,Time to shop kick.,2013-01-13,othmxOmbCmyjpI6x3_6nxQ
-De4AV1Fx67mDMGrFOw44Q,600 shop kicks today,2013-02-02,othmxOmbCmyjpI6x3_6nxQ
tLuM8uScOwzxcGwy3iTfsQ,Let's go Peoria Sox!,2013-08-31,othmxOmbCmyjpI6x3_6nxQ
SvwqydYYKQGPaosBzXi5Pg,New and improved!,2014-04-15,othmxOmbCmyjpI6x3_6nxQ
_98ytLdlPEDp0FTuO31R7Q,Uh oh...,2013-02-08,othmxOmbCmyjpI6x3_6nxQ
xtnHxEBDp7ygwP2AyJGm7Q,The liter sale starts today!,2013-07-01,othmxOmbCmyjpI6x3_6nxQ
AI7mHr8pHvCQKjI5jQ9MTA,Super packed right now!,2013-01-12,othmxOmbCmyjpI6x3_6nxQ
AI7mHr8pHvCQKjI5jQ9MTA,Super busy!,2013-02-16,othmxOmbCmyjpI6x3_6nxQ
AI7mHr8pHvCQKjI5jQ9MTA,The drive thru  has a tough time with lifted trucks.,2013-04-07,othmxOmbCmyjpI6x3_6nxQ
BWMh-H5LvSwVTuN5SlbBAw,Just walked past Carmel candied apples, yum!,2012-09-01,othmxOmbCmyjpI6x3_6nxQ
id7ZwTSuUIcjh3nVVQkIEg,Checking out another baby registry.,2013-02-09,othmxOmbCmyjpI6x3_6nxQ
Zju9aNvftYAJULT3LGsZzA,Very friendly staff!!,2014-02-01,othmxOmbCmyjpI6x3_6nxQ
GQaOgUdJOVoEzMaKODD8Hg,Time for lunch, yum!,2013-02-26,othmxOmbCmyjpI6x3_6nxQ
elQX80uTvmdIfmjAI-MHvg,Delicious food!,2013-09-26,othmxOmbCmyjpI6x3_6nxQ
HnmlZZvLT3p_YQr2ljLfww,Not bad at $2.01,2016-04-27,othmxOmbCmyjpI6x3_6nxQ
HnmlZZvLT3p_YQr2ljLfww,Ice cold drink, that sure hit the spot!,2013-05-24,othmxOmbCmyjpI6x3_6nxQ
k2RZ1S_f57ECL56pv1q75A,Very friendly!  They explain everything to you so you really know your options.,2014-01-09,othmxOmbCmyjpI6x3_6nxQ
_bvc2j6E8mk_ZiMoh2iMuQ,They use skates at this one!,2016-10-11,othmxOmbCmyjpI6x3_6nxQ
bedNY20F0ZdidRizd0_b7w,So clean and shiny,2017-10-13,othmxOmbCmyjpI6x3_6nxQ
kmBc5w6-4R-I6ZlV99RLYw,They squeezed me in and now my truck sounds like a truck again!,2014-10-29,othmxOmbCmyjpI6x3_6nxQ
fh6tKiiZlrGk6fRaxd8buA,Boy did I pick the WRONG time to come!  I've been waiting for over twenty minutes and it took about ten minutes to put my order in.,2014-10-03,othmxOmbCmyjpI6x3_6nxQ
XYLORCtogmr0wIcMa4cItg,Time for a new battery...,2013-11-07,othmxOmbCmyjpI6x3_6nxQ
k8BThB11SS-DQDTl--kG8Q,Baby beers!,2013-04-05,othmxOmbCmyjpI6x3_6nxQ
SmoxqCnsGocwL3Zyn6wdkg,Fried zucchini, YUM!,2012-09-13,othmxOmbCmyjpI6x3_6nxQ
SmoxqCnsGocwL3Zyn6wdkg,Fried zucchini time, yum!!,2013-01-14,othmxOmbCmyjpI6x3_6nxQ
SmoxqCnsGocwL3Zyn6wdkg,Damn zucchini...  We meet again!,2013-01-23,othmxOmbCmyjpI6x3_6nxQ
RxFZpTV8HhJy5v65MVYx1w,Something about cheese fries...,2013-02-05,othmxOmbCmyjpI6x3_6nxQ
Ou9RNq18vfbfL-7adJNA9A,$2.99 chicken fried steak meal,2014-10-20,othmxOmbCmyjpI6x3_6nxQ
XRswju4sXUiChhuTWbAZeA,Blizzards are buy one get one for 99 cents!,2012-09-04,othmxOmbCmyjpI6x3_6nxQ
WFT5DHjlGXX5skcpM9NVlg,White chocolate mocha sounded good this morning,2014-11-09,othmxOmbCmyjpI6x3_6nxQ
Pwt4VhXobLbMbvYTR-mVuQ,Very friendly staff,2013-05-22,othmxOmbCmyjpI6x3_6nxQ
O5ESb_rf2s0lpmNcWCUvHA,Have to get a fuel cap because someone stole mine,2012-12-16,othmxOmbCmyjpI6x3_6nxQ
z-p5FxUBf8bcUPWqRLL3Og,Was in the drive through line for almost ten minutes, and the car ordering still didn't move.,2013-05-06,othmxOmbCmyjpI6x3_6nxQ
z-p5FxUBf8bcUPWqRLL3Og,Hmm...  maybe not, three cars attempting to be in drive through ahead of me and nobody in the dining area...,2013-12-10,othmxOmbCmyjpI6x3_6nxQ
z-p5FxUBf8bcUPWqRLL3Og,Hmm, super packed drive thru...  I'm stuck so I have no choice but to wait.  Hopefully the food is worth it tonight.  Ugh, no Dr. Pepper!!,2014-03-03,othmxOmbCmyjpI6x3_6nxQ
z-p5FxUBf8bcUPWqRLL3Og,Spicy chicken Cesar salad, yum,2013-01-06,othmxOmbCmyjpI6x3_6nxQ
VPI3wxA8O2ITnt43BbhNUg,Blizzards are buy one get one for $.99!,2013-03-04,othmxOmbCmyjpI6x3_6nxQ
GGF7Ov16JXcfGXna6BWSPg,They gave me the wrong order!,2013-09-10,othmxOmbCmyjpI6x3_6nxQ
GGF7Ov16JXcfGXna6BWSPg,Very long drive thru line,2013-03-30,othmxOmbCmyjpI6x3_6nxQ
UKUiJtXl0kXIUgK5tjReIA,Not going on a Friday during Lent again...,2013-03-01,othmxOmbCmyjpI6x3_6nxQ
Z54cYVtBf1ojSRsgBg-GHg,Banana split time!,2014-05-23,othmxOmbCmyjpI6x3_6nxQ
f_CX0DR4Oj3Ws80bFCf7Ew,Time to switch vets, ignorant people.,2013-05-01,othmxOmbCmyjpI6x3_6nxQ
f_CX0DR4Oj3Ws80bFCf7Ew,Got hung up on, worst customer service ever.  No members of my pet family will ever visit again.  I also updated my previous review of five stars.,2013-05-01,othmxOmbCmyjpI6x3_6nxQ
cZJMzGjHqMgWi73rBDB5RA,Worst experience I've ever had at this location...  I think some people are either having bad days or don't believe in customer service.,2012-12-23,othmxOmbCmyjpI6x3_6nxQ
dOJiIeHtG5baozsqZEGYww,Very friendly staff and the clinic offers payment plans.,2013-01-09,othmxOmbCmyjpI6x3_6nxQ
R9hy8FSG869i9xeYNF_Y8Q,Tough decision...  I think black pepper chicken, or maybe chicken with mushrooms, or...,2012-08-24,othmxOmbCmyjpI6x3_6nxQ
URwhWyzVmQLobOXDql43Dg,Fan fest!,2013-06-11,othmxOmbCmyjpI6x3_6nxQ
F_AEoKMMpLDZo-8OnaaD3w,Do not use the drive thru if you are in a rush,2017-09-09,othmxOmbCmyjpI6x3_6nxQ
2FfZUyA82YhQCjWNiqDCzQ,Favorite location!,2015-02-24,othmxOmbCmyjpI6x3_6nxQ
_iVzL7-3c7ilixsY4Ox_9w,Quick breakfast!,2013-03-27,othmxOmbCmyjpI6x3_6nxQ
Z2cyw4t6zU2g20lOEFaO_g,I'm excited to try the pizza and the jalapeno ranch!,2013-11-30,othmxOmbCmyjpI6x3_6nxQ
S8l7YkOZptot0KzOmz8I7g,Dog food,2013-02-23,othmxOmbCmyjpI6x3_6nxQ
VsxfPc4kbDuvyP4HTsqRBQ,BOGO Tavern Double!,2013-11-26,othmxOmbCmyjpI6x3_6nxQ
feCPCU726vS9QcU4D05BhQ,Used to be a member, years ago.  A lot has changed, wow!,2013-09-17,othmxOmbCmyjpI6x3_6nxQ
28iyKGp1CJ_XFDLFSHVQUg,Never again, so disappointed! So I gave in...  and they haven't let me down yet, although my first visit back was about a year later.,2014-03-14,othmxOmbCmyjpI6x3_6nxQ
4ueyxqyRCsbMd8XNF4j-ng,Super friendly staff at the drive thru,2016-11-06,othmxOmbCmyjpI6x3_6nxQ
nDtHvnjD2tkbTUyLKXSE3Q,Hm...  Felt a bit out of place...  The place is huge, but the beer was not good.,2012-12-21,othmxOmbCmyjpI6x3_6nxQ
1U9lgJoEhxaCMP0PsuSJgA,Support Skyview Elementary tonight!,2012-09-18,othmxOmbCmyjpI6x3_6nxQ
hmwgWMDhYK8UHZu75FifPw,Holy cow, they have super inexpensive sandwich specials!,2012-12-27,othmxOmbCmyjpI6x3_6nxQ
cDr0iBSQ5T598kaINj7e9w,Very quick & friendly service from a Notary.,2012-08-28,othmxOmbCmyjpI6x3_6nxQ
hTBW3vUNgWz4E9BXDtSW9Q,Couldn't find the Yogi teas...  I'll try again when I have more time.,2014-01-12,othmxOmbCmyjpI6x3_6nxQ
g6HKSMyz-bzmLJvsJILOJQ,Wow, there was a lot of people in purple today...  The Fiesta bowl must be tomorrow!,2013-01-02,othmxOmbCmyjpI6x3_6nxQ
oc9629OqjD3F_k5k5siOAw,Getting decorations for the office.,2013-06-10,othmxOmbCmyjpI6x3_6nxQ
VZbir-d9wd_Vp4sgeTVcCA,Hooked on the chai tea latte...,2013-04-15,othmxOmbCmyjpI6x3_6nxQ
ophXaBTA3IwZMfsPsaB6Xw,Never mind,  super long line.,2014-11-07,othmxOmbCmyjpI6x3_6nxQ
Vpvn73QQbBpPNIv3uOvtjw,Found Yogi tea!!  It was also on sale, so I saved $1.50 on each box.,2014-01-12,othmxOmbCmyjpI6x3_6nxQ
QiY_HMcR2fwp50roU2FIcQ,Good sales!,2013-10-04,othmxOmbCmyjpI6x3_6nxQ
f-sNkSAs_HyUN-J0DE-v7w,Time to get some shakes, yum!,2013-06-09,othmxOmbCmyjpI6x3_6nxQ
f-sNkSAs_HyUN-J0DE-v7w,1\/2 price cheeseburgers all day!,2013-08-15,othmxOmbCmyjpI6x3_6nxQ
TlCEWYAfcOudP7j6zupYeQ,So although the product said buy 2 get one free they did not honor that at the register and did not care to tell me why. The sale was good thru today, so I don't understand. Can't blame the entire place, but maybe I won't go to this location.,2016-01-23,othmxOmbCmyjpI6x3_6nxQ
CayTsZHmraNNizNnqme4Jg,Time for a snack,2013-01-07,othmxOmbCmyjpI6x3_6nxQ
QORQnn9U6QHac09XX-nAKg,Super packed, I guess it's due to all of the to go orders.,2013-05-16,othmxOmbCmyjpI6x3_6nxQ
ortVZ6ZUTK7CR41B7AwtXQ,$1.49 small Orange Julius or smoothie,2013-08-25,othmxOmbCmyjpI6x3_6nxQ
epR6riXzEtGRmao3gB6yiw,Sign up time for Peoria Mountain View Little League.,2013-01-17,othmxOmbCmyjpI6x3_6nxQ
ZOj56SAgGoFs6ymO-n672g,Family meal deal,2013-03-06,othmxOmbCmyjpI6x3_6nxQ
mrTQDyURrL_THMp-nsVquQ,A vet is at this location with his team from 1 to 5 for vaccines and rabies shots, etc.,2016-05-11,othmxOmbCmyjpI6x3_6nxQ
mBeZ3dQzUPV60Oa26k3qHw,Crazy long line for fast and the furious six!  Worth the wait, lots of action.,2013-05-27,othmxOmbCmyjpI6x3_6nxQ
2o8YsY97f73GnZgPtTNAvg,Party for Carrie's promotion,2012-09-07,othmxOmbCmyjpI6x3_6nxQ
dGL86QPuTDZBu0P7XvrIKw,Petra is an awesome server & really makes the experience better, so ask for her!,2012-12-21,othmxOmbCmyjpI6x3_6nxQ
dGL86QPuTDZBu0P7XvrIKw,Lunchtime!,2013-01-17,othmxOmbCmyjpI6x3_6nxQ
OPpsbVPoNrVytPh5lbmoXw,Angry orchard!,2012-10-05,othmxOmbCmyjpI6x3_6nxQ
3hzXxViNJ5OIFBkanJaMSw,Meeting my bestie!,2012-08-20,othmxOmbCmyjpI6x3_6nxQ
tovUJgSCxi2JfUtP9eNQcA,Dinner time!,2013-03-03,othmxOmbCmyjpI6x3_6nxQ
fo0I_-vX1xNsjS2JcnhlMw,Double punch Tuesday and ran by ladies this morning,2014-12-23,othmxOmbCmyjpI6x3_6nxQ
kpsi3RgqZ7D54M5T2hINJA,I get it, you guys are busy in the morning but what happened to customer service?  I mean...  how hard is it to smile?,2013-12-29,othmxOmbCmyjpI6x3_6nxQ
d_bFoAW77XmY_f8K1uF0qQ,Looking for a birthday card...,2012-08-20,othmxOmbCmyjpI6x3_6nxQ
y0phdNciJfDRahaIpoqKkg,Yum, fried zucchini!,2012-08-14,othmxOmbCmyjpI6x3_6nxQ
