post_id,comment,created_at,author_id
Ade8mPSOeEw2OodsN9DadA,The lobster pot pie is unique and indescribable! Just make sure you inform the table-side food server the level of richness you prefer and they will happily oblige. :),2012-07-06,kycD78Z75r167eiSG8X6Ww,
s8zbUEaXHkfDk_URBAIauA,Make sure you have a dollar to add to the ambiance :),2012-07-09,kycD78Z75r167eiSG8X6Ww,
xvlmnmczz020sfINfGwbCg,Ask for Tommy... He is amazing! Does wonders w\/my massive head of hair :),2012-09-14,kycD78Z75r167eiSG8X6Ww,
AnOb3EDRIwfVayPWddr78g,Try the tenderloin sliders... tasty!,2012-09-04,kycD78Z75r167eiSG8X6Ww,
QvyG5fZ0mxo5yeLY8jabCA,Ask for Anthony. He makes the best margaritas... not too sweet,2012-07-08,kycD78Z75r167eiSG8X6Ww,
ORGswcNf8Lu23NHcT8ZH2w,Always try their free samples. Different mixes every time :),2012-07-18,kycD78Z75r167eiSG8X6Ww,
ORGswcNf8Lu23NHcT8ZH2w,The jasmine green tea pearls are not only delicious but proven very good for your health!,2012-07-22,kycD78Z75r167eiSG8X6Ww,
ZMCsmsmtxLz4026KOixfMw,In the market for a car? Ask for James. He's awesome and very kind. Or if you need the service department Kristy is your woman!,2012-07-09,kycD78Z75r167eiSG8X6Ww,
cclDCELdBQmJMWUyVWo5fw,Order the French 75... Best cocktail on their specialty list!,2012-07-09,kycD78Z75r167eiSG8X6Ww,
I2gsUx1W5-gQzBFbhIxcRQ,Come here during lunch hour!! Casual, decently priced, low noise level, good food.,2012-08-17,kycD78Z75r167eiSG8X6Ww,
cTJjTKz2huGZ-ElScC2pSw,Get the no. 38 cocktail... yummy!,2012-09-21,kycD78Z75r167eiSG8X6Ww,
VbqtbvvtNOe-YKA61-fSNA,Waiting for the SB!!!,2010-02-07,D5XXxvULRVH9ph25g928Mg,
VbqtbvvtNOe-YKA61-fSNA,Great place to bet on horse racing & have a beer on a slow Sunday afternoon.,2010-01-16,D5XXxvULRVH9ph25g928Mg,
p3cBYY8Tov5TOaXV2aY-wA,Prosecco, Holiday Ale, Greek-style yogurt, EXCELLENT selection of cheeses,2010-01-16,D5XXxvULRVH9ph25g928Mg,
02ooNKJDjsE50KfmL0Rqdw,This KFC SUCKS! 2night the drive thru  clerk asked,""Like to try our grilled wings?"" I said ""yes."" She said, ""sorry- we don't have any."" WTF?,2010-02-06,D5XXxvULRVH9ph25g928Mg,
HKr5BYNVGTW33yQ1-tKgWA,Unmatched in variety of selection, comparable prices, and excellent customer service. You won't be disappointed!!! :),2012-01-28,D5XXxvULRVH9ph25g928Mg,
jS1f5WMfJ2LjL7qzd0KX4A,I read A5E is having the 80's dance party on Sat nights. Went last night & NOTHING. R u bringing it back? PLEASE don't break my heart again.,2011-04-24,D5XXxvULRVH9ph25g928Mg,
5TX8o0vsxFsu9_QPhoeI4A,Hanging with Bob Tasca's mom! This is AWESOME!!,2010-04-17,D5XXxvULRVH9ph25g928Mg,
jsuUmIEefPjV__ads62Z5w,Bloody Marys for breakfast. YUM!!,2010-01-18,D5XXxvULRVH9ph25g928Mg,
jsuUmIEefPjV__ads62Z5w,Best bloody marys in town!!,2011-04-23,D5XXxvULRVH9ph25g928Mg,
c6nX38LoVfc6Wf0G8B9nZA,Sagasta has closed.,2009-10-06,D5XXxvULRVH9ph25g928Mg,
RunKDq3-BZzmXDDtSmZf-Q,Great place for grooming. We have 2 schnauzers who need trims often. The prices are unbeatable & they're super good to our dogs. :),2010-10-16,D5XXxvULRVH9ph25g928Mg,
bQpWGrQAKT0Zy8BOIp_xGg,Who DOESN'T love this place?,2010-01-21,D5XXxvULRVH9ph25g928Mg,
fwYtVfx-RbpZkph9BxOVFA,Ok, so the food was better than I was expecting & the service wasn't bad either. Fun atmosphere :) I'll be back!,2010-08-08,D5XXxvULRVH9ph25g928Mg,
k1QpHAkzKTrFYfk6u--VgQ,The food was pretty good, but the bartender was rude to my friend- doubt that I'll go back.,2010-01-16,D5XXxvULRVH9ph25g928Mg,
E6Ne9ok_tHvZIeOdWeh40w,Excellent boneless wings & free peanuts, and great service,  y'all !!!,2010-01-21,D5XXxvULRVH9ph25g928Mg,
E6Ne9ok_tHvZIeOdWeh40w,I used to love this place, UNTIL I discovered that the service is AWFUL, if you don't sit at the bar. So disappointing.,2010-05-17,D5XXxvULRVH9ph25g928Mg,
E6Ne9ok_tHvZIeOdWeh40w,Don't EVER go here to view a sporting event. You'll get poor service.,2010-05-17,D5XXxvULRVH9ph25g928Mg,
E6Ne9ok_tHvZIeOdWeh40w,When TW's has enough staff, this place ROCKS!  Food is always excellent. Tonight was great. Awesome salad & burger, & great wait-staff. :),2010-08-06,D5XXxvULRVH9ph25g928Mg,
E6Ne9ok_tHvZIeOdWeh40w,Awesome bleu cheese dressing!,2010-01-17,D5XXxvULRVH9ph25g928Mg,
P2GBKrx7dJg3xeGtuU2K-A,Rachel is AWESOME!!!,2010-03-03,D5XXxvULRVH9ph25g928Mg,
P2GBKrx7dJg3xeGtuU2K-A,Excellent spicy tuna & avocado sushi rolls tonight :D,2010-01-23,D5XXxvULRVH9ph25g928Mg,
k346E5EyDnBrqOwrP8xf8g,Cheap drinks, great atmosphere, super sweet bartender. Its a 10!,2012-12-01,D5XXxvULRVH9ph25g928Mg,
hNsRj2nXuALlJS4Op-8MmA,High end well drinks & phenomenal food!,2011-09-24,D5XXxvULRVH9ph25g928Mg,
4p6Wce7Ed707QS2-yQkvZw,This place is an unknown treasure! Great food, excellent service,  Don't miss Kitchen 56!!,2012-05-02,D5XXxvULRVH9ph25g928Mg,
Ns20WGWn6s6niKAGIQB4UQ, want a REFUND!,2016-05-24,D5XXxvULRVH9ph25g928Mg,
Vq36oaAd0wljJtRj8cgU3w,Decided to check out this place. O Bar has potential but needs to work on its vibe.,2012-11-20,D5XXxvULRVH9ph25g928Mg,
j_prxgHnMvuRdrGjAI9qXQ,'ll be back... :D,2015-09-05,D5XXxvULRVH9ph25g928Mg,
krCiaZqjU2CeOfwoJWctDg,The concession stand line is ridiculously long. My movie started at 3:10 and I've missed the first 20 minutes of it. For as much as you pay here, you'd think they'd give better service.,2012-05-13,wzS99PY0Vy1LKpsTPnozpA,
pTZ4u-sEQr-yHq2Cl4EMEw,It's Mustache Monday!!!,2012-10-15,urD_xjyPcGPE9YUJt4jdAg,
HGvNE87fvK5PwKMZBDkTbA,Chile Relleno and red sangria is a must for happy hour! Be sure to sit out on the lovely patio!,2012-11-17,urD_xjyPcGPE9YUJt4jdAg,
wOvhCdfGfLzLy6ujBsOnrg,Poefest!,2012-10-27,urD_xjyPcGPE9YUJt4jdAg,
raVyoZbWWuN7JcFUdT7k2g,Go for Tuesday is 4 for 20$ tapas.  Duck confit is super tasty!!,2013-02-05,urD_xjyPcGPE9YUJt4jdAg,
rGhZ9iEWyVcb0D_ia4EpgQ,They take walkins on Friday afyernoon no problem.,2013-01-11,SX36irTyAusyhL-fC8xpGA,
J3iWlSa27BmyvX2XwJt3Yw,OMG! Always so good and so reasonable. Its a GO TO place!,2013-01-21,SX36irTyAusyhL-fC8xpGA,
aqONNC5onqX6EqHHUO1CJA,Great customer service!,2013-01-14,SX36irTyAusyhL-fC8xpGA,
vltL2SreTEeAiI4qLWUdnQ,The cooked veggies at this plate rock!,2013-05-20,SX36irTyAusyhL-fC8xpGA,
avKtXuzalCP_cVfrk-fLeQ,Good place for karaoke darkside puts on a pretty good show,2012-10-05,jE9x8mgeCi0cD-YfXV0t5Q,
tU99Fl1_3HQV2Ww6-XxWkQ,Wednesday night is where you can find the cheapest drinks in town even with the 7 dollar cover still cheap with an awesome atmosphere and lots of variety on the music,2012-10-21,jE9x8mgeCi0cD-YfXV0t5Q,
TuC9P7ujwWoWL2wlCqdCNA,The daytime bartender Debbie is the best you'll never be in want of a drink again she has it ready for you before you ask..love this place.,2012-09-24,jE9x8mgeCi0cD-YfXV0t5Q,
uQG9riB-sOJ9n9nng6Huow,Nice for some daytime fun and tacos,2012-09-19,jE9x8mgeCi0cD-YfXV0t5Q,
DVvPQv1t08kusnnoMVhW-g,Pretty dead daytime but shouldn't be it's awesome,2012-09-19,jE9x8mgeCi0cD-YfXV0t5Q,
plWuv4gda7m0KlqCNhrb4w,I love the eclectic beer selection. I come here for the flights, not the food!,2014-06-27,_wZmErwOSYFt8pu7eE0SYw,
Cp-clhAJs3NJRwXpXk_saw,Greg and Krissy are chill, and the place rocks. Go!,2014-08-16,_wZmErwOSYFt8pu7eE0SYw,
U1ZVgF-kfkvv_rcoe0RglQ,This place is so good, honestly kind of love it more than Davang :),2016-12-11,7gYPCrColfebs1XpgCddLQ,
AyZePvrWz73d3B0hafFCKA,Went on a Monday the first visit, Wing Night. They were great!! Got the Works extra crispy. Crispy, spicy and sweet. Very busy. Second visit was earlier in the day and not on wing night. Wings were meh..,2017-01-01,2ZOYCEgNQTl5VTQb71W45A,
3C5Z9homtzkWHouH2BHXYQ,Venue is very nice aesthetics...old church. Acoustics also as an old church would be. When busy, can't hear person next to you. Another time, slower and more enjoyable.  One bartender ignored me apparently because neighbors at the bar were buying $20 tequila shots and spending a lot of money. Wouldn't have hurt to offer a menu, chips and water in the meantime.  Another eventually assisted me and was courteous.  Chips great. Homemade corn tortillas for tacos gummy.,2016-10-28,2ZOYCEgNQTl5VTQb71W45A,
AhPmh0NaRDbEYyhd9egzLA,Phoenix location is fun! Great staff, tacos and coctails..,2016-10-28,2ZOYCEgNQTl5VTQb71W45A,
VbqtbvvtNOe-YKA61-fSNA,Great place to day drink & bet on the ponies!,2010-01-31,8r7GoR-2FswLagvS5qSKwA,
VbqtbvvtNOe-YKA61-fSNA,Great happy hour!,2010-02-22,8r7GoR-2FswLagvS5qSKwA,
VbqtbvvtNOe-YKA61-fSNA,Everything....can't go wrong with here!,2010-02-27,8r7GoR-2FswLagvS5qSKwA,
qv88BZd88Va7ZuMOkzbUUQ,Cheap drinks...great bartenders...fun to watch people fall ice skating!!!,2010-08-28,8r7GoR-2FswLagvS5qSKwA,
FF9UfPAbJf57wzAoQSeRYw,Greatest place in town for a pedicure!,2010-03-20,8r7GoR-2FswLagvS5qSKwA,
8OeHn9KCbICuRBs_XiDDUA,Great place to drink & awesome bull riding!!!,2010-12-31,8r7GoR-2FswLagvS5qSKwA,
FaHADZARwnY4yvlvpnsfGA,Probably one of the worst airports in America.,2010-10-24,8r7GoR-2FswLagvS5qSKwA,
tnZ_qZtKcrCWXA8XUMRF-Q,Really great wings,2010-08-29,8r7GoR-2FswLagvS5qSKwA,
rOKEgdzmhzT99Ob_OmPE0Q,Greatest place for a beer, burger and the game!!!,2010-05-12,8r7GoR-2FswLagvS5qSKwA,
TJ5BtIW8h_wbAJ-vARbgZw,Great car wash...they really take their time!,2010-03-05,8r7GoR-2FswLagvS5qSKwA,
YB-p9Ve7C17JLA7DNL7T6g,Not what you think...go here!,2012-04-01,8r7GoR-2FswLagvS5qSKwA,
hNsRj2nXuALlJS4Op-8MmA,Bloody Fuckin Good!,2011-09-16,8r7GoR-2FswLagvS5qSKwA,
hNsRj2nXuALlJS4Op-8MmA,Best f'n place in the neighborhood!!,2011-09-24,8r7GoR-2FswLagvS5qSKwA,
5d8oCuD4TlaDjBGMnDD0HQ,Great neighborhood spot! Food is excellent with friendly service. Glad they are finally open!,2012-08-30,8r7GoR-2FswLagvS5qSKwA,
p3JG2He3UptGY0eqc2YX8g,Now closed....boo!!!!  Sign says they are making changes.,2015-07-15,8r7GoR-2FswLagvS5qSKwA,
ACBC7mTesZDsykfMios-DA,Ask for Larry, Helen, or Mark. They are very helpful. Plus they have very reasonable price,2013-05-12,asL1d04xS3y8YQtU5ota-g,
o-nPjYCIdiofu0XVQp3s3A,If you get contact lens. Ask for contact lens solution. They give out small boxes. Also, ask for Dr. Fuller. The best...,2013-09-07,asL1d04xS3y8YQtU5ota-g,
gqEW_dPfTzMCP8DdLupl-A,If you have a chance. Try the Orchard Crumb Pie. Peaches, cherries, and apricots. Really good. It's the bomb like tick, tick, BOOM,2013-09-01,asL1d04xS3y8YQtU5ota-g,
PzI468m66KKNNpbX7brjVA,They do bathroom remodeling and kitchen counter tops too.,2013-07-06,asL1d04xS3y8YQtU5ota-g,
FyKefsWq62xeXpje0Flcig,If you go for dinner don't let the empty business park scare you away. Drive towards all the parked cars cause the front of the restaurant does not face the street.,2013-07-13,asL1d04xS3y8YQtU5ota-g,
esVhud8hss1mH6_mdDJGBg,I left BofA because of bad customer service. Now I get bad customer service at Chase. Really have to wait in line for personal banker to get to my safe deposit box. I don't think so,2016-02-06,asL1d04xS3y8YQtU5ota-g,
gk96j6Xmp6DWvdtlBjbJTQ,You can use unexpired Bed Bath & Beyond coupons,2013-06-22,asL1d04xS3y8YQtU5ota-g,
OoYwJANV9zD-_OA4Atu-gg,Late night boba after asu football game,2013-10-12,asL1d04xS3y8YQtU5ota-g,
7m1Oa1VYV98UUuo_6i0EZg,They now have a house made chipotle ketchup and ranch dipping sauces. You got to try it. Love the chipotle ketchup the best. Just ask them for it. It's free.,2014-11-29,asL1d04xS3y8YQtU5ota-g,
Tt4SLmht8LORplkdhpcwhw,Beat the long line and get here before 11:30. The turkey cranberry sandwich is so good,2013-05-04,asL1d04xS3y8YQtU5ota-g,
PgzUKqJW8IkgGESl_J9vbw,Don't come here if you have a snotsdale attitude. This is a family own, family run, wife's recipe business. Wife is server and on Sunday kids helps out (8th & 4th grade). Love the family vibe. Relax and enjoy the good & fresh food. If your in a rush forget it. Just enjoy,2015-12-13,asL1d04xS3y8YQtU5ota-g,
ACBC7mTesZDsykfMios-DA,Great family owned store.,2013-11-29,b4E06ioi3gda61sZTeouww,
ACBC7mTesZDsykfMios-DA,Awesome service! Great prices! I'll be back!,2014-05-23,UKBPvbTMbVBMI5ghMCPjaQ,
-Mfl5hIEqbI37cgGVPlRrg,I'm a hairdresser\/stylist and Danny is my stylist keeping me on point for my clients for 2 plus years and counting..,2014-05-22,UKBPvbTMbVBMI5ghMCPjaQ,
ACBC7mTesZDsykfMios-DA,Awesome customer service!,2014-05-28,0-NHIj5lIBTa2mDwTqZz8Q,
WUmosjOxt_8nWByHgm8Kkg,Busy lunch 11 to 1,2014-07-31,0-NHIj5lIBTa2mDwTqZz8Q,
H7kB4p-1BsbvL522cqASOQ,Always be early, high demand!,2014-08-15,0-NHIj5lIBTa2mDwTqZz8Q,
t24iet8ECETVbu_2UhrxkA,Best place to fix a vehicle!,2014-07-21,0-NHIj5lIBTa2mDwTqZz8Q,
e4-Clr5QT4l3Rf9R7tQ5aQ,Open 27'7,2014-08-03,0-NHIj5lIBTa2mDwTqZz8Q,
xIbtbAJLWLNZcqfqF4f-Nw,Copper Mule,2014-05-20,0-NHIj5lIBTa2mDwTqZz8Q,
VuCrxI61nT30OndMcrPgkA,Awesome beer selection.  Cartel American Pale Ale!,2014-06-01,0-NHIj5lIBTa2mDwTqZz8Q,
XMms2ssfG83_B7UXOwC4eA,Best bang-for-the-buck,2017-05-25,0-NHIj5lIBTa2mDwTqZz8Q,
ACBC7mTesZDsykfMios-DA,Went in to replace a watch battery. Took a week and cost over 21 bucks.,2016-06-23,rzqEvBInXuXehShNPaTYLg,
ACBC7mTesZDsykfMios-DA,Customer service at its best,2017-01-03,BwnnZaU8vfY392b-gkATkg,
XqV4P-zJqqp5GwJWeyIRhQ,Prices are negotiable ... Ask for a deal!,2010-09-26,t8a4wTKqHjF6b_6VqBfr8A,
J5ebC7fKqrSF8KuS8d6hgw,Pomegranite margarita!,2010-10-04,t8a4wTKqHjF6b_6VqBfr8A,
HGvNE87fvK5PwKMZBDkTbA,Amazing happy hour!,2010-10-04,t8a4wTKqHjF6b_6VqBfr8A,
5BA9l5NiPYI_MfoiWnWLGw,Massage was amazing!,2010-09-29,t8a4wTKqHjF6b_6VqBfr8A,
WQIvHDD4hNa8SDVxdQt56w,The Matador is amazing!,2010-09-27,t8a4wTKqHjF6b_6VqBfr8A,
XqV4P-zJqqp5GwJWeyIRhQ,Car spa,2011-05-23,bcZK7WZxykeRBJQxcTFBvQ,
r69MorklzaPdxGySgNA19g,Future place of employment. Nutella crepes....,2011-04-02,bcZK7WZxykeRBJQxcTFBvQ,
r69MorklzaPdxGySgNA19g,Worky work,2011-04-08,bcZK7WZxykeRBJQxcTFBvQ,
r69MorklzaPdxGySgNA19g,Try the yogurt parfeit,2011-04-12,bcZK7WZxykeRBJQxcTFBvQ,
r69MorklzaPdxGySgNA19g,Chx and egg whites, yum!,2011-04-13,bcZK7WZxykeRBJQxcTFBvQ,
r69MorklzaPdxGySgNA19g,Busy busy,2011-04-16,bcZK7WZxykeRBJQxcTFBvQ,
r69MorklzaPdxGySgNA19g,Sunday funday!,2011-04-17,bcZK7WZxykeRBJQxcTFBvQ,
r69MorklzaPdxGySgNA19g,Today is awesome. Grant hill you rock my socks!!!,2011-04-18,bcZK7WZxykeRBJQxcTFBvQ,
r69MorklzaPdxGySgNA19g,Come get your pre Easter brunch on!!,2011-04-23,bcZK7WZxykeRBJQxcTFBvQ,
r69MorklzaPdxGySgNA19g,Hello Dan the man!,2011-04-28,bcZK7WZxykeRBJQxcTFBvQ,
r69MorklzaPdxGySgNA19g,Royal wedding party at Taylors!,2011-04-29,bcZK7WZxykeRBJQxcTFBvQ,
r69MorklzaPdxGySgNA19g,Holy Saturday!,2011-04-30,bcZK7WZxykeRBJQxcTFBvQ,
r69MorklzaPdxGySgNA19g,It's beautiful, gonna be a great day!,2011-05-03,bcZK7WZxykeRBJQxcTFBvQ,
r69MorklzaPdxGySgNA19g,Byah!!,2011-05-05,bcZK7WZxykeRBJQxcTFBvQ,
r69MorklzaPdxGySgNA19g,Try choc pancake,2011-05-06,bcZK7WZxykeRBJQxcTFBvQ,
r69MorklzaPdxGySgNA19g,Mothers day brunch party!!!,2011-05-08,bcZK7WZxykeRBJQxcTFBvQ,
r69MorklzaPdxGySgNA19g,Only 80 today. Yay!,2011-05-09,bcZK7WZxykeRBJQxcTFBvQ,
r69MorklzaPdxGySgNA19g,Blueberry poptart,2011-05-13,bcZK7WZxykeRBJQxcTFBvQ,
r69MorklzaPdxGySgNA19g,Hangover waffle,2011-05-15,bcZK7WZxykeRBJQxcTFBvQ,
r69MorklzaPdxGySgNA19g,Nutella crepes. Do it.,2011-05-20,bcZK7WZxykeRBJQxcTFBvQ,
r69MorklzaPdxGySgNA19g,Rapture day - may as well go all out and surge on greasy hashbrowns and bacon.,2011-05-21,bcZK7WZxykeRBJQxcTFBvQ,
r69MorklzaPdxGySgNA19g,Post rapture brunch :),2011-05-22,bcZK7WZxykeRBJQxcTFBvQ,
r69MorklzaPdxGySgNA19g,Munday,2011-05-23,bcZK7WZxykeRBJQxcTFBvQ,
r69MorklzaPdxGySgNA19g,Mmmmm bialy,2011-05-24,bcZK7WZxykeRBJQxcTFBvQ,
r69MorklzaPdxGySgNA19g,Hellooo,2011-05-29,bcZK7WZxykeRBJQxcTFBvQ,
r69MorklzaPdxGySgNA19g,PMS - post memorial syndrome,2011-05-31,bcZK7WZxykeRBJQxcTFBvQ,
r69MorklzaPdxGySgNA19g,Thx to B and M, my day just got better! Xoxo,2011-06-03,bcZK7WZxykeRBJQxcTFBvQ,
r69MorklzaPdxGySgNA19g,Forgot what can I say?,2011-06-04,bcZK7WZxykeRBJQxcTFBvQ,
r69MorklzaPdxGySgNA19g,Breakfast w the Beatles,2011-06-05,bcZK7WZxykeRBJQxcTFBvQ,
r69MorklzaPdxGySgNA19g,Yay!!,2011-06-10,bcZK7WZxykeRBJQxcTFBvQ,
r69MorklzaPdxGySgNA19g,Back to the grind,2011-06-17,bcZK7WZxykeRBJQxcTFBvQ,
