post_id,comment,created_at,author_id
VdBpfLna-sn83cdKmSkxOg,Forget the Witchery. This is the best restaurant in Edinburgh!,2015-07-29,jJTcOOPa32eJ9KS-cwjF5g,
aeEklO3yN7lVFBtZh4Ng0g,Nice gal and everything looked soooo good!,2016-03-15,0B0RCvwIMK_Y-Ym6nZFnZw,
soeuzTjGSP_t6HOOlCE2Qw,Awesome food, excellent margaritas! Will definitely be back many many many times..,2015-06-24,ecf4jpZh6VY_rUyyKtW6JQ,
soeuzTjGSP_t6HOOlCE2Qw,Don't worry about coming back, I would rather starve.,2016-08-18,gqhgABh1iLg8EX3B0O15RA,
soeuzTjGSP_t6HOOlCE2Qw,Awful place. Dont waste your time and money!,2017-09-15,3VwULsDWNLHtrwcBPVqeZA,
xFJH95NMiHIFzkJEizWTQw,Great place to relax and to have a Sunday treat.,2015-05-10,-0wDYXGaz2mrHd6fQUvPHQ,
p-w6g8cuQq5PU_4U1XNCzQ,Just like grandma makes it 5s,2015-11-08,gbocTdUAH6lPlLlcslNbLg,
p-w6g8cuQq5PU_4U1XNCzQ,Great food and service prices are reasonable i would recommend to my friends,2016-03-16,z0Vq7fNo_uCI6FRkHapOQw,
p-w6g8cuQq5PU_4U1XNCzQ,Bueno! Bueno! Bueno,2016-07-08,3bnX8i41OvI2MgPFJPp9fA,
p-w6g8cuQq5PU_4U1XNCzQ,Great Food!  Great service!,2016-08-29,jGmbL2b4SZLQTJsKZiE1JQ,
p-w6g8cuQq5PU_4U1XNCzQ,Great atmosphere, awesome staff n amazing food!,2016-09-10,DhLoyAdI_9E50sNEls2TUA,
p-w6g8cuQq5PU_4U1XNCzQ,Awesome! Food & staff! Authentic Mexican. We will be back!,2016-12-02,mcH8AbA9xPohLYXOrvzChg,
p-w6g8cuQq5PU_4U1XNCzQ,Closed. Nothing on door to state why oy if opening again.,2017-01-07,Pkq2OQlU-1GF246bA1vuWQ,
rzizY1zgiokbRDfD0V_AUw,Great lunch place when the weather is nice!,2016-05-24,9q_uKVRrFGDtuU9YWcbDJQ,
rzizY1zgiokbRDfD0V_AUw,Hot fudge Sunday was fantastic!,2016-06-01,mXnjxlRlSVO0lSK_DUSUWg,
tRVx2c89coruPRwYhGTcTw,This place is awesome!  Great cocktails! Great bartender!  Appetizers are good!,2016-05-17,mXnjxlRlSVO0lSK_DUSUWg,
ezl2anYfiGDuPM_X-S-rcQ,Love the efficient lay out of the rooms and the ability to store food or cook if need be.,2015-04-18,g2TfpnoKO1AQG7AjYvOpSA,
I0OqZva8k94X1zYq9jlfHQ,Absolutely love this location...awesome staff and selections!,2015-06-06,n6H-yUlpA1srD8-p14tAhw,
I0OqZva8k94X1zYq9jlfHQ,Absolutely love this location...awesome staff and selections! highly recommend,2015-07-03,n6H-yUlpA1srD8-p14tAhw,
I0OqZva8k94X1zYq9jlfHQ,Asshole employees,2017-03-05,Ed0lA7XwuoBaf9xGsv-FmA,
_BBOK7MztBYzAexoFzTgEw,They where really good!,2015-09-13,EvQ0fiUiurvdq1pYO00PtQ,
Ri2bs4QdGTnYa7LoMee-pg,Rude!,2015-11-12,KEOJJw6dukL17iNLrxtAMw,
0EpnzIpeFvhISkxMTIv9WA,Good food authentic,have patience,it's worth it.,2017-05-23,rOvSNGrHueAmWn5WmHNfEQ,
7pf_AgsW5oOd51jPVYA0xg,I'm in love with this place!!!,2017-08-25,U2K7Q-EnpYvQ-CWiO6_TEg,
EZ0pK8z6jG8uv4DNZhrRuA,A goldmine!,2016-09-10,jDlf4FPHPBiANy1D_B3i3w,
GBOwLTRDXuH0mp9XIU3VMQ,Great vintage t-shirts and other cool stuff.,2016-09-10,jDlf4FPHPBiANy1D_B3i3w,
EZ0pK8z6jG8uv4DNZhrRuA,Great record store !,2017-04-14,1YMBeVDqG8RX9ZDEHM31YA,
oK9xRSmIN0O6BQ6Zzzk21g, will definitely be back, Thanks so much Andra,2015-05-14,Z40Pf1rkPStbSJ9OXRVA2g,
b3XHLPryI1OJIU_mPv9dEA, good place to buy,2016-07-11,HVK2qWapAoSAvEHec6CEtA,
idcJ81Duz_UXM_y21DbPvg,They gave me burnt pizza... About a third of it was black underneath,2016-01-29,mWEee5CZ1_ZCyeokQJpNgA,
idcJ81Duz_UXM_y21DbPvg,So good! Pizza is always good, but this was top shelf.,2016-10-27,YGyJqvgwOkO8pZRllVIXgA,
rK07YAIZJBFrvx7Z5k39_g,Quality tasting food with fresh ingredients! The pizzas are delicious,2015-07-01,oMyLx0db2PJGHNB8k-b5Rw,
tHPOIQioGnKoldwvxWRxHQ,Be sure to try the Jalapeño Hef at Banger Brewery!,2015-05-17,BD9DutF6Oq8ryUCM32TOSg,
tHPOIQioGnKoldwvxWRxHQ,The pours are not small in the samplers. Eat accordingly if you are a light weight.,2015-05-12,_DOhkyC51qiIqhdlgMgGeg,
ZHqWq4Tc6JplK5V1cV-TDw,Most filthy room I ever stay in my life.,2016-06-26,XpUJRPk8j8PzmGY7rVedUw,
n-lDDcdx-GKvrir289pEAw,Best ever! Loved it.,2015-07-29,SLiDfTD5OjaoeXM_7q2dtg,
n-lDDcdx-GKvrir289pEAw,Fresh ingredients and great taste,2015-08-22,Mx3_v9JZrm-UC7IAzrmbGA,
w7KLpuYL1yySgln6c6ZxNw,Good bakery. Only had 2 buns so far, but tasted fresh and not overly sweet,2016-03-29,rkE9CLDGJl8thOJ9hbXVsw,
m0R79tFp6sC0MBF52cSLRw,Cool staff! Friendly clean environment,2016-08-05,QDW0H-poJAjU-Vz3Elz-CQ,
QS7_BPmaBNvznOMhcVBemg,Great service....prompt, fresh, delicious unique!,2015-07-13,FyvdUeLYLWSJEMQPPns7xw,
QS7_BPmaBNvznOMhcVBemg,Don't go here if you want sushi! Even though the sushi menu is next to the noodle menu at the entrance, you can't order from it as it is a separate restaurant.,2015-06-21,OgeDnrGiSIdzzHRhDJXj7w,
CwrR_CRqKLkZeZ1bsuI1SQ,Listen to their advice, they are the pros and know what they are talking about....as we age we need different things, for example a few more units of dysport vs. what we got at 24 vs 34 years old. I thought I knew exactly where mine should go and exactly how many units but Peggy was right! Perfect and beautiful job,2017-03-13,5-AZeUovSLeXEzfMk4W3Lw,
9Yu7ejg9Aitli1khU8iawg,Amazing place with friendly staff!,2016-04-09,5WBw7GbQa_MjPh9BoEGmSw,
FJ1_cXZvOyIy8ECDpvBvsg,Fine dinning experience that's worth every penny it cost.,2016-04-03,5WBw7GbQa_MjPh9BoEGmSw,
XC85BrIIDwxN21K462jsuA,Your hours are wrong!,2016-05-26,lnMbehHU5-FVJbvloi8dXQ,
C-Qkudv7u8465nLasGR31A,Run !!!,2015-05-10,v6Isn9bn2e6WXq7WXekdQg,
C-Qkudv7u8465nLasGR31A,Run!!,2015-05-10,v6Isn9bn2e6WXq7WXekdQg,
C-Qkudv7u8465nLasGR31A,Run!,2015-05-10,v6Isn9bn2e6WXq7WXekdQg,
C-Qkudv7u8465nLasGR31A,Thanks Alexa for being a great server while we had lunch today.,2015-08-12,on-YF8aWy0q0Xr9O3LrfLQ,
C-Qkudv7u8465nLasGR31A,Yum!  Drool worthy food.,2015-08-26,GZeZeb3ujITcFmQ97JpEVQ,
C-Qkudv7u8465nLasGR31A,Was delighted with the service and quality of food. Would highly recommend.,2015-08-30,EO5ZsfGDVKW7c1YHswow3w,
C-Qkudv7u8465nLasGR31A,This is my usual Wednesday place for $3 Moscow mules and fried green beans.,2016-01-10,wnEXn9ymhdEOWeUL8FFSwg,
C-Qkudv7u8465nLasGR31A,Amazing food!,2016-01-16,CMSYORVjwSh8NRGKGdppow,
C-Qkudv7u8465nLasGR31A,Delicious, quality food!!!,2016-03-07,CP2UfEQ0fDNfwUDAGubL_Q,
C-Qkudv7u8465nLasGR31A,Awesome food,2016-06-11,8CEX_XbSHJzpYbhccyc4Ew,
C-Qkudv7u8465nLasGR31A,Awesome service and food!! The best patio and burgers in the area by far!,2017-05-15,6HzbDekCYAysx4JnYG8dcw,
WK6uBV2eSqb2wwEwXoFfNg,So tastey. And good service!,2016-05-14,ie3VHBeISci-1MCgEAI9pA,
8_W6QHZ7jNgr3QxMGTLnyA,Excellent Selection Amazing Service I definitely recommend this shop!!!!,2015-04-27,4jwsGXv18Ifo4Ry7GdJwqQ,
rlXgCJVxf5wP4sPhxH_2XQ,You can still get the sea urchin ice cream, although it's not listed on the board. Just ask.,2016-09-01,IvHvkM-jWay5Ez2zdydi-A,
rlXgCJVxf5wP4sPhxH_2XQ,The best bar in Madison,2017-09-21,XwxzI06o7n4VAAkDMOGeiQ,
KxL0-DkQW18UBHVYLeHqLg,Very funny show. The entertainers were so funny.,2016-11-13,aRjDcO_r-DEwqbNw0vIXLw,
KxL0-DkQW18UBHVYLeHqLg,Get there early and get your free drinks next door.,2016-12-03,hnGiIx3b_xTSRDXddquiqA,
ZzF5098L4xg-0COjng2LVA,Don't waste your time. Told me it would be 10 mins, took 20. Burger was nothing special at all. $12 is way too much for a nothing burger that's below average size. They'll be closed within a year.,2017-05-26,2SaM-vqrIOEVo9poABuyog,
DLuVRaVxkzCnviTlB-v8SQ,Fei Jai Approved! Nuff said!,2015-06-09,NAC2gi4auD897e8Mu4yk6g,
DLuVRaVxkzCnviTlB-v8SQ,Amazing wings , great service !,2016-06-07,Of2Q4c-MfVFzmKGHnrTI2w,
V-M3ofC2sdpYQpuvkc54Sg,ighly recommend,2015-04-28,NG11jf9MTK5I3XshTk3fFQ,
V-M3ofC2sdpYQpuvkc54Sg,Great food!!!' Definitely be back.,2015-11-07,yFO1ZSL7a2HisHqeHmRr-w,
V-M3ofC2sdpYQpuvkc54Sg,Some of the best food in Vegas that is not overpriced! Great service and atmosphere!,2015-11-22,2OZEk-QtntKySTVfTu8F1A,
6hw5xnu6X1goLMLflgOKkA,It's the best local bar\/restaurant. The food is EXCELLENT!,2016-06-16,2OZEk-QtntKySTVfTu8F1A,
V-M3ofC2sdpYQpuvkc54Sg,Brunch with my family and its great! On the lake, live flamenco guitar player on the patio and great food with my good friend chef Beni! You must come and heck this place!!!,2016-10-30,f-BpRnwcOrsVXzBaq3wCqw,
V-M3ofC2sdpYQpuvkc54Sg,Had the tapas and enjoyed them. Paella, fish tacos, and the calamari.,2016-11-30,dwMbc7x_3m-4B_1dYc_ciQ,
V-M3ofC2sdpYQpuvkc54Sg,Rude, terrible service - over priced limited menu,2017-04-17,x9Iqxc8a4ZHm-mPrTuNS5Q,
Ax6BS5f88QI7q33zBhrjEw,Excellent just like homemade friendly locally owned great Christmas cookies,2017-02-03,OQUC_H239v6iXmN9YlGh7g,
Ax6BS5f88QI7q33zBhrjEw,upcakes are excellent,2017-04-23,B6-xX5sAtG7nFDoDgrtdkQ,
-Uix-n4Jqo4W7ERagC5qAA,Now accepting cards!,2014-09-12,CtH2DyUL40c-n4y2wcSeHg,
-Uix-n4Jqo4W7ERagC5qAA,First time to eat here in there new location. Very great food.,2015-06-25,eaJjQOOM3E1A_NI8o4txJw,
-Uix-n4Jqo4W7ERagC5qAA,Try the super yummy siomai!,2015-08-20,lsU_vABQQr4KeLg_6BZpKA,
-Uix-n4Jqo4W7ERagC5qAA,People are friendly, food are made to order and fast service. Great Filipino food...,2016-03-25,uv3cq2rFGHmTidEeZQI-Qw,
-Uix-n4Jqo4W7ERagC5qAA,You have to understand how filipino food was cooked or prepared. So you won't dissapointed and start giving bad reviews.,2016-03-25,uv3cq2rFGHmTidEeZQI-Qw,
-Uix-n4Jqo4W7ERagC5qAA,Food isn't that special but service was good.,2016-04-11,STsv9fW009q-_YwDCUDgew,
-Uix-n4Jqo4W7ERagC5qAA,Owner is super nice, food is cooked-to-order. TOTALLY worth the wait!!! Buuuurppp!!!,2017-03-30,Pmhm7_UTt4au8ceOCTOQKw,
-Uix-n4Jqo4W7ERagC5qAA,Good food, cheap prices. Friendly employees..,2017-04-28,r9PD90EzD3k5h_cQTQ55gw,
DkttCY9pgiJfpPt7MrB2KA,Fun place to do karaoke, affordable prices. Beautiful new workers.,2016-11-22,r9PD90EzD3k5h_cQTQ55gw,
-Uix-n4Jqo4W7ERagC5qAA,Hands down best Filipino breakfast I have had.,2017-05-07,NqqPUobEIlrAvkDWiLEuBQ,
ZNhcmQDPDZn02QaZiSBVTw,I absolutely love my lashes! It's such a cute cozy place with amazing service!,2015-08-23,83owsA61ExwNdAq8Q-xsdQ,
iitVTlGdgbEjQOeBQnCSxw,auren was able to overcome a very difficult situation with my hair and made me look like a goddess. Love it and would highly recommend her!,2017-06-15,jw-XLMDnv8EDXP3K6UBxCA,
I41nei-eXMdFQPp5RXSvDQ,Love love love this place. Will drive from AZ for repairs if possible!!,2017-04-06,X1VcW4BsCuM6PGtOQnWQww,
7auFVFuiNAXDSnmEITHFrQ,Clean, quick, and convenient,2017-09-08,g7OyXJJsDt11NhnRGJmGSQ,
R_hm1qC8dw9mOFHKqTJlPA,Great service, fantastic food.,2017-08-05,gPFqSgX4-3x5RVFRl3sy6w,
Z1ZVUWKxPd1r2sZ_XBa5eQ,Taco tuesdays are the best. Very accommodating staff, great prices.,2017-12-05,gPFqSgX4-3x5RVFRl3sy6w,
QfQrx8iDa_YpLubSi7Yfsg,Under 10$ when you don't get protein !,2015-09-09,w-zbeDbHvELwcQcQUsRfig,
N4AIlY5runouWKCMurrnvQ,Perfect place for good old desserts, traditional style,2015-06-03,w-zbeDbHvELwcQcQUsRfig,
8HkQI_INY7tdKRLVHtfD3A,amazing smoked meat sandwiches and fresh good looking food, amazing service,2015-04-25,BlqZv8wset_9hgNEYy_LRQ,
eCpYibtils6Xg_FzBjqe8A,Stay away! That's my tip.,2016-01-20,jyxBcpJFE1RdKQIOVDn5dQ,
eCpYibtils6Xg_FzBjqe8A,Get... the... ribeye. 'Nuff said.,2016-02-17,TN7vdpy_AZqWc5nbwzD-YA,
UOU263iy7U0hnQNnAwzh2g,They are great for soccer, and the cheerleaders at our soccer games that also got taught by Activstars were AMAZING,2017-11-03,oxLTyoE3cspSu0WgP-E6Qw,
iDU4dPCXpd-A15Kz-cjdig,In rock Shabbat, kids won't be interested,2017-11-03,oxLTyoE3cspSu0WgP-E6Qw,
0DyDT4NJNaIuDpT7nTIjxg,Awesome food !!,2015-06-20,KF8G7uchgkHZO-CqXybTHQ,
0DyDT4NJNaIuDpT7nTIjxg,Food is not bad but I didn't like the service. Don't think will go back.,2015-08-22,XKas8St7liMlB3wKpBT4hg,
0DyDT4NJNaIuDpT7nTIjxg,O. Yum.,2015-09-06,Xis86QdmUu52UQyFyNrrWA,
0DyDT4NJNaIuDpT7nTIjxg,This place deserve 5 starts.  Came back again with family love the food....,2016-02-21,qMQoeNlzgonCsME2G9Pt4Q,
0DyDT4NJNaIuDpT7nTIjxg,Good place for Indian chaat. Value for money.,2016-02-27,-HkLbN3oap3PeZb39-NP6A,
0DyDT4NJNaIuDpT7nTIjxg,My new favorite restaurant for Indian food in Charlotte.  I got the Chicken Vindaloo and the Bullet naan and I already want more!  Can't wait to return and try more!,2016-03-14,4-Mgl_c3ud1mMegdOdXn9g,
0DyDT4NJNaIuDpT7nTIjxg,Good place for enjoy chaat (\/indian street food)  items !,2016-04-09,sFNEmDMvk74dNQyCgmLEBw,
0DyDT4NJNaIuDpT7nTIjxg,Great place! Loves the taste of thali! Will definitely come again!,2016-05-22,cgVCqocepa2z3qU_uZFsqg,
0DyDT4NJNaIuDpT7nTIjxg,Worst service ever... Food is ok not very Indian ...,2016-06-01,JNlCUHGkAlE2_OjBC4-1qw,
0DyDT4NJNaIuDpT7nTIjxg,Delicious,2016-07-18,MMiVUDPBaBu3tJpNGv335A,
0DyDT4NJNaIuDpT7nTIjxg,ou should know going in that it's order up front, bus-your-own-table, and tipping will be extra optional. I 100% didn't mind, but I wasn't there when the restaurant's full,2016-07-31,xkZBjLZ5_cobmt4nNUMYrQ,
