post_id,comment,created_at,author_id
em3TpGN9BAA85u2lXewDiQ,Great food lovely place !!!,2017-08-11,YaonLs1Hnwcegex3y27mWg
_7nELtYw3n2DzMN8252lhQ,Good food. Great value. Cool atmosphere,2016-05-10,L97UQMT7FX0CC9QQ7R_Hxg
Uda-CqNfow8Gh4rgtdhJZg,Great pizza. Quick and convenient delivery! Great service,2017-02-05,L97UQMT7FX0CC9QQ7R_Hxg
MFvJC0IiJwRcRCEXwlWUfg,Had reservations for 6:45 but was told there was an additional 20 min wait. At 7:15 we were told it was another 20 minutes. The food is no way worth that kind of wait.,2013-01-05,wVuk_CxHLFwtjdrQbSdjOA
MFvJC0IiJwRcRCEXwlWUfg,Great service... Fantastic food!,2013-05-10,Q7r_Tdr1LsgHE1EuEy6_Jg
MFvJC0IiJwRcRCEXwlWUfg,They do have normal ketchup if you ask,2014-09-12,rMnZektNukNd3NlyyokCww
MFvJC0IiJwRcRCEXwlWUfg,Linguini was amazing!!,2015-04-29,XpXI3KuBNS_aMpQMCbo1Cw
MFvJC0IiJwRcRCEXwlWUfg,Love the food love the service, in a great location look forward to going back.,2017-01-26,q7pDk8Nq18O5aNXenG7PKg
MFvJC0IiJwRcRCEXwlWUfg,Love,2017-04-27,UruENBhF02OQqScz9S1z4g
orMyWvonOj55yswWf-k72Q,Delicious food!,2016-08-07,UruENBhF02OQqScz9S1z4g
MFvJC0IiJwRcRCEXwlWUfg,I love the ambiance and the food is delicious.,2017-05-23,daX8x_5-Y6rJBfvxWR1omg
MFvJC0IiJwRcRCEXwlWUfg,Ordered the tavern double burger with tots. Licked the plate clean. Good food.,2017-09-20,kREOBkbIbnsoTqxwQYODBw
sdYkVaTy7EJwUkO8Ie_qPg,One of my favorite lunch spots.,2013-05-31,-tAXa6cHTZizX42tcF0hpA
DyOzNIeXUksPNLXYHnB-oQ,A great new dining option in Elizabeth!  Menu is large with lots to come back and explore...,2013-07-03,-tAXa6cHTZizX42tcF0hpA
sdYkVaTy7EJwUkO8Ie_qPg,Great food, great service, really cool decor.  Love this place!!,2013-06-14,GQgiwr456HZudVnvQUV5Zg
sdYkVaTy7EJwUkO8Ie_qPg,Amazing.,2013-06-20,d2iFf6T13CP2wF5ZvwyxBA
sdYkVaTy7EJwUkO8Ie_qPg,Delicious.,2013-08-14,RcVM9IJXtToEmMCeKiWu4Q
sdYkVaTy7EJwUkO8Ie_qPg,Phenomenal food and excellent service !,2013-10-09,c6o4OLTHbUEMecT54E4z_Q
sdYkVaTy7EJwUkO8Ie_qPg,Just awesome! Killer food at cheap prices. Go there now!!!,2013-10-18,u0tTS0c1qgx9tuMWavfIbQ
sdYkVaTy7EJwUkO8Ie_qPg,Food was great! First time and loved it. Definitely will be back!,2013-12-19,fEpGooV1MPAW0IJW3Er-9Q
sdYkVaTy7EJwUkO8Ie_qPg,So much good.,2014-02-25,0X-6sGdxPmZzvC1T-60dCg
sdYkVaTy7EJwUkO8Ie_qPg,Yummi yummi in my tummi,2014-03-08,iGxhC62v_7zfcVOdihI-FQ
sdYkVaTy7EJwUkO8Ie_qPg,This is great food! Fresh and Hearty! The seasoning is perfect! Great Atmosphere!,2014-03-16,v-ItUm2VuBLMPDRWNmatBA
sdYkVaTy7EJwUkO8Ie_qPg,Amazing!!!  The avocado with quinoa?!?!  Yes.,2014-03-28,rXulUOpbF2MBPzoqnkFzHA
sdYkVaTy7EJwUkO8Ie_qPg,They are environmentally friendly which is a plus for me!,2014-03-31,czSjMkFqxFOv0dxUjCD7Rg
sdYkVaTy7EJwUkO8Ie_qPg,Love everything,2014-04-19,_pQ3xqSdxSiWlb4v-iuDLg
sdYkVaTy7EJwUkO8Ie_qPg,Excellent meal! Excellent service! Will be back again!,2014-04-23,V-BOqWvWq-dYDqFn5M3tew
sdYkVaTy7EJwUkO8Ie_qPg,This place is always quick and delicious. You won't disappointed!,2014-05-27,-JJY8lZdo6adeuoE5Kt3_w
sdYkVaTy7EJwUkO8Ie_qPg,Arroz chaufa with chicken is my favorite!,2014-07-29,9yh8Qv8MR2ajONGavj6FdQ
sdYkVaTy7EJwUkO8Ie_qPg,Open seating with outdoor covered patio. Great chicken and good, pleasant, service.,2014-08-02,qgCm7HYq7LenFGlnHj3UJQ
sdYkVaTy7EJwUkO8Ie_qPg,One of our favorite quick eats. The staff is awesome and the food is amaze.,2014-10-22,Zvlln5KJxI2fPVSw7UANlw
sdYkVaTy7EJwUkO8Ie_qPg,Great, Peruvian food!,2015-02-14,LvzQjTO4ffUzPZ4ZgHHTFw
XZ6cTNYjdO0MzqLqT9EMyw,Taylor ham, egg and cheese on the freshest everything bagel! Great food!,2016-05-28,LvzQjTO4ffUzPZ4ZgHHTFw
sdYkVaTy7EJwUkO8Ie_qPg,Awesome Food, Atmosphere and Service!,2015-02-16,FUtMMOqAO9jgazXQZVMfUA
sdYkVaTy7EJwUkO8Ie_qPg,Excellent food and service.,2015-03-24,XX7E77K9oNnxoMQe8_Phsg
sdYkVaTy7EJwUkO8Ie_qPg,An upbeat Peruvian restaurant that has some of the best chicken,2015-07-10,xhQEU8ETQxaFQ_RXTwHoPg
sdYkVaTy7EJwUkO8Ie_qPg,This place is sooooooo good!!!,2015-07-11,gNblVVSFd0-PuKYk5nNkHA
sdYkVaTy7EJwUkO8Ie_qPg,Yummy stuffed avocado. Vegetarian friendly.,2015-10-04,bxh-8FY8S18Tpc6H7PHQOA
sdYkVaTy7EJwUkO8Ie_qPg,I'm pretty sure they put crack in their chicken.,2015-10-12,eS-VeKYD3HDHeIdSCjUkJA
sdYkVaTy7EJwUkO8Ie_qPg,The water was exceptional. You could taste the artisan.,2015-11-13,imLtyO2idHHBvT2-OA_vhA
FGy4UJ1Qri_KruPZiPmWYQ,It's good. I suggest quarter chicken with yuca fries.,2017-09-06,imLtyO2idHHBvT2-OA_vhA
sdYkVaTy7EJwUkO8Ie_qPg,Yucca fries and plantains were delicious!,2016-01-30,jRXRgkeqxpXbKqK_mWyuqQ
sdYkVaTy7EJwUkO8Ie_qPg,No more $5.95 lunch special! They blame it on the high cost of chicken.,2016-02-01,E1szdQHhFDwO115pGDh_Xg
sdYkVaTy7EJwUkO8Ie_qPg,The quinoa-stuffed avocado is delish! Can't wait to try it with chicken,2016-02-06,qslnkkXQSUIjXxtx23oy-w
sdYkVaTy7EJwUkO8Ie_qPg,Outstanding chicken and sauces.  Very fresh food.,2016-05-11,FTi3D99iHbYrtpfxQzdJjg
sdYkVaTy7EJwUkO8Ie_qPg,When I die, sprinkle my ashes at Viva Chicken.,2016-06-14,2g_MxcAxTa69Y7WhhUr00Q
UIB4bJwj31TlABiWcksjzg,The godawful slowest deli on planet earth.,2016-09-02,2g_MxcAxTa69Y7WhhUr00Q
sdYkVaTy7EJwUkO8Ie_qPg,Love this place. Literally everything on the menu is amazing!,2016-06-18,P-Wd3wEW8aOLdrCZ3o3mAg
sdYkVaTy7EJwUkO8Ie_qPg,Great food on the cheap. Attentive and great customer service.,2016-07-15,P1LEw-Qfwc0Zte9DO_RwOw
sdYkVaTy7EJwUkO8Ie_qPg,Cute spot for lunch or a quick bite. Service was so so but the food hit the spot,2016-07-28,vV9mVFRBzeafpegMC66c1Q
ALwAlxItASeEs2vYAeLXHA,Ultimate comfort food and always great service :),2016-07-28,vV9mVFRBzeafpegMC66c1Q
sdYkVaTy7EJwUkO8Ie_qPg,Great service and flavorful chicken. Plantains were good perfectly!,2016-12-31,Aeyw-WF6ivaFLg5jyk13lw
sdYkVaTy7EJwUkO8Ie_qPg,Best Peruvian food spot around Charlotte,2017-02-02,C4L9fl2QwVwKyempRWnfaQ
IErUZGwq_vF5gP6imdhpdw,Great bear, great ambiance, great staff, great music,2017-02-08,C4L9fl2QwVwKyempRWnfaQ
sdYkVaTy7EJwUkO8Ie_qPg,Love this place,2017-04-02,NDuVRDQL1aRPArV7_Sl8RQ
sdYkVaTy7EJwUkO8Ie_qPg,The sauces! The plantains! Go today - it's worth it!,2017-04-07,EvHtJ5aK7AvUfcCyfgrZhQ
sdYkVaTy7EJwUkO8Ie_qPg,Tasty food for lunch tomorrow n a place that's cranking but handling it well.,2017-04-13,uVYFk379lMxkp9nLC_D3iQ
sdYkVaTy7EJwUkO8Ie_qPg,OMG...don't miss this.  Excellent food.,2017-05-16,8OxFlC2vOyM6lQYcc8v3Cw
sdYkVaTy7EJwUkO8Ie_qPg,so fire. Best chicken spot around. Get the Tacu Bowl!,2017-06-22,Wej1FgBABoG_NftV9qdDZw
sdYkVaTy7EJwUkO8Ie_qPg,asy gluten free,2017-07-24,zlvZP6u3n9ZoLxtKVXWsUQ
sdYkVaTy7EJwUkO8Ie_qPg,Very good, very pricey..,2017-09-27,GyLiiG-V7EYRa1RxsZ_HCA
sdYkVaTy7EJwUkO8Ie_qPg,Amazing food so glad I found this place the flavors are outstanding!!!,2017-10-06,TsP2CQ_3-OEoLHVmgKJ00Q
Pw1v2dO5sZAS5OhqAtYx9w,One of the best restaurants in town,2016-02-26,t8d6cQ2VR7192Iuu6JAw0A
Pw1v2dO5sZAS5OhqAtYx9w,Dog friendly location, but they don't take walks ins.,2016-02-26,t8d6cQ2VR7192Iuu6JAw0A
JXdzS5ez3semEliQyhLnqw,The PB&J milkshake is incredible, love the decor.,2017-09-03,Oi1fbR8eAYVg7GIvbFM_NQ
JXdzS5ez3semEliQyhLnqw,The PB&J milkshake is . Great decor.,2017-09-03,Oi1fbR8eAYVg7GIvbFM_NQ
5xdKUuu4DbJ71KGbwRXfFg,Love this ramen noodle place..,2017-06-23,gClVOjFMCDRTczDvZxKivQ
-ez0kwy7QuAEgSMxMLJKsg,Staff is awesome. Very willing to help explain everything.,2015-11-06,zPxPCjABtML-5vmhSRxxpA
vZLAmpN-hTI3GCT9hlHVUA,Meatballs and spicy Rigatoni is a great dish! Enjoy the Fresh parmesan and spicy salami to start your evening,2015-11-03,zPxPCjABtML-5vmhSRxxpA
hqvqLihniz0ynit9c36JHg,Great place with great customer service! I recommend the WANGZZZZZ,2017-08-20,tyll4dzCwqv3u7EWjSJBGg
hqvqLihniz0ynit9c36JHg,they have a bomb diggity playlist,2017-08-20,tyll4dzCwqv3u7EWjSJBGg
g9iIBuh-g4ld3w3kUWLMqw,Food or Service... Still trying to decide which was worst...,2013-06-05,XHaswtv6_NcKNbwhI9z4Sw
5i-SK1EztIn6YnhcRvatTQ,This is a very nice cafe in the Aria casino. The server was very kind. He took a little while w our food so he brought us a free order of fries. The drinks were okay, I don't think they are that strong. I got a chicken quesadilla and it was very good and also the wings were good. Overall the experience was good. The place was clean. I would recommend, prices are not bad. I would go back.,2013-06-14,ZzXJ5F2ebTIp3oQdOMQqZw
ebDtlHODMCNmV1PrdNXKnA,Table is a cute place but my food was way too salty. :(,2014-12-26,uI4AfSNaAb5tTXo40AtuAA
KTZjBkf_8Ijqb_4O7UR5ow,Hands down, my FAVORITE place to eat lunch downtown.,2015-06-22,uI4AfSNaAb5tTXo40AtuAA
ebDtlHODMCNmV1PrdNXKnA,Great casual place to eat even on short notice. Love the live music!,2015-01-14,q5JPw76KiVYd_K9JJRB3hg
uBroDHaLcXSE24c8EhPvmw,Excellent food so close to home. Would highly recommend!,2015-07-28,q5JPw76KiVYd_K9JJRB3hg
ebDtlHODMCNmV1PrdNXKnA,Good service. Food was very well presented. Taste was very good. Nice experience,2015-01-25,3hlQ0-cKLoGo60tpzPAzkA
ebDtlHODMCNmV1PrdNXKnA,Super good lunch. Reuben sandwich, cole slaw and Caesar salad for 2 under 20,2015-01-26,69SJtHqK-alzZNgiLVKR4g
VeRHiEbUe_vHprYn8mnezA,Great restaurant! Will definitely go back many more times.,2013-03-16,M3YpU8fRyTZAQIn08bDT4g
VeRHiEbUe_vHprYn8mnezA,Franco's is the best Italian in AZ.  Period.,2016-09-04,VCYQ_1yXZhSZyYWkbBTGQQ
VeRHiEbUe_vHprYn8mnezA,Their service and attention to detail is off the charts,2016-10-22,WZRK9CxXRLFHc7s_b86bGQ
VeRHiEbUe_vHprYn8mnezA,Excellent food and great service.,2016-11-27,PjfAUGNSB8daCVBMo3bJXQ
VeRHiEbUe_vHprYn8mnezA,Fantastic all around! Amazing food, amazing service, amazing atmosphere!,2017-05-06,RuqppJ26uyFvARTk-BdTeA
nyyS63QvEzflDfOd5lLaIg,Best apple fritters! Friendly staff :),2016-09-15,RuqppJ26uyFvARTk-BdTeA
VeRHiEbUe_vHprYn8mnezA,Awful service if I could give them a zero stars I would. Food isn't bad though.,2017-05-13,2LGfxvid0V5yOAqUnmfDjQ
VeRHiEbUe_vHprYn8mnezA,Amazing food, amazing service, first time here & I loved it! Really enjoyed my time!,2017-07-29,CuwvhBFml9uiVxsNLTvK_g
VeRHiEbUe_vHprYn8mnezA,I love this place,2017-11-25,JKO4wYuO83H3xcdpch8bYA
HKP648250NDSG41MsZHVxg,Excellent variety of drinks and clean bathrooms,2012-12-24,H6bk_MpMo2W61U6zJuvM_Q
HKP648250NDSG41MsZHVxg,Store was clean. bathroom clean. Service good but slow because it was crowded.,2014-02-24,yzEto6fW9MnwckdIMjm3CA
IntU3W5kXVhmeIxBulwOWw,Good quality items at good prices. Clean store friendly staff.,2014-02-24,yzEto6fW9MnwckdIMjm3CA
hbkEMFfZ6_-gYB6nddZ5BQ,Love this Chick-Fil-A and the people who work there! So friendly and professional!,2017-06-23,jCyDn4Cu6qPcoM4jSPzAuQ
hbkEMFfZ6_-gYB6nddZ5BQ,Friendly, professional service! Always clean and food is delish!,2017-06-23,jCyDn4Cu6qPcoM4jSPzAuQ
6hZgMg9rnDCC0RBVRlkZwQ,Don't go here. Gross.,2016-06-24,bBuDx0m1zClLBbc8Uz74ng
oZH3Ee7Yjk7u8B4Ed0oVOg,Always have a good meal when I go there! Good spot to check out,2016-08-07,w7C9GUYD_nfOFiHa4Yi4Yg
oZH3Ee7Yjk7u8B4Ed0oVOg,French Dip sandwich was excellent.  Beef was tender and bread was fresh.,2017-05-05,HRHwIY5K4gheUsehRoT0Hg
oZH3Ee7Yjk7u8B4Ed0oVOg,Pretty good food.  Had an enjoyable meal.,2017-05-21,tghO_DwQnrktjFRL1h_bzg
2AGqSSK62TdzsnI80K_q4w,The best Chicken Wings in Toronto!,2013-08-21,StY1MRdlmFtcuIbQcBN0mQ
2AGqSSK62TdzsnI80K_q4w,So good! Best viet place in town!,2014-12-14,E8CXk0w-k89wgGWQK1v_MA
X4rqmQMJcpY4EajFAFTSlw,Fast service.. delicious pizza!! Very reasonably priced!,2017-05-23,E8CXk0w-k89wgGWQK1v_MA
AfQX_uQxqW0AydJP5Nujjg,Best.  Cashew cheese.  Ever.,2014-05-26,Wmp_GppqoVLU7rTbHlK3RQ
AfQX_uQxqW0AydJP5Nujjg,Live music every night at 9 p.m. Also, make sure to try something with cashew cheese or cashew sour cream!,2014-05-26,fv8IIPpV127YFGTMB1oM9w
AfQX_uQxqW0AydJP5Nujjg,This place is closed,2016-01-04,G3p0GfSFD2dsIH7-z4zuJQ
AfQX_uQxqW0AydJP5Nujjg,This place is closed for construction,2016-01-04,G3p0GfSFD2dsIH7-z4zuJQ
AfQX_uQxqW0AydJP5Nujjg,Delicious vegan rice bowls, lots of places to sit, friendly staff,2017-07-29,eP4ygV4-o7KfDRvy2enGCA
gaJDeNh6xKIKJIT13abKTg,Fast service and delicious Pho, what more can you ask for?,2013-11-01,19NN69A0EiZPOyfVINKSNA
A_ix0cClFuwFwB181I0oRg,Avoid their service department. See my review under companion listing,2015-09-22,P_G-xRPVWWGvKX0J4zWg0g
A_ix0cClFuwFwB181I0oRg,Horrible service. Please see my posting on companion Don Miller listing,2015-09-22,P_G-xRPVWWGvKX0J4zWg0g
4m_hApwQ054v3ue_OxFmGw,Paella was exceptional. Similar to the one made in Spain. Not too dry, very tasty. Service was amazing. The manager was very approachable, great attitude. Tapas was okay, portion was smaller than expected.,2013-06-16,QaYTBGYX1eYsh0oSRKsiJA
QHZw2L6LV1qmExNJbfhIsQ,Waited for an hour, the staff ended up giving the table to someone else.,2017-07-04,QaYTBGYX1eYsh0oSRKsiJA
4m_hApwQ054v3ue_OxFmGw,Phenomenal.,2015-09-22,0uItoOyb6h8XJ09hpnLU8Q
4m_hApwQ054v3ue_OxFmGw,Love this place, it's my go to - with out of town guests!,2016-11-17,whCIT8n-O3EKWv_nIjl46w
hDy-uY7Vy_TZdGBzw59lhA,Great rolls, nice decor, clean place and fresh sushi! Definitely will return.,2016-04-19,whCIT8n-O3EKWv_nIjl46w
4m_hApwQ054v3ue_OxFmGw,Great customer service and decor. Food were delicious,2017-09-17,RJiBe_05omEZCZuLuCL3bA
mZRKH9ngRY92bI_irrHq6w,Get reservations,2014-04-29,SnvwuoZO6wnEqetHX1BzhQ
mZRKH9ngRY92bI_irrHq6w,Polenta fries! A must.,2014-09-14,3c22LgxU9DkpT8oF74754g
m3U4Pey_Yr0jgJb8MHfy5g,Ask for oxtail sauce on your rice when u get the chicken special. It makes it even yummier.,2014-09-14,3c22LgxU9DkpT8oF74754g
mZRKH9ngRY92bI_irrHq6w,Amazing!,2015-04-14,bx3TN9RzMeTsaNjtMJprvg
b7wUWVV01xaa7E0FUNMDiw,delicious!,2015-04-14,bx3TN9RzMeTsaNjtMJprvg
mZRKH9ngRY92bI_irrHq6w,amazing food and wonderful environment,2016-02-28,n43yWdIOsxGhJbjadZ9mpQ
mZRKH9ngRY92bI_irrHq6w,Their delicious burgers and great service made our weekend!,2016-05-07,ZTM8QTKgPpbHo_yYe4oFlg
mZRKH9ngRY92bI_irrHq6w,Cool hip atmosphere, great food and drinks, well-priced. Polenta fries were a hit!,2016-09-05,zvu3toqwToWAoE1rTMBCww
mZRKH9ngRY92bI_irrHq6w,Chef's table with tasting is an awesome way to try lots of things!,2016-12-07,JUeL8gntzDruNAWb06u0pw
mZRKH9ngRY92bI_irrHq6w,Very good. Oysters good. Beer good. Nothing else to say.,2017-03-19,3ClDUm7cD6yV-jYCmn12Ow
r_BrIgzYcwo1NAuG9dLbpg,This Thai food is upper echelon and everybody knows it. Masaman all day every day. Don't mess around. This is where it's at.,2017-10-31,3ClDUm7cD6yV-jYCmn12Ow
mZRKH9ngRY92bI_irrHq6w,Very impressive,2017-05-15,CrCP5Y14beBtEspLhCUPjg
k2CRIi6rNumRg6XsUrAyJA,Doughnuts were great as always and the staff was friendly, the dining area could use a cleaning not horrible but 4 or 5 dirty tables and the floor needed a sweeping,2013-12-23,hjyBc8GT6cjZRz3jNn3exQ
AD5GD1AzojWsD9Rb5ujvOg,Use SRP if you have the option,2017-10-10,WvQcUSnWoK_hpoT-R07nzw
EYF-EVbsyNiygugQgQIsGQ,Fast service, friendly staff, and excellent food.,2014-07-26,yJJQIBE2xM1xEDh0k5s5Dg
--DdmeR16TRb3LsjG0ejrQ,Vote for ""Young & Bean the Beanless,2012-11-03,YOdG5XjlUJtTHaK5MRjg1g
da8s1JW9XIJZG0L4UJt8Mg,Great little coffee cafe shop. Fresh Belgian waffle or crepe made within 5 minutes pairs with your choice of toppings (fruits, chocolate\/nutella syrup). Extensive selection of tea. Great environment to just sit and chat with friends.,2014-08-15,lZIUHnbMS5XSbj1b_KwxmQ
CK_EhPMnlJwBOqAvWYDLRQ,Achtung die Bewertungen beziehen sich noch auf das Kaisers an dieser Adresse.  Brothers and Meat ist ein neuer Laden der auch einen separaten Geschäftseintrag unter Brothers and Meat hat.,2014-10-12,V6mDOgrse7P8hZIYbFbsuw
d0RZsyjSboxqvwEYPPYVKw,Pizza sah gut aus,2016-04-06,V6mDOgrse7P8hZIYbFbsuw
B6n_z1tsLZmx8oLt_rJ8PQ,Wurde kürzlich durch den Sternekoch von RTL komplett neu ausgerichtet und soll seitdem sehr gut sein. Hieß früher Kaisers Steakhaus und war eher mäßig.,2014-10-07,V6mDOgrse7P8hZIYbFbsuw
ReRsWwY0_bx20KyXnxEVvA,I had the steak and ale pie. Very good. Great pub ambience too.,2016-09-10,ZnMPaVEEMwAT1eV9xWU1wQ
ReRsWwY0_bx20KyXnxEVvA,I had the steak and ale pie. Very good. Great pub ambience too.,2016-09-12,ZnMPaVEEMwAT1eV9xWU1wQ
mPeD3z6k0JLNZIM9ow9hrg,Loved this place so much. I will deffinatly be coming back,2015-03-21,7M8JQuDIz63QUT6cDzZJwA
tf8Ge1hPe-zGZIHI2Cgvyg,This place is so good!! We loved it so much, defiantly going back.,2016-04-23,7M8JQuDIz63QUT6cDzZJwA
mPeD3z6k0JLNZIM9ow9hrg,I love this place!,2016-03-16,AEmEWAbucEp4htxpTi2q7w
mPeD3z6k0JLNZIM9ow9hrg,This was so worth the time and money!  The animals are well taken care of and healthy looking. You can tell by the overview they are loved! Ozzie the giraffe is so fun to watch!,2017-03-02,bjkfnfsDXQcgZlPtomMFBg
mPeD3z6k0JLNZIM9ow9hrg,This was a fantastic experience! Will definitely be returning very soon!,2017-03-22,w-uqw-kK9U6GuJgxBDPKiw
mPeD3z6k0JLNZIM9ow9hrg,Go! You won't regret it!,2017-04-06,ZnppNCJtR5SVF24CirQUfg
mPeD3z6k0JLNZIM9ow9hrg,awesome!!,2017-04-23,Vg9Eq3XTaXv5814PCj6pEw
KDnWfVgnZxCz576w6EVyWg,I love shopping at this store I never understand why people complain about getting assistance with buying things from commisioned sales people this is how they feed theirr family again I had a great visit and took advantage of thier sales for the holiday weekend,2014-05-25,b1Kc6JB9NDLNbWakQIX06Q
QiLHXmyc1QXcbuFwGaINmQ,Always quicker to text the contact number for pricing and to set an appointment the consultation is always free,2014-05-16,b1Kc6JB9NDLNbWakQIX06Q
Pj4Ui2Az4mkUkqC4zMw-vQ,Amazing service....amazing food...the vegetarian food was spicy!...but I love spicy,2016-05-28,AvbxsP_DPAkVf3sfiN7FGw
Tpx8tScjNW6noaEgZ1hXFg,Fantastic place for a great lunch !!! Food is fresh with lots of flavor !!!,2016-09-26,AvbxsP_DPAkVf3sfiN7FGw
Pj4Ui2Az4mkUkqC4zMw-vQ,Call ahead to make reservations.  Although they will try and accommodate you you're not always placed in the best place.,2016-12-03,v55CjmUFb1s0IajOIml2-g
Pj4Ui2Az4mkUkqC4zMw-vQ,Always fantastic,2017-04-11,HwKEEevQpdXaAKmae-rJzA
QX0KGZZYYLVPPCpNjwN9MA,This dry cleaner has been great with all my stuff,2016-09-11,3hwl3DsdhDwyuhl0QYqtwA
QX0KGZZYYLVPPCpNjwN9MA,The amenities don't outweigh the poor service. Sad to say, I  won't be back.,2016-12-17,9ZjlD9bJutHuo9wszzLuCg
zQAXUsp9_60wpj9c9Q5E2A,this is the best mail place I've been to in Vegas so far.  I got a gel French manicure for only $25 and the pedicure I got felt like a 'deluxe' pedicure I've gotten at other places but it was only $25. the people here are so friendly and really take care of you. I will only be coming here from now on.,2013-08-09,YSjW-CZthww7mQA0ONn_lQ
zQAXUsp9_60wpj9c9Q5E2A,best nail salon in vegas. highly recommended! (lin is the best!),2013-12-11,cCB6Uv9bgUXxEjtYXwW_jw
zQAXUsp9_60wpj9c9Q5E2A,Love this place! Been going for 4 years and Linh and the rest of the staff always do an amazing job on my nails! Definitely recommend,2014-08-16,GfNCM6qIGCn3FCZZa6RkXA
wIxYAU2jaT6Y9b_Inc5MXA,Great dental office.  Staff is awesome and Doctor is great!,2017-01-05,GfNCM6qIGCn3FCZZa6RkXA
zQAXUsp9_60wpj9c9Q5E2A,Love this place Linh and her girls are amazing and affordable,2015-07-20,7nG1z5He7klKkDe1qFsoQQ
NPincL15kJtyVOmUCCQKVQ,Great tacos and margaritas!,2013-10-20,uZiih7BzjlFdRUQyJ5JAQQ
NPincL15kJtyVOmUCCQKVQ,To avoid the crazy lines, come early like 11am at opening or 4-7pm. Angry crowds are never fun.,2015-10-21,3kpoitFg-n7K3DtzSh-Y1A
3saG51hM2M14G5f-QwhGhg,To avoid long lines, don't come during First Fridays. The wait is going to be about an hour long or more!,2015-10-21,3kpoitFg-n7K3DtzSh-Y1A
7OQ7lhIsjLSmf-3012LAuw,Weekday Lunchtime (12-1pm) can be very busy and you may have to wait up to 30 minutes for your order. But the food is fantastic!,2016-02-23,3kpoitFg-n7K3DtzSh-Y1A
NPincL15kJtyVOmUCCQKVQ,See every other negative review,2017-10-26,cFj2GdPXs_uQZUKbZU6XSA
D_X8kdLisgAD2ZdCsw4NMw,They really know their stuff, no bull, just honest and fast fixes for what most places write off,2013-04-17,EPkONFEmPxcVpDYFePtkJQ
D_X8kdLisgAD2ZdCsw4NMw,They know their stuff. They fix what most places write off!,2013-04-17,EPkONFEmPxcVpDYFePtkJQ
