post_id,comment,created_at,author_id
mBeZ3dQzUPV60Oa26k3qHw,A lil rest n a movie:),2012-08-19,Q3OzJrINnuSc0mQAuLKL8g,
mBeZ3dQzUPV60Oa26k3qHw,About to cry our eyes out, I'm sure.... Timothy Green ;),2012-09-02,Q3OzJrINnuSc0mQAuLKL8g,
nCAqeub9ERwzSoQwGzr1QQ,Brave :),2012-06-23,Q3OzJrINnuSc0mQAuLKL8g,
gogO5RF4Rqz2THF1ATcCew,Food n server was awesome but the hostess was horrible,2011-11-27,Q3OzJrINnuSc0mQAuLKL8g,
gogO5RF4Rqz2THF1ATcCew,Yummay,2012-06-01,Q3OzJrINnuSc0mQAuLKL8g,
2o8YsY97f73GnZgPtTNAvg,Missed the element of surprise but celebrating nevertheless!! Happy birthday Nick!!,2012-09-08,Q3OzJrINnuSc0mQAuLKL8g,
iHlgAGn8kL1ZWfSgqxNWVg,Thank God, no line.....,2011-11-18,Q3OzJrINnuSc0mQAuLKL8g,
qyXWR6qZJ9eLVJW2s3_CVw,Funny, ran into marquis n his whole crew... They were supposed to be at hooters lol....,2011-09-24,Q3OzJrINnuSc0mQAuLKL8g,
OPpsbVPoNrVytPh5lbmoXw,With my favoritest teens!!,2012-05-22,Q3OzJrINnuSc0mQAuLKL8g,
dL8678EqgOvovCaK31tSrQ,Super cute hand made accessories :),2011-09-22,Q3OzJrINnuSc0mQAuLKL8g,
DMmeFKsUuMl0kDy7Zd7W3A,Late happy hour :),2012-08-03,Q3OzJrINnuSc0mQAuLKL8g,
edm9FB0-v-Yo5ImioWjJMg,Gosh I luv this store...,2011-07-16,Q3OzJrINnuSc0mQAuLKL8g,
zGd3To7bOB4K20DuBZlSLA,Free bday meal!! Yes!!!,2012-10-21,Q3OzJrINnuSc0mQAuLKL8g,
_epxHMZUc0sNH9W8mUCIBQ,Half n half fries....,2012-08-19,Q3OzJrINnuSc0mQAuLKL8g,
u2zErKsDuMjV-wqraAcDPQ,Antique time!!,2012-09-02,Q3OzJrINnuSc0mQAuLKL8g,
75vRgse6O3P4GL_vi3Xr9Q,Mmm Mmm,2012-10-06,Q3OzJrINnuSc0mQAuLKL8g,
Vu641FmSuZcUBI8PymYRIg,Suns vs. Mavericks,2012-03-08,T1jicY-vxpCOTl5SIdVLxg,
kPorLswaS8h4xy-notLk9Q,Van Gough exhibit $8 for members,2012-04-11,T1jicY-vxpCOTl5SIdVLxg,
7RTwUpuPFnIHPoTmWJpWhQ,lots of new stuff going on here!,2011-10-13,T1jicY-vxpCOTl5SIdVLxg,
7RTwUpuPFnIHPoTmWJpWhQ,gorgeous day for the zoo!,2011-11-03,T1jicY-vxpCOTl5SIdVLxg,
7RTwUpuPFnIHPoTmWJpWhQ,Splash pad time!,2012-04-27,T1jicY-vxpCOTl5SIdVLxg,
dUffgo9Lh_Vk9TLuFR5ywg,long waits and they wont seat you until your whole party has arrived, but probably worth it if you have the time ;),2011-09-13,T1jicY-vxpCOTl5SIdVLxg,
kblFxfo_xnMUZF0U0aGXQw,mm..pumpkin porter and sushi-nice fall happy hour combo dinner!,2011-10-13,T1jicY-vxpCOTl5SIdVLxg,
kblFxfo_xnMUZF0U0aGXQw,Happy hour Sunday until 6:15,2012-02-26,T1jicY-vxpCOTl5SIdVLxg,
kblFxfo_xnMUZF0U0aGXQw,Kirins,2012-03-23,T1jicY-vxpCOTl5SIdVLxg,
kblFxfo_xnMUZF0U0aGXQw,Friday night beer party,2012-04-13,T1jicY-vxpCOTl5SIdVLxg,
kblFxfo_xnMUZF0U0aGXQw,Tootsie and philly,2012-05-01,T1jicY-vxpCOTl5SIdVLxg,
kblFxfo_xnMUZF0U0aGXQw,Yummm BRUX,2012-07-29,T1jicY-vxpCOTl5SIdVLxg,
ZiW5yy1iSRTFwBNNhuDPvQ,Wedding rehersal!,2012-03-16,T1jicY-vxpCOTl5SIdVLxg,
aPfz__ia-2pPzdBuLkMoLg,gifts!,2011-10-13,T1jicY-vxpCOTl5SIdVLxg,
5KheTjYPu1HcQzQFtm4_vw,pitcher of margs, flaming cheese dip, and sharing the Wednesday evening fajita special for 2 ($14.99) with pops!,2011-09-28,T1jicY-vxpCOTl5SIdVLxg,
xvIKjbhFydKRzrnibKuBDA,A lil pissed that they wont put a new screen on my iphone,2012-05-16,T1jicY-vxpCOTl5SIdVLxg,
YM-nYIHd99qUt9n62AxIAg,Supper club! It's been a while,2012-03-23,T1jicY-vxpCOTl5SIdVLxg,
YM-nYIHd99qUt9n62AxIAg,Get a rewards card and get money back!,2012-04-20,T1jicY-vxpCOTl5SIdVLxg,
YM-nYIHd99qUt9n62AxIAg,New healthy choice menu,2012-05-20,T1jicY-vxpCOTl5SIdVLxg,
YM-nYIHd99qUt9n62AxIAg,Happy hour!,2012-06-05,T1jicY-vxpCOTl5SIdVLxg,
JfHXzulF6yIKgA22YYPedw,post-casino bloody mary-sunday morning yummm...,2011-09-18,T1jicY-vxpCOTl5SIdVLxg,
JfHXzulF6yIKgA22YYPedw,Chill place,2012-02-11,T1jicY-vxpCOTl5SIdVLxg,
JfHXzulF6yIKgA22YYPedw,Unlimited eliteness tonight-until 8:30;),2012-03-28,T1jicY-vxpCOTl5SIdVLxg,
JfHXzulF6yIKgA22YYPedw,Again!,2012-03-30,T1jicY-vxpCOTl5SIdVLxg,
JfHXzulF6yIKgA22YYPedw,Live music,2012-04-13,T1jicY-vxpCOTl5SIdVLxg,
JfHXzulF6yIKgA22YYPedw,Yeah free drink tix!,2012-04-20,T1jicY-vxpCOTl5SIdVLxg,
rGhZ9iEWyVcb0D_ia4EpgQ,Tammy Brunelle-amazing!,2011-10-08,T1jicY-vxpCOTl5SIdVLxg,
rGhZ9iEWyVcb0D_ia4EpgQ,Tammy Brunelle,2012-02-17,T1jicY-vxpCOTl5SIdVLxg,
rGhZ9iEWyVcb0D_ia4EpgQ,Tammy Brunelle!,2012-06-23,T1jicY-vxpCOTl5SIdVLxg,
rGhZ9iEWyVcb0D_ia4EpgQ,Tammy Brunelle..going on over 10 years of loyalty with her :),2012-12-15,T1jicY-vxpCOTl5SIdVLxg,
OJRWBKlt-cjkVBXR5xU5Og,ER,2012-05-04,T1jicY-vxpCOTl5SIdVLxg,
U21YaTK4PVlfNHQSyBkJUg,popovers! navajo tacos! unique option on the menu..small charming intimate family owned mexican restaurant :) 20+ yrs in service.,2011-10-21,T1jicY-vxpCOTl5SIdVLxg,
U21YaTK4PVlfNHQSyBkJUg,Popover-just like a Navajo taco,2012-02-08,T1jicY-vxpCOTl5SIdVLxg,
bAchTGTruElGvUDk9ujnTw,they told me I'd be in and out in 45 min after an oil change and radiator flush with a clamp change as well.,2011-10-21,T1jicY-vxpCOTl5SIdVLxg,
QMM5fh2x_sajRUmkbiKGpQ,Dr hummus,2012-04-29,T1jicY-vxpCOTl5SIdVLxg,
RrXlDMjW30v2KatCxOobdQ,stage 5 free range chicken and homemade local pasta on sale-yummm!,2011-10-05,T1jicY-vxpCOTl5SIdVLxg,
RrXlDMjW30v2KatCxOobdQ,Nice variety of sushi rolls,2012-04-03,T1jicY-vxpCOTl5SIdVLxg,
RrXlDMjW30v2KatCxOobdQ,More shopping!,2012-05-04,T1jicY-vxpCOTl5SIdVLxg,
9ngsYyYQ1er6jYu8tkdeCA,Playtime!,2012-05-04,T1jicY-vxpCOTl5SIdVLxg,
yfMK1YGTDsiD-fE5JJtzWg,Hmmmmmm,2012-07-04,T1jicY-vxpCOTl5SIdVLxg,
8xyRFdmF_9boBaPx0jBhHQ,Does delivery count as a check in?,2012-08-21,T1jicY-vxpCOTl5SIdVLxg,
d1PsrEtEdlD9Q4QtWHXrkA,not a great plus size selection of brides dresses,2011-10-15,T1jicY-vxpCOTl5SIdVLxg,
sm_GANEfgouoVPsNKXNzDA,bagel and lox everytime!,2011-09-10,T1jicY-vxpCOTl5SIdVLxg,
dTtpbmfboDLyQPtUPFfYxw,Great animal clinic!,2012-03-16,T1jicY-vxpCOTl5SIdVLxg,
2G8YLx7J8du260jFNjIjZQ,FiliB's,2012-07-22,T1jicY-vxpCOTl5SIdVLxg,
9HhdcD2M05egUPUM7qJI3w,yeah care bears wraping paper!,2011-10-15,T1jicY-vxpCOTl5SIdVLxg,
HFikJM7Dhksg-5FpxdxPuQ,Good deals-hidden gem,2012-03-14,T1jicY-vxpCOTl5SIdVLxg,
g5GmGz3ijQOvuAJhbi2-Dg,not a bad safeway-friendly workers,2011-10-21,T1jicY-vxpCOTl5SIdVLxg,
g5GmGz3ijQOvuAJhbi2-Dg,Cookies n beer!,2012-06-08,T1jicY-vxpCOTl5SIdVLxg,
g5GmGz3ijQOvuAJhbi2-Dg,I kinda really like it here,2012-06-10,T1jicY-vxpCOTl5SIdVLxg,
GarQqqVFnqe5DjKK0JL9sQ,Yumm,2012-07-27,T1jicY-vxpCOTl5SIdVLxg,
Upj_0pVDGIMpBBrvpHn78A,Ahhhh,2012-08-29,T1jicY-vxpCOTl5SIdVLxg,
ATpYld8anPooG-j2_EU-5Q,Fuji apple chkn salad with chkn salad and kids mac n cheese for the babe-tasty tasty,2012-05-03,T1jicY-vxpCOTl5SIdVLxg,
TxX5L1gvSUtz2zmCbOvS3w,Free panty,2012-05-07,T1jicY-vxpCOTl5SIdVLxg,
cKIbCC5OVmrHIh8PawlI6g,Really good seared tuna and spinach salad-also try the ""white ale"" belgain style like a hefe :),2012-04-28,T1jicY-vxpCOTl5SIdVLxg,
SRUJMPwIcvh70wO-1VUmJg,Love it here!,2012-03-23,T1jicY-vxpCOTl5SIdVLxg,
sMA-r-svkd6rGV2iPIrEgA,Very interactive play,2012-05-25,T1jicY-vxpCOTl5SIdVLxg,
zK3s8x6B6KXSe4BOa407Vw,Perfect weather for a park morning here!,2011-09-29,T1jicY-vxpCOTl5SIdVLxg,
zK3s8x6B6KXSe4BOa407Vw,new buildings to check out!,2011-10-13,T1jicY-vxpCOTl5SIdVLxg,
zK3s8x6B6KXSe4BOa407Vw,Great place for a birthday celebration!,2012-02-15,T1jicY-vxpCOTl5SIdVLxg,
zK3s8x6B6KXSe4BOa407Vw,Beautiful morning,2012-04-04,T1jicY-vxpCOTl5SIdVLxg,
zK3s8x6B6KXSe4BOa407Vw,Nice calm morning here before it gets too hot ;),2012-04-19,T1jicY-vxpCOTl5SIdVLxg,
RkXZ4Gx6SHmSMe_R9c1Dcw,Open late :),2012-05-03,T1jicY-vxpCOTl5SIdVLxg,
RkXZ4Gx6SHmSMe_R9c1Dcw,Monopoly for the boy!,2012-04-21,T1jicY-vxpCOTl5SIdVLxg,
peH054eonSBTLLC5aFOQ0g,pumpkin bagels..mmmm,2011-10-11,T1jicY-vxpCOTl5SIdVLxg,
peH054eonSBTLLC5aFOQ0g,Kids eat free with adult meal purchase on Mon and Tues,2012-05-29,T1jicY-vxpCOTl5SIdVLxg,
51adKdYvngq9tJt6m_a9sA,first official class with coach shawna!,2011-10-19,T1jicY-vxpCOTl5SIdVLxg,
51adKdYvngq9tJt6m_a9sA,Another great class with Coach Shawna!,2011-10-26,T1jicY-vxpCOTl5SIdVLxg,
51adKdYvngq9tJt6m_a9sA,Baby Boo Bash is a blast!,2011-10-27,T1jicY-vxpCOTl5SIdVLxg,
rvyjxVJSmNKDIxkMdzXCfg,very nice rooms here!,2011-11-03,T1jicY-vxpCOTl5SIdVLxg,
8jHLEXfoy3Q9TdvJYvtWvg,Great happy hour,2012-05-16,T1jicY-vxpCOTl5SIdVLxg,
8jHLEXfoy3Q9TdvJYvtWvg,They open at 5pm M-Th fyi! Don't show up too early...happy hour is yumm though!,2012-06-20,T1jicY-vxpCOTl5SIdVLxg,
U3O8l_wmzdeckbhHpuRWCg,Lunch with mom before shopping and pedis,2012-05-12,T1jicY-vxpCOTl5SIdVLxg,
D1DqdTfH5KzW1fiatArgig,Redbox,2012-08-09,T1jicY-vxpCOTl5SIdVLxg,
D1DqdTfH5KzW1fiatArgig,Redbox on the northside outside,2012-08-12,T1jicY-vxpCOTl5SIdVLxg,
sPb0wqy6GbOo0VjqtoNwjg,New car battery,2012-06-28,T1jicY-vxpCOTl5SIdVLxg,
dqsBk7kShU3V3M93y5_Lnw,Seneesha,2012-06-23,T1jicY-vxpCOTl5SIdVLxg,
dqsBk7kShU3V3M93y5_Lnw,Schedule your in your de-stresser today too ;),2012-06-28,T1jicY-vxpCOTl5SIdVLxg,
dqsBk7kShU3V3M93y5_Lnw,massage with Jackie,2011-09-29,T1jicY-vxpCOTl5SIdVLxg,
8ilPpIx-0NvIv1GdDw2Naw,Ten cents off at the pump with my phone number :),2012-06-01,T1jicY-vxpCOTl5SIdVLxg,
8ilPpIx-0NvIv1GdDw2Naw,Redbox,2012-07-16,T1jicY-vxpCOTl5SIdVLxg,
hogj2UzWdiTgj8wnUQ0hTw,Picked up strawberry rubarb pies for someone specials bday ;),2012-04-02,T1jicY-vxpCOTl5SIdVLxg,
kY1xy1jH_98eCCAMhaqQzw,Paint,2012-08-29,T1jicY-vxpCOTl5SIdVLxg,
g28b-5cvHgB-p8j59f370g,ultramix natural animal food is buy one get one!,2011-10-11,T1jicY-vxpCOTl5SIdVLxg,
g28b-5cvHgB-p8j59f370g,sandwich from the deli togo-2.99!,2011-11-01,T1jicY-vxpCOTl5SIdVLxg,
g28b-5cvHgB-p8j59f370g,Busy at 5pm!,2012-03-28,T1jicY-vxpCOTl5SIdVLxg,
g28b-5cvHgB-p8j59f370g,Sandwiches!,2012-04-06,T1jicY-vxpCOTl5SIdVLxg,
g28b-5cvHgB-p8j59f370g,Weekly shopping time,2012-04-27,T1jicY-vxpCOTl5SIdVLxg,
g28b-5cvHgB-p8j59f370g,The weekly restock with the 2 yr old babe-wish me luck!,2012-05-02,T1jicY-vxpCOTl5SIdVLxg,
g28b-5cvHgB-p8j59f370g,Weekly shoppin,2012-06-14,T1jicY-vxpCOTl5SIdVLxg,
g28b-5cvHgB-p8j59f370g,Organic Stawberries in stock! 2 cartons left!,2013-01-25,T1jicY-vxpCOTl5SIdVLxg,
kAu4XWv__J0pCFXN7WStzQ,Less then two hondo for two new tires,2012-05-24,T1jicY-vxpCOTl5SIdVLxg,
xedxfb3rfEmXDE0BczcCBA,Chai tea,2012-03-22,T1jicY-vxpCOTl5SIdVLxg,
xedxfb3rfEmXDE0BczcCBA,Hibiscus delicious xo,2012-08-09,T1jicY-vxpCOTl5SIdVLxg,
z83ABHR6E2N6eGLrm8OiEQ,Opens at 9am darn,2012-06-04,T1jicY-vxpCOTl5SIdVLxg,
5EIJCSrXLHvM2HEoKCejpw,Sealife Aquarium,2012-05-02,T1jicY-vxpCOTl5SIdVLxg,
jBPjP6mDHrPR3hUVdIs2Ug,Pink pussy $2 special right now after ten pm Saturday!,2012-06-09,T1jicY-vxpCOTl5SIdVLxg,
kImf4ivgHInr7kTTJWaVhg,Pretty good specials,2012-06-09,T1jicY-vxpCOTl5SIdVLxg,
XUlQ4BVoZH6rnAT40cYGOQ,B-fast with family!,2012-05-17,T1jicY-vxpCOTl5SIdVLxg,
_sOni_t0FvAQuUDBEGe3Gg,Busy tonight,2012-03-10,T1jicY-vxpCOTl5SIdVLxg,
TZRW4wrKyFI_lL8MwpsiTA,Princess, unicorn and smelly troll!!!,2012-08-10,T1jicY-vxpCOTl5SIdVLxg,
NujffVKeHWLWLOFGbPVR6Q,Beautiful day here-would be a great place for a wedding,2012-04-11,T1jicY-vxpCOTl5SIdVLxg,
NujffVKeHWLWLOFGbPVR6Q,Here for london bus tour!,2012-04-27,T1jicY-vxpCOTl5SIdVLxg,
dSJ5geXtpCiRmL0FWSYoIQ,Yoga Sunday mornings sponsored by lululemon,2012-04-22,T1jicY-vxpCOTl5SIdVLxg,
dSJ5geXtpCiRmL0FWSYoIQ,Shopping playing lunching iphone lulu suitcase,2012-05-16,T1jicY-vxpCOTl5SIdVLxg,
dSJ5geXtpCiRmL0FWSYoIQ,Yoga at lulu sunday mornings 10:30am-the only free thing here!!!,2012-08-12,T1jicY-vxpCOTl5SIdVLxg,
_IQ9VXQ8WsyLmhw6HkGTHA,Great place for the first drink on the big 2-1 day! Divey dive!,2012-05-06,T1jicY-vxpCOTl5SIdVLxg,
ZET7H_X1DhdK550PDc_bAg,Wow-very impressed with services here when I had to come in and reinstate,2012-10-26,T1jicY-vxpCOTl5SIdVLxg,
GTg3VwPRaXMHxkxM2ntMTw,Pool supplies aka-liquor and beer,2012-06-16,T1jicY-vxpCOTl5SIdVLxg,
FX_9bEgVSLjSaFU2GclZyg,great place!,2011-09-07,T1jicY-vxpCOTl5SIdVLxg,
FX_9bEgVSLjSaFU2GclZyg,Dinosaurs!,2012-05-31,T1jicY-vxpCOTl5SIdVLxg,
FX_9bEgVSLjSaFU2GclZyg,Dinosaurs,2012-07-19,T1jicY-vxpCOTl5SIdVLxg,
7liOnVUYM-J9-Mvh036qUA,Acctually very baby friendly and super clean-love it already!,2011-09-14,T1jicY-vxpCOTl5SIdVLxg,
7liOnVUYM-J9-Mvh036qUA,Story time at 11,2012-02-29,T1jicY-vxpCOTl5SIdVLxg,
S-Hksc_Hh_dMEbiTWDnblQ,Chicken Waldorf,2012-02-29,T1jicY-vxpCOTl5SIdVLxg,
gh07-uAHqmDZkj_u9rQHZQ,First time and not impressed with the Not impressed with tge bartenders on the southside tonight,2012-05-12,T1jicY-vxpCOTl5SIdVLxg,
AsCdjxtQKvn-s1OyyG-joQ,The list-key entry tonight.. Yeahhhh,2012-06-16,T1jicY-vxpCOTl5SIdVLxg,
U9KZ-UGbdee4lpegNH0JnA,Book your massage with Harrison if you like firm pressure :),2012-09-29,T1jicY-vxpCOTl5SIdVLxg,
6E9tAjAS_sWBvOj7UAnWDQ,Forgot to eat lunch-original chicken sandwich!,2012-04-27,T1jicY-vxpCOTl5SIdVLxg,
jZ7OaNbbZfSP_Trui0OJZg,shampoo detail,2011-10-14,T1jicY-vxpCOTl5SIdVLxg,
jAXikV2ByOxHLRstTE8ltg,not a bad place to pick up a quick sandwich!,2011-10-09,T1jicY-vxpCOTl5SIdVLxg,
P8Vojj3i-8m0q5LJON2bEg,Pharmacy people-all very short tempered-I don't understand why they have bad attitudes? I've had to complain to the manager it was so bad..,2011-10-07,T1jicY-vxpCOTl5SIdVLxg,
tIauOelAC3BZk_xhMoDBUg,South of baseline and mill,2012-05-02,T1jicY-vxpCOTl5SIdVLxg,
pSQFynH1VxkfSmehRXlZWw,No to go?! What?!,2012-04-11,T1jicY-vxpCOTl5SIdVLxg,
eDlgbI0Qg_mmI-Osvci0gw,Pineapple martini,2012-07-06,T1jicY-vxpCOTl5SIdVLxg,
FzFmLQPWEX6awEN8D_CLgw,I feel like Im in high school again-what an overwhelming feeling of nostalgia,2012-05-06,T1jicY-vxpCOTl5SIdVLxg,
J5ebC7fKqrSF8KuS8d6hgw,soup and salmon!,2011-09-16,T1jicY-vxpCOTl5SIdVLxg,
J5ebC7fKqrSF8KuS8d6hgw,have you heard of an ice ball?!! they do it here! get your drink on an ice ball instead of the rocks ;),2011-09-16,T1jicY-vxpCOTl5SIdVLxg,
J5ebC7fKqrSF8KuS8d6hgw,azteca soup-my fav,2011-11-02,T1jicY-vxpCOTl5SIdVLxg,
J5ebC7fKqrSF8KuS8d6hgw,Azteca soup and Cobb salad,2012-02-17,T1jicY-vxpCOTl5SIdVLxg,
J5ebC7fKqrSF8KuS8d6hgw,Azteca soup is a must for me everytime :),2012-02-27,T1jicY-vxpCOTl5SIdVLxg,
J5ebC7fKqrSF8KuS8d6hgw,Azteca soup and turkey salad special with an iced tea on the patio midday=delightful,2012-03-15,T1jicY-vxpCOTl5SIdVLxg,
J5ebC7fKqrSF8KuS8d6hgw,Trying the orange iced tea for the first time-pretty delicious :) ordered the azteca soup as usual ;),2012-04-04,T1jicY-vxpCOTl5SIdVLxg,
J5ebC7fKqrSF8KuS8d6hgw,No soup :( they threw it out before 9 pm-but I still love this place,2012-04-16,T1jicY-vxpCOTl5SIdVLxg,
p-8AMN9Q0qwym-3Pdle20Q,delightful lunch And great healthy options on their kids menu,2011-10-21,T1jicY-vxpCOTl5SIdVLxg,
p-8AMN9Q0qwym-3Pdle20Q,Lunch on the patio :),2012-03-22,T1jicY-vxpCOTl5SIdVLxg,
p-8AMN9Q0qwym-3Pdle20Q,Yummm,2012-04-19,T1jicY-vxpCOTl5SIdVLxg,
7cK9uEV09iPmsTqOqmY3kQ,First time :),2012-02-07,T1jicY-vxpCOTl5SIdVLxg,
L-iAJRg8eet9CwYUwQ4ypA,Baby shower gift!,2012-04-22,T1jicY-vxpCOTl5SIdVLxg,
jsuUmIEefPjV__ads62Z5w,$5 bloody marys :),2012-03-11,T1jicY-vxpCOTl5SIdVLxg,
8MTzWi0aJw4EXg2MfSSmCQ,Woop!,2012-03-04,T1jicY-vxpCOTl5SIdVLxg,
8MTzWi0aJw4EXg2MfSSmCQ,Drinks with friends,2012-04-28,T1jicY-vxpCOTl5SIdVLxg,
8MTzWi0aJw4EXg2MfSSmCQ,Y cant Yard house impress me?,2012-06-24,T1jicY-vxpCOTl5SIdVLxg,
8MTzWi0aJw4EXg2MfSSmCQ,Play factory,2012-07-18,T1jicY-vxpCOTl5SIdVLxg,
BvTU8s3v-qfTtsSKV6Y16A,A stiff drink and ahi tuna cures all..,2012-06-29,T1jicY-vxpCOTl5SIdVLxg,
flE7Sn2JGs0n3SAtaep6Zw,First time for everything,2012-03-05,T1jicY-vxpCOTl5SIdVLxg,
a7O7w10onO9O2ANTszawLQ,Lovely,2012-03-23,T1jicY-vxpCOTl5SIdVLxg,
a7O7w10onO9O2ANTszawLQ,botique,2012-06-05,T1jicY-vxpCOTl5SIdVLxg,
kpv7LVLJrbawoXOJNAnd0w,honey athena greek beer, friendly enthusiastic people working here, incredibly charming atmosphere, and conviently located!,2011-10-15,T1jicY-vxpCOTl5SIdVLxg,
4AcoF4VeKal1eOfyf3Qg-Q,Nice parking garage,2012-05-12,T1jicY-vxpCOTl5SIdVLxg,
p9v9Sl2g_ibaajWvO0NjkQ,Charles does not seem happy to be serving tonight...,2012-06-24,T1jicY-vxpCOTl5SIdVLxg,
ffjSEcRA0AwlOT2IwxM7VA,Trouble?,2012-06-09,T1jicY-vxpCOTl5SIdVLxg,
86nK6gGaqnE6i8eL6JGvrw,Bday party on a beautiful Sunday afternoon,2012-04-01,T1jicY-vxpCOTl5SIdVLxg,
