post_id,comment,created_at,author_id
G_ixz-lp77f8zY5jghbFdQ,Get the Darna Mix Grill if youre two people! Great value! Comes with a variety of meat\/chicken and appetizers,2015-06-15,Y5jHps98pJeAuBN1pTad6A
UyN4L-8ocNG_7Mq6fRa5YQ,Nice place I loved the chocoberry waffle,2015-10-16,JKuvdsrdhTmGy4tmoOzXdQ
UyN4L-8ocNG_7Mq6fRa5YQ,Ok.,2016-01-13,LbCy3Jyponof7z7fcq8LyQ
014FsLbXZrHg3k1LsRgElQ,Food is not hot. Came out fast.  Would not come back to this location.,2016-01-06,LbCy3Jyponof7z7fcq8LyQ
UyN4L-8ocNG_7Mq6fRa5YQ,Big potions and well presented. I especially loved their gourmet hot chocolate.,2016-05-15,KMUnOgIqLFiJ4T_sm4WAZg
RJzVydDCgBrz7Xz7nRaoqA,Great food, knowledgeable servers, nice decor.,2017-03-29,KMUnOgIqLFiJ4T_sm4WAZg
UyN4L-8ocNG_7Mq6fRa5YQ,A decent cafe with decent menu items but nothing special, it's an average place. Has a variety of food options, like sandwiches, soups, salads and some entrée choices, as well as desserts and drinks. But like I said, nothing really special about this place, food is always so-so.,2017-10-30,W1pBNUkuskuLM373nQJ0-g
9DHE9JieR80pYkpyr19iZQ,As I've been here quite a few times, I always love it here!,2017-11-12,W1pBNUkuskuLM373nQJ0-g
534bE-VYZWzl2kXhDAtPfQ,I always add  a small molo with my combo or if not too hungry I just have a large molo,2016-09-07,9EJPUru7ORXoCFF033zP7w
RiTzSp4sPjiy0SIIlrtJJA,Slow service but clean and comfy,2016-08-22,9EJPUru7ORXoCFF033zP7w
RiTzSp4sPjiy0SIIlrtJJA,Slow service but clean and comfy .. I m a regular at the one in kennedy commons,2016-09-15,9EJPUru7ORXoCFF033zP7w
4I--IdBgvliaUZwlhlQOvQ,This does not answer the phone or return calls .. so sad,2017-06-09,9EJPUru7ORXoCFF033zP7w
Ik26lJCMK88-ok26Whn9IQ,Small portions and poor service .. felt like an employee instead of customer,2016-08-21,9EJPUru7ORXoCFF033zP7w
kN9JRpeG-JRXwSs7YzMwPg,No name tags one washroom out of service and garbage full .. better luck next time,2017-08-24,9EJPUru7ORXoCFF033zP7w
0u1wCWzGCKOWZUfk2Jr_2w,Balut Balut Balut Balut so  big Balut Balut Balut,2016-12-27,9EJPUru7ORXoCFF033zP7w
mpe-PAE1Z_tZI8N32I3TVQ,Amazing food and close to home.  Love their curry noodles and lemon chicken,2016-02-10,P8Ju6QlfguZJwuG0_qIMKQ
mpe-PAE1Z_tZI8N32I3TVQ,I would always get #7 (lemon chicken) until I got food poisoning, not once but twice,2017-09-17,cXkIiY2RWXSZW56LRauEDw
v9DncDynhn7f-RBURtcSFw,Great selection of party trays at an affordable price. 40pc monthly special tray is prepared fresh and it usually takes about 15 minutes for takeout\/pick up. It was delicious and my family and I come here often! *For a dollar you can swap spicy crab roll for spicy salmon roll.,2017-09-17,cXkIiY2RWXSZW56LRauEDw
mpe-PAE1Z_tZI8N32I3TVQ,Everything on their lunch menu is under $5. Superchoy offers big portions at a very cheap price! My favourite lunch takeout order is #1 BBQ Pork and #7 lemon chicken.,2013-01-08,tBqI9VCA0yk43uJls3Iu-Q
jTZYireK6pnPb6Rni0jygw,Very cozy atmosphere. Good for small groups (up to 4 people).,2013-01-03,tBqI9VCA0yk43uJls3Iu-Q
gPQOUyooQ3O9H8OmnxVNnA,Terrible service. Pho is ok. Not the greatest. Wouldn't waste my money here again.,2016-01-30,xhb8qhJCfu07W3xGCQ7yAA
w8PBJExdvnPM_C0Wq_hL0g,Got here at 3:07pm in Saturday. Store was closed. So much for business hours.,2017-05-20,xhb8qhJCfu07W3xGCQ7yAA
gPQOUyooQ3O9H8OmnxVNnA,Their Thai food is good!,2016-06-09,15-BdbvBTFmRrl0wFxPw1Q
rxA9c0_XObabVL1WCTA4FA,This place gets really crowded in the evenings. Don't be surprised if u find yourself waiting in a line to get in. Do try the nachos.,2015-04-17,15-BdbvBTFmRrl0wFxPw1Q
WeKF3N1MK0eJQmZdxPL9pQ,Great selection of food. Nice place to catch up with friends.,2016-06-02,15-BdbvBTFmRrl0wFxPw1Q
LxVXWgWZNhiRjsXTsPIy4w,Big big portions.,2017-01-16,15-BdbvBTFmRrl0wFxPw1Q
AVLj5MSJD1si-Rl6X6qTXQ,Very cheap and very tasty. I'm definitely going back here.,2015-06-22,15-BdbvBTFmRrl0wFxPw1Q
QE1tzFyyyRKV1p7C4LRukQ,Great food. Great prices.,2015-06-22,15-BdbvBTFmRrl0wFxPw1Q
78iP9YpLaDKeiF6OB7dIzQ,Horrible. You mess up my drive thur order and the get an attitude when I come back to complain shame on you,2012-03-14,eBdW19TpRQCIJsNwc02Zkg
1Epby_tsFDci4sP0Nbjwsw,Lg house special no tripe... Always,2013-04-30,eBdW19TpRQCIJsNwc02Zkg
R4ARXHVC37-dOVweeLcpvQ,They do NOT serve teens, only older people. Went in here two times the past year, took forever just to get our order in, and even longer for our food to come. We watch someone sit down, eat, leave, before our food came. I left both times. Went to the restaurant at the end of Beechgrove.,2012-07-31,gwCoSdy1kWVZC67ohu4wlw
R4ARXHVC37-dOVweeLcpvQ,They do NOT serve teens, only older people. Went in here two times the past year, took forever just to get our order in, and even longer for our food to come. We watch someone sit down, eat, leave, before our food came. I left both times. Went to the restaurant at the end of Beechgrove.,2012-07-31,gwCoSdy1kWVZC67ohu4wlw
R4ARXHVC37-dOVweeLcpvQ,French toast here is great, much better than at a lot of other breakfast places! I always get it with the 222 Combo,2014-09-05,QlRsVCCytArycuuKSyUBLg
x9SL1nCaUYM4JP91UrVkxQ,House fried rice is fantastic - dry (in a good way, as in not greasy), and lightly flavoured. I don't even like rice and I ate 4 bowls of this in one sitting.,2016-04-18,QlRsVCCytArycuuKSyUBLg
vkPnenjnmlIB1c_XmU4opw,Do NOT skip out on the add ons! In particular, cheese, rice cakes, and noodles are a MUST. They make the dak gal bee dish so much more delicious!,2014-09-06,QlRsVCCytArycuuKSyUBLg
ZxwTs6uEDRnC-kNnsrDNsA,They do a decent all-you-can-eat for about $20 and their menu has a good selection of food items. AYCE also comes with 4 large crab legs :),2015-08-23,QlRsVCCytArycuuKSyUBLg
gAt8Vbrf4FiLqLIhkA4bZg,Sangria is fantastic and pitchers are half price before 7 PM! (Regular price $35) Ceviche is a must try,2014-09-27,QlRsVCCytArycuuKSyUBLg
jhoNGzkbA9iNeTJYCdSo5w,Cash only (BMO across the street and TD down the street close to Bathurst) , and I recommend booking an appointment beforehand, as they do get quite busy. Also pictures are helpful if you don't speak Korean or Japanese.,2014-09-08,QlRsVCCytArycuuKSyUBLg
uEDTiYtWzFtJdJqRcPq8Lw,Crackle bits, walnuts, and fruit = winning combo,2015-03-27,QlRsVCCytArycuuKSyUBLg
rVupX09AQhEg7Q_XnV1jYg,There is a $2 cake cutting fee (per person\/slice) in case you are planning to bring a cake here for a birthday celebration,2014-10-19,QlRsVCCytArycuuKSyUBLg
84ezTxVxTCmI65_UeYRJcA,Check in here to get a deal for free coffee with the purchase of any breakfast item!,2014-10-29,QlRsVCCytArycuuKSyUBLg
dIN8eWK3wH4bxHN7x-k8Jw,Check in on Yelp to get a cupcake for only $1!,2016-04-03,QlRsVCCytArycuuKSyUBLg
NsD3UG3dROkxyT0H8iXztg,Look for a little stall on the 2nd floor of Centre Eaton, it's not an actual shop,2014-12-30,QlRsVCCytArycuuKSyUBLg
_xAJZOKBMPOe47p1MphB2w,a) Cash or debit only; b) They tend to understate the number of people their set meals will serve (i.e. a meal for 3-4 people will easily feed 5),2014-12-21,QlRsVCCytArycuuKSyUBLg
0cpLF0LFQHHRFNlL0iy_Aw,If you get the candy house salad (which I highly recommend, it's delicious!) don't bother paying extra ($7) for ahi tuna. The light flavour of the tuna will just be overwhelmed by everything else in the salad and will taste bland. You'd be better off just getting chicken or even enjoying the salad on it's own.,2016-04-17,QlRsVCCytArycuuKSyUBLg
NULeUErpXSit6Gshc2BreQ,Come 7 times and you will get a free paraffin treatment,2015-01-17,QlRsVCCytArycuuKSyUBLg
mQuDZwxxPe54MY4TT8lEPQ,Best damn fried chicken in the city, only $2 a piece between 5-7 PM, GET IT,2015-08-23,QlRsVCCytArycuuKSyUBLg
mQuDZwxxPe54MY4TT8lEPQ,During happy hour you are limited to 3 pieces of chicken per person,2015-11-11,QlRsVCCytArycuuKSyUBLg
td1uEmND7zG8X9aNQyKCbg,Buy 8 or more macarons and there is no tax!,2014-12-23,QlRsVCCytArycuuKSyUBLg
8KhbimOVxpFQoBmWrX4OVg,Come during your birthday month as you will get a discount on all services! (I believe it is 20% off),2016-05-12,QlRsVCCytArycuuKSyUBLg
R4ARXHVC37-dOVweeLcpvQ,Good ol greasy spoon,2015-12-18,wR0rt2ztiGYKbm77icX2sw
9ot8oInkYZTt6wkkGe__vQ,Great upscale venue with superb food and mouth watering courses. Will not disappoint,2014-05-03,wR0rt2ztiGYKbm77icX2sw
xDnTbCZ3z2EnwHIcXYu0wA,superb place ...chepaest and best place in scarborough for chinese and indian type of food.,2014-04-26,NaND5HsXbwQJQOjH2AtXIA
Pz13Ru_-U4qoZiu89ezVmQ,small space in a good location. food is expensive and not worth that price.,2014-01-18,NaND5HsXbwQJQOjH2AtXIA
Nso8kLJGYhJSlO1uZFnKvg,dull place with nothing to do .,2014-02-07,NaND5HsXbwQJQOjH2AtXIA
ktf_QNZaJ1IvnXrncZCQqw,its good enough  to taste proper indian biriyani in downtown for a cheaper price.,2014-02-09,NaND5HsXbwQJQOjH2AtXIA
QzM-p93UPqQ3JN-iqgUNPQ,Great food and customer service! Had the roti chicken + double + beer, no regrets :),2017-04-23,HUwKVV9adJR0OV98XTZjhQ
02HpCLBQi692DtVYNKTCPA,Very good food for reasonable price. Service is friendly and efficient.,2016-07-10,HUwKVV9adJR0OV98XTZjhQ
mUGDDv2j1qIzbh1JsAoBGQ,Good food for good price :),2016-06-30,HUwKVV9adJR0OV98XTZjhQ
2rVmvJrLP6qv2k13WSLlfg,I love the doubles. Also, service is great.,2016-07-07,HUwKVV9adJR0OV98XTZjhQ
s5IlpMxrXEciJ-aVTjDryg,Great sushi. Place looks recently renovated and was very clean!,2015-10-25,Yg8L7Ic62exZ53afY5UGMQ
HeBsOL-7dYUO0vliR2z3Zw,Be an half-hour early just so process goes smoother.,2015-10-02,Lm-QRRMd1lGw8zBERCI-LQ
wuyI2MJDJLiuZCG8oEDJow,All the photos were removed by Yelp and the rooms look nothing like the website representation. #lies,2017-01-17,Lm-QRRMd1lGw8zBERCI-LQ
PceXxh4TQC7w8TuWcPphmA,Expensive but fresh OJ,2016-10-02,Lm-QRRMd1lGw8zBERCI-LQ
cQyeji3UDzBuO_7bq89dFA,Snoop Dogg woukd be impresssed bythe hotdog made after him.,2016-06-12,Lm-QRRMd1lGw8zBERCI-LQ
WpJYt8aA60xL_U8x3JbASA,there's no pulled pork!,2016-06-29,Lm-QRRMd1lGw8zBERCI-LQ
9MA7T15gbbcmKz43r_Ad0g,Edit: Food prices have tapered down in their prices but the first two years of business, it was o erpriced and bland. NOW the burgers have flavour and the daily specials are very much worth considering. Also it's less than $8 if you're going solo for pool to chill and practice. Popularity has gained in this place so a third of the time you can't get a table.,2016-04-07,Lm-QRRMd1lGw8zBERCI-LQ
Rzm5jNEuAyR-P6CmfKy4Bw,Jerk chicken n pork with rice n peAs with oxtail gravy n plaintain...best I ever had,2015-08-12,Q1UKYTdnEHrk1ZCOfzoHeg
Rzm5jNEuAyR-P6CmfKy4Bw,Patties are homemade and awesome.,2016-04-09,21kR7VsZdK1_wFOryQYAtA
-Ipm_8YXj9UoNNHagCvsNg,Be sure to make reservations and then go for the Toro!,2016-03-19,21kR7VsZdK1_wFOryQYAtA
N6CJerqD19UIZ51J7-hgDQ,Great greasy spoon - worth the wait.,2016-03-19,21kR7VsZdK1_wFOryQYAtA
t5mTYSaFtxiDGWVVR_A6qg,The best jerk chicken!,2016-03-19,21kR7VsZdK1_wFOryQYAtA
O_UC_izJXcAmkm6HlEyGSA,Ask the servers for their recommendations especially when ordering for a big group!,2016-03-19,21kR7VsZdK1_wFOryQYAtA
Q8uwArm4h8bhsqxw84Gd8w,Amazing hand pulled noodles! Definitely worth the wait.,2016-03-19,21kR7VsZdK1_wFOryQYAtA
-J6FVdY9pSgAdFmmalO-pQ,Mango sticky rice - best to end off a great meal.,2016-03-19,21kR7VsZdK1_wFOryQYAtA
a8PzL5rUpCa8MiQEuLZaOQ,10% off on all pickup orders over $25 before taxes.,2016-02-16,21kR7VsZdK1_wFOryQYAtA
o2uZemnFnlyEV0YDEiWBIw,Order ahead for take out. They take about 25-40mins.,2017-01-22,21kR7VsZdK1_wFOryQYAtA
0-fJRl595ZfHFyLQ3cROUg,Free Parking,2017-03-11,21kR7VsZdK1_wFOryQYAtA
0-fJRl595ZfHFyLQ3cROUg,Lunch specials starting at $7.99,2017-03-11,21kR7VsZdK1_wFOryQYAtA
0-fJRl595ZfHFyLQ3cROUg,Early bird special $5.99 Monday-Friday 7am-10am,2017-03-11,21kR7VsZdK1_wFOryQYAtA
c9MnnQr3DWw9t5AvlzL5Cg,Honest straight forward people to deal with.  No issues in recommending these guys.,2016-11-07,gb7lBSv6Fk5o22JYwuXjyg
aacD7IqTzbK1tTMpBf0CCQ,riendly patrons, staff and owner. Very popular with locals.,2016-03-31,AOp_MgtmVVsEQMrAoX3edw
e6M4V1Fb5zeDpdaCIaUcJQ,Women can play pool for free all day on Wednesdays,2017-08-03,eVGFDYQo4u46gPzNZQFs7A
MSA9WlcVCjlektkeDX5keA,wifi password is 9054706318,2017-04-17,eVGFDYQo4u46gPzNZQFs7A
K2PHx0JgNuZh7b89gm2zpA,Be adventurous with your food tastings! Although NIU brings back classics every year (e.g. Takoyaki), there are always new ones to check out. Plus, you'll find that some booths that don't draw the longest lines are pretty good!,2017-07-20,eVGFDYQo4u46gPzNZQFs7A
bejxx0XrZ6Ogv-o-3InELA,The wifi password is 6479698881 :3,2017-01-28,eVGFDYQo4u46gPzNZQFs7A
RwRNR4z3kY-4OsFqigY5sw,They don't sell soft serve anymore!!! :(,2017-07-06,eVGFDYQo4u46gPzNZQFs7A
cWPTOM_o5toaXpq0gNxD7Q,If you ask, they can warm up your baked good for you. :),2017-04-01,eVGFDYQo4u46gPzNZQFs7A
cWPTOM_o5toaXpq0gNxD7Q,Beware of putting straws into their cold drinks! They fill the drinks pretty close to the top, so if you try to poke the straw through the lid, liquid is likely to spill out.,2017-11-03,eVGFDYQo4u46gPzNZQFs7A
iK8sHemyJ2hSDlDGBp5JAA,Free parking!,2014-07-18,ATBiO9GlVSXhILGSi9dYdA
VU48dM-IpntaohboEvmfXg,Too busy! Prepare to wait an hour for an oilchange!,2015-04-05,ATBiO9GlVSXhILGSi9dYdA
FjhxXDhiqUAkz2Bn8I6yRA,Got pork chop rice, it was just ok, don't get it with shredded pork, not so good.,2014-05-10,g0OLt53Dw0lEnW4xWN-kSg
BhSwZe2UsbpR9SI4fG9Jaw,Over 45 mins to get out food !,2015-09-05,g0OLt53Dw0lEnW4xWN-kSg
Lrle-Vr9YlLxVIEIlrHDRg,Their ice cream from Eds is served too melted,2016-09-20,g0OLt53Dw0lEnW4xWN-kSg
s-K-lEOvhRPHnW6FvSUXmw,50 Cent surcharge if you're using debit,2014-06-23,g0OLt53Dw0lEnW4xWN-kSg
IE1lzZvdD9UnGeB1kXjuOQ,WiFi doesn't work. Staff just tells me it just fades in and out lol,2015-05-06,g0OLt53Dw0lEnW4xWN-kSg
9HWdRtNS0q4_UkEvL14IfA,Food was just ok,2014-09-07,g0OLt53Dw0lEnW4xWN-kSg
t0edCFMUYmFSN_eXT4HrnQ,Although delicious Hot Dog for $4.25 is kind of pricey. No sides,2014-03-07,g0OLt53Dw0lEnW4xWN-kSg
l2WFLLHJnO0cCheozTaRXQ,Chicken Dinner is skimpy. Tons of onions. Better off with wraps,2015-07-02,g0OLt53Dw0lEnW4xWN-kSg
-76didnxGiiMO80BjSpYsQ,Limited Plugs. No Wi-Fi,2015-05-26,g0OLt53Dw0lEnW4xWN-kSg
5r6-G9C4YLbC7Ziz57l3rQ,Dairy Free Cheese Available !,2015-03-29,g0OLt53Dw0lEnW4xWN-kSg
fp24IseF5LGD1Iev7d0PVA,Food is still great but disappointed to see prices go up to $15.99, not that great of a deal anymore,2014-05-03,g0OLt53Dw0lEnW4xWN-kSg
LeU2bXqL4bWlky4z4PPysw,Tasty but service is soooooo slow !,2015-07-25,g0OLt53Dw0lEnW4xWN-kSg
aLTpnF4xG3KA5trMilgChQ,Much better next time around !,2015-12-05,g0OLt53Dw0lEnW4xWN-kSg
lOgybcjtSymXvJWvSZk1vw,Feel like portions got a lot lot smaller since the last time I've came,2015-05-10,g0OLt53Dw0lEnW4xWN-kSg
4nJWUXQqm8vxubgC_0AcCQ,Debit Machine charges $0.50,2015-04-22,g0OLt53Dw0lEnW4xWN-kSg
J6x28YX3K7ErHU0uPMSfyA,Shawarma was delicious but way too salty!,2016-09-13,g0OLt53Dw0lEnW4xWN-kSg
NE596RKQomLvdrWiM9DYWg,Ate with 4 people. We found all dishes super salty #thirsty,2014-12-25,g0OLt53Dw0lEnW4xWN-kSg
BDaWhBjEF23ucDjy353-GA,The Pork Banh Mi sandwich. here is delicious !,2014-07-24,g0OLt53Dw0lEnW4xWN-kSg
9jZ9el4v3gWwV2oc5u5kFQ,Their sizes are categorized my M - L - XL to make it feel like you're getting more, but you're not. Price is higher than normal Vietnamese restaurants.,2015-02-20,g0OLt53Dw0lEnW4xWN-kSg
FQr_scgz9a4sXTdRS4d3mg,Hey probably serve the skinniest shawarma in town. Not worth it,2015-09-30,g0OLt53Dw0lEnW4xWN-kSg
_8VjsTaiLF2kCwYG_HY5Zw,Delicious crepes one of my favourite spots on Yonge St!! Tried the Banana Chocolate!,2017-09-02,g0OLt53Dw0lEnW4xWN-kSg
