post_id,comment,created_at,author_id
FEH0i7SnTH81k451ZadKIQ,Two decades later, still my favorite way to spend Saturday mornings, especially now that I do my own grocery shopping. Go around noon to 1:30pm and you'll get lots of discounts!,2017-04-22,3IvuzypK3H6m6omM2uRHHg,
YTmZ7_b9UGeQzhk1ouCSEw,Get the rice ball donuts near the cash register.,2017-05-08,3IvuzypK3H6m6omM2uRHHg,
FEH0i7SnTH81k451ZadKIQ,parking in garage for $5 on Saturday and Sundays for the market,2017-07-29,dxnaNew02Mu_391Xi1z2cQ,
soVJtOagsgTYe0b1FIKe2A,Only Pepsi products offered in the soda machine!,2017-07-18,dxnaNew02Mu_391Xi1z2cQ,
FDOMBPL6NK3pKpRqU2Z4Lw,Go inside to order donuts- it can be a hassle to do it through the drive thru,2017-06-29,dxnaNew02Mu_391Xi1z2cQ,
fAo-3jt3oD69nwnr5M6FLQ,Eggplant side dish was fantastic and I'm not an eggplant fan. So there you go.,2013-06-12,lM19Y0-Zj3E_4Q2ygZz9FQ,
hb_Bz3lL_-KhJOWqvkHgGA,Lovely hotel. Internet access sucks though. :\/,2012-05-26,lM19Y0-Zj3E_4Q2ygZz9FQ,
4KmrrhtfnngTVFa2d5LAjg,Devastated...they've changed the menu again and my 2 fav dishes are no more:( waiter said they change the menu every 6 months,2013-12-22,PcDnLiV-FN_rw0VDncX-yg,
f_eiOrEcMnkHB7GvQVOHkQ,Lobster Benedict is awesome!! Yum!,2010-02-17,WqXgq6FRj_hcPdqwAbBm7A,
R02kqbyReG035LSZucFbGw,Yuuuum! Maple glazed doughnut!!,2010-02-15,WqXgq6FRj_hcPdqwAbBm7A,
VR8QvH2g-jEG5EfMzA_G9w,No Harp on tap!,2010-02-16,WqXgq6FRj_hcPdqwAbBm7A,
g8oxQ1Ji9mr9PMjhEfaWSg,I'm scared,2010-02-15,WqXgq6FRj_hcPdqwAbBm7A,
Az_60nNuh1FH8Ds8oasZjw,Grab a map! It's so easy to get lost on this property!,2010-02-14,WqXgq6FRj_hcPdqwAbBm7A,
H8qpFitIesth86zqR4cwYg,$4.75 for 2 scoops of gelato? So reasonable and so worth it!,2010-07-07,j0aLNLDM0H5CiUbduni-BA,
xJzJpTYC_1k_EE0AWTOPXw,Don't forget to show your student ID for a discount on your ticket!,2010-07-12,j0aLNLDM0H5CiUbduni-BA,
ruPFtD9dU6Cv9_wpzIR4UQ,$2.45 cheeseburger and fries after midnight!,2010-07-12,j0aLNLDM0H5CiUbduni-BA,
H8qpFitIesth86zqR4cwYg,Yummmm,2010-07-29,FLqF25fPv9cDCRMn7FLu9A,
H8qpFitIesth86zqR4cwYg,$5.13 tax included.  $2.00 for another scoop.  Cheapest I've seen around Vegas.,2010-08-01,7h1dWeNaoZ-9KRrAKWG9Wg,
jbx7M7moipnv3lkAVNsQ1w,You will never run out of towels!,2010-08-01,7h1dWeNaoZ-9KRrAKWG9Wg,
nuT8Bgfz7HTJQqbJFddkBw,No more 25cent wings anymore!  It's ~$7.95 for 10 wings and fries.  Thumbs down!,2010-08-01,7h1dWeNaoZ-9KRrAKWG9Wg,
H8qpFitIesth86zqR4cwYg,Have an ""Opera"" and an espresso!,2010-08-25,qEq38lGdihUZn7XWlbRZGg,
H8qpFitIesth86zqR4cwYg,Having the nutella crepe with banana and dulce de leche ice cream.,2010-10-24,GEedb5rb_Fww6YJc6CRSsg,
Z0YOHYA6YtW131xULbnMzQ,Ox tail soup is the bomb. It's served every day between 11am and 11pm.  They won't sell it to to you sooner or later than that.,2010-10-24,GEedb5rb_Fww6YJc6CRSsg,
H8qpFitIesth86zqR4cwYg,I want at least three stomachs for this place!,2010-10-28,oLVKX7yWg7UcdekDGkfpfw,
_w5hBpkjHs5_Hv3pLeHtIw,My girl Jo pimps the place.,2010-10-26,oLVKX7yWg7UcdekDGkfpfw,
H8qpFitIesth86zqR4cwYg,Chocolate Waterfall"" As seen in Guinness Book of world records,2010-11-22,wAjfO-nTfSr3SW3RAuvvkg,
Pob7ibbNT29--69nxXEP2g,Drinks Inside a 3 story Chandelier,2011-12-12,wAjfO-nTfSr3SW3RAuvvkg,
H8qpFitIesth86zqR4cwYg,The prep cookie shake is delish.,2010-11-23,AxjShrBXWPWpAqrm7eMBEg,
awI4hHMfa7H0Xf0-ChU5hg,The palace pan roast with lobster is worth the 1.5 hour wait,2012-10-06,AxjShrBXWPWpAqrm7eMBEg,
SMPbvZLSMMb7KU76YNYMGg,We loved the yummy pillows and the view from the 18th floor.,2010-11-24,AxjShrBXWPWpAqrm7eMBEg,
5LNZ67Yw9RD6nf4_UhXOjw,What's up with the different elevators?,2012-10-08,AxjShrBXWPWpAqrm7eMBEg,
Qihead6oTtWCwde3TBqlGg,Best Pancakes in the world according to Esquire Magazine. I concur.,2012-10-07,AxjShrBXWPWpAqrm7eMBEg,
Pob7ibbNT29--69nxXEP2g,Ringing in Lani's birthday...woot woot!!!,2012-10-08,AxjShrBXWPWpAqrm7eMBEg,
H8qpFitIesth86zqR4cwYg,The desserts here are mini works of art,2010-12-05,7Dcg1sFP7by5YN8z4CMT-A,
w-q9UTLqk6njQWOJEWelwA,Chicken coconut curry soup so good,2014-11-23,7Dcg1sFP7by5YN8z4CMT-A,
H8qpFitIesth86zqR4cwYg,Berry Crepe & Chocolate Crepe,2010-12-30,urfAQLHlzvtC8JCEtGpwFQ,
_w5hBpkjHs5_Hv3pLeHtIw,Paella,2011-01-04,urfAQLHlzvtC8JCEtGpwFQ,
H8qpFitIesth86zqR4cwYg,Oh my goodness... I shared the Berry crepe with my husband. Delicious!!!,2011-02-26,-ZVZnBa5lIztRuXddQ6Frw,
H8qpFitIesth86zqR4cwYg,Amazing chocolate fountain!!,2011-03-17,-foVpJfEVFu70i_vouYEOg,
H8qpFitIesth86zqR4cwYg,Yummy Dessert!!!!!,2011-03-22,nwKsR5_epCypSzGPsMn0HA,
DkYS3arLOhA8si5uUEmHOw,Crazy long line!,2011-08-27,nwKsR5_epCypSzGPsMn0HA,
TVbVii4EUQt9DG7y698zIw,DOWNHILL :-(. Their menu completely changed.,2011-03-21,nwKsR5_epCypSzGPsMn0HA,
_w5hBpkjHs5_Hv3pLeHtIw,Love the decor!,2011-03-22,nwKsR5_epCypSzGPsMn0HA,
5LNZ67Yw9RD6nf4_UhXOjw,Very Unique....Iove it!,2011-03-22,nwKsR5_epCypSzGPsMn0HA,
JkVtIA_AJnSeC9OI9Dmxnw,HUGE and very ORGANIZED!,2011-03-21,nwKsR5_epCypSzGPsMn0HA,
K7lWdNUhCbcnEvI0NhGewg,Tapas Buffet,2011-03-21,nwKsR5_epCypSzGPsMn0HA,
WUq8HJHIZU4uteB154XN7w,Come Early!!!!,2011-03-22,nwKsR5_epCypSzGPsMn0HA,
H8qpFitIesth86zqR4cwYg,Yummm.,2011-04-17,ZCZ968ktTAfyGVQox7UJgw,
H8qpFitIesth86zqR4cwYg,$4.00 choc croissant. Pretty good, but there was a fly that landed on an adjacent pastry.,2011-06-25,G5BBfgpiFFshWVboTBjamQ,
H8qpFitIesth86zqR4cwYg,Yum. Good gelato.,2011-06-25,G5BBfgpiFFshWVboTBjamQ,
jKmAswXvFVRHN4VP-88zOA,Sweet!,2011-06-24,G5BBfgpiFFshWVboTBjamQ,
jKmAswXvFVRHN4VP-88zOA,10:48 am. Poolside. Not crowded. Serene. Customer service still outstanding.,2011-06-24,G5BBfgpiFFshWVboTBjamQ,
K7lWdNUhCbcnEvI0NhGewg,6:46 pm. Not crowded.,2011-06-24,G5BBfgpiFFshWVboTBjamQ,
kJAmLFgiIjtjULunpr3NNg,Lots of options...lobster, king crab, fried oyster.,2011-06-25,G5BBfgpiFFshWVboTBjamQ,
H8qpFitIesth86zqR4cwYg,At the aria. Service neefs work. Food tastes great. Get the tuna salad sandwich.,2011-07-29,CdLCkcjBcN-Et2LmZLWMTg,
EkuSy_kM8dpGrlb2pTxCBw,Softest tofu in the tofu stew. Gotta love it,2011-07-30,CdLCkcjBcN-Et2LmZLWMTg,
SMPbvZLSMMb7KU76YNYMGg,Service is just ""okay"". Not as welcoming, as other major vegas hotels.,2011-07-29,CdLCkcjBcN-Et2LmZLWMTg,
K7lWdNUhCbcnEvI0NhGewg,Presentation excellent. Flavors a little bland..,2011-01-16,CdLCkcjBcN-Et2LmZLWMTg,
H8qpFitIesth86zqR4cwYg,Omg, banana foster crepe!!!,2011-08-06,YnKfyDwUtze7RYSrnI4jVw,
3vxIqhm2jCVjkUWtmDvTsw,Oh sweet chicken I adore thee!!,2011-08-07,YnKfyDwUtze7RYSrnI4jVw,
kI8WUNHywbPgN6O3LgrfgQ,Omg!!! Sales r awesome!,2011-08-07,YnKfyDwUtze7RYSrnI4jVw,
82H9MpHRKRIpY6WdKEVL1g,Linkedin Talent Connect 2011!! Evening party,2011-10-18,YnKfyDwUtze7RYSrnI4jVw,
H8qpFitIesth86zqR4cwYg,Eat a hearty crepe first. Walk around then come back for dessert crepe,2011-08-17,xAWYXs8WPsSZ4qQdkdWmzg,
H8qpFitIesth86zqR4cwYg,Croque Monsieur: 8.75                  Almond Croissant & Nutella Brioche: 4.00 each.   Rose Macaron: 6.90 - Carb Heaven? Priceless,2011-08-20,KPu_HmykgoY2R3E-nh-3Hg,
H8qpFitIesth86zqR4cwYg,I'm going to stop by and see you everyday Jean!,2011-09-04,mEnieIrW8ohdLPh09axz_Q,
H8qpFitIesth86zqR4cwYg,Good morning Jean!,2011-09-05,mEnieIrW8ohdLPh09axz_Q,
H8qpFitIesth86zqR4cwYg,How I'll miss you but I will be back!!!,2011-09-06,mEnieIrW8ohdLPh09axz_Q,
Qihead6oTtWCwde3TBqlGg,Best pancakes in the U.S. by we'll see!,2011-09-05,mEnieIrW8ohdLPh09axz_Q,
H8qpFitIesth86zqR4cwYg,Nutella brioche!,2011-09-11,L8RvE-_Grj1UAoNei-AUUg,
mnrTSOI-i-Q40wJmUNdUcA,The workers here are so snobby and mean,2014-11-09,L8RvE-_Grj1UAoNei-AUUg,
-wCtRhzWJ40Z4F8mmg7kWg,Grand opening tonight!,2015-12-28,L8RvE-_Grj1UAoNei-AUUg,
H8qpFitIesth86zqR4cwYg,Yummy,2011-09-26,dyzEdSWnOlPChiDzhGANsw,
CCRgGKhzxSpl38w7yhqKUw,In the bellagio,2011-09-23,dyzEdSWnOlPChiDzhGANsw,
kxYiZnd7Y-3ibdwnMFuTzw,No lines!,2011-09-25,dyzEdSWnOlPChiDzhGANsw,
H8qpFitIesth86zqR4cwYg,Best pastries!,2011-10-17,j6KIR0WW6h9z7qQr3RsCBQ,
YuiM5VKscO8rS1EX7f19_g,The Blood Orange Margarita here is terrible.,2011-10-14,j6KIR0WW6h9z7qQr3RsCBQ,
YuiM5VKscO8rS1EX7f19_g,The Tuna Tacos are good and the gazpacho shooters are nice.,2011-10-15,j6KIR0WW6h9z7qQr3RsCBQ,
H8qpFitIesth86zqR4cwYg,Sugar sugar sugar!!!!!!!!!!!!!! :),2011-10-23,jO1yHOCVNcZAOjQkmqzhag,
bsrj9_hFAql3dlSf244zpg,I love the man and the hotel,2011-10-21,jO1yHOCVNcZAOjQkmqzhag,
_pBXtjN43eqMV0XZTz7nmw,Drink up ... ;),2011-10-22,jO1yHOCVNcZAOjQkmqzhag,
WUq8HJHIZU4uteB154XN7w,Blah. Table service was worth it..,2012-01-29,jO1yHOCVNcZAOjQkmqzhag,
H8qpFitIesth86zqR4cwYg,Cheese Danish is the ish!,2011-10-23,_I62JinFrlF_S0mMhOg6RA,
JTFFtWy_chbsHTs95yD_2Q,Cheese Danish is the ish!,2011-10-23,_I62JinFrlF_S0mMhOg6RA,
MpmFFw0GE_2iRFPdsRpJbA,$30,2011-10-22,_I62JinFrlF_S0mMhOg6RA,
H8qpFitIesth86zqR4cwYg,Getting super fat :P,2011-11-26,xYCfcXSNGb9KdqwT9bip0g,
TVbVii4EUQt9DG7y698zIw,Breakfast before we leave :),2011-11-27,xYCfcXSNGb9KdqwT9bip0g,
H8qpFitIesth86zqR4cwYg,omg!!!!!!!,2011-11-30,l91pXxTZGS5CNWjNBsyg7g,
N0apJkxIem2E8irTBRKnHw,Eh,2011-11-30,l91pXxTZGS5CNWjNBsyg7g,
H8qpFitIesth86zqR4cwYg,Get the mixed berry crepe w\/ brownies and a scoop of vanilla gelato,2011-12-11,EWJMLFFl9po0E8dRWuHOOA,
awI4hHMfa7H0Xf0-ChU5hg,Fck there's a line at 3:30am,2014-06-22,EWJMLFFl9po0E8dRWuHOOA,
H8qpFitIesth86zqR4cwYg,Such beautiful and luscious desserts of all kinds. Love the palmiers to bring back home and the pastries are all so gorgeous and delicious.,2011-12-17,4c476nX33LrEFvtNToF4Ow,
mUdalYTuAtnZm2K9zoH27Q,Amazing stuff. Really. Go with the seasonal tasting menu and get a wine pairing. Totally worth the splurge in every way.,2011-12-17,4c476nX33LrEFvtNToF4Ow,
2aoKv8DjAeVBjTT9O9sx5g,1 bedroom villa has a kitchenette, washer\/dryer, shower, vanity, 2 sinks, king bed, & tub. In room toiletries are a bit minimal.,2011-12-17,4c476nX33LrEFvtNToF4Ow,
76VQeyubOwzkb6LxoWIhXQ,The Pharmacien (Porto Blanc, Tonique, & Lime Fraiche) is very refreshing though not very strong.,2012-05-26,4c476nX33LrEFvtNToF4Ow,
2MpSWir6lVaTmJHtLCyP7g,The sesame bagel is their signature. Chewy and a bit sweet, I'd recommend it with a dab of cream cheese though it's still great on it's own.,2012-05-26,4c476nX33LrEFvtNToF4Ow,
EGIJ7sfXa5ha89fBxJsTuQ,Great for a coffee break. The espresso is so strong it'll put hair on your chest if you don't have some already.,2012-05-26,4c476nX33LrEFvtNToF4Ow,
hvjgF-vnPw2jyL5DBuB0qg,Lobster Poutine, Blackberry Mojito, Deep Fried Mars Bar, & Rhubarb Panna Cotta.,2012-05-27,4c476nX33LrEFvtNToF4Ow,
0W4lkclzZThpx3V65bVgig,Ask for fatty meat for more juiciness. Don't forget the pickles, the pickles are GOOD.,2012-05-26,4c476nX33LrEFvtNToF4Ow,
46Ld9Qc9nAx_A0jwclNZiw,The Southern Biscuit is cheesy with a great spicy kick. The Croissants are so flaky, they practically dissipate when you take a bite. The Apricot Brioche is sweet, sticky, & pretty much perfect.,2012-05-26,4c476nX33LrEFvtNToF4Ow,
XO2hZb0xC8jTexSHG4SxFg,Clean and efficient.,2012-05-28,4c476nX33LrEFvtNToF4Ow,
mmazCP1ZH0QsUqDS6OivFA,Start off your dinner with a crisp white and a dozen Little Islander oysters. Delicious.,2012-05-26,4c476nX33LrEFvtNToF4Ow,
mmazCP1ZH0QsUqDS6OivFA,Double Down, Lobster Spaghetti, Monsieur Steak, Burrata w\/ Tomato Tart,  & Marjolaine for dessert.,2012-05-28,4c476nX33LrEFvtNToF4Ow,
KWojrEKjUqHCRI5HO7pB4g,The Frida Kahlo and Diego Rivera exhibit will only be here till 01\/20\/13 so make sure to check it out- it is extraordinary.,2012-12-28,4c476nX33LrEFvtNToF4Ow,
KWojrEKjUqHCRI5HO7pB4g,Make your way up to the top of the spiral staircase for a gorgeous view of the city.,2012-12-28,4c476nX33LrEFvtNToF4Ow,
KWojrEKjUqHCRI5HO7pB4g,Baked goods served at the espresso bar are all made on site daily.,2012-12-28,4c476nX33LrEFvtNToF4Ow,
nT16Y6AsJDwEpUB1JICKzg,The peameal bacon sandwich at Carousel is tasty and hearty but one can easily be shared between two people.,2012-12-29,4c476nX33LrEFvtNToF4Ow,
hqi9zoHMqpSLy628aHGVOQ,Huge Chilean style empanadas that are baked instead of fried. Airy and bread-y with fillings that include choice of meat and hard boiled eggs, olives, and raisins.,2012-12-30,4c476nX33LrEFvtNToF4Ow,
S4ZfnsNo-Iim82uamtxKog,Laid back diner with drinks- good for late night.,2012-12-30,4c476nX33LrEFvtNToF4Ow,
BUcTdN-rNE8urCCQuxSOQA,I would avoid the assorted salad and all the components that make it up- seaweed salad, kimchi, tofu strip salad, and some kind of radish salad. Very bland and not very good in general.,2012-12-31,4c476nX33LrEFvtNToF4Ow,
BUcTdN-rNE8urCCQuxSOQA,If you don't like dill, the pork and dill dumplings may not be for you as the dill flavor is very very strong.,2012-12-31,4c476nX33LrEFvtNToF4Ow,
BUcTdN-rNE8urCCQuxSOQA,Decent juicy pork dumplings (no juice or ginger in sight though) and the lamb shu mai is good too.,2012-12-31,4c476nX33LrEFvtNToF4Ow,
3kth9Q4R5qBYdd9TG8AJ1Q,Love all the stationery and pretty crafts. Beautiful wrapping paper.,2012-12-28,4c476nX33LrEFvtNToF4Ow,
VG1syHTarcH3phCNANTCSQ,Sweet little bookstore. If you haven't seen their video 'Joy of Books' on YouTube, you must. It's fantastic.,2012-12-28,4c476nX33LrEFvtNToF4Ow,
9GKi6rHN_0FRdcVahyIOXQ,Good for oysters, fish and chips, and easy, laid back dining. Service is friendly and prompt. The space isn't big so reservations are recommended.,2012-12-30,4c476nX33LrEFvtNToF4Ow,
gEmGJTo_0Jj2IK4GwgTmkg,Open Monday-Friday 10 a.m.-8 p.m., Saturday 10 a.m.- 5 p.m., and Sunday 10 a.m.- 4 p.m.,2012-12-30,4c476nX33LrEFvtNToF4Ow,
AKr2RWC566UcYNquPBmYvw,C$5 entrance fee goes to the upkeep and restoration of the church.,2012-05-26,4c476nX33LrEFvtNToF4Ow,
cKdox2gt3L1Dbb7MpOPdWg,The food is good but the wait for food can be long, even for late night dining.,2012-05-26,4c476nX33LrEFvtNToF4Ow,
cKdox2gt3L1Dbb7MpOPdWg,The pig's foot with foie gras is rich, over the top, and very delicious. The seafood platter was also quite good though a lot of it was sauced heavily. Great wine list, ask for recommendations.,2012-05-26,4c476nX33LrEFvtNToF4Ow,
Y5-Gphj7DNIav1ZADUip-A,There's a vendor near the entrance cooking Duck Confit w\/ onions, shaved smoked meat, and ooey gooey Aligot. You MUST get some. SO. GOOD.,2012-05-26,4c476nX33LrEFvtNToF4Ow,
Y5-Gphj7DNIav1ZADUip-A,Tons of samples in the produce section. The oranges and cherry tomatoes are some kind of delicious. They sprinkle a little salt on the tomatoes to bring out the sweetness. Genius.,2012-05-26,4c476nX33LrEFvtNToF4Ow,
3ycYtMXIAMz7SSyFUfSppA,Love love love this shop! Excellent selection of books (many many cookbooks and other food related) and beautiful gift items, posters, toys, stationery etc.,2012-12-30,4c476nX33LrEFvtNToF4Ow,
KVpvE6pOPM9KMvak4HFsNg,Excellent Margherita Pizza and delicious Tagliata Salad (seared steak, radicchio, celery, red onion , tomatoes, grana padano, and fried chickpeas).,2012-12-30,4c476nX33LrEFvtNToF4Ow,
4Dqv3RVR7faMYfeJCChdyA,Almond milk latte and Butter Tart. Roasted beans from Toronto's Detour Coffee Roasters.,2012-12-30,4c476nX33LrEFvtNToF4Ow,
WaF8_YUVvMDVWVJwaOBrwQ,Screen prints, cards, stationery, and gifts.,2012-12-30,4c476nX33LrEFvtNToF4Ow,
SMPbvZLSMMb7KU76YNYMGg,So not typical Vegas. Love the hotel and Crystals shopping center next door. The buffet is clean and the food is good.,2011-12-17,4c476nX33LrEFvtNToF4Ow,
m16v3Xf6-35vCUDLU95OLg,Great location- right across from the convention center in Old Montreal.,2012-05-26,4c476nX33LrEFvtNToF4Ow,
m16v3Xf6-35vCUDLU95OLg,Pool on the 4th floor.,2012-05-26,4c476nX33LrEFvtNToF4Ow,
m16v3Xf6-35vCUDLU95OLg,They put out iced water and\/or tea for guests in the corner of the lobby next to the Gazette restaurant entrance till mid afternoon.,2012-05-28,4c476nX33LrEFvtNToF4Ow,
pfpOi3Q-Yap72z2bLKdWPQ,Brunch menu on during the holiday week till 4 p.m. (12\/27\/12),2012-12-27,4c476nX33LrEFvtNToF4Ow,
pfpOi3Q-Yap72z2bLKdWPQ,I would have preferred my Drake burger to be more pink in the center (I requested medium rare but it came out more medium) but other than that it was beefy and very satisfying. Excellent service.,2012-12-27,4c476nX33LrEFvtNToF4Ow,
RWGI8u00x5GghYCEzpYrIg,Buy meats, cheeses, bread from the various vendors for a picnic lunch or to spread out and eat at the tables near the bakery. Don't forget the jar of cornichons!,2012-05-28,4c476nX33LrEFvtNToF4Ow,
RWGI8u00x5GghYCEzpYrIg,There's a vendor outside with Maple Syrup products who also sells cold fresh made cranberry juice. So refreshing in hot weather.,2012-05-28,4c476nX33LrEFvtNToF4Ow,
Xhf3nW6UahoVpRMkVUlnJA,Wonderful New Zealand inspired roaster making proper coffee. Laid back vibe but serious about their craft. My Flat White was perfectly made. My favorite coffee in Toronto so far.,2012-12-29,4c476nX33LrEFvtNToF4Ow,
ZdaZwXC0FByDY3EwNELphw,Drinks- Poseidon (a Bloody Caesar made w\/ soy, housemade habanero & pickles w\/ a freshly shucked oyster on top) and Canadian Hunter (No3 gin martini, spruce tips, & laphroaig rinse).,2012-12-30,4c476nX33LrEFvtNToF4Ow,
ZdaZwXC0FByDY3EwNELphw,The Beef Tartare is made w\/ organic grass fed dry aged beef from Scotch Mountain Meats and is probably the best beef tartare I've ever had anywhere.,2012-12-30,4c476nX33LrEFvtNToF4Ow,
ZdaZwXC0FByDY3EwNELphw,Locally sourced seasonal ingredients. Farm to Table dining at its very best. Some of the best food to be had in the city.,2012-12-30,4c476nX33LrEFvtNToF4Ow,
ZdaZwXC0FByDY3EwNELphw,The sides on the a la carte menu are all quite large so be prepared. The vegetable side comes with roasted butternut squash, beets, Jerusalem artichoke, and sautéed Swiss chard. All very very good. (12\/31\/12),2012-12-31,4c476nX33LrEFvtNToF4Ow,
ZdaZwXC0FByDY3EwNELphw,The Steak Hache is essentially a seared steak tartare with a fried egg on top. Really really good stuff. Come w\/ some roasted veg and fries.,2012-12-31,4c476nX33LrEFvtNToF4Ow,
nhfZW6Pi-oLQuhYcrcZJWw,One of three locations in the city. Cool little spot for coffee. Both the latte and cappuccino are quite good.,2012-12-31,4c476nX33LrEFvtNToF4Ow,
ftvZ6BVmbZndKcVPEdakIQ,Hearty and delicious fillings sandwiched in between corn cakes. A bit messy but so so good. Watch out for the red sauce- it's made w\/ scotch bonnet peppers and a little goes a long way. The Carne Mechada (slow cooked and shredded beef) is great. Really friendly service.,2012-12-30,4c476nX33LrEFvtNToF4Ow,
5Illcs9aBYZlaJp9BiGjng,Nice cozy spot to get coffee. Decent latte.,2012-12-27,4c476nX33LrEFvtNToF4Ow,
5T6kFKFycym_GkhgOiysIw,The T Rex is a thing of meaty goodness- Fries topped w\/ ground beef, hot dogs, smoked sausage, bacon, gravy, & cheese curds. So. Good.,2012-05-27,4c476nX33LrEFvtNToF4Ow,
5T6kFKFycym_GkhgOiysIw,The Au Poivree comes with a piquant pepper sauce instead of the normal gravy.,2012-05-28,4c476nX33LrEFvtNToF4Ow,
2apIMooH0W6fwESrgBTvzg,Nordic design and Japanese handcrafts,2012-12-30,4c476nX33LrEFvtNToF4Ow,
kNsawZpFG2Nhb4Ja1g5_Bg,Drugstore+Post Office upstairs. You can also buy TTC Day passes here. Still no Neocitran though. (12\/30\/12),2012-12-30,4c476nX33LrEFvtNToF4Ow,
oWTn2IzrprsRkPfULtjZtQ,The burgers have a nice beefy flavor. I enjoyed the cheeseburger very much. The space is tiny and only 5-6 seats at a tiny counter for eating up against a walk. Check out their secret menu online.,2012-12-29,4c476nX33LrEFvtNToF4Ow,
sscP36MO34i5ep4QO8c7KA,Cute little coffee shop+art with very cool seating.,2012-12-27,4c476nX33LrEFvtNToF4Ow,
ZQwDPmRTCXFrNJpeqKihJQ,The tonic water, ginger syrup, and charcuterie are made in house. The drinks are strong and tasty. I liked the Mint & Gin as well as the Royal Gin Fizz. The Old Fashioned is STRONG.,2012-05-27,4c476nX33LrEFvtNToF4Ow,
ZQwDPmRTCXFrNJpeqKihJQ,Now serving Sunday Roasts. Rotating meats with hearty sides.,2012-05-28,4c476nX33LrEFvtNToF4Ow,
xBxDMEkFK5GBhiy-8gGE9w,The Beef Chop for two can actually feed four. It's a ridiculous piece of meat. It also takes about 45 minutes to prepare.,2012-05-27,4c476nX33LrEFvtNToF4Ow,
xBxDMEkFK5GBhiy-8gGE9w,For entrees- Glacier Bay oysters, ask for the Steak Tartare spicy w\/ fries, & Sea Snails w\/ Garlic Sauce. Solid.,2012-05-28,4c476nX33LrEFvtNToF4Ow,
